MiniDOT Logger Concatenated Data File
Sensor:             7392-727213
Concatenation Date: 2019Aug17 10:58:41 GMT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 282.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,           Greenwich Mean Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1565955780,           2019-08-16 11:43:00,           2019-08-16 11:43:00,      3.500000,     11.589000,          9.794000,                    93.143741,      0.972000
                1565956380,           2019-08-16 11:53:00,           2019-08-16 11:53:00,      3.510000,     10.508000,         10.102000,                    93.697037,      0.980000
                1565956980,           2019-08-16 12:03:00,           2019-08-16 12:03:00,      3.500000,     10.436000,         10.126000,                    93.761519,      0.982000
                1565957580,           2019-08-16 12:13:00,           2019-08-16 12:13:00,      3.500000,     10.499000,         10.139000,                    94.020422,      0.984000
                1565958180,           2019-08-16 12:23:00,           2019-08-16 12:23:00,      3.500000,     10.626000,         10.107000,                    94.002205,      0.985000
                1565958780,           2019-08-16 12:33:00,           2019-08-16 12:33:00,      3.500000,     10.753000,         10.093000,                    94.150328,      0.987000
                1565959380,           2019-08-16 12:43:00,           2019-08-16 12:43:00,      3.500000,     10.852000,         10.080000,                    94.245885,      0.988000
                1565959980,           2019-08-16 12:53:00,           2019-08-16 12:53:00,      3.500000,     10.951000,         10.052000,                    94.200430,      0.988000
                1565960580,           2019-08-16 13:03:00,           2019-08-16 13:03:00,      3.500000,     11.060000,         10.020000,                    94.138115,      0.987000
                1565961180,           2019-08-16 13:13:00,           2019-08-16 13:13:00,      3.500000,     11.177000,          9.991000,                    94.120082,      0.988000
                1565961780,           2019-08-16 13:23:00,           2019-08-16 13:23:00,      3.500000,     11.284000,          9.979000,                    94.239573,      0.989000
                1565962380,           2019-08-16 13:33:00,           2019-08-16 13:33:00,      3.500000,     11.428000,          9.939000,                    94.173724,      0.989000
                1565962980,           2019-08-16 13:43:00,           2019-08-16 13:43:00,      3.500000,     11.544000,          9.915000,                    94.197142,      0.989000
                1565963580,           2019-08-16 13:53:00,           2019-08-16 13:53:00,      3.500000,     11.669000,          9.894000,                    94.267515,      0.990000
                1565964180,           2019-08-16 14:03:00,           2019-08-16 14:03:00,      3.500000,     11.767000,          9.877000,                    94.316892,      0.990000
                1565964780,           2019-08-16 14:13:00,           2019-08-16 14:13:00,      3.500000,     11.901000,          9.829000,                    94.146290,      0.989000
                1565965380,           2019-08-16 14:23:00,           2019-08-16 14:23:00,      3.490000,     12.017000,          9.813000,                    94.241896,      0.989000
                1565965980,           2019-08-16 14:33:00,           2019-08-16 14:33:00,      3.490000,     12.097000,          9.788000,                    94.173079,      0.989000
                1565966580,           2019-08-16 14:43:00,           2019-08-16 14:43:00,      3.490000,     12.239000,          9.756000,                    94.168396,      0.989000
                1565967180,           2019-08-16 14:53:00,           2019-08-16 14:53:00,      3.490000,     12.336000,          9.724000,                    94.066081,      0.989000
                1565967780,           2019-08-16 15:03:00,           2019-08-16 15:03:00,      3.490000,     12.460000,          9.704000,                    94.136273,      0.990000
                1565968380,           2019-08-16 15:13:00,           2019-08-16 15:13:00,      3.490000,     12.557000,          9.679000,                    94.099591,      0.989000
                1565968980,           2019-08-16 15:23:00,           2019-08-16 15:23:00,      3.490000,     12.672000,          9.650000,                    94.061086,      0.989000
                1565969580,           2019-08-16 15:33:00,           2019-08-16 15:33:00,      3.490000,     12.742000,          9.643000,                    94.140994,      0.990000
                1565970180,           2019-08-16 15:43:00,           2019-08-16 15:43:00,      3.490000,     12.848000,          9.610000,                    94.042482,      0.989000
                1565970780,           2019-08-16 15:53:00,           2019-08-16 15:53:00,      3.490000,     12.936000,          9.594000,                    94.071365,      0.989000
                1565971380,           2019-08-16 16:03:00,           2019-08-16 16:03:00,      3.490000,     13.041000,          9.568000,                    94.037220,      0.989000
                1565971980,           2019-08-16 16:13:00,           2019-08-16 16:13:00,      3.490000,     13.129000,          9.548000,                    94.025399,      0.989000
                1565972580,           2019-08-16 16:23:00,           2019-08-16 16:23:00,      3.490000,     11.865000,          9.828000,                    94.059392,      0.986000
                1565973180,           2019-08-16 16:33:00,           2019-08-16 16:33:00,      3.490000,      9.392000,         10.417000,                    94.104849,      0.985000
                1565973780,           2019-08-16 16:43:00,           2019-08-16 16:43:00,      3.490000,      7.954000,         10.758000,                    93.865339,      0.986000
                1565974380,           2019-08-16 16:53:00,           2019-08-16 16:53:00,      3.490000,      7.164000,         10.937000,                    93.585744,      0.987000
                1565974980,           2019-08-16 17:03:00,           2019-08-16 17:03:00,      3.480000,      6.606000,         11.080000,                    93.497542,      0.988000
                1565975580,           2019-08-16 17:13:00,           2019-08-16 17:13:00,      3.480000,      6.120000,         11.189000,                    93.267603,      0.988000
                1565976180,           2019-08-16 17:23:00,           2019-08-16 17:23:00,      3.480000,      5.728000,         11.326000,                    93.473739,      0.990000
