MiniDOT Logger Concatenated Data File
Sensor:             7450-600848
Concatenation Date: 2020Sep01 16:40:01 GMT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 282.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,           Greenwich Mean Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1598738280,           2020-08-29 21:58:00,           2020-08-29 21:58:00,      3.520000,     19.809000,          8.485000,                    96.215428,      1.044000
                1598738880,           2020-08-29 22:08:00,           2020-08-29 22:08:00,      3.530000,     10.748000,          8.681000,                    80.969369,      1.057000
                1598739480,           2020-08-29 22:18:00,           2020-08-29 22:18:00,      3.540000,     10.222000,          9.393000,                    86.538718,      1.063000
                1598740080,           2020-08-29 22:28:00,           2020-08-29 22:28:00,      3.540000,     10.149000,          9.799000,                    90.124350,      1.065000
                1598740680,           2020-08-29 22:38:00,           2020-08-29 22:38:00,      3.540000,     10.185000,         10.055000,                    92.557230,      1.066000
                1598741280,           2020-08-29 22:48:00,           2020-08-29 22:48:00,      3.540000,     10.258000,         10.217000,                    94.209986,      1.067000
                1598741880,           2020-08-29 22:58:00,           2020-08-29 22:58:00,      3.540000,     10.340000,         10.310000,                    95.250706,      1.067000
                1598742480,           2020-08-29 23:08:00,           2020-08-29 23:08:00,      3.530000,     10.413000,         10.375000,                    96.015391,      1.066000
                1598743080,           2020-08-29 23:18:00,           2020-08-29 23:18:00,      3.530000,     10.513000,         10.387000,                    96.351706,      1.066000
                1598743680,           2020-08-29 23:28:00,           2020-08-29 23:28:00,      3.530000,     10.585000,         10.400000,                    96.634765,      1.066000
                1598744280,           2020-08-29 23:38:00,           2020-08-29 23:38:00,      3.530000,     10.694000,         10.402000,                    96.899478,      1.066000
                1598744880,           2020-08-29 23:48:00,           2020-08-29 23:48:00,      3.530000,     10.757000,         10.394000,                    96.967172,      1.065000
                1598745480,           2020-08-29 23:58:00,           2020-08-29 23:58:00,      3.530000,     10.848000,         10.386000,                    97.097892,      1.066000
                1598746080,           2020-08-30 00:08:00,           2020-08-30 00:08:00,      3.530000,     10.929000,         10.365000,                    97.084068,      1.065000
                1598746680,           2020-08-30 00:18:00,           2020-08-30 00:18:00,      3.530000,     10.983000,         10.367000,                    97.224538,      1.066000
                1598747280,           2020-08-30 00:28:00,           2020-08-30 00:28:00,      3.530000,     11.073000,         10.329000,                    97.070394,      1.065000
                1598747880,           2020-08-30 00:38:00,           2020-08-30 00:38:00,      3.530000,     11.127000,         10.329000,                    97.191780,      1.065000
                1598748480,           2020-08-30 00:48:00,           2020-08-30 00:48:00,      3.530000,     11.235000,         10.287000,                    97.038467,      1.065000
                1598749080,           2020-08-30 00:58:00,           2020-08-30 00:58:00,      3.530000,     11.298000,         10.283000,                    97.141847,      1.065000
