MiniDOT Logger Concatenated Data File
Sensor:             7392-727213
Concatenation Date: 2018Sep06 13:44:37 CDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 282.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                1528830360,           2018-06-12 19:06:00,           2018-06-12 14:06:00,      3.480000,     22.373000,          7.935000,                    94.613190,      0.984000
                1528830660,           2018-06-12 19:11:00,           2018-06-12 14:11:00,      3.480000,     22.081000,          7.974000,                    94.545282,      0.983000
                1528830960,           2018-06-12 19:16:00,           2018-06-12 14:16:00,      3.480000,     21.897000,          8.013000,                    94.670574,      0.983000
                1528831260,           2018-06-12 19:21:00,           2018-06-12 14:21:00,      3.480000,     21.747000,          8.033000,                    94.631550,      0.983000
                1528831560,           2018-06-12 19:26:00,           2018-06-12 14:26:00,      3.480000,     21.596000,          8.033000,                    94.354574,      0.981000
                1528831860,           2018-06-12 19:31:00,           2018-06-12 14:31:00,      3.480000,     21.646000,          8.022000,                    94.316938,      0.981000
                1528832160,           2018-06-12 19:36:00,           2018-06-12 14:36:00,      3.480000,     21.579000,          8.026000,                    94.241208,      0.980000
                1528832460,           2018-06-12 19:41:00,           2018-06-12 14:41:00,      3.490000,     21.513000,          8.066000,                    94.589392,      0.982000
                1528832760,           2018-06-12 19:46:00,           2018-06-12 14:46:00,      3.480000,     21.412000,          8.071000,                    94.462051,      0.981000
                1528833060,           2018-06-12 19:51:00,           2018-06-12 14:51:00,      3.490000,     21.295000,          8.095000,                    94.526966,      0.981000
                1528833360,           2018-06-12 19:56:00,           2018-06-12 14:56:00,      3.490000,     21.212000,          8.122000,                    94.688588,      0.982000
                1528833660,           2018-06-12 20:01:00,           2018-06-12 15:01:00,      3.490000,     21.128000,          8.119000,                    94.498212,      0.981000
                1528833960,           2018-06-12 20:06:00,           2018-06-12 15:06:00,      3.490000,     21.044000,          8.142000,                    94.610125,      0.982000
                1528834260,           2018-06-12 20:11:00,           2018-06-12 15:11:00,      3.490000,     20.961000,          8.175000,                    94.839083,      0.982000
                1528834560,           2018-06-12 20:16:00,           2018-06-12 15:16:00,      3.490000,     20.877000,          8.193000,                    94.891250,      0.983000
                1528834860,           2018-06-12 20:21:00,           2018-06-12 15:21:00,      3.490000,     20.835000,          8.183000,                    94.697219,      0.982000
                1528835160,           2018-06-12 20:26:00,           2018-06-12 15:26:00,      3.490000,     20.827000,          8.178000,                    94.624471,      0.982000
                1528835460,           2018-06-12 20:31:00,           2018-06-12 15:31:00,      3.490000,     20.777000,          8.189000,                    94.658593,      0.981000
                1528835760,           2018-06-12 20:36:00,           2018-06-12 15:36:00,      3.490000,     20.743000,          8.204000,                    94.768531,      0.982000
                1528836060,           2018-06-12 20:41:00,           2018-06-12 15:41:00,      3.490000,     20.735000,          8.183000,                    94.511059,      0.981000
                1528836360,           2018-06-12 20:46:00,           2018-06-12 15:46:00,      3.490000,     20.752000,          8.166000,                    94.346291,      0.980000
                1528836660,           2018-06-12 20:51:00,           2018-06-12 15:51:00,      3.490000,     20.710000,          8.215000,                    94.833939,      0.982000
                1528836960,           2018-06-12 20:56:00,           2018-06-12 15:56:00,      3.490000,     20.660000,          8.182000,                    94.359958,      0.980000
                1528837260,           2018-06-12 21:01:00,           2018-06-12 16:01:00,      3.490000,     20.635000,          8.208000,                    94.613151,      0.982000
                1528837560,           2018-06-12 21:06:00,           2018-06-12 16:06:00,      3.490000,     20.635000,          8.182000,                    94.313450,      0.980000
                1528837860,           2018-06-12 21:11:00,           2018-06-12 16:11:00,      3.490000,     20.610000,          8.199000,                    94.462809,      0.980000
                1528838160,           2018-06-12 21:16:00,           2018-06-12 16:16:00,      3.490000,     20.593000,          8.215000,                    94.615402,      0.982000
                1528838460,           2018-06-12 21:21:00,           2018-06-12 16:21:00,      3.490000,     20.526000,          8.216000,                    94.501808,      0.981000
                1528838760,           2018-06-12 21:26:00,           2018-06-12 16:26:00,      3.490000,     20.551000,          8.202000,                    94.387377,      0.980000
                1528839060,           2018-06-12 21:31:00,           2018-06-12 16:31:00,      3.490000,     20.518000,          8.222000,                    94.555873,      0.981000
                1528839360,           2018-06-12 21:36:00,           2018-06-12 16:36:00,      3.490000,     20.493000,          8.221000,                    94.497671,      0.981000
                1528839660,           2018-06-12 21:41:00,           2018-06-12 16:41:00,      3.490000,     20.442000,          8.244000,                    94.666526,      0.982000
                1528839960,           2018-06-12 21:46:00,           2018-06-12 16:46:00,      3.490000,     20.417000,          8.242000,                    94.596754,      0.982000
                1528840260,           2018-06-12 21:51:00,           2018-06-12 16:51:00,      3.490000,     20.359000,          8.232000,                    94.373541,      0.980000
                1528840560,           2018-06-12 21:56:00,           2018-06-12 16:56:00,      3.490000,     20.308000,          8.243000,                    94.404190,      0.981000
                1528840860,           2018-06-12 22:01:00,           2018-06-12 17:01:00,      3.490000,     20.250000,          8.286000,                    94.787553,      0.982000
                1528841160,           2018-06-12 22:06:00,           2018-06-12 17:06:00,      3.490000,     20.233000,          8.276000,                    94.641224,      0.981000
                1528841460,           2018-06-12 22:11:00,           2018-06-12 17:11:00,      3.490000,     20.116000,          8.307000,                    94.775183,      0.981000
                1528841760,           2018-06-12 22:16:00,           2018-06-12 17:16:00,      3.490000,     20.149000,          8.280000,                    94.529130,      0.981000
                1528842060,           2018-06-12 22:21:00,           2018-06-12 17:21:00,      3.490000,     20.133000,          8.284000,                    94.544724,      0.981000
                1528842360,           2018-06-12 22:26:00,           2018-06-12 17:26:00,      3.490000,     20.057000,          8.305000,                    94.641218,      0.981000
                1528842660,           2018-06-12 22:31:00,           2018-06-12 17:31:00,      3.490000,     20.032000,          8.315000,                    94.708030,      0.982000
                1528842960,           2018-06-12 22:36:00,           2018-06-12 17:36:00,      3.490000,     20.007000,          8.324000,                    94.763350,      0.982000
                1528843260,           2018-06-12 22:41:00,           2018-06-12 17:41:00,      3.490000,     19.957000,          8.317000,                    94.589372,      0.981000
                1528843560,           2018-06-12 22:46:00,           2018-06-12 17:46:00,      3.490000,     19.907000,          8.333000,                    94.676891,      0.982000
                1528843860,           2018-06-12 22:51:00,           2018-06-12 17:51:00,      3.490000,     19.890000,          8.331000,                    94.622067,      0.982000
                1528844160,           2018-06-12 22:56:00,           2018-06-12 17:56:00,      3.490000,     19.882000,          8.322000,                    94.504758,      0.981000
                1528844460,           2018-06-12 23:01:00,           2018-06-12 18:01:00,      3.490000,     19.856000,          8.312000,                    94.342221,      0.980000
                1528844760,           2018-06-12 23:06:00,           2018-06-12 18:06:00,      3.490000,     19.789000,          8.327000,                    94.386060,      0.980000
                1528845060,           2018-06-12 23:11:00,           2018-06-12 18:11:00,      3.490000,     19.789000,          8.322000,                    94.329385,      0.980000
                1528845360,           2018-06-12 23:16:00,           2018-06-12 18:16:00,      3.490000,     19.722000,          8.372000,                    94.769072,      0.982000
                1528845660,           2018-06-12 23:21:00,           2018-06-12 18:21:00,      3.490000,     19.681000,          8.353000,                    94.476437,      0.981000
                1528845960,           2018-06-12 23:26:00,           2018-06-12 18:26:00,      3.490000,     19.647000,          8.371000,                    94.615580,      0.981000
                1528846260,           2018-06-12 23:31:00,           2018-06-12 18:31:00,      3.490000,     19.613000,          8.347000,                    94.280061,      0.979000
                1528846560,           2018-06-12 23:36:00,           2018-06-12 18:36:00,      3.490000,     19.580000,          8.359000,                    94.353159,      0.980000
                1528846860,           2018-06-12 23:41:00,           2018-06-12 18:41:00,      3.490000,     19.538000,          8.376000,                    94.465426,      0.981000
                1528847160,           2018-06-12 23:46:00,           2018-06-12 18:46:00,      3.490000,     19.496000,          8.389000,                    94.532310,      0.981000
                1528847460,           2018-06-12 23:51:00,           2018-06-12 18:51:00,      3.490000,     19.437000,          8.390000,                    94.431584,      0.980000
                1528847760,           2018-06-12 23:56:00,           2018-06-12 18:56:00,      3.490000,     19.463000,          8.375000,                    94.312017,      0.980000
                1528848060,           2018-06-13 00:01:00,           2018-06-12 19:01:00,      3.490000,     19.437000,          8.366000,                    94.161458,      0.978000
                1528848360,           2018-06-13 00:06:00,           2018-06-12 19:06:00,      3.490000,     19.421000,          8.389000,                    94.389966,      0.980000
                1528848660,           2018-06-13 00:11:00,           2018-06-12 19:11:00,      3.490000,     19.362000,          8.412000,                    94.536502,      0.981000
                1528848960,           2018-06-13 00:16:00,           2018-06-12 19:16:00,      3.490000,     19.337000,          8.387000,                    94.208129,      0.979000
                1528849260,           2018-06-13 00:21:00,           2018-06-12 19:21:00,      3.490000,     19.286000,          8.440000,                    94.706137,      0.981000
                1528849560,           2018-06-13 00:26:00,           2018-06-12 19:26:00,      3.490000,     19.261000,          8.418000,                    94.411698,      0.981000
                1528849860,           2018-06-13 00:31:00,           2018-06-12 19:31:00,      3.490000,     19.219000,          8.446000,                    94.645550,      0.982000
                1528850160,           2018-06-13 00:36:00,           2018-06-12 19:36:00,      3.490000,     19.203000,          8.439000,                    94.536592,      0.981000
                1528850460,           2018-06-13 00:41:00,           2018-06-12 19:41:00,      3.490000,     19.177000,          8.437000,                    94.464616,      0.981000
                1528850760,           2018-06-13 00:46:00,           2018-06-12 19:46:00,      3.490000,     19.169000,          8.464000,                    94.751620,      0.982000
                1528851060,           2018-06-13 00:51:00,           2018-06-12 19:51:00,      3.490000,     19.161000,          8.450000,                    94.579619,      0.982000
                1528851360,           2018-06-13 00:56:00,           2018-06-12 19:56:00,      3.490000,     19.152000,          8.428000,                    94.316238,      0.981000
                1528851660,           2018-06-13 01:01:00,           2018-06-12 20:01:00,      3.490000,     19.177000,          8.438000,                    94.475812,      0.981000
                1528851960,           2018-06-13 01:06:00,           2018-06-12 20:06:00,      3.490000,     19.203000,          8.427000,                    94.402164,      0.981000
                1528852260,           2018-06-13 01:11:00,           2018-06-12 20:11:00,      3.490000,     19.253000,          8.405000,                    94.250698,      0.980000
                1528852560,           2018-06-13 01:16:00,           2018-06-12 20:16:00,      3.490000,     19.236000,          8.419000,                    94.375338,      0.981000
                1528852860,           2018-06-13 01:21:00,           2018-06-12 20:21:00,      3.490000,     19.211000,          8.422000,                    94.361380,      0.980000
                1528853160,           2018-06-13 01:26:00,           2018-06-12 20:26:00,      3.490000,     19.211000,          8.422000,                    94.361380,      0.981000
                1528853460,           2018-06-13 01:31:00,           2018-06-12 20:31:00,      3.490000,     19.236000,          8.417000,                    94.352918,      0.981000
                1528853760,           2018-06-13 01:36:00,           2018-06-12 20:36:00,      3.490000,     19.228000,          8.403000,                    94.180787,      0.979000
                1528854060,           2018-06-13 01:41:00,           2018-06-12 20:41:00,      3.490000,     19.203000,          8.433000,                    94.469378,      0.982000
                1528854360,           2018-06-13 01:46:00,           2018-06-12 20:46:00,      3.490000,     19.203000,          8.426000,                    94.390962,      0.981000
                1528854660,           2018-06-13 01:51:00,           2018-06-12 20:51:00,      3.490000,     19.203000,          8.400000,                    94.099701,      0.979000
                1528854960,           2018-06-13 01:56:00,           2018-06-12 20:56:00,      3.490000,     19.177000,          8.413000,                    94.195900,      0.980000
                1528855260,           2018-06-13 02:01:00,           2018-06-12 21:01:00,      3.490000,     19.169000,          8.420000,                    94.259054,      0.981000
                1528855560,           2018-06-13 02:06:00,           2018-06-12 21:06:00,      3.490000,     19.169000,          8.445000,                    94.538921,      0.982000
                1528855860,           2018-06-13 02:11:00,           2018-06-12 21:11:00,      3.490000,     19.161000,          8.430000,                    94.355762,      0.981000
                1528856160,           2018-06-13 02:16:00,           2018-06-12 21:16:00,      3.490000,     19.152000,          8.408000,                    94.092421,      0.980000
                1528856460,           2018-06-13 02:21:00,           2018-06-12 21:21:00,      3.490000,     19.144000,          8.439000,                    94.424083,      0.981000
                1528856760,           2018-06-13 02:26:00,           2018-06-12 21:26:00,      3.490000,     19.161000,          8.409000,                    94.120712,      0.980000
                1528857060,           2018-06-13 02:31:00,           2018-06-12 21:31:00,      3.490000,     19.161000,          8.386000,                    93.863277,      0.978000
                1528857360,           2018-06-13 02:36:00,           2018-06-12 21:36:00,      3.490000,     19.144000,          8.435000,                    94.379327,      0.982000
                1528857660,           2018-06-13 02:41:00,           2018-06-12 21:41:00,      3.490000,     19.152000,          8.434000,                    94.383383,      0.982000
                1528857960,           2018-06-13 02:46:00,           2018-06-12 21:46:00,      3.490000,     19.161000,          8.429000,                    94.344569,      0.981000
                1528858260,           2018-06-13 02:51:00,           2018-06-12 21:51:00,      3.490000,     19.194000,          8.413000,                    94.228220,      0.981000
                1528858560,           2018-06-13 02:56:00,           2018-06-12 21:56:00,      3.490000,     19.194000,          8.406000,                    94.149818,      0.980000
                1528858860,           2018-06-13 03:01:00,           2018-06-12 22:01:00,      3.490000,     19.177000,          8.403000,                    94.083936,      0.980000
                1528859160,           2018-06-13 03:06:00,           2018-06-12 22:06:00,      3.490000,     19.177000,          8.433000,                    94.419830,      0.982000
                1528859460,           2018-06-13 03:11:00,           2018-06-12 22:11:00,      3.490000,     19.177000,          8.402000,                    94.072739,      0.980000
                1528859760,           2018-06-13 03:16:00,           2018-06-12 22:16:00,      3.490000,     19.161000,          8.422000,                    94.266219,      0.981000
                1528860060,           2018-06-13 03:21:00,           2018-06-12 22:21:00,      3.490000,     19.102000,          8.416000,                    94.086879,      0.980000
                1528860360,           2018-06-13 03:26:00,           2018-06-12 22:26:00,      3.490000,     19.093000,          8.450000,                    94.449803,      0.982000
                1528860660,           2018-06-13 03:31:00,           2018-06-12 22:31:00,      3.490000,     19.077000,          8.445000,                    94.363394,      0.982000
                1528860960,           2018-06-13 03:36:00,           2018-06-12 22:36:00,      3.490000,     19.068000,          8.442000,                    94.312712,      0.982000
                1528861260,           2018-06-13 03:41:00,           2018-06-12 22:41:00,      3.490000,     19.060000,          8.429000,                    94.152247,      0.980000
                1528861560,           2018-06-13 03:46:00,           2018-06-12 22:46:00,      3.490000,     19.052000,          8.440000,                    94.259868,      0.981000
                1528861860,           2018-06-13 03:51:00,           2018-06-12 22:51:00,      3.490000,     19.052000,          8.436000,                    94.215195,      0.981000
                1528862160,           2018-06-13 03:56:00,           2018-06-12 22:56:00,      3.490000,     19.060000,          8.450000,                    94.386818,      0.982000
                1528862460,           2018-06-13 04:01:00,           2018-06-12 23:01:00,      3.490000,     19.035000,          8.439000,                    94.216299,      0.981000
                1528862760,           2018-06-13 04:06:00,           2018-06-12 23:06:00,      3.490000,     19.010000,          8.436000,                    94.135179,      0.981000
                1528863060,           2018-06-13 04:11:00,           2018-06-12 23:11:00,      3.490000,     19.001000,          8.425000,                    93.995311,      0.980000
                1528863360,           2018-06-13 04:16:00,           2018-06-12 23:16:00,      3.490000,     18.984000,          8.453000,                    94.275252,      0.981000
                1528863660,           2018-06-13 04:21:00,           2018-06-12 23:21:00,      3.490000,     18.993000,          8.431000,                    94.047022,      0.980000
                1528863960,           2018-06-13 04:26:00,           2018-06-12 23:26:00,      3.490000,     18.942000,          8.431000,                    93.949944,      0.979000
                1528864260,           2018-06-13 04:31:00,           2018-06-12 23:31:00,      3.490000,     18.942000,          8.439000,                    94.039091,      0.980000
                1528864560,           2018-06-13 04:36:00,           2018-06-12 23:36:00,      3.490000,     18.909000,          8.468000,                    94.299170,      0.981000
                1528864860,           2018-06-13 04:41:00,           2018-06-12 23:41:00,      3.490000,     18.926000,          8.450000,                    94.131148,      0.981000
                1528865160,           2018-06-13 04:46:00,           2018-06-12 23:46:00,      3.490000,     18.884000,          8.458000,                    94.140085,      0.981000
                1528865460,           2018-06-13 04:51:00,           2018-06-12 23:51:00,      3.490000,     18.892000,          8.440000,                    93.954979,      0.980000
                1528865760,           2018-06-13 04:56:00,           2018-06-12 23:56:00,      3.490000,     18.875000,          8.452000,                    94.056135,      0.980000
                1528866060,           2018-06-13 05:01:00,           2018-06-13 00:01:00,      3.490000,     18.875000,          8.450000,                    94.033879,      0.980000
                1528866360,           2018-06-13 05:06:00,           2018-06-13 00:06:00,      3.490000,     18.858000,          8.462000,                    94.134954,      0.981000
                1528866660,           2018-06-13 05:11:00,           2018-06-13 00:11:00,      3.490000,     18.850000,          8.454000,                    94.030696,      0.980000
                1528866960,           2018-06-13 05:16:00,           2018-06-13 00:16:00,      3.490000,     18.842000,          8.451000,                    93.982072,      0.980000
                1528867260,           2018-06-13 05:21:00,           2018-06-13 00:21:00,      3.490000,     18.825000,          8.450000,                    93.938537,      0.980000
                1528867560,           2018-06-13 05:26:00,           2018-06-13 00:26:00,      3.490000,     18.800000,          8.486000,                    94.290882,      0.982000
                1528867860,           2018-06-13 05:31:00,           2018-06-13 00:31:00,      3.490000,     18.749000,          8.473000,                    94.048952,      0.980000
                1528868160,           2018-06-13 05:36:00,           2018-06-13 00:36:00,      3.490000,     18.774000,          8.464000,                    93.996786,      0.980000
                1528868460,           2018-06-13 05:41:00,           2018-06-13 00:41:00,      3.490000,     18.766000,          8.470000,                    94.048133,      0.980000
                1528868760,           2018-06-13 05:46:00,           2018-06-13 00:46:00,      3.490000,     18.774000,          8.479000,                    94.163368,      0.982000
                1528869060,           2018-06-13 05:51:00,           2018-06-13 00:51:00,      3.490000,     18.741000,          8.473000,                    94.033663,      0.981000
                1528869360,           2018-06-13 05:56:00,           2018-06-13 00:56:00,      3.490000,     18.741000,          8.458000,                    93.867192,      0.980000
                1528869660,           2018-06-13 06:01:00,           2018-06-13 01:01:00,      3.490000,     18.724000,          8.469000,                    93.956798,      0.980000
                1528869960,           2018-06-13 06:06:00,           2018-06-13 01:06:00,      3.490000,     18.758000,          8.460000,                    93.921829,      0.980000
                1528870260,           2018-06-13 06:11:00,           2018-06-13 01:11:00,      3.490000,     18.766000,          8.468000,                    94.025926,      0.981000
                1528870560,           2018-06-13 06:16:00,           2018-06-13 01:16:00,      3.490000,     18.783000,          8.473000,                    94.113938,      0.981000
                1528870860,           2018-06-13 06:21:00,           2018-06-13 01:21:00,      3.490000,     18.774000,          8.468000,                    94.041208,      0.981000
                1528871160,           2018-06-13 06:26:00,           2018-06-13 01:26:00,      3.490000,     18.774000,          8.455000,                    93.896836,      0.980000
                1528871460,           2018-06-13 06:31:00,           2018-06-13 01:31:00,      3.490000,     18.791000,          8.470000,                    94.095902,      0.981000
                1528871760,           2018-06-13 06:36:00,           2018-06-13 01:36:00,      3.490000,     18.800000,          8.436000,                    93.735315,      0.979000
                1528872060,           2018-06-13 06:41:00,           2018-06-13 01:41:00,      3.490000,     18.774000,          8.480000,                    94.174473,      0.982000
                1528872360,           2018-06-13 06:46:00,           2018-06-13 01:46:00,      3.490000,     18.783000,          8.453000,                    93.891788,      0.980000
                1528872660,           2018-06-13 06:51:00,           2018-06-13 01:51:00,      3.490000,     18.758000,          8.473000,                    94.066154,      0.982000
                1528872960,           2018-06-13 06:56:00,           2018-06-13 01:56:00,      3.490000,     18.741000,          8.468000,                    93.978173,      0.981000
                1528873260,           2018-06-13 07:01:00,           2018-06-13 02:01:00,      3.490000,     18.774000,          8.462000,                    93.974575,      0.981000
                1528873560,           2018-06-13 07:06:00,           2018-06-13 02:06:00,      3.490000,     18.816000,          8.466000,                    94.099217,      0.982000
                1528873860,           2018-06-13 07:11:00,           2018-06-13 02:11:00,      3.490000,     18.816000,          8.443000,                    93.843573,      0.980000
                1528874160,           2018-06-13 07:16:00,           2018-06-13 02:16:00,      3.490000,     18.858000,          8.421000,                    93.678852,      0.980000
                1528874460,           2018-06-13 07:21:00,           2018-06-13 02:21:00,      3.490000,     18.690000,          8.445000,                    93.625782,      0.980000
                1528874760,           2018-06-13 07:26:00,           2018-06-13 02:26:00,      3.490000,     17.975000,          8.583000,                    93.773901,      0.979000
                1528875060,           2018-06-13 07:31:00,           2018-06-13 02:31:00,      3.490000,     17.451000,          8.697000,                    93.995973,      0.980000
                1528875360,           2018-06-13 07:36:00,           2018-06-13 02:36:00,      3.490000,     17.392000,          8.683000,                    93.729758,      0.978000
                1528875660,           2018-06-13 07:41:00,           2018-06-13 02:41:00,      3.490000,     17.578000,          8.647000,                    93.701992,      0.979000
                1528875960,           2018-06-13 07:46:00,           2018-06-13 02:46:00,      3.490000,     17.586000,          8.662000,                    93.880090,      0.981000
                1528876260,           2018-06-13 07:51:00,           2018-06-13 02:51:00,      3.490000,     17.172000,          8.737000,                    93.881802,      0.981000
                1528876560,           2018-06-13 07:56:00,           2018-06-13 02:56:00,      3.490000,     16.689000,          8.803000,                    93.639354,      0.979000
                1528876860,           2018-06-13 08:01:00,           2018-06-13 03:01:00,      3.490000,     15.999000,          8.931000,                    93.625208,      0.979000
                1528877160,           2018-06-13 08:06:00,           2018-06-13 03:06:00,      3.490000,     15.511000,          9.016000,                    93.536627,      0.976000
                1528877460,           2018-06-13 08:11:00,           2018-06-13 03:11:00,      3.490000,     15.391000,          9.048000,                    93.627190,      0.977000
                1528877760,           2018-06-13 08:16:00,           2018-06-13 03:16:00,      3.490000,     15.726000,          8.974000,                    93.530232,      0.977000
                1528878060,           2018-06-13 08:21:00,           2018-06-13 03:21:00,      3.490000,     16.221000,          8.871000,                    93.435409,      0.978000
                1528878360,           2018-06-13 08:26:00,           2018-06-13 03:26:00,      3.490000,     16.493000,          8.807000,                    93.296127,      0.977000
                1528878660,           2018-06-13 08:31:00,           2018-06-13 03:31:00,      3.490000,     16.314000,          8.886000,                    93.777824,      0.981000
                1528878960,           2018-06-13 08:36:00,           2018-06-13 03:36:00,      3.490000,     15.794000,          8.978000,                    93.707858,      0.979000
                1528879260,           2018-06-13 08:41:00,           2018-06-13 03:41:00,      3.490000,     15.391000,          9.053000,                    93.678930,      0.980000
                1528879560,           2018-06-13 08:46:00,           2018-06-13 03:46:00,      3.490000,     15.039000,          9.114000,                    93.597579,      0.980000
                1528879860,           2018-06-13 08:51:00,           2018-06-13 03:51:00,      3.490000,     14.772000,          9.168000,                    93.609211,      0.981000
                1528880160,           2018-06-13 08:56:00,           2018-06-13 03:56:00,      3.490000,     14.453000,          9.200000,                    93.285898,      0.979000
                1528880460,           2018-06-13 09:01:00,           2018-06-13 04:01:00,      3.490000,     14.167000,          9.256000,                    93.268210,      0.979000
                1528880760,           2018-06-13 09:06:00,           2018-06-13 04:06:00,      3.490000,     13.741000,          9.349000,                    93.325920,      0.979000
                1528881060,           2018-06-13 09:11:00,           2018-06-13 04:11:00,      3.490000,     13.374000,          9.440000,                    93.470799,      0.980000
                1528881360,           2018-06-13 09:16:00,           2018-06-13 04:16:00,      3.490000,     13.068000,          9.490000,                    93.326942,      0.980000
                1528881660,           2018-06-13 09:21:00,           2018-06-13 04:21:00,      3.490000,     12.910000,          9.544000,                    93.526587,      0.981000
                1528881960,           2018-06-13 09:26:00,           2018-06-13 04:26:00,      3.480000,     12.769000,          9.563000,                    93.416663,      0.980000
                1528882260,           2018-06-13 09:31:00,           2018-06-13 04:31:00,      3.490000,     12.813000,          9.551000,                    93.391706,      0.981000
                1528882560,           2018-06-13 09:36:00,           2018-06-13 04:36:00,      3.480000,     12.927000,          9.507000,                    93.199511,      0.980000
                1528882860,           2018-06-13 09:41:00,           2018-06-13 04:41:00,      3.490000,     12.945000,          9.520000,                    93.364604,      0.981000
                1528883160,           2018-06-13 09:46:00,           2018-06-13 04:46:00,      3.490000,     12.936000,          9.478000,                    92.933959,      0.979000
                1528883460,           2018-06-13 09:51:00,           2018-06-13 04:51:00,      3.490000,     12.628000,          9.574000,                    93.227871,      0.979000
                1528883760,           2018-06-13 09:56:00,           2018-06-13 04:56:00,      3.490000,     12.584000,          9.578000,                    93.174381,      0.979000
                1528884060,           2018-06-13 10:01:00,           2018-06-13 05:01:00,      3.490000,     12.486000,          9.595000,                    93.133574,      0.979000
                1528884360,           2018-06-13 10:06:00,           2018-06-13 05:06:00,      3.480000,     12.247000,          9.665000,                    93.306960,      0.979000
                1528884660,           2018-06-13 10:11:00,           2018-06-13 05:11:00,      3.480000,     11.963000,          9.746000,                    93.483366,      0.980000
                1528884960,           2018-06-13 10:16:00,           2018-06-13 05:16:00,      3.480000,     11.696000,          9.803000,                    93.458272,      0.980000
                1528885260,           2018-06-13 10:21:00,           2018-06-13 05:21:00,      3.480000,     11.374000,          9.887000,                    93.564636,      0.980000
                1528885560,           2018-06-13 10:26:00,           2018-06-13 05:26:00,      3.480000,     11.141000,          9.910000,                    93.279356,      0.978000
                1528885860,           2018-06-13 10:31:00,           2018-06-13 05:31:00,      3.480000,     10.942000,          9.964000,                    93.356254,      0.979000
                1528886160,           2018-06-13 10:36:00,           2018-06-13 05:36:00,      3.480000,     10.798000,         10.008000,                    93.455262,      0.980000
                1528886460,           2018-06-13 10:41:00,           2018-06-13 05:41:00,      3.480000,     10.671000,         10.037000,                    93.449208,      0.980000
                1528886760,           2018-06-13 10:46:00,           2018-06-13 05:46:00,      3.480000,     10.490000,         10.097000,                    93.611238,      0.981000
                1528887060,           2018-06-13 10:51:00,           2018-06-13 05:51:00,      3.480000,     10.317000,         10.119000,                    93.435685,      0.979000
                1528887360,           2018-06-13 10:56:00,           2018-06-13 05:56:00,      3.480000,     10.181000,         10.151000,                    93.432127,      0.980000
                1528887660,           2018-06-13 11:01:00,           2018-06-13 06:01:00,      3.480000,      9.998000,         10.197000,                    93.451685,      0.980000
                1528887960,           2018-06-13 11:06:00,           2018-06-13 06:06:00,      3.480000,      9.925000,         10.214000,                    93.446240,      0.980000
                1528888260,           2018-06-13 11:11:00,           2018-06-13 06:11:00,      3.480000,      9.833000,         10.233000,                    93.416574,      0.980000
                1528888560,           2018-06-13 11:16:00,           2018-06-13 06:16:00,      3.480000,      9.806000,         10.240000,                    93.420735,      0.980000
                1528888860,           2018-06-13 11:21:00,           2018-06-13 06:21:00,      3.480000,      9.962000,         10.198000,                    93.381448,      0.980000
                1528889160,           2018-06-13 11:26:00,           2018-06-13 06:26:00,      3.480000,     10.245000,         10.120000,                    93.287061,      0.981000
