MiniDOT Logger Concatenated Data File
Sensor:             7392-916555
Concatenation Date: 2019Aug17 10:44:47 GMT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 282.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,           Greenwich Mean Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1565955900,           2019-08-16 11:45:00,           2019-08-16 11:45:00,      3.490000,     11.105000,         10.044000,                    94.461950,      0.940000
                1565956500,           2019-08-16 11:55:00,           2019-08-16 11:55:00,      3.490000,     10.435000,         10.332000,                    95.666732,      0.959000
                1565957100,           2019-08-16 12:05:00,           2019-08-16 12:05:00,      3.490000,     10.444000,         10.333000,                    95.696156,      0.960000
                1565957700,           2019-08-16 12:15:00,           2019-08-16 12:15:00,      3.490000,     10.508000,         10.369000,                    96.173488,      0.963000
                1565958300,           2019-08-16 12:25:00,           2019-08-16 12:25:00,      3.490000,     10.617000,         10.335000,                    96.102575,      0.963000
                1565958900,           2019-08-16 12:35:00,           2019-08-16 12:35:00,      3.490000,     10.744000,         10.297000,                    96.033168,      0.963000
                1565959500,           2019-08-16 12:45:00,           2019-08-16 12:45:00,      3.480000,     10.825000,         10.287000,                    96.120931,      0.963000
                1565960100,           2019-08-16 12:55:00,           2019-08-16 12:55:00,      3.480000,     10.924000,         10.294000,                    96.407853,      0.965000
                1565960700,           2019-08-16 13:05:00,           2019-08-16 13:05:00,      3.480000,     11.069000,         10.261000,                    96.422410,      0.965000
                1565961300,           2019-08-16 13:15:00,           2019-08-16 13:15:00,      3.480000,     11.168000,         10.229000,                    96.342114,      0.965000
                1565961900,           2019-08-16 13:25:00,           2019-08-16 13:25:00,      3.480000,     11.294000,         10.182000,                    96.178844,      0.965000
                1565962500,           2019-08-16 13:35:00,           2019-08-16 13:35:00,      3.480000,     11.402000,         10.155000,                    96.162803,      0.965000
                1565963100,           2019-08-16 13:45:00,           2019-08-16 13:45:00,      3.480000,     11.518000,         10.141000,                    96.286734,      0.966000
                1565963700,           2019-08-16 13:55:00,           2019-08-16 13:55:00,      3.480000,     11.670000,         10.106000,                    96.289603,      0.965000
                1565964300,           2019-08-16 14:05:00,           2019-08-16 14:05:00,      3.480000,     11.786000,         10.088000,                    96.373625,      0.967000
                1565964900,           2019-08-16 14:15:00,           2019-08-16 14:15:00,      3.480000,     11.911000,         10.035000,                    96.141378,      0.966000
                1565965500,           2019-08-16 14:25:00,           2019-08-16 14:25:00,      3.480000,     12.000000,         10.028000,                    96.269429,      0.966000
                1565966100,           2019-08-16 14:35:00,           2019-08-16 14:35:00,      3.480000,     12.134000,          9.974000,                    96.043382,      0.966000
                1565966700,           2019-08-16 14:45:00,           2019-08-16 14:45:00,      3.480000,     12.232000,          9.959000,                    96.112561,      0.966000
                1565967300,           2019-08-16 14:55:00,           2019-08-16 14:55:00,      3.480000,     12.338000,          9.913000,                    95.898735,      0.965000
                1565967900,           2019-08-16 15:05:00,           2019-08-16 15:05:00,      3.480000,     12.453000,          9.917000,                    96.187322,      0.967000
                1565968500,           2019-08-16 15:15:00,           2019-08-16 15:15:00,      3.480000,     12.550000,          9.883000,                    96.067716,      0.966000
                1565969100,           2019-08-16 15:25:00,           2019-08-16 15:25:00,      3.480000,     12.656000,          9.831000,                    95.790828,      0.965000
                1565969700,           2019-08-16 15:35:00,           2019-08-16 15:35:00,      3.480000,     12.718000,          9.834000,                    95.953853,      0.965000
                1565970300,           2019-08-16 15:45:00,           2019-08-16 15:45:00,      3.480000,     12.851000,          9.804000,                    95.947406,      0.966000
                1565970900,           2019-08-16 15:55:00,           2019-08-16 15:55:00,      3.480000,     12.930000,          9.786000,                    95.941069,      0.966000
                1565971500,           2019-08-16 16:05:00,           2019-08-16 16:05:00,      3.480000,     13.027000,          9.771000,                    96.002295,      0.966000
                1565972100,           2019-08-16 16:15:00,           2019-08-16 16:15:00,      3.480000,     13.114000,          9.656000,                    95.057093,      0.965000
                1565972700,           2019-08-16 16:25:00,           2019-08-16 16:25:00,      3.480000,     11.563000,          9.733000,                    92.508400,      0.962000
                1565973300,           2019-08-16 16:35:00,           2019-08-16 16:35:00,      3.480000,      9.112000,         10.125000,                    90.856431,      0.962000
                1565973900,           2019-08-16 16:45:00,           2019-08-16 16:45:00,      3.480000,      7.846000,         10.471000,                    91.119678,      0.964000
                1565974500,           2019-08-16 16:55:00,           2019-08-16 16:55:00,      3.470000,      7.074000,         10.736000,                    91.660492,      0.964000
                1565975100,           2019-08-16 17:05:00,           2019-08-16 17:05:00,      3.470000,      6.533000,         10.954000,                    92.264996,      0.965000
                1565975700,           2019-08-16 17:15:00,           2019-08-16 17:15:00,      3.470000,      6.095000,         11.101000,                    92.475492,      0.965000
