MiniDOT Logger Concatenated Data File
Sensor:             7450-516934
Concatenation Date: 2019Aug15 17:26:43 GMT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 282.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,           Greenwich Mean Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1560435180,           2019-06-13 14:13:00,           2019-06-13 14:13:00,      3.450000,     21.674000,          8.332000,                    98.014965,      1.021000
                1560435780,           2019-06-13 14:23:00,           2019-06-13 14:23:00,      3.460000,     21.993000,          8.259000,                    97.758226,      1.021000
                1560436380,           2019-06-13 14:33:00,           2019-06-13 14:33:00,      3.470000,     21.917000,          8.265000,                    97.685642,      1.021000
                1560436980,           2019-06-13 14:43:00,           2019-06-13 14:43:00,      3.470000,     21.833000,          8.269000,                    97.574176,      1.021000
                1560437580,           2019-06-13 14:53:00,           2019-06-13 14:53:00,      3.480000,     21.749000,          8.278000,                    97.521517,      1.021000
                1560438180,           2019-06-13 15:03:00,           2019-06-13 15:03:00,      3.480000,     21.682000,          8.285000,                    97.477207,      1.022000
                1560438780,           2019-06-13 15:13:00,           2019-06-13 15:13:00,      3.480000,     21.607000,          8.290000,                    97.394079,      1.022000
                1560439380,           2019-06-13 15:23:00,           2019-06-13 15:23:00,      3.480000,     20.517000,          8.466000,                    97.360035,      1.020000
                1560439980,           2019-06-13 15:33:00,           2019-06-13 15:33:00,      3.490000,     19.561000,          8.616000,                    97.217022,      1.021000
                1560440580,           2019-06-13 15:43:00,           2019-06-13 15:43:00,      3.490000,     18.552000,          8.769000,                    96.945005,      1.021000
                1560441180,           2019-06-13 15:53:00,           2019-06-13 15:53:00,      3.490000,     18.703000,          8.717000,                    96.666875,      1.022000
                1560441780,           2019-06-13 16:03:00,           2019-06-13 16:03:00,      3.490000,     17.658000,          8.895000,                    96.549151,      1.020000
                1560442380,           2019-06-13 16:13:00,           2019-06-13 16:13:00,      3.490000,     16.819000,          9.073000,                    96.775188,      1.022000
                1560442980,           2019-06-13 16:23:00,           2019-06-13 16:23:00,      3.490000,     15.224000,          9.369000,                    96.601174,      1.024000
                1560443580,           2019-06-13 16:33:00,           2019-06-13 16:33:00,      3.490000,     16.675000,          9.107000,                    96.844560,      1.022000
                1560444180,           2019-06-13 16:43:00,           2019-06-13 16:43:00,      3.490000,     18.838000,          8.721000,                    96.976822,      1.020000
                1560444780,           2019-06-13 16:53:00,           2019-06-13 16:53:00,      3.490000,     19.594000,          8.521000,                    96.208756,      1.019000
                1560445380,           2019-06-13 17:03:00,           2019-06-13 17:03:00,      3.490000,     19.670000,          8.507000,                    96.197061,      1.029000
                1560445980,           2019-06-13 17:13:00,           2019-06-13 17:13:00,      3.500000,     19.980000,          8.460000,                    96.259829,      1.030000
                1560446580,           2019-06-13 17:23:00,           2019-06-13 17:23:00,      3.500000,     20.567000,          8.352000,                    96.143927,      1.030000
