MiniDOT Logger Concatenated Data File
Sensor:             7450-636656
Concatenation Date: 2018Aug16 14:09:07 GMT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 282.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,           Greenwich Mean Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1532173440,           2018-07-21 11:44:00,           2018-07-21 11:44:00,      3.380000,     14.764000,         11.995000,                   122.452823,      0.976000
                1532173740,           2018-07-21 11:49:00,           2018-07-21 11:49:00,      3.400000,     13.836000,         12.287000,                   122.911893,      0.977000
                1532174040,           2018-07-21 11:54:00,           2018-07-21 11:54:00,      3.400000,     13.557000,         12.369000,                   122.971118,      0.977000
                1532174340,           2018-07-21 11:59:00,           2018-07-21 11:59:00,      3.410000,     13.400000,         12.474000,                   123.583573,      0.977000
                1532174640,           2018-07-21 12:04:00,           2018-07-21 12:04:00,      3.410000,     13.365000,         12.489000,                   123.635930,      0.978000
                1532174940,           2018-07-21 12:09:00,           2018-07-21 12:09:00,      3.420000,     13.356000,         12.491000,                   123.630978,      0.977000
                1532175240,           2018-07-21 12:14:00,           2018-07-21 12:14:00,      3.420000,     13.347000,         12.514000,                   123.833826,      0.978000
                1532175540,           2018-07-21 12:19:00,           2018-07-21 12:19:00,      3.420000,     13.356000,         12.503000,                   123.749749,      0.978000
                1532175840,           2018-07-21 12:24:00,           2018-07-21 12:24:00,      3.430000,     13.338000,         12.491000,                   123.581477,      0.977000
                1532176140,           2018-07-21 12:29:00,           2018-07-21 12:29:00,      3.430000,     13.356000,         12.523000,                   123.947701,      0.977000
                1532176440,           2018-07-21 12:34:00,           2018-07-21 12:34:00,      3.430000,     13.295000,         12.562000,                   124.165021,      0.977000
                1532176740,           2018-07-21 12:39:00,           2018-07-21 12:39:00,      3.430000,     13.356000,         12.521000,                   123.927906,      0.977000
                1532177040,           2018-07-21 12:44:00,           2018-07-21 12:44:00,      3.440000,     13.330000,         12.551000,                   124.152991,      0.978000
                1532177340,           2018-07-21 12:49:00,           2018-07-21 12:49:00,      3.440000,     13.338000,         12.588000,                   124.541161,      0.978000
                1532177640,           2018-07-21 12:54:00,           2018-07-21 12:54:00,      3.440000,     13.312000,         12.582000,                   124.409785,      0.978000
                1532177940,           2018-07-21 12:59:00,           2018-07-21 12:59:00,      3.440000,     13.365000,         12.575000,                   124.487295,      0.977000
                1532178240,           2018-07-21 13:04:00,           2018-07-21 13:04:00,      3.440000,     13.373000,         12.531000,                   124.073786,      0.977000
                1532178540,           2018-07-21 13:09:00,           2018-07-21 13:09:00,      3.440000,     13.338000,         12.553000,                   124.194883,      0.977000
                1532178840,           2018-07-21 13:14:00,           2018-07-21 13:14:00,      3.450000,     13.312000,         12.562000,                   124.212027,      0.978000
                1532179140,           2018-07-21 13:19:00,           2018-07-21 13:19:00,      3.450000,     13.330000,         12.518000,                   123.826559,      0.977000
                1532179440,           2018-07-21 13:24:00,           2018-07-21 13:24:00,      3.450000,     13.321000,         12.544000,                   124.058896,      0.977000
                1532179740,           2018-07-21 13:29:00,           2018-07-21 13:29:00,      3.450000,     13.347000,         12.548000,                   124.170277,      0.977000
                1532180040,           2018-07-21 13:34:00,           2018-07-21 13:34:00,      3.450000,     13.303000,         12.581000,                   124.374973,      0.977000
                1532180340,           2018-07-21 13:39:00,           2018-07-21 13:39:00,      3.450000,     13.365000,         12.632000,                   125.051571,      0.978000
                1532180640,           2018-07-21 13:44:00,           2018-07-21 13:44:00,      3.450000,     13.347000,         12.625000,                   124.932240,      0.977000
                1532180940,           2018-07-21 13:49:00,           2018-07-21 13:49:00,      3.450000,     13.356000,         12.650000,                   125.204697,      0.977000
                1532181240,           2018-07-21 13:54:00,           2018-07-21 13:54:00,      3.460000,     13.321000,         12.662000,                   125.225904,      0.978000
                1532181540,           2018-07-21 13:59:00,           2018-07-21 13:59:00,      3.460000,     13.373000,         12.611000,                   124.865894,      0.977000
                1532181840,           2018-07-21 14:04:00,           2018-07-21 14:04:00,      3.460000,     13.347000,         12.682000,                   125.496291,      0.978000
                1532182140,           2018-07-21 14:09:00,           2018-07-21 14:09:00,      3.460000,     13.347000,         12.644000,                   125.120257,      0.978000
                1532182440,           2018-07-21 14:14:00,           2018-07-21 14:14:00,      3.460000,     13.338000,         12.677000,                   125.421695,      0.977000
                1532182740,           2018-07-21 14:19:00,           2018-07-21 14:19:00,      3.460000,     13.312000,         12.738000,                   125.952300,      0.978000
                1532183040,           2018-07-21 14:24:00,           2018-07-21 14:24:00,      3.460000,     13.356000,         12.766000,                   126.352819,      0.978000
                1532183340,           2018-07-21 14:29:00,           2018-07-21 14:29:00,      3.460000,     13.303000,         12.770000,                   126.243416,      0.978000
                1532183640,           2018-07-21 14:34:00,           2018-07-21 14:34:00,      3.460000,     13.356000,         12.800000,                   126.689337,      0.978000
                1532183940,           2018-07-21 14:39:00,           2018-07-21 14:39:00,      3.460000,     13.365000,         12.722000,                   125.942534,      0.977000
                1532184240,           2018-07-21 14:44:00,           2018-07-21 14:44:00,      3.460000,     13.356000,         12.764000,                   126.333024,      0.978000
                1532184540,           2018-07-21 14:49:00,           2018-07-21 14:49:00,      3.470000,     13.347000,         12.775000,                   126.416584,      0.978000
                1532184840,           2018-07-21 14:54:00,           2018-07-21 14:54:00,      3.470000,     13.347000,         12.811000,                   126.772826,      0.978000
                1532185140,           2018-07-21 14:59:00,           2018-07-21 14:59:00,      3.470000,     13.373000,         12.758000,                   126.321392,      0.977000
                1532185440,           2018-07-21 15:04:00,           2018-07-21 15:04:00,      3.470000,     13.400000,         12.780000,                   126.615205,      0.977000
                1532185740,           2018-07-21 15:09:00,           2018-07-21 15:09:00,      3.470000,     13.356000,         12.809000,                   126.778416,      0.977000
                1532186040,           2018-07-21 15:14:00,           2018-07-21 15:14:00,      3.470000,     13.373000,         12.790000,                   126.638235,      0.977000
                1532186340,           2018-07-21 15:19:00,           2018-07-21 15:19:00,      3.470000,     13.409000,         12.811000,                   126.947722,      0.978000
                1532186640,           2018-07-21 15:24:00,           2018-07-21 15:24:00,      3.470000,     13.347000,         12.875000,                   127.406146,      0.978000
                1532186940,           2018-07-21 15:29:00,           2018-07-21 15:29:00,      3.470000,     13.391000,         12.788000,                   126.669118,      0.977000
                1532187240,           2018-07-21 15:34:00,           2018-07-21 15:34:00,      3.470000,     13.373000,         12.822000,                   126.955078,      0.978000
                1532187540,           2018-07-21 15:39:00,           2018-07-21 15:39:00,      3.470000,     13.382000,         12.836000,                   127.119134,      0.977000
                1532187840,           2018-07-21 15:44:00,           2018-07-21 15:44:00,      3.470000,     13.382000,         12.832000,                   127.079521,      0.977000
                1532188140,           2018-07-21 15:49:00,           2018-07-21 15:49:00,      3.470000,     13.373000,         12.861000,                   127.341231,      0.978000
