MiniDOT Logger Concatenated Data File
Sensor:             7392-727213
Concatenation Date: 2018May31 17:02:23 GMT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 282.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,           Greenwich Mean Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1527414360,           2018-05-27 09:46:00,           2018-05-27 09:46:00,      3.500000,     21.604000,          8.204000,                    96.378099,      0.982000
                1527414960,           2018-05-27 09:56:00,           2018-05-27 09:56:00,      3.500000,     21.362000,          8.258000,                    96.556507,      0.983000
                1527415560,           2018-05-27 10:06:00,           2018-05-27 10:06:00,      3.500000,     21.195000,          8.295000,                    96.673335,      0.982000
                1527416160,           2018-05-27 10:16:00,           2018-05-27 10:16:00,      3.500000,     19.823000,          8.465000,                    96.015490,      0.979000
                1527416760,           2018-05-27 10:26:00,           2018-05-27 10:26:00,      3.500000,     18.261000,          8.700000,                    95.611943,      0.977000
                1527417360,           2018-05-27 10:36:00,           2018-05-27 10:36:00,      3.500000,     16.655000,          9.008000,                    95.751510,      0.977000
                1527417960,           2018-05-27 10:46:00,           2018-05-27 10:46:00,      3.500000,     15.494000,          9.215000,                    95.566315,      0.977000
                1527418560,           2018-05-27 10:56:00,           2018-05-27 10:56:00,      3.500000,     14.375000,          9.465000,                    95.809566,      0.978000
                1527419160,           2018-05-27 11:06:00,           2018-05-27 11:06:00,      3.500000,     13.497000,          9.638000,                    95.692417,      0.978000
                1527419760,           2018-05-27 11:16:00,           2018-05-27 11:16:00,      3.500000,     12.734000,          9.786000,                    95.519865,      0.977000
                1527420360,           2018-05-27 11:26:00,           2018-05-27 11:26:00,      3.500000,     12.114000,          9.936000,                    95.633984,      0.978000
                1527420960,           2018-05-27 11:36:00,           2018-05-27 11:36:00,      3.500000,     11.553000,         10.069000,                    95.679984,      0.979000
                1527421560,           2018-05-27 11:46:00,           2018-05-27 11:46:00,      3.500000,     11.302000,         10.088000,                    95.308505,      0.978000
                1527422160,           2018-05-27 11:56:00,           2018-05-27 11:56:00,      3.500000,     11.302000,         10.133000,                    95.733652,      0.981000
                1527422760,           2018-05-27 12:06:00,           2018-05-27 12:06:00,      3.500000,     11.329000,         10.095000,                    95.434026,      0.979000
                1527423360,           2018-05-27 12:16:00,           2018-05-27 12:16:00,      3.500000,     11.194000,         10.133000,                    95.495297,      0.980000
                1527423960,           2018-05-27 12:26:00,           2018-05-27 12:26:00,      3.500000,     11.132000,         10.145000,                    95.471454,      0.980000
                1527424560,           2018-05-27 12:36:00,           2018-05-27 12:36:00,      3.500000,     11.069000,         10.161000,                    95.482712,      0.980000
                1527425160,           2018-05-27 12:46:00,           2018-05-27 12:46:00,      3.500000,     11.499000,         10.076000,                    95.627817,      0.981000
                1527425760,           2018-05-27 12:56:00,           2018-05-27 12:56:00,      3.500000,     11.972000,          9.956000,                    95.517271,      0.982000
                1527426360,           2018-05-27 13:06:00,           2018-05-27 13:06:00,      3.500000,     12.628000,          9.771000,                    95.146180,      0.982000
                1527426960,           2018-05-27 13:16:00,           2018-05-27 13:16:00,      3.490000,     13.436000,          9.579000,                    94.977907,      0.982000
                1527427560,           2018-05-27 13:26:00,           2018-05-27 13:26:00,      3.500000,     13.976000,          9.465000,                    94.974797,      0.982000
                1527428160,           2018-05-27 13:36:00,           2018-05-27 13:36:00,      3.490000,     14.228000,          9.415000,                    94.997336,      0.982000
                1527428760,           2018-05-27 13:46:00,           2018-05-27 13:46:00,      3.500000,     14.902000,          9.292000,                    95.143142,      0.984000
                1527429360,           2018-05-27 13:56:00,           2018-05-27 13:56:00,      3.500000,     15.734000,          9.129000,                    95.161957,      0.983000
                1527429960,           2018-05-27 14:06:00,           2018-05-27 14:06:00,      3.490000,     15.529000,          9.200000,                    95.482371,      0.982000
                1527430560,           2018-05-27 14:16:00,           2018-05-27 14:16:00,      3.490000,     15.048000,          9.280000,                    95.320877,      0.980000
                1527431160,           2018-05-27 14:26:00,           2018-05-27 14:26:00,      3.490000,     16.689000,          9.020000,                    95.947628,      0.981000
                1527431760,           2018-05-27 14:36:00,           2018-05-27 14:36:00,      3.500000,      9.253000,         10.623000,                    95.647669,      0.968000
                1527432360,           2018-05-27 14:46:00,           2018-05-27 14:46:00,      3.490000,      8.265000,         11.041000,                    97.068933,      0.979000
                1527432960,           2018-05-27 14:56:00,           2018-05-27 14:56:00,      3.490000,      8.011000,         11.143000,                    97.360259,      0.981000
                1527433560,           2018-05-27 15:06:00,           2018-05-27 15:06:00,      3.490000,      7.897000,         11.188000,                    97.480931,      0.982000
                1527434160,           2018-05-27 15:16:00,           2018-05-27 15:16:00,      3.490000,      7.954000,         11.191000,                    97.643336,      0.982000
                1527434760,           2018-05-27 15:26:00,           2018-05-27 15:26:00,      3.490000,      7.973000,         11.178000,                    97.575289,      0.982000
                1527435360,           2018-05-27 15:36:00,           2018-05-27 15:36:00,      3.490000,      7.907000,         11.198000,                    97.591979,      0.982000
                1527435960,           2018-05-27 15:46:00,           2018-05-27 15:46:00,      3.490000,      7.926000,         11.191000,                    97.576392,      0.981000
                1527436560,           2018-05-27 15:56:00,           2018-05-27 15:56:00,      3.480000,      7.973000,         11.206000,                    97.819708,      0.983000
                1527437160,           2018-05-27 16:06:00,           2018-05-27 16:06:00,      3.480000,      7.954000,         11.197000,                    97.695687,      0.982000
                1527437760,           2018-05-27 16:16:00,           2018-05-27 16:16:00,      3.480000,      7.916000,         11.256000,                    98.119095,      0.984000
