MiniDOT Logger Concatenated Data File
Sensor:             7450-636656
Concatenation Date: 2020Sep01 16:36:51 GMT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 282.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,           Greenwich Mean Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1598738280,           2020-08-29 21:58:00,           2020-08-29 21:58:00,      3.540000,     19.672000,          8.684000,                    98.202508,      0.975000
                1598738880,           2020-08-29 22:08:00,           2020-08-29 22:08:00,      3.540000,     10.621000,          8.878000,                    82.562005,      0.977000
                1598739480,           2020-08-29 22:18:00,           2020-08-29 22:18:00,      3.540000,     10.157000,          9.562000,                    87.961150,      0.978000
                1598740080,           2020-08-29 22:28:00,           2020-08-29 22:28:00,      3.540000,     10.120000,          9.940000,                    91.358770,      0.977000
                1598740680,           2020-08-29 22:38:00,           2020-08-29 22:38:00,      3.540000,     10.230000,         10.148000,                    93.512197,      0.976000
                1598741280,           2020-08-29 22:48:00,           2020-08-29 22:48:00,      3.540000,     10.294000,         10.314000,                    95.184853,      0.976000
                1598741880,           2020-08-29 22:58:00,           2020-08-29 22:58:00,      3.540000,     10.339000,         10.417000,                    96.236986,      0.976000
                1598742480,           2020-08-29 23:08:00,           2020-08-29 23:08:00,      3.530000,     10.467000,         10.456000,                    96.887438,      0.976000
                1598743080,           2020-08-29 23:18:00,           2020-08-29 23:18:00,      3.540000,     10.540000,         10.488000,                    97.350034,      0.976000
                1598743680,           2020-08-29 23:28:00,           2020-08-29 23:28:00,      3.530000,     10.676000,         10.494000,                    97.715486,      0.977000
                1598744280,           2020-08-29 23:38:00,           2020-08-29 23:38:00,      3.530000,     10.676000,         10.520000,                    97.957587,      0.976000
                1598744880,           2020-08-29 23:48:00,           2020-08-29 23:48:00,      3.530000,     10.812000,         10.489000,                    97.978774,      0.976000
                1598745480,           2020-08-29 23:58:00,           2020-08-29 23:58:00,      3.530000,     10.830000,         10.500000,                    98.122595,      0.976000
                1598746080,           2020-08-30 00:08:00,           2020-08-30 00:08:00,      3.530000,     10.884000,         10.508000,                    98.320681,      0.977000
                1598746680,           2020-08-30 00:18:00,           2020-08-30 00:18:00,      3.530000,     11.019000,         10.458000,                    98.159851,      0.976000
                1598747280,           2020-08-30 00:28:00,           2020-08-30 00:28:00,      3.530000,     11.019000,         10.475000,                    98.319415,      0.977000
                1598747880,           2020-08-30 00:38:00,           2020-08-30 00:38:00,      3.530000,     11.146000,         10.433000,                    98.213527,      0.977000
                1598748480,           2020-08-30 00:48:00,           2020-08-30 00:48:00,      3.530000,     11.236000,         10.404000,                    98.144408,      0.976000
                1598749080,           2020-08-30 00:58:00,           2020-08-30 00:58:00,      3.530000,     11.316000,         10.380000,                    98.098898,      0.976000
                1598749680,           2020-08-30 01:08:00,           2020-08-30 01:08:00,      3.530000,     11.334000,         10.391000,                    98.243611,      0.977000
                1598750280,           2020-08-30 01:18:00,           2020-08-30 01:18:00,      3.530000,     11.424000,         10.367000,                    98.220057,      0.977000
                1598750880,           2020-08-30 01:28:00,           2020-08-30 01:28:00,      3.530000,     11.532000,         10.334000,                    98.150787,      0.977000
                1598751480,           2020-08-30 01:38:00,           2020-08-30 01:38:00,      3.530000,     11.621000,         10.298000,                    98.008836,      0.976000
                1598752080,           2020-08-30 01:48:00,           2020-08-30 01:48:00,      3.530000,     11.639000,         10.298000,                    98.049291,      0.976000
                1598752680,           2020-08-30 01:58:00,           2020-08-30 01:58:00,      3.530000,     11.666000,         10.296000,                    98.090926,      0.976000
                1598753280,           2020-08-30 02:08:00,           2020-08-30 02:08:00,      3.530000,     11.738000,         10.285000,                    98.147805,      0.977000
                1598753880,           2020-08-30 02:18:00,           2020-08-30 02:18:00,      3.530000,     11.827000,         10.253000,                    98.041749,      0.976000
                1598754480,           2020-08-30 02:28:00,           2020-08-30 02:28:00,      3.530000,     11.880000,         10.230000,                    97.940287,      0.976000
                1598755080,           2020-08-30 02:38:00,           2020-08-30 02:38:00,      3.530000,     11.961000,         10.217000,                    97.996718,      0.976000
                1598755680,           2020-08-30 02:48:00,           2020-08-30 02:48:00,      3.530000,     12.005000,         10.210000,                    98.027804,      0.977000
                1598756280,           2020-08-30 02:58:00,           2020-08-30 02:58:00,      3.530000,     12.067000,         10.196000,                    98.031646,      0.976000
                1598756880,           2020-08-30 03:08:00,           2020-08-30 03:08:00,      3.530000,     12.165000,         10.163000,                    97.932280,      0.976000
                1598757480,           2020-08-30 03:18:00,           2020-08-30 03:18:00,      3.530000,     12.183000,         10.164000,                    97.981958,      0.976000
                1598758080,           2020-08-30 03:28:00,           2020-08-30 03:28:00,      3.530000,     12.165000,         10.167000,                    97.970825,      0.976000
                1598758680,           2020-08-30 03:38:00,           2020-08-30 03:38:00,      3.530000,     12.236000,         10.158000,                    98.041971,      0.976000
                1598759280,           2020-08-30 03:48:00,           2020-08-30 03:48:00,      3.530000,     12.369000,         10.109000,                    97.863497,      0.976000
