MiniDOT Logger Concatenated Data File
Sensor:             7392-727213
Concatenation Date: 2018Jun09 09:41:08 GMT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 282.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,           Greenwich Mean Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1527766920,           2018-05-31 11:42:00,           2018-05-31 11:42:00,      3.380000,     20.426000,          8.313000,                    95.428644,      0.986000
                1527767220,           2018-05-31 11:47:00,           2018-05-31 11:47:00,      3.400000,     20.283000,          8.331000,                    95.364738,      0.982000
                1527767520,           2018-05-31 11:52:00,           2018-05-31 11:52:00,      3.410000,     20.116000,          8.336000,                    95.106047,      0.980000
                1527767820,           2018-05-31 11:57:00,           2018-05-31 11:57:00,      3.410000,     20.141000,          8.337000,                    95.164742,      0.981000
                1527768120,           2018-05-31 12:02:00,           2018-05-31 12:02:00,      3.420000,     20.057000,          8.370000,                    95.381938,      0.982000
                1527768420,           2018-05-31 12:07:00,           2018-05-31 12:07:00,      3.420000,     20.576000,          8.233000,                    94.790902,      0.982000
                1527768720,           2018-05-31 12:12:00,           2018-05-31 12:12:00,      3.430000,     20.534000,          8.219000,                    94.551256,      0.979000
                1527769020,           2018-05-31 12:17:00,           2018-05-31 12:17:00,      3.430000,     19.806000,          8.416000,                    95.427284,      0.981000
                1527769320,           2018-05-31 12:22:00,           2018-05-31 12:22:00,      3.440000,     16.425000,          9.679000,                   102.386570,      0.964000
                1527769620,           2018-05-31 12:27:00,           2018-05-31 12:27:00,      3.440000,     12.716000,         11.018000,                   107.501728,      0.967000
                1527769920,           2018-05-31 12:32:00,           2018-05-31 12:32:00,      3.440000,     11.544000,         11.900000,                   113.055572,      0.973000
                1527770220,           2018-05-31 12:37:00,           2018-05-31 12:37:00,      3.440000,     11.141000,         12.055000,                   113.469489,      0.977000
