MiniDOT Logger Concatenated Data File
Sensor:             7450-636656
Concatenation Date: 2020Jun15 10:57:49 GMT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 282.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,           Greenwich Mean Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1566297360,           2019-08-20 10:36:00,           2019-08-20 10:36:00,      3.450000,     21.878000,          8.368000,                    98.828428,      0.995000
                1566299160,           2019-08-20 11:06:00,           2019-08-20 11:06:00,      3.460000,     20.717000,          8.552000,                    98.737881,      0.995000
                1566300960,           2019-08-20 11:36:00,           2019-08-20 11:36:00,      3.470000,     19.354000,          8.766000,                    98.498997,      0.996000
                1566302760,           2019-08-20 12:06:00,           2019-08-20 12:06:00,      3.470000,     16.597000,          9.240000,                    98.097790,      0.995000
                1566304560,           2019-08-20 12:36:00,           2019-08-20 12:36:00,      3.470000,     19.245000,          8.821000,                    98.899623,      0.994000
                1566306360,           2019-08-20 13:06:00,           2019-08-20 13:06:00,      3.470000,     19.973000,          8.811000,                   100.239604,      0.994000
                1566308160,           2019-08-20 13:36:00,           2019-08-20 13:36:00,      3.480000,     21.227000,          8.542000,                    99.614270,      0.995000
                1566309960,           2019-08-20 14:06:00,           2019-08-20 14:06:00,      3.480000,     22.729000,          8.264000,                    99.210319,      0.995000
                1566311760,           2019-08-20 14:36:00,           2019-08-20 14:36:00,      3.480000,     18.153000,          8.982000,                    98.492779,      0.994000
                1566313560,           2019-08-20 15:06:00,           2019-08-20 15:06:00,      3.480000,     15.932000,          9.355000,                    97.930383,      0.995000
                1566315360,           2019-08-20 15:36:00,           2019-08-20 15:36:00,      3.480000,     14.141000,          9.689000,                    97.575662,      0.996000
                1566317160,           2019-08-20 16:06:00,           2019-08-20 16:06:00,      3.480000,     13.802000,          9.768000,                    97.640019,      0.998000
                1566318960,           2019-08-20 16:36:00,           2019-08-20 16:36:00,      3.480000,     14.045000,          9.716000,                    97.641481,      0.998000
                1566320760,           2019-08-20 17:06:00,           2019-08-20 17:06:00,      3.480000,     13.417000,          9.843000,                    97.554336,      0.997000
                1566322560,           2019-08-20 17:36:00,           2019-08-20 17:36:00,      3.480000,     14.548000,          9.598000,                    97.523384,      0.997000
                1566324360,           2019-08-20 18:06:00,           2019-08-20 18:06:00,      3.480000,     15.444000,          9.483000,                    98.240235,      0.997000
                1566326160,           2019-08-20 18:36:00,           2019-08-20 18:36:00,      3.490000,      9.200000,         13.793000,                   124.032392,      0.998000
                1566327960,           2019-08-20 19:06:00,           2019-08-20 19:06:00,      3.480000,      8.744000,         14.009000,                   124.601287,      1.000000
                1566329760,           2019-08-20 19:36:00,           2019-08-20 19:36:00,      3.480000,      8.688000,         14.034000,                   124.654934,      1.001000
                1566331560,           2019-08-20 20:06:00,           2019-08-20 20:06:00,      3.480000,      8.688000,         13.994000,                   124.299640,      1.000000
                1566333360,           2019-08-20 20:36:00,           2019-08-20 20:36:00,      3.480000,      8.716000,         14.009000,                   124.517074,      1.001000
                1566335160,           2019-08-20 21:06:00,           2019-08-20 21:06:00,      3.480000,      8.716000,         13.976000,                   124.223758,      1.001000
                1566336960,           2019-08-20 21:36:00,           2019-08-20 21:36:00,      3.480000,      8.725000,         13.956000,                   124.072955,      1.001000
                1566338760,           2019-08-20 22:06:00,           2019-08-20 22:06:00,      3.480000,      8.697000,         13.977000,                   124.175641,      1.002000
                1566340560,           2019-08-20 22:36:00,           2019-08-20 22:36:00,      3.480000,      8.707000,         13.978000,                   124.214529,      1.002000
                1566342360,           2019-08-20 23:06:00,           2019-08-20 23:06:00,      3.480000,      8.735000,         13.910000,                   123.693865,      1.002000
                1566344160,           2019-08-20 23:36:00,           2019-08-20 23:36:00,      3.480000,      8.632000,         13.961000,                   123.838746,      1.002000
                1566345960,           2019-08-21 00:06:00,           2019-08-21 00:06:00,      3.480000,      8.669000,         13.910000,                   123.496800,      1.002000
                1566347760,           2019-08-21 00:36:00,           2019-08-21 00:36:00,      3.480000,      8.566000,         13.841000,                   122.578342,      1.002000
                1566349560,           2019-08-21 01:06:00,           2019-08-21 01:06:00,      3.480000,      8.557000,         13.843000,                   122.569334,      1.002000
                1566351360,           2019-08-21 01:36:00,           2019-08-21 01:36:00,      3.480000,      8.595000,         13.707000,                   121.476876,      1.002000
                1566353160,           2019-08-21 02:06:00,           2019-08-21 02:06:00,      3.480000,      8.520000,         13.630000,                   120.575236,      1.002000
                1566354960,           2019-08-21 02:36:00,           2019-08-21 02:36:00,      3.480000,      8.501000,         13.546000,                   119.776964,      1.002000
                1566356760,           2019-08-21 03:06:00,           2019-08-21 03:06:00,      3.480000,      8.473000,         13.563000,                   119.845872,      1.002000
                1566358560,           2019-08-21 03:36:00,           2019-08-21 03:36:00,      3.480000,      8.520000,         13.175000,                   116.550164,      1.002000
                1566360360,           2019-08-21 04:06:00,           2019-08-21 04:06:00,      3.480000,      8.473000,         12.916000,                   114.128827,      1.002000
                1566362160,           2019-08-21 04:36:00,           2019-08-21 04:36:00,      3.480000,      8.454000,         12.764000,                   112.733738,      1.003000
                1566363960,           2019-08-21 05:06:00,           2019-08-21 05:06:00,      3.480000,      8.426000,         12.713000,                   112.207011,      1.003000
                1566365760,           2019-08-21 05:36:00,           2019-08-21 05:36:00,      3.480000,      8.379000,         12.737000,                   112.290575,      1.002000
                1566367560,           2019-08-21 06:06:00,           2019-08-21 06:06:00,      3.480000,      8.445000,         12.776000,                   112.815080,      1.002000
                1566369360,           2019-08-21 06:36:00,           2019-08-21 06:36:00,      3.480000,      8.445000,         12.951000,                   114.360371,      1.002000
                1566371160,           2019-08-21 07:06:00,           2019-08-21 07:06:00,      3.480000,      8.426000,         12.995000,                   114.695989,      1.003000
                1566372960,           2019-08-21 07:36:00,           2019-08-21 07:36:00,      3.480000,      8.510000,         12.974000,                   114.744238,      1.002000
                1566374760,           2019-08-21 08:06:00,           2019-08-21 08:06:00,      3.480000,      8.454000,         13.087000,                   115.586527,      1.002000
                1566376560,           2019-08-21 08:36:00,           2019-08-21 08:36:00,      3.480000,      8.501000,         13.207000,                   116.779445,      1.002000
                1566378360,           2019-08-21 09:06:00,           2019-08-21 09:06:00,      3.480000,      8.604000,         13.252000,                   117.470071,      1.002000
                1566380160,           2019-08-21 09:36:00,           2019-08-21 09:36:00,      3.470000,      8.641000,         13.440000,                   119.243256,      1.003000
                1566381960,           2019-08-21 10:06:00,           2019-08-21 10:06:00,      3.470000,      8.510000,         13.346000,                   118.034268,      1.002000
                1566383760,           2019-08-21 10:36:00,           2019-08-21 10:36:00,      3.470000,      8.604000,         13.136000,                   116.441809,      1.003000
                1566385560,           2019-08-21 11:06:00,           2019-08-21 11:06:00,      3.470000,      8.641000,         13.207000,                   117.176018,      1.002000
                1566387360,           2019-08-21 11:36:00,           2019-08-21 11:36:00,      3.470000,      8.753000,         13.263000,                   117.991713,      1.002000
                1566389160,           2019-08-21 12:06:00,           2019-08-21 12:06:00,      3.470000,      8.772000,         13.469000,                   119.879305,      1.002000
                1566390960,           2019-08-21 12:36:00,           2019-08-21 12:36:00,      3.470000,      8.800000,         13.480000,                   120.058269,      1.002000
                1566392760,           2019-08-21 13:06:00,           2019-08-21 13:06:00,      3.470000,      8.828000,         13.177000,                   117.438882,      1.003000
                1566394560,           2019-08-21 13:36:00,           2019-08-21 13:36:00,      3.470000,      8.959000,         13.415000,                   119.937699,      1.002000
                1566396360,           2019-08-21 14:06:00,           2019-08-21 14:06:00,      3.470000,      9.033000,         13.259000,                   118.753956,      1.002000
                1566398160,           2019-08-21 14:36:00,           2019-08-21 14:36:00,      3.470000,      9.116000,         13.527000,                   121.395835,      1.002000
                1566399960,           2019-08-21 15:06:00,           2019-08-21 15:06:00,      3.470000,      9.181000,         13.524000,                   121.558113,      1.001000
                1566401760,           2019-08-21 15:36:00,           2019-08-21 15:36:00,      3.470000,      9.163000,         13.465000,                   120.975629,      1.002000
                1566403560,           2019-08-21 16:06:00,           2019-08-21 16:06:00,      3.470000,      9.228000,         13.462000,                   121.137062,      1.001000
                1566405360,           2019-08-21 16:36:00,           2019-08-21 16:36:00,      3.470000,      9.200000,         13.493000,                   121.334667,      1.001000
                1566407160,           2019-08-21 17:06:00,           2019-08-21 17:06:00,      3.470000,      9.330000,         13.763000,                   124.147975,      1.002000
                1566408960,           2019-08-21 17:36:00,           2019-08-21 17:36:00,      3.470000,      9.441000,         13.827000,                   125.056082,      1.002000
                1566410760,           2019-08-21 18:06:00,           2019-08-21 18:06:00,      3.470000,      9.404000,         13.779000,                   124.512046,      1.002000
                1566412560,           2019-08-21 18:36:00,           2019-08-21 18:36:00,      3.470000,      9.357000,         13.674000,                   123.424713,      1.002000
                1566414360,           2019-08-21 19:06:00,           2019-08-21 19:06:00,      3.470000,      9.376000,         13.694000,                   123.661310,      1.002000
                1566416160,           2019-08-21 19:36:00,           2019-08-21 19:36:00,      3.470000,      9.385000,         13.537000,                   122.269807,      1.002000
                1566417960,           2019-08-21 20:06:00,           2019-08-21 20:06:00,      3.470000,      9.413000,         13.346000,                   120.625193,      1.002000
                1566419760,           2019-08-21 20:36:00,           2019-08-21 20:36:00,      3.470000,      9.357000,         13.361000,                   120.599502,      1.002000
                1566421560,           2019-08-21 21:06:00,           2019-08-21 21:06:00,      3.470000,      9.330000,         13.396000,                   120.837483,      1.002000
                1566423360,           2019-08-21 21:36:00,           2019-08-21 21:36:00,      3.470000,      9.413000,         13.306000,                   120.263661,      1.001000
                1566425160,           2019-08-21 22:06:00,           2019-08-21 22:06:00,      3.470000,      9.302000,         13.284000,                   119.747061,      1.002000
                1566426960,           2019-08-21 22:36:00,           2019-08-21 22:36:00,      3.470000,      9.228000,         13.246000,                   119.193398,      1.002000
                1566428760,           2019-08-21 23:06:00,           2019-08-21 23:06:00,      3.470000,      9.246000,         13.179000,                   118.641587,      1.002000
                1566430560,           2019-08-21 23:36:00,           2019-08-21 23:36:00,      3.470000,      9.163000,         13.154000,                   118.181465,      1.002000
                1566432360,           2019-08-22 00:06:00,           2019-08-22 00:06:00,      3.470000,      9.144000,         13.090000,                   117.552928,      1.002000
                1566434160,           2019-08-22 00:36:00,           2019-08-22 00:36:00,      3.470000,      9.135000,         13.005000,                   116.764407,      1.002000
                1566435960,           2019-08-22 01:06:00,           2019-08-22 01:06:00,      3.470000,      9.116000,         12.929000,                   116.029182,      1.002000
                1566437760,           2019-08-22 01:36:00,           2019-08-22 01:36:00,      3.470000,      9.098000,         12.755000,                   114.418245,      1.003000
                1566439560,           2019-08-22 02:06:00,           2019-08-22 02:06:00,      3.470000,      9.070000,         12.702000,                   113.866292,      1.003000
                1566441360,           2019-08-22 02:36:00,           2019-08-22 02:36:00,      3.470000,      9.107000,         12.554000,                   112.639494,      1.002000
                1566443160,           2019-08-22 03:06:00,           2019-08-22 03:06:00,      3.470000,      9.116000,         12.509000,                   112.259961,      1.003000
                1566444960,           2019-08-22 03:36:00,           2019-08-22 03:36:00,      3.470000,      9.163000,         12.402000,                   111.425158,      1.002000
                1566446760,           2019-08-22 04:06:00,           2019-08-22 04:06:00,      3.470000,      9.163000,         12.438000,                   111.748598,      1.002000
                1566448560,           2019-08-22 04:36:00,           2019-08-22 04:36:00,      3.470000,      9.246000,         12.381000,                   111.457735,      1.003000
                1566450360,           2019-08-22 05:06:00,           2019-08-22 05:06:00,      3.470000,      9.181000,         12.371000,                   111.194574,      1.002000
                1566452160,           2019-08-22 05:36:00,           2019-08-22 05:36:00,      3.470000,      9.209000,         12.317000,                   110.783453,      1.002000
                1566453960,           2019-08-22 06:06:00,           2019-08-22 06:06:00,      3.470000,      9.209000,         12.303000,                   110.657532,      1.003000
                1566455760,           2019-08-22 06:36:00,           2019-08-22 06:36:00,      3.470000,      9.154000,         12.258000,                   110.107651,      1.002000
                1566457560,           2019-08-22 07:06:00,           2019-08-22 07:06:00,      3.470000,      9.172000,         12.201000,                   109.642920,      1.002000
                1566459360,           2019-08-22 07:36:00,           2019-08-22 07:36:00,      3.470000,      9.154000,         12.193000,                   109.523787,      1.003000
                1566461160,           2019-08-22 08:06:00,           2019-08-22 08:06:00,      3.470000,      9.172000,         12.174000,                   109.400288,      1.003000
                1566462960,           2019-08-22 08:36:00,           2019-08-22 08:36:00,      3.470000,      9.163000,         12.148000,                   109.143107,      1.002000
                1566464760,           2019-08-22 09:06:00,           2019-08-22 09:06:00,      3.470000,      9.126000,         12.165000,                   109.198969,      1.002000
                1566466560,           2019-08-22 09:36:00,           2019-08-22 09:36:00,      3.470000,      9.209000,         12.166000,                   109.425306,      1.002000
                1566468360,           2019-08-22 10:06:00,           2019-08-22 10:06:00,      3.470000,      9.135000,         12.252000,                   110.003654,      1.002000
                1566470160,           2019-08-22 10:36:00,           2019-08-22 10:36:00,      3.470000,      9.191000,         12.300000,                   110.582882,      1.002000
                1566471960,           2019-08-22 11:06:00,           2019-08-22 11:06:00,      3.470000,      9.163000,         12.395000,                   111.362267,      1.003000
                1566473760,           2019-08-22 11:36:00,           2019-08-22 11:36:00,      3.470000,      9.126000,         12.462000,                   111.864985,      1.002000
