MiniDOT Logger Concatenated Data File
Sensor:             7392-916555
Concatenation Date: 2020Jul25 10:18:03 GMT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 282.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,           Greenwich Mean Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1595588940,           2020-07-24 11:09:00,           2020-07-24 11:09:00,      3.570000,     13.336000,          8.935000,                    88.395754,      0.982000
                1595589540,           2020-07-24 11:19:00,           2020-07-24 11:19:00,      3.570000,     10.983000,          9.564000,                    89.693786,      0.993000
                1595590140,           2020-07-24 11:29:00,           2020-07-24 11:29:00,      3.560000,     10.540000,          9.722000,                    90.239991,      0.996000
                1595590740,           2020-07-24 11:39:00,           2020-07-24 11:39:00,      3.560000,     10.394000,          9.854000,                    91.153209,      0.998000
                1595591340,           2020-07-24 11:49:00,           2020-07-24 11:49:00,      3.560000,     10.376000,          9.888000,                    91.429139,      0.999000
                1595591940,           2020-07-24 11:59:00,           2020-07-24 11:59:00,      3.560000,     10.385000,          9.924000,                    91.781373,      0.999000
                1595592540,           2020-07-24 12:09:00,           2020-07-24 12:09:00,      3.560000,     10.458000,         10.053000,                    93.133536,      0.998000
                1595593140,           2020-07-24 12:19:00,           2020-07-24 12:19:00,      3.560000,     10.530000,         10.149000,                    94.181403,      0.999000
                1595593740,           2020-07-24 12:29:00,           2020-07-24 12:29:00,      3.550000,     10.603000,         10.217000,                    94.974277,      1.000000
                1595594340,           2020-07-24 12:39:00,           2020-07-24 12:39:00,      3.550000,     10.685000,         10.225000,                    95.230659,      0.998000
                1595594940,           2020-07-24 12:49:00,           2020-07-24 12:49:00,      3.550000,     10.766000,         10.259000,                    95.727793,      0.999000
                1595595540,           2020-07-24 12:59:00,           2020-07-24 12:59:00,      3.550000,     10.838000,         10.292000,                    96.196726,      0.999000
                1595596140,           2020-07-24 13:09:00,           2020-07-24 13:09:00,      3.550000,     10.865000,         10.335000,                    96.659282,      0.999000
                1595596740,           2020-07-24 13:19:00,           2020-07-24 13:19:00,      3.550000,     10.974000,         10.326000,                    96.819817,      0.999000
                1595597340,           2020-07-24 13:29:00,           2020-07-24 13:29:00,      3.550000,     10.992000,         10.353000,                    97.113508,      0.999000
                1595597940,           2020-07-24 13:39:00,           2020-07-24 13:39:00,      3.550000,     11.064000,         10.359000,                    97.332043,      0.999000
                1595598540,           2020-07-24 13:49:00,           2020-07-24 13:49:00,      3.550000,     11.118000,         10.367000,                    97.529037,      0.999000
                1595599140,           2020-07-24 13:59:00,           2020-07-24 13:59:00,      3.540000,     11.172000,         10.378000,                    97.754513,      0.999000
                1595599740,           2020-07-24 14:09:00,           2020-07-24 14:09:00,      3.540000,     11.244000,         10.348000,                    97.634171,      0.998000
                1595600340,           2020-07-24 14:19:00,           2020-07-24 14:19:00,      3.540000,     11.271000,         10.365000,                    97.855523,      0.998000
                1595600940,           2020-07-24 14:29:00,           2020-07-24 14:29:00,      3.540000,     11.343000,         10.354000,                    97.914093,      0.998000
                1595601540,           2020-07-24 14:39:00,           2020-07-24 14:39:00,      3.540000,     11.441000,         10.344000,                    98.040486,      0.999000
                1595602140,           2020-07-24 14:49:00,           2020-07-24 14:49:00,      3.540000,     11.468000,         10.343000,                    98.091899,      0.998000
                1595602740,           2020-07-24 14:59:00,           2020-07-24 14:59:00,      3.540000,     11.540000,         10.319000,                    98.026327,      0.998000
                1595603340,           2020-07-24 15:09:00,           2020-07-24 15:09:00,      3.540000,     11.549000,         10.351000,                    98.350637,      0.999000
                1595603940,           2020-07-24 15:19:00,           2020-07-24 15:19:00,      3.540000,     11.629000,         10.336000,                    98.388538,      0.999000
                1595604540,           2020-07-24 15:29:00,           2020-07-24 15:29:00,      3.530000,     11.665000,         10.311000,                    98.231582,      0.998000
                1595605140,           2020-07-24 15:39:00,           2020-07-24 15:39:00,      3.540000,     11.710000,         10.318000,                    98.399635,      0.999000
                1595605740,           2020-07-24 15:49:00,           2020-07-24 15:49:00,      3.530000,     11.772000,         10.292000,                    98.291026,      0.998000
                1595606340,           2020-07-24 15:59:00,           2020-07-24 15:59:00,      3.530000,     11.808000,         10.302000,                    98.467538,      0.999000
                1595606940,           2020-07-24 16:09:00,           2020-07-24 16:09:00,      3.530000,     11.870000,         10.280000,                    98.396514,      0.998000
