MiniDOT Logger Concatenated Data File
Sensor:             7450-599155
Concatenation Date: 2020Jul21 15:03:15 EDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 282.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1566297900,           2019-08-20 10:45:00,           2019-08-20 06:45:00,      3.630000,     21.827000,          7.849000,                    92.607417,      0.971000
                1566299700,           2019-08-20 11:15:00,           2019-08-20 07:15:00,      3.630000,     19.997000,          8.118000,                    92.399765,      0.972000
                1566301500,           2019-08-20 11:45:00,           2019-08-20 07:45:00,      3.630000,     18.142000,          8.412000,                    92.221584,      0.972000
                1566303300,           2019-08-20 12:15:00,           2019-08-20 08:15:00,      3.630000,     16.468000,          8.689000,                    91.997582,      0.973000
                1566305100,           2019-08-20 12:45:00,           2019-08-20 08:45:00,      3.630000,     16.621000,          8.557000,                    90.892522,      0.972000
                1566306900,           2019-08-20 13:15:00,           2019-08-20 09:15:00,      3.630000,     19.620000,          7.997000,                    90.339455,      0.971000
                1566308700,           2019-08-20 13:45:00,           2019-08-20 09:45:00,      3.630000,     20.072000,          7.998000,                    91.169952,      0.973000
                1566310500,           2019-08-20 14:15:00,           2019-08-20 10:15:00,      3.620000,     20.022000,          8.029000,                    91.432276,      0.973000
                1566312300,           2019-08-20 14:45:00,           2019-08-20 10:45:00,      3.620000,     16.434000,          8.697000,                    92.016241,      0.974000
                1566314100,           2019-08-20 15:15:00,           2019-08-20 11:15:00,      3.620000,     14.817000,          8.975000,                    91.728131,      0.974000
                1566315900,           2019-08-20 15:45:00,           2019-08-20 11:45:00,      3.620000,     13.237000,          9.339000,                    92.189116,      0.975000
                1566317700,           2019-08-20 16:15:00,           2019-08-20 12:15:00,      3.620000,     13.517000,          9.249000,                    91.870925,      0.974000
                1566319500,           2019-08-20 16:45:00,           2019-08-20 12:45:00,      3.620000,     13.560000,          9.231000,                    91.779601,      0.974000
                1566321300,           2019-08-20 17:15:00,           2019-08-20 13:15:00,      3.620000,     13.167000,          9.307000,                    91.729901,      0.974000
                1566323100,           2019-08-20 17:45:00,           2019-08-20 13:45:00,      3.620000,     13.360000,          9.282000,                    91.877739,      0.975000
                1566324900,           2019-08-20 18:15:00,           2019-08-20 14:15:00,      3.620000,     14.670000,          8.970000,                    91.384788,      0.973000
                1566326700,           2019-08-20 18:45:00,           2019-08-20 14:45:00,      3.620000,     13.752000,          9.128000,                    91.141947,      0.973000
                1566328500,           2019-08-20 19:15:00,           2019-08-20 15:15:00,      3.620000,     12.728000,          9.408000,                    91.817867,      0.975000
                1566330300,           2019-08-20 19:45:00,           2019-08-20 15:45:00,      3.610000,     11.234000,          9.752000,                    91.989626,      0.975000
                1566332100,           2019-08-20 20:15:00,           2019-08-20 16:15:00,      3.610000,      8.737000,         11.819000,                   105.104844,      0.976000
                1566333900,           2019-08-20 20:45:00,           2019-08-20 16:45:00,      3.610000,      8.662000,         11.854000,                   105.225260,      0.977000
                1566335700,           2019-08-20 21:15:00,           2019-08-20 17:15:00,      3.610000,      8.587000,         11.880000,                   105.264890,      0.976000
                1566337500,           2019-08-20 21:45:00,           2019-08-20 17:45:00,      3.610000,      8.625000,         11.825000,                   104.873951,      0.976000
                1566339300,           2019-08-20 22:15:00,           2019-08-20 18:15:00,      3.610000,      8.634000,         11.778000,                   104.479859,      0.976000
                1566341100,           2019-08-20 22:45:00,           2019-08-20 18:45:00,      3.610000,      8.578000,         11.835000,                   104.843312,      0.977000
                1566342900,           2019-08-20 23:15:00,           2019-08-20 19:15:00,      3.610000,      8.540000,         11.823000,                   104.640653,      0.976000
                1566344700,           2019-08-20 23:45:00,           2019-08-20 19:45:00,      3.610000,      8.559000,         11.786000,                   104.361204,      0.976000
                1566346500,           2019-08-21 00:15:00,           2019-08-20 20:15:00,      3.610000,      8.569000,         11.744000,                   104.014496,      0.976000
                1566348300,           2019-08-21 00:45:00,           2019-08-20 20:45:00,      3.600000,      8.597000,         11.717000,                   103.845733,      0.977000
                1566350100,           2019-08-21 01:15:00,           2019-08-20 21:15:00,      3.600000,      8.540000,         11.676000,                   103.339615,      0.976000
                1566351900,           2019-08-21 01:45:00,           2019-08-20 21:45:00,      3.600000,      8.447000,         11.652000,                   102.894891,      0.976000
                1566353700,           2019-08-21 02:15:00,           2019-08-20 22:15:00,      3.600000,      8.522000,         11.569000,                   102.347947,      0.976000
                1566355500,           2019-08-21 02:45:00,           2019-08-20 22:45:00,      3.600000,      8.437000,         11.549000,                   101.960582,      0.976000
                1566357300,           2019-08-21 03:15:00,           2019-08-20 23:15:00,      3.600000,      8.381000,         11.493000,                   101.328280,      0.976000
                1566359100,           2019-08-21 03:45:00,           2019-08-20 23:45:00,      3.600000,      8.362000,         11.458000,                   100.973066,      0.976000
                1566360900,           2019-08-21 04:15:00,           2019-08-21 00:15:00,      3.600000,      8.344000,         11.439000,                   100.761526,      0.976000
                1566362700,           2019-08-21 04:45:00,           2019-08-21 00:45:00,      3.600000,      8.362000,          7.076000,                    62.356905,      0.907000
                1566364500,           2019-08-21 05:15:00,           2019-08-21 01:15:00,      3.600000,      8.334000,         10.351000,                    91.155605,      0.973000
                1566366300,           2019-08-21 05:45:00,           2019-08-21 01:45:00,      3.600000,      8.297000,         11.419000,                   100.470421,      0.977000
                1566368100,           2019-08-21 06:15:00,           2019-08-21 02:15:00,      3.600000,      8.231000,         11.724000,                   102.988325,      0.975000
                1566369900,           2019-08-21 06:45:00,           2019-08-21 02:45:00,      3.590000,      8.240000,         11.713000,                   102.914259,      0.975000
                1566371700,           2019-08-21 07:15:00,           2019-08-21 03:15:00,      3.590000,      8.240000,         11.743000,                   103.177849,      0.975000
                1566373500,           2019-08-21 07:45:00,           2019-08-21 03:45:00,      3.590000,      8.231000,         11.587000,                   101.784862,      0.975000
                1566375300,           2019-08-21 08:15:00,           2019-08-21 04:15:00,      3.590000,      8.212000,         11.543000,                   101.351410,      0.976000
                1566377100,           2019-08-21 08:45:00,           2019-08-21 04:45:00,      3.590000,      8.240000,         11.446000,                   100.568310,      0.975000
                1566378900,           2019-08-21 09:15:00,           2019-08-21 05:15:00,      3.590000,      8.268000,         11.444000,                   100.619330,      0.976000
                1566380700,           2019-08-21 09:45:00,           2019-08-21 05:45:00,      3.590000,      8.268000,         11.440000,                   100.584160,      0.976000
                1566382500,           2019-08-21 10:15:00,           2019-08-21 06:15:00,      3.590000,      8.325000,         11.433000,                   100.662151,      0.976000
                1566384300,           2019-08-21 10:45:00,           2019-08-21 06:45:00,      3.590000,      8.362000,         11.458000,                   100.973066,      0.975000
                1566386100,           2019-08-21 11:15:00,           2019-08-21 07:15:00,      3.590000,      8.381000,         11.471000,                   101.134316,      0.976000
                1566387900,           2019-08-21 11:45:00,           2019-08-21 07:45:00,      3.590000,      8.428000,         11.565000,                   102.079533,      0.976000
                1566389700,           2019-08-21 12:15:00,           2019-08-21 08:15:00,      3.590000,      8.531000,         11.549000,                   102.193300,      0.975000
                1566391500,           2019-08-21 12:45:00,           2019-08-21 08:45:00,      3.590000,      8.606000,         11.563000,                   102.503183,      0.975000
                1566393300,           2019-08-21 13:15:00,           2019-08-21 09:15:00,      3.580000,      8.606000,         11.577000,                   102.627289,      0.976000
                1566395100,           2019-08-21 13:45:00,           2019-08-21 09:45:00,      3.580000,      8.671000,         11.611000,                   103.090630,      0.976000
                1566396900,           2019-08-21 14:15:00,           2019-08-21 10:15:00,      3.580000,      8.737000,         11.594000,                   103.103948,      0.976000
                1566398700,           2019-08-21 14:45:00,           2019-08-21 10:45:00,      3.580000,      8.811000,         11.742000,                   104.606689,      0.976000
                1566400500,           2019-08-21 15:15:00,           2019-08-21 11:15:00,      3.580000,      8.914000,         11.698000,                   104.473590,      0.976000
                1566402300,           2019-08-21 15:45:00,           2019-08-21 11:45:00,      3.580000,      8.923000,         11.601000,                   103.629735,      0.976000
                1566404100,           2019-08-21 16:15:00,           2019-08-21 12:15:00,      3.580000,      8.932000,         11.592000,                   103.571764,      0.976000
                1566405900,           2019-08-21 16:45:00,           2019-08-21 12:45:00,      3.580000,      8.979000,         11.588000,                   103.653113,      0.975000
                1566407700,           2019-08-21 17:15:00,           2019-08-21 13:15:00,      3.580000,      8.951000,         11.712000,                   104.691771,      0.976000
                1566409500,           2019-08-21 17:45:00,           2019-08-21 13:45:00,      3.580000,      9.072000,         11.671000,                   104.628978,      0.976000
                1566411300,           2019-08-21 18:15:00,           2019-08-21 14:15:00,      3.580000,      9.007000,         11.739000,                   105.074467,      0.976000
                1566413100,           2019-08-21 18:45:00,           2019-08-21 14:45:00,      3.580000,      9.007000,         11.793000,                   105.557814,      0.976000
                1566414900,           2019-08-21 19:15:00,           2019-08-21 15:15:00,      3.580000,      9.025000,         11.822000,                   105.863154,      0.976000
                1566416700,           2019-08-21 19:45:00,           2019-08-21 15:45:00,      3.570000,      9.044000,         11.826000,                   105.947302,      0.976000
                1566418500,           2019-08-21 20:15:00,           2019-08-21 16:15:00,      3.570000,      9.072000,         11.813000,                   105.901989,      0.976000
                1566420300,           2019-08-21 20:45:00,           2019-08-21 16:45:00,      3.570000,      9.090000,         11.793000,                   105.768361,      0.976000
                1566422100,           2019-08-21 21:15:00,           2019-08-21 17:15:00,      3.570000,      9.025000,         11.866000,                   106.257164,      0.976000
                1566423900,           2019-08-21 21:45:00,           2019-08-21 17:45:00,      3.570000,      9.035000,         11.853000,                   106.166245,      0.976000
                1566425700,           2019-08-21 22:15:00,           2019-08-21 18:15:00,      3.570000,      8.988000,         11.807000,                   105.634887,      0.976000
                1566427500,           2019-08-21 22:45:00,           2019-08-21 18:45:00,      3.570000,      8.997000,         11.772000,                   105.344531,      0.976000
                1566429300,           2019-08-21 23:15:00,           2019-08-21 19:15:00,      3.570000,      8.951000,         11.744000,                   104.977814,      0.976000
                1566431100,           2019-08-21 23:45:00,           2019-08-21 19:45:00,      3.570000,      8.970000,         11.696000,                   104.596526,      0.976000
                1566432900,           2019-08-22 00:15:00,           2019-08-21 20:15:00,      3.570000,      8.988000,         11.604000,                   103.818686,      0.976000
                1566434700,           2019-08-22 00:45:00,           2019-08-21 20:45:00,      3.570000,      8.904000,         11.576000,                   103.359142,      0.976000
                1566436500,           2019-08-22 01:15:00,           2019-08-21 21:15:00,      3.570000,      8.886000,         11.502000,                   102.653922,      0.976000
                1566438300,           2019-08-22 01:45:00,           2019-08-21 21:45:00,      3.570000,      8.877000,         11.434000,                   102.024917,      0.977000
                1566440100,           2019-08-22 02:15:00,           2019-08-21 22:15:00,      3.560000,      8.877000,         11.416000,                   101.864304,      0.976000
                1566441900,           2019-08-22 02:45:00,           2019-08-21 22:45:00,      3.560000,      8.839000,         11.388000,                   101.521483,      0.976000
                1566443700,           2019-08-22 03:15:00,           2019-08-21 23:15:00,      3.560000,      8.839000,         11.339000,                   101.084659,      0.976000
                1566445500,           2019-08-22 03:45:00,           2019-08-21 23:45:00,      3.560000,      8.830000,         11.330000,                   100.982521,      0.977000
                1566447300,           2019-08-22 04:15:00,           2019-08-22 00:15:00,      3.560000,      8.811000,         11.276000,                   100.455206,      0.976000
                1566449100,           2019-08-22 04:45:00,           2019-08-22 00:45:00,      3.560000,      8.839000,         11.251000,                   100.300159,      0.976000
                1566450900,           2019-08-22 05:15:00,           2019-08-22 01:15:00,      3.560000,      8.867000,         11.197000,                    99.886120,      0.976000
                1566452700,           2019-08-22 05:45:00,           2019-08-22 01:45:00,      3.560000,      8.830000,         11.203000,                    99.850589,      0.976000
                1566454500,           2019-08-22 06:15:00,           2019-08-22 02:15:00,      3.560000,      8.821000,         11.168000,                    99.517048,      0.976000
                1566456300,           2019-08-22 06:45:00,           2019-08-22 02:45:00,      3.560000,      8.774000,         11.181000,                    99.520023,      0.976000
                1566458100,           2019-08-22 07:15:00,           2019-08-22 03:15:00,      3.560000,      8.774000,         11.113000,                    98.914767,      0.976000
                1566459900,           2019-08-22 07:45:00,           2019-08-22 03:45:00,      3.560000,      8.877000,         11.057000,                    98.660968,      0.976000
                1566461700,           2019-08-22 08:15:00,           2019-08-22 04:15:00,      3.560000,      8.783000,         11.123000,                    99.025274,      0.976000
                1566463500,           2019-08-22 08:45:00,           2019-08-22 04:45:00,      3.560000,      8.830000,         11.130000,                    99.199952,      0.976000
                1566465300,           2019-08-22 09:15:00,           2019-08-22 05:15:00,      3.550000,      8.802000,         11.236000,                   100.077135,      0.976000
                1566467100,           2019-08-22 09:45:00,           2019-08-22 05:45:00,      3.550000,      8.849000,         11.302000,                   100.779094,      0.976000
                1566468900,           2019-08-22 10:15:00,           2019-08-22 06:15:00,      3.550000,      8.914000,         11.346000,                   101.329916,      0.976000
                1566470700,           2019-08-22 10:45:00,           2019-08-22 06:45:00,      3.550000,      8.904000,         11.394000,                   101.734110,      0.976000
                1566472500,           2019-08-22 11:15:00,           2019-08-22 07:15:00,      3.550000,      8.877000,         11.455000,                   102.212299,      0.976000
                1566474300,           2019-08-22 11:45:00,           2019-08-22 07:45:00,      3.550000,      8.895000,         11.486000,                   102.533338,      0.977000
                1566476100,           2019-08-22 12:15:00,           2019-08-22 08:15:00,      3.550000,      8.914000,         11.541000,                   103.071440,      0.976000
                1566477900,           2019-08-22 12:45:00,           2019-08-22 08:45:00,      3.550000,      8.904000,         11.622000,                   103.769864,      0.977000
                1566479700,           2019-08-22 13:15:00,           2019-08-22 09:15:00,      3.550000,      8.951000,         11.712000,                   104.691771,      0.977000
                1566481500,           2019-08-22 13:45:00,           2019-08-22 09:45:00,      3.550000,      8.932000,         11.782000,                   105.269369,      0.977000
                1566483300,           2019-08-22 14:15:00,           2019-08-22 10:15:00,      3.550000,      9.007000,          2.863000,                    25.626390,      0.939000
                1566485100,           2019-08-22 14:45:00,           2019-08-22 10:45:00,      3.550000,      9.016000,          6.629000,                    59.348263,      0.963000
                1566486900,           2019-08-22 15:15:00,           2019-08-22 11:15:00,      3.550000,      9.007000,          9.041000,                    80.924972,      0.974000
                1566488700,           2019-08-22 15:45:00,           2019-08-22 11:45:00,      3.550000,      8.997000,         10.795000,                    96.601615,      0.977000
                1566490500,           2019-08-22 16:15:00,           2019-08-22 12:15:00,      3.540000,      9.062000,         11.909000,                   106.736997,      0.977000
                1566492300,           2019-08-22 16:45:00,           2019-08-22 12:45:00,      3.540000,      9.183000,         12.350000,                   111.011136,      0.978000
                1566494100,           2019-08-22 17:15:00,           2019-08-22 13:15:00,      3.540000,      9.183000,         12.552000,                   112.826865,      0.977000
                1566495900,           2019-08-22 17:45:00,           2019-08-22 13:45:00,      3.540000,      9.201000,         12.604000,                   113.343123,      0.977000
                1566497700,           2019-08-22 18:15:00,           2019-08-22 14:15:00,      3.540000,      9.257000,         12.634000,                   113.765252,      0.977000
                1566499500,           2019-08-22 18:45:00,           2019-08-22 14:45:00,      3.540000,      9.220000,         12.597000,                   113.331708,      0.977000
                1566501300,           2019-08-22 19:15:00,           2019-08-22 15:15:00,      3.540000,      9.266000,         12.615000,                   113.618615,      0.977000
                1566503100,           2019-08-22 19:45:00,           2019-08-22 15:45:00,      3.540000,      9.285000,         12.592000,                   113.462995,      0.976000
                1566504900,           2019-08-22 20:15:00,           2019-08-22 16:15:00,      3.540000,      9.201000,         12.466000,                   112.102140,      0.976000
                1566506700,           2019-08-22 20:45:00,           2019-08-22 16:45:00,      3.540000,      9.276000,         12.520000,                   112.789952,      0.976000
                1566508500,           2019-08-22 21:15:00,           2019-08-22 17:15:00,      3.540000,      9.229000,         12.505000,                   112.528243,      0.977000
                1566510300,           2019-08-22 21:45:00,           2019-08-22 17:45:00,      3.540000,      9.201000,         12.451000,                   111.967250,      0.976000
                1566512100,           2019-08-22 22:15:00,           2019-08-22 18:15:00,      3.540000,      9.211000,         12.372000,                   111.283470,      0.976000
                1566513900,           2019-08-22 22:45:00,           2019-08-22 18:45:00,      3.540000,      9.257000,         12.334000,                   111.063845,      0.976000
                1566515700,           2019-08-22 23:15:00,           2019-08-22 19:15:00,      3.540000,      9.229000,         12.325000,                   110.908485,      0.976000
                1566517500,           2019-08-22 23:45:00,           2019-08-22 19:45:00,      3.530000,      9.201000,         12.309000,                   110.690297,      0.977000
                1566519300,           2019-08-23 00:15:00,           2019-08-22 20:15:00,      3.530000,      9.239000,         12.293000,                   110.646999,      0.977000
                1566521100,           2019-08-23 00:45:00,           2019-08-22 20:45:00,      3.530000,      9.248000,         12.238000,                   110.175674,      0.976000
                1566522900,           2019-08-23 01:15:00,           2019-08-22 21:15:00,      3.530000,      9.266000,         12.179000,                   109.691725,      0.976000
                1566524700,           2019-08-23 01:45:00,           2019-08-22 21:45:00,      3.530000,      9.248000,         12.247000,                   110.256699,      0.977000
                1566526500,           2019-08-23 02:15:00,           2019-08-22 22:15:00,      3.530000,      9.248000,         12.068000,                   108.645206,      0.976000
                1566528300,           2019-08-23 02:45:00,           2019-08-22 22:45:00,      3.530000,      9.183000,         12.063000,                   108.431363,      0.976000
                1566530100,           2019-08-23 03:15:00,           2019-08-22 23:15:00,      3.530000,      9.211000,         12.204000,                   109.772346,      0.976000
                1566531900,           2019-08-23 03:45:00,           2019-08-22 23:45:00,      3.530000,      9.164000,         11.969000,                   107.537467,      0.976000
                1566533700,           2019-08-23 04:15:00,           2019-08-23 00:15:00,      3.530000,      9.192000,         11.830000,                   106.359904,      0.976000
                1566535500,           2019-08-23 04:45:00,           2019-08-23 00:45:00,      3.530000,      9.229000,         11.943000,                   107.470996,      0.976000
                1566537300,           2019-08-23 05:15:00,           2019-08-23 01:15:00,      3.530000,      9.220000,         11.784000,                   106.017373,      0.976000
                1566539100,           2019-08-23 05:45:00,           2019-08-23 01:45:00,      3.530000,      9.146000,         11.774000,                   105.739841,      0.976000
                1566540900,           2019-08-23 06:15:00,           2019-08-23 02:15:00,      3.530000,      9.220000,         11.674000,                   105.027733,      0.976000
                1566542700,           2019-08-23 06:45:00,           2019-08-23 02:45:00,      3.530000,      9.248000,         11.725000,                   105.557262,      0.976000
                1566544500,           2019-08-23 07:15:00,           2019-08-23 03:15:00,      3.530000,      9.137000,         11.637000,                   104.486932,      0.977000
                1566546300,           2019-08-23 07:45:00,           2019-08-23 03:45:00,      3.530000,      9.192000,         11.556000,                   103.896454,      0.977000
                1566548100,           2019-08-23 08:15:00,           2019-08-23 04:15:00,      3.520000,      9.211000,         11.550000,                   103.889757,      0.976000
                1566549900,           2019-08-23 08:45:00,           2019-08-23 04:45:00,      3.530000,      9.220000,         11.529000,                   103.723208,      0.977000
                1566551700,           2019-08-23 09:15:00,           2019-08-23 05:15:00,      3.520000,      9.285000,         11.541000,                   103.992728,      0.977000
                1566553500,           2019-08-23 09:45:00,           2019-08-23 05:45:00,      3.520000,      9.239000,         11.650000,                   104.859476,      0.977000
                1566555300,           2019-08-23 10:15:00,           2019-08-23 06:15:00,      3.520000,      9.266000,         11.675000,                   105.152385,      0.977000
                1566557100,           2019-08-23 10:45:00,           2019-08-23 06:45:00,      3.520000,      9.313000,         11.728000,                   105.748474,      0.977000
                1566558900,           2019-08-23 11:15:00,           2019-08-23 07:15:00,      3.520000,      9.257000,         11.872000,                   106.903678,      0.977000
                1566560700,           2019-08-23 11:45:00,           2019-08-23 07:45:00,      3.520000,      9.322000,         12.044000,                   108.621122,      0.977000
                1566562500,           2019-08-23 12:15:00,           2019-08-23 08:15:00,      3.520000,      9.368000,         12.147000,                   109.670450,      0.977000
                1566564300,           2019-08-23 12:45:00,           2019-08-23 08:45:00,      3.520000,      9.368000,         12.204000,                   110.185081,      0.977000
                1566566100,           2019-08-23 13:15:00,           2019-08-23 09:15:00,      3.520000,      9.368000,         12.175000,                   109.923251,      0.977000
                1566567900,           2019-08-23 13:45:00,           2019-08-23 09:45:00,      3.520000,      9.414000,         12.097000,                   109.338960,      0.977000
                1566569700,           2019-08-23 14:15:00,           2019-08-23 10:15:00,      3.520000,      9.442000,          3.941000,                    35.644592,      0.907000
                1566571500,           2019-08-23 14:45:00,           2019-08-23 10:45:00,      3.520000,      9.423000,          6.432000,                    58.148231,      0.964000
                1566573300,           2019-08-23 15:15:00,           2019-08-23 11:15:00,      3.520000,      9.368000,          8.816000,                    79.596171,      0.973000
                1566575100,           2019-08-23 15:45:00,           2019-08-23 11:45:00,      3.520000,      9.516000,          6.775000,                    61.384978,      0.970000
                1566576900,           2019-08-23 16:15:00,           2019-08-23 12:15:00,      3.520000,      9.451000,          8.873000,                    80.269555,      0.974000
                1566578700,           2019-08-23 16:45:00,           2019-08-23 12:45:00,      3.520000,      9.525000,          9.724000,                    88.123309,      0.974000
                1566580500,           2019-08-23 17:15:00,           2019-08-23 13:15:00,      3.510000,      9.516000,         10.946000,                    99.176379,      0.977000
                1566582300,           2019-08-23 17:45:00,           2019-08-23 13:45:00,      3.510000,      9.497000,         12.054000,                   109.166030,      0.979000
                1566584100,           2019-08-23 18:15:00,           2019-08-23 14:15:00,      3.510000,      9.469000,         12.841000,                   116.215890,      0.979000
                1566585900,           2019-08-23 18:45:00,           2019-08-23 14:45:00,      3.510000,      9.525000,         13.317000,                   120.684709,      0.979000
                1566587700,           2019-08-23 19:15:00,           2019-08-23 15:15:00,      3.510000,      9.506000,         13.573000,                   122.949071,      0.979000
                1566589500,           2019-08-23 19:45:00,           2019-08-23 15:45:00,      3.510000,      9.736000,         13.560000,                   123.504445,      0.978000
                1566591300,           2019-08-23 20:15:00,           2019-08-23 16:15:00,      3.510000,      9.681000,         13.549000,                   123.243339,      0.978000
                1566593100,           2019-08-23 20:45:00,           2019-08-23 16:45:00,      3.510000,      9.782000,         13.455000,                   122.681796,      0.977000
                1566594900,           2019-08-23 21:15:00,           2019-08-23 17:15:00,      3.510000,      9.727000,         13.217000,                   120.354711,      0.977000
                1566596700,           2019-08-23 21:45:00,           2019-08-23 17:45:00,      3.510000,      9.727000,         13.149000,                   119.735500,      0.978000
                1566598500,           2019-08-23 22:15:00,           2019-08-23 18:15:00,      3.510000,      9.681000,         13.037000,                   118.586125,      0.978000
                1566600300,           2019-08-23 22:45:00,           2019-08-23 18:45:00,      3.510000,      9.709000,         12.877000,                   117.208599,      0.977000
                1566602100,           2019-08-23 23:15:00,           2019-08-23 19:15:00,      3.510000,      9.663000,         12.708000,                   115.544117,      0.978000
                1566603900,           2019-08-23 23:45:00,           2019-08-23 19:45:00,      3.510000,      9.635000,         12.609000,                   114.567774,      0.977000
                1566605700,           2019-08-24 00:15:00,           2019-08-23 20:15:00,      3.510000,      9.608000,         12.647000,                   114.839350,      0.978000
                1566607500,           2019-08-24 00:45:00,           2019-08-23 20:45:00,      3.510000,      9.552000,         12.541000,                   113.725290,      0.977000
                1566609300,           2019-08-24 01:15:00,           2019-08-23 21:15:00,      3.510000,      9.497000,         12.418000,                   112.462565,      0.977000
                1566611100,           2019-08-24 01:45:00,           2019-08-23 21:45:00,      3.510000,      9.580000,         12.314000,                   111.741184,      0.977000
                1566612900,           2019-08-24 02:15:00,           2019-08-23 22:15:00,      3.510000,      9.525000,         12.266000,                   111.160069,      0.977000
                1566614700,           2019-08-24 02:45:00,           2019-08-23 22:45:00,      3.510000,      9.534000,         12.248000,                   111.020723,      0.977000
                1566616500,           2019-08-24 03:15:00,           2019-08-23 23:15:00,      3.510000,      9.497000,         12.200000,                   110.488266,      0.977000
                1566618300,           2019-08-24 03:45:00,           2019-08-23 23:45:00,      3.510000,      9.506000,         12.076000,                   109.388712,      0.977000
                1566620100,           2019-08-24 04:15:00,           2019-08-24 00:15:00,      3.510000,      9.469000,         11.968000,                   108.314911,      0.977000
                1566621900,           2019-08-24 04:45:00,           2019-08-24 00:45:00,      3.500000,      9.506000,         11.866000,                   107.486457,      0.976000
                1566623700,           2019-08-24 05:15:00,           2019-08-24 01:15:00,      3.500000,      9.516000,         11.740000,                   106.370426,      0.976000
                1566625500,           2019-08-24 05:45:00,           2019-08-24 01:45:00,      3.500000,      9.479000,         11.725000,                   106.140953,      0.977000
                1566627300,           2019-08-24 06:15:00,           2019-08-24 02:15:00,      3.500000,      9.451000,         11.623000,                   105.147418,      0.977000
                1566629100,           2019-08-24 06:45:00,           2019-08-24 02:45:00,      3.500000,      9.460000,         11.657000,                   105.477621,      0.977000
                1566630900,           2019-08-24 07:15:00,           2019-08-24 03:15:00,      3.500000,      9.414000,         11.619000,                   105.018548,      0.977000
                1566632700,           2019-08-24 07:45:00,           2019-08-24 03:45:00,      3.500000,      9.497000,         11.677000,                   105.751761,      0.977000
                1566634500,           2019-08-24 08:15:00,           2019-08-24 04:15:00,      3.500000,      9.469000,         11.772000,                   106.541037,      0.977000
                1566636300,           2019-08-24 08:45:00,           2019-08-24 04:45:00,      3.500000,      9.433000,         11.828000,                   106.956047,      0.977000
                1566638100,           2019-08-24 09:15:00,           2019-08-24 05:15:00,      3.500000,      9.469000,         11.952000,                   108.170105,      0.978000
                1566639900,           2019-08-24 09:45:00,           2019-08-24 05:45:00,      3.500000,      9.562000,         12.012000,                   108.954087,      0.977000
                1566641700,           2019-08-24 10:15:00,           2019-08-24 06:15:00,      3.500000,      9.506000,         12.046000,                   109.116961,      0.977000
                1566643500,           2019-08-24 10:45:00,           2019-08-24 06:45:00,      3.500000,      9.506000,         12.166000,                   110.203964,      0.978000
                1566645300,           2019-08-24 11:15:00,           2019-08-24 07:15:00,      3.500000,      9.534000,         12.412000,                   112.507284,      0.978000
                1566647100,           2019-08-24 11:45:00,           2019-08-24 07:45:00,      3.500000,      9.589000,         12.370000,                   112.273369,      0.978000
                1566648900,           2019-08-24 12:15:00,           2019-08-24 08:15:00,      3.500000,      9.562000,         12.395000,                   112.428064,      0.978000
                1566650700,           2019-08-24 12:45:00,           2019-08-24 08:45:00,      3.500000,      9.543000,         12.452000,                   112.894036,      0.977000
                1566652500,           2019-08-24 13:15:00,           2019-08-24 09:15:00,      3.500000,      9.580000,         12.442000,                   112.902697,      0.978000
                1566654300,           2019-08-24 13:45:00,           2019-08-24 09:45:00,      3.500000,      9.608000,         12.452000,                   113.068679,      0.977000
                1566656100,           2019-08-24 14:15:00,           2019-08-24 10:15:00,      3.500000,      9.654000,         12.448000,                   113.155951,      0.978000
                1566657900,           2019-08-24 14:45:00,           2019-08-24 10:45:00,      3.500000,      9.626000,         12.462000,                   113.207896,      0.978000
                1566659700,           2019-08-24 15:15:00,           2019-08-24 11:15:00,      3.500000,      9.626000,         12.451000,                   113.107969,      0.978000
                1566661500,           2019-08-24 15:45:00,           2019-08-24 11:45:00,      3.500000,      9.598000,         12.477000,                   113.268762,      0.978000
                1566663300,           2019-08-24 16:15:00,           2019-08-24 12:15:00,      3.500000,      9.654000,         12.360000,                   112.356005,      0.977000
                1566665100,           2019-08-24 16:45:00,           2019-08-24 12:45:00,      3.500000,      9.764000,         12.244000,                   111.592369,      0.978000
                1566666900,           2019-08-24 17:15:00,           2019-08-24 13:15:00,      3.500000,      9.736000,         12.338000,                   112.374472,      0.978000
                1566668700,           2019-08-24 17:45:00,           2019-08-24 13:45:00,      3.500000,      9.810000,         12.393000,                   113.073520,      0.978000
                1566670500,           2019-08-24 18:15:00,           2019-08-24 14:15:00,      3.500000,      9.883000,         12.310000,                   112.510435,      0.978000
                1566672300,           2019-08-24 18:45:00,           2019-08-24 14:45:00,      3.500000,      9.883000,         12.261000,                   112.062586,      0.978000
                1566674100,           2019-08-24 19:15:00,           2019-08-24 15:15:00,      3.500000,      9.865000,         12.312000,                   112.480813,      0.978000
                1566675900,           2019-08-24 19:45:00,           2019-08-24 15:45:00,      3.500000,      9.874000,         12.263000,                   112.057010,      0.978000
