MiniDOT Logger Concatenated Data File
Sensor:             7392-916555
Concatenation Date: 2018Jun11 15:42:55 GMT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 282.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,           Greenwich Mean Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1528647540,           2018-06-10 16:19:00,           2018-06-10 16:19:00,      3.490000,     22.490000,          8.102000,                    96.821570,      0.996000
                1528647600,           2018-06-10 16:20:00,           2018-06-10 16:20:00,      3.490000,     22.423000,          8.143000,                    97.186539,      0.997000
                1528647660,           2018-06-10 16:21:00,           2018-06-10 16:21:00,      3.490000,     22.482000,          8.122000,                    97.045688,      0.997000
                1528647720,           2018-06-10 16:22:00,           2018-06-10 16:22:00,      3.490000,     22.457000,          7.857000,                    93.834333,      0.993000
                1528647780,           2018-06-10 16:23:00,           2018-06-10 16:23:00,      3.490000,     21.630000,          8.107000,                    95.286693,      0.991000
                1528647840,           2018-06-10 16:24:00,           2018-06-10 16:24:00,      3.490000,     21.195000,          8.222000,                    95.822563,      0.991000
                1528647900,           2018-06-10 16:25:00,           2018-06-10 16:25:00,      3.490000,     20.911000,          8.289000,                    96.067264,      0.991000
                1528647960,           2018-06-10 16:26:00,           2018-06-10 16:26:00,      3.490000,     20.752000,          8.331000,                    96.252627,      0.992000
                1528648020,           2018-06-10 16:27:00,           2018-06-10 16:27:00,      3.490000,     20.626000,          8.354000,                    96.278991,      0.992000
                1528648080,           2018-06-10 16:28:00,           2018-06-10 16:28:00,      3.490000,     20.559000,          8.352000,                    96.128740,      0.991000
                1528648140,           2018-06-10 16:29:00,           2018-06-10 16:29:00,      3.490000,     20.459000,          8.406000,                    96.559250,      0.993000
                1528648200,           2018-06-10 16:30:00,           2018-06-10 16:30:00,      3.490000,     20.417000,          8.416000,                    96.593822,      0.993000
                1528648260,           2018-06-10 16:31:00,           2018-06-10 16:31:00,      3.490000,     20.384000,          8.426000,                    96.645441,      0.994000
                1528648320,           2018-06-10 16:32:00,           2018-06-10 16:32:00,      3.490000,     20.359000,          8.408000,                    96.391245,      0.993000
                1528648380,           2018-06-10 16:33:00,           2018-06-10 16:33:00,      3.490000,     20.342000,          8.422000,                    96.519232,      0.993000
                1528648440,           2018-06-10 16:34:00,           2018-06-10 16:34:00,      3.490000,     20.334000,          8.440000,                    96.710187,      0.995000
                1528648500,           2018-06-10 16:35:00,           2018-06-10 16:35:00,      3.490000,     20.308000,          8.432000,                    96.568740,      0.994000
                1528648560,           2018-06-10 16:36:00,           2018-06-10 16:36:00,      3.490000,     20.292000,          8.419000,                    96.389273,      0.993000
                1528648620,           2018-06-10 16:37:00,           2018-06-10 16:37:00,      3.490000,     20.267000,          8.431000,                    96.478812,      0.993000
                1528648680,           2018-06-10 16:38:00,           2018-06-10 16:38:00,      3.490000,     20.250000,          8.448000,                    96.640749,      0.994000
                1528648740,           2018-06-10 16:39:00,           2018-06-10 16:39:00,      3.490000,     20.267000,          8.438000,                    96.558916,      0.994000
                1528648800,           2018-06-10 16:40:00,           2018-06-10 16:40:00,      3.490000,     20.241000,          8.435000,                    96.474804,      0.993000
                1528648860,           2018-06-10 16:41:00,           2018-06-10 16:41:00,      3.490000,     20.250000,          8.451000,                    96.675067,      0.995000
                1528648920,           2018-06-10 16:42:00,           2018-06-10 16:42:00,      3.490000,     20.241000,          8.454000,                    96.692115,      0.995000
                1528648980,           2018-06-10 16:43:00,           2018-06-10 16:43:00,      3.490000,     20.225000,          8.465000,                    96.787186,      0.996000
                1528649040,           2018-06-10 16:44:00,           2018-06-10 16:44:00,      3.490000,     20.233000,          8.443000,                    96.550973,      0.994000
                1528649100,           2018-06-10 16:45:00,           2018-06-10 16:45:00,      3.490000,     20.225000,          8.469000,                    96.832921,      0.996000
                1528649160,           2018-06-10 16:46:00,           2018-06-10 16:46:00,      3.490000,     20.241000,          8.433000,                    96.451929,      0.993000
