MiniDOT Logger Concatenated Data File
Sensor:             7450-600848
Concatenation Date: 2019Aug15 17:31:43 GMT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 282.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,           Greenwich Mean Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1560435480,           2019-06-13 14:18:00,           2019-06-13 14:18:00,      3.430000,     22.025000,          8.217000,                    97.321217,      1.070000
                1560436080,           2019-06-13 14:28:00,           2019-06-13 14:28:00,      3.450000,     21.942000,          8.224000,                    97.248053,      1.070000
                1560436680,           2019-06-13 14:38:00,           2019-06-13 14:38:00,      3.450000,     21.883000,          8.226000,                    97.160768,      1.070000
                1560437280,           2019-06-13 14:48:00,           2019-06-13 14:48:00,      3.460000,     21.850000,          8.226000,                    97.098731,      1.070000
                1560437880,           2019-06-13 14:58:00,           2019-06-13 14:58:00,      3.470000,     21.883000,          8.217000,                    97.054465,      1.068000
                1560438480,           2019-06-13 15:08:00,           2019-06-13 15:08:00,      3.470000,     21.942000,          8.222000,                    97.224404,      1.068000
                1560439080,           2019-06-13 15:18:00,           2019-06-13 15:18:00,      3.470000,     23.280000,          8.018000,                    97.271594,      1.074000
                1560439680,           2019-06-13 15:28:00,           2019-06-13 15:28:00,      3.480000,     21.816000,          8.217000,                    96.928659,      1.070000
                1560440280,           2019-06-13 15:38:00,           2019-06-13 15:38:00,      3.480000,     21.766000,          8.245000,                    97.164768,      1.068000
                1560440880,           2019-06-13 15:48:00,           2019-06-13 15:48:00,      3.480000,     21.699000,          8.247000,                    97.062134,      1.067000
                1560441480,           2019-06-13 15:58:00,           2019-06-13 15:58:00,      3.480000,     21.908000,          8.196000,                    96.853257,      1.066000
                1560442080,           2019-06-13 16:08:00,           2019-06-13 16:08:00,      3.490000,     21.641000,          8.256000,                    97.058718,      1.068000
                1560442680,           2019-06-13 16:18:00,           2019-06-13 16:18:00,      3.490000,     21.231000,          8.308000,                    96.893005,      1.068000
                1560443280,           2019-06-13 16:28:00,           2019-06-13 16:28:00,      3.490000,     19.934000,          8.583000,                    97.569842,      1.073000
                1560443880,           2019-06-13 16:38:00,           2019-06-13 16:38:00,      3.490000,     19.507000,          8.572000,                    96.615800,      1.070000
                1560444480,           2019-06-13 16:48:00,           2019-06-13 16:48:00,      3.500000,     19.222000,          8.654000,                    96.982258,      1.072000
                1560445080,           2019-06-13 16:58:00,           2019-06-13 16:58:00,      3.500000,     19.046000,          8.627000,                    96.336636,      1.070000
                1560445680,           2019-06-13 17:08:00,           2019-06-13 17:08:00,      3.490000,     20.001000,          8.592000,                    97.802667,      1.072000
                1560446280,           2019-06-13 17:18:00,           2019-06-13 17:18:00,      3.500000,     20.587000,          8.539000,                    98.335392,      1.073000
                1560446880,           2019-06-13 17:28:00,           2019-06-13 17:28:00,      3.490000,     20.897000,          8.503000,                    98.520371,      1.072000
                1560447480,           2019-06-13 17:38:00,           2019-06-13 17:38:00,      3.500000,     21.164000,          8.483000,                    98.804440,      1.072000
                1560448080,           2019-06-13 17:48:00,           2019-06-13 17:48:00,      3.500000,     21.448000,          8.467000,                    99.166320,      1.072000
                1560448680,           2019-06-13 17:58:00,           2019-06-13 17:58:00,      3.500000,     21.649000,          8.447000,                    99.319570,      1.071000
                1560449280,           2019-06-13 18:08:00,           2019-06-13 18:08:00,      3.500000,     21.799000,          8.431000,                    99.420280,      1.071000
                1560449880,           2019-06-13 18:18:00,           2019-06-13 18:18:00,      3.500000,     21.975000,          8.451000,                    99.996066,      1.070000
                1560450480,           2019-06-13 18:28:00,           2019-06-13 18:28:00,      3.500000,     22.243000,          8.441000,                   100.395252,      1.069000
                1560451080,           2019-06-13 18:38:00,           2019-06-13 18:38:00,      3.500000,     22.611000,          8.401000,                   100.627700,      1.069000
                1560451680,           2019-06-13 18:48:00,           2019-06-13 18:48:00,      3.500000,     22.744000,          8.354000,                   100.319523,      1.069000
                1560452280,           2019-06-13 18:58:00,           2019-06-13 18:58:00,      3.500000,     22.820000,          8.353000,                   100.453158,      1.069000
                1560452880,           2019-06-13 19:08:00,           2019-06-13 19:08:00,      3.500000,     22.920000,          8.343000,                   100.524376,      1.068000
                1560453480,           2019-06-13 19:18:00,           2019-06-13 19:18:00,      3.500000,     22.945000,          8.368000,                   100.873626,      1.070000
                1560454080,           2019-06-13 19:28:00,           2019-06-13 19:28:00,      3.500000,     22.945000,          8.341000,                   100.548149,      1.069000
                1560454680,           2019-06-13 19:38:00,           2019-06-13 19:38:00,      3.500000,     22.945000,          8.354000,                   100.704860,      1.069000
                1560455280,           2019-06-13 19:48:00,           2019-06-13 19:48:00,      3.510000,     22.903000,          8.359000,                   100.684540,      1.069000
                1560455880,           2019-06-13 19:58:00,           2019-06-13 19:58:00,      3.510000,     22.836000,          8.378000,                   100.784567,      1.069000
                1560456480,           2019-06-13 20:08:00,           2019-06-13 20:08:00,      3.510000,     22.836000,          8.379000,                   100.796597,      1.069000
                1560457080,           2019-06-13 20:18:00,           2019-06-13 20:18:00,      3.510000,     22.828000,          8.375000,                   100.733103,      1.069000
                1560457680,           2019-06-13 20:28:00,           2019-06-13 20:28:00,      3.510000,     22.769000,          8.396000,                   100.872033,      1.069000
                1560458280,           2019-06-13 20:38:00,           2019-06-13 20:38:00,      3.510000,     22.719000,          8.408000,                   100.919771,      1.070000
                1560458880,           2019-06-13 20:48:00,           2019-06-13 20:48:00,      3.510000,     22.728000,          8.404000,                   100.889108,      1.070000
                1560459480,           2019-06-13 20:58:00,           2019-06-13 20:58:00,      3.510000,     22.686000,          8.403000,                   100.796160,      1.069000
                1560460080,           2019-06-13 21:08:00,           2019-06-13 21:08:00,      3.510000,     22.611000,          8.415000,                   100.795393,      1.069000
                1560460680,           2019-06-13 21:18:00,           2019-06-13 21:18:00,      3.520000,     22.544000,          8.430000,                   100.845597,      1.069000
                1560461280,           2019-06-13 21:28:00,           2019-06-13 21:28:00,      3.520000,     22.485000,          8.433000,                   100.767468,      1.069000
