MiniDOT Logger Concatenated Data File
Sensor:             7450-636656
Concatenation Date: 2018Aug19 09:36:59 GMT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 282.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,           Greenwich Mean Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1534498920,           2018-08-17 09:42:00,           2018-08-17 09:42:00,      3.500000,     19.848000,          8.613000,                    97.742994,      0.977000
                1534498980,           2018-08-17 09:43:00,           2018-08-17 09:43:00,      3.500000,     18.742000,          8.572000,                    95.134302,      0.975000
                1534499040,           2018-08-17 09:44:00,           2018-08-17 09:44:00,      3.500000,     17.748000,          8.777000,                    95.445733,      0.975000
                1534499100,           2018-08-17 09:45:00,           2018-08-17 09:45:00,      3.500000,     17.148000,          8.923000,                    95.832452,      0.976000
                1534499160,           2018-08-17 09:46:00,           2018-08-17 09:46:00,      3.500000,     16.775000,          9.020000,                    96.121098,      0.977000
                1534499220,           2018-08-17 09:47:00,           2018-08-17 09:47:00,      3.500000,     16.477000,          9.112000,                    96.494549,      0.978000
                1534499280,           2018-08-17 09:48:00,           2018-08-17 09:48:00,      3.500000,     16.290000,          9.123000,                    96.230118,      0.978000
                1534499340,           2018-08-17 09:49:00,           2018-08-17 09:49:00,      3.500000,     16.128000,          9.153000,                    96.215736,      0.978000
                1534499400,           2018-08-17 09:50:00,           2018-08-17 09:50:00,      3.500000,     16.017000,          9.185000,                    96.324788,      0.978000
                1534499460,           2018-08-17 09:51:00,           2018-08-17 09:51:00,      3.500000,     15.957000,          9.191000,                    96.264796,      0.978000
                1534499520,           2018-08-17 09:52:00,           2018-08-17 09:52:00,      3.500000,     15.872000,          9.213000,                    96.320731,      0.979000
                1534499580,           2018-08-17 09:53:00,           2018-08-17 09:53:00,      3.500000,     15.838000,          9.235000,                    96.480794,      0.979000
                1534499640,           2018-08-17 09:54:00,           2018-08-17 09:54:00,      3.500000,     15.787000,          9.234000,                    96.365463,      0.979000
                1534499700,           2018-08-17 09:55:00,           2018-08-17 09:55:00,      3.500000,     15.778000,          9.235000,                    96.357390,      0.979000
                1534499760,           2018-08-17 09:56:00,           2018-08-17 09:56:00,      3.500000,     15.769000,          9.238000,                    96.370178,      0.979000
                1534499820,           2018-08-17 09:57:00,           2018-08-17 09:57:00,      3.500000,     15.727000,          9.230000,                    96.200410,      0.980000
                1534499880,           2018-08-17 09:58:00,           2018-08-17 09:58:00,      3.500000,     15.769000,          9.235000,                    96.338883,      0.980000
                1534499940,           2018-08-17 09:59:00,           2018-08-17 09:59:00,      3.500000,     15.675000,          9.248000,                    96.280967,      0.980000
                1534500000,           2018-08-17 10:00:00,           2018-08-17 10:00:00,      3.500000,     15.718000,          9.217000,                    96.046449,      0.980000
                1534500060,           2018-08-17 10:01:00,           2018-08-17 10:01:00,      3.500000,     15.632000,          9.257000,                    96.286078,      0.980000
                1534500120,           2018-08-17 10:02:00,           2018-08-17 10:02:00,      3.500000,     15.718000,          9.230000,                    96.181917,      0.980000
                1534500180,           2018-08-17 10:03:00,           2018-08-17 10:03:00,      3.500000,     15.701000,          9.237000,                    96.219904,      0.980000
                1534500240,           2018-08-17 10:04:00,           2018-08-17 10:04:00,      3.500000,     15.658000,          9.253000,                    96.298012,      0.980000
                1534500300,           2018-08-17 10:05:00,           2018-08-17 10:05:00,      3.500000,     15.650000,          9.241000,                    96.156672,      0.980000
