MiniDOT Logger Concatenated Data File
Sensor:             7392-017259
Concatenation Date: 2018Jun11 15:53:09 GMT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 282.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,           Greenwich Mean Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1528647540,           2018-06-10 16:19:00,           2018-06-10 16:19:00,      3.500000,     22.652000,          8.192000,                    98.201291,      0.996000
                1528647600,           2018-06-10 16:20:00,           2018-06-10 16:20:00,      3.500000,     22.643000,          8.231000,                    98.651817,      0.997000
                1528647660,           2018-06-10 16:21:00,           2018-06-10 16:21:00,      3.500000,     22.752000,          8.120000,                    97.524421,      0.996000
                1528647720,           2018-06-10 16:22:00,           2018-06-10 16:22:00,      3.500000,     22.643000,          7.903000,                    94.720606,      0.993000
                1528647780,           2018-06-10 16:23:00,           2018-06-10 16:23:00,      3.500000,     21.724000,          8.182000,                    96.343840,      0.990000
                1528647840,           2018-06-10 16:24:00,           2018-06-10 16:24:00,      3.500000,     21.231000,          8.331000,                    97.161246,      0.991000
                1528647900,           2018-06-10 16:25:00,           2018-06-10 16:25:00,      3.500000,     20.997000,          8.353000,                    96.972546,      0.989000
                1528647960,           2018-06-10 16:26:00,           2018-06-10 16:26:00,      3.500000,     20.805000,          8.432000,                    97.521199,      0.992000
                1528648020,           2018-06-10 16:27:00,           2018-06-10 16:27:00,      3.500000,     20.680000,          8.443000,                    97.408370,      0.991000
                1528648080,           2018-06-10 16:28:00,           2018-06-10 16:28:00,      3.500000,     20.588000,          8.475000,                    97.600293,      0.991000
                1528648140,           2018-06-10 16:29:00,           2018-06-10 16:29:00,      3.500000,     20.512000,          8.477000,                    97.476904,      0.991000
                1528648200,           2018-06-10 16:30:00,           2018-06-10 16:30:00,      3.500000,     20.471000,          8.480000,                    97.432403,      0.991000
                1528648260,           2018-06-10 16:31:00,           2018-06-10 16:31:00,      3.500000,     20.420000,          8.506000,                    97.632585,      0.992000
                1528648320,           2018-06-10 16:32:00,           2018-06-10 16:32:00,      3.500000,     20.404000,          8.499000,                    97.521351,      0.992000
                1528648380,           2018-06-10 16:33:00,           2018-06-10 16:33:00,      3.500000,     20.370000,          8.509000,                    97.570388,      0.992000
                1528648440,           2018-06-10 16:34:00,           2018-06-10 16:34:00,      3.500000,     20.354000,          8.536000,                    97.848974,      0.995000
