MiniDOT Logger Concatenated Data File
Sensor:             7450-636656
Concatenation Date: 2019Jun12 15:06:08 GMT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 282.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,           Greenwich Mean Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1534676760,           2018-08-19 11:06:00,           2018-08-19 11:06:00,      3.440000,     19.471000,          8.825000,                    99.395501,      0.976000
                1534678560,           2018-08-19 11:36:00,           2018-08-19 11:36:00,      3.460000,     19.262000,          8.820000,                    98.922304,      0.978000
                1534680360,           2018-08-19 12:06:00,           2018-08-19 12:06:00,      3.480000,     19.228000,          8.741000,                    97.969089,      0.978000
                1534682160,           2018-08-19 12:36:00,           2018-08-19 12:36:00,      3.480000,     17.934000,          8.934000,                    97.526420,      0.978000
                1534683960,           2018-08-19 13:06:00,           2018-08-19 13:06:00,      3.490000,     19.614000,          8.675000,                    97.986812,      0.978000
                1534685760,           2018-08-19 13:36:00,           2018-08-19 13:36:00,      3.500000,     20.233000,          8.528000,                    97.523001,      0.977000
                1534687560,           2018-08-19 14:06:00,           2018-08-19 14:06:00,      3.500000,     18.993000,          8.669000,                    96.701890,      0.976000
                1534689360,           2018-08-19 14:36:00,           2018-08-19 14:36:00,      3.510000,     21.110000,          8.336000,                    96.989723,      0.978000
                1534691160,           2018-08-19 15:06:00,           2018-08-19 15:06:00,      3.510000,     19.287000,          8.703000,                    97.659256,      0.977000
                1534692960,           2018-08-19 15:36:00,           2018-08-19 15:36:00,      3.510000,     23.447000,          8.228000,                   100.135275,      0.973000
                1534694760,           2018-08-19 16:06:00,           2018-08-19 16:06:00,      3.520000,     21.444000,          8.433000,                    98.760414,      0.973000
                1534696560,           2018-08-19 16:36:00,           2018-08-19 16:36:00,      3.520000,     22.070000,          8.284000,                    98.200014,      0.974000
                1534698360,           2018-08-19 17:06:00,           2018-08-19 17:06:00,      3.530000,     21.093000,          8.366000,                    97.306376,      0.975000
                1534700160,           2018-08-19 17:36:00,           2018-08-19 17:36:00,      3.530000,     18.758000,          8.693000,                    96.508565,      0.976000
                1534701960,           2018-08-19 18:06:00,           2018-08-19 18:06:00,      3.530000,     17.148000,          8.909000,                    95.682093,      0.976000
                1534703760,           2018-08-19 18:36:00,           2018-08-19 18:36:00,      3.530000,     14.807000,          9.296000,                    94.988272,      0.977000
                1534705560,           2018-08-19 19:06:00,           2018-08-19 19:06:00,      3.530000,     13.479000,          9.525000,                    94.532706,      0.978000
                1534707360,           2018-08-19 19:36:00,           2018-08-19 19:36:00,      3.530000,     12.378000,          9.726000,                    94.174918,      0.979000
                1534709160,           2018-08-19 20:06:00,           2018-08-19 20:06:00,      3.530000,     11.415000,         11.618000,                   110.049610,      0.980000
                1534710960,           2018-08-19 20:36:00,           2018-08-19 20:36:00,      3.530000,     11.469000,         11.627000,                   110.271752,      0.980000
                1534712760,           2018-08-19 21:06:00,           2018-08-19 21:06:00,      3.530000,     11.334000,         11.845000,                   111.990720,      0.981000
                1534714560,           2018-08-19 21:36:00,           2018-08-19 21:36:00,      3.530000,     11.379000,         11.949000,                   113.091188,      0.981000
                1534716360,           2018-08-19 22:06:00,           2018-08-19 22:06:00,      3.530000,     11.361000,         11.720000,                   110.877842,      0.981000
                1534718160,           2018-08-19 22:36:00,           2018-08-19 22:36:00,      3.520000,     11.469000,         11.762000,                   111.552107,      0.980000
                1534719960,           2018-08-19 23:06:00,           2018-08-19 23:06:00,      3.520000,     11.415000,         11.307000,                   107.103713,      0.981000
                1534721760,           2018-08-19 23:36:00,           2018-08-19 23:36:00,      3.520000,     11.406000,         11.221000,                   106.267078,      0.981000
                1534723560,           2018-08-20 00:06:00,           2018-08-20 00:06:00,      3.520000,     11.388000,         11.362000,                   107.557821,      0.981000
                1534725360,           2018-08-20 00:36:00,           2018-08-20 00:36:00,      3.520000,     11.442000,         11.775000,                   111.606079,      0.980000
                1534727160,           2018-08-20 01:06:00,           2018-08-20 01:06:00,      3.520000,     11.487000,         11.808000,                   112.034726,      0.981000
                1534728960,           2018-08-20 01:36:00,           2018-08-20 01:36:00,      3.520000,     11.451000,         11.065000,                   104.898253,      0.981000
