MiniDOT Logger Concatenated Data File
Sensor:             7392-916555
Concatenation Date: 2018Aug16 13:48:38 GMT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 282.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,           Greenwich Mean Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1531854960,           2018-07-17 19:16:00,           2018-07-17 19:16:00,      3.370000,     15.087000,          9.299000,                    95.596536,      0.992000
                1531855260,           2018-07-17 19:21:00,           2018-07-17 19:21:00,      3.390000,     15.825000,          9.223000,                    96.328721,      0.994000
                1531855560,           2018-07-17 19:26:00,           2018-07-17 19:26:00,      3.400000,     14.794000,          9.558000,                    97.637891,      0.988000
                1531855860,           2018-07-17 19:31:00,           2018-07-17 19:31:00,      3.420000,     13.614000,         11.031000,                   109.807473,      0.987000
                1531856160,           2018-07-17 19:36:00,           2018-07-17 19:36:00,      3.420000,     11.078000,          7.660000,                    71.995866,      0.991000
                1531856460,           2018-07-17 19:41:00,           2018-07-17 19:41:00,      3.420000,     10.134000,          6.865000,                    63.117178,      0.994000
                1531856760,           2018-07-17 19:46:00,           2018-07-17 19:46:00,      3.420000,      9.694000,          6.101000,                    55.512557,      0.997000
                1531857060,           2018-07-17 19:51:00,           2018-07-17 19:51:00,      3.420000,      9.409000,          5.750000,                    51.965285,      0.998000
                1531857360,           2018-07-17 19:56:00,           2018-07-17 19:56:00,      3.430000,      9.168000,          5.643000,                    50.705329,      0.999000
                1531857660,           2018-07-17 20:01:00,           2018-07-17 20:01:00,      3.430000,      9.307000,          5.465000,                    49.269489,      1.000000
                1531857960,           2018-07-17 20:06:00,           2018-07-17 20:06:00,      3.420000,      9.445000,          5.418000,                    49.006904,      1.000000
                1531858260,           2018-07-17 20:11:00,           2018-07-17 20:11:00,      3.430000,      9.547000,          5.366000,                    48.654598,      1.000000
                1531858560,           2018-07-17 20:16:00,           2018-07-17 20:16:00,      3.430000,      9.703000,          5.313000,                    48.352927,      1.001000
                1531858860,           2018-07-17 20:21:00,           2018-07-17 20:21:00,      3.430000,      9.823000,          5.444000,                    49.686255,      1.001000
                1531859160,           2018-07-17 20:26:00,           2018-07-17 20:26:00,      3.430000,      9.869000,          5.728000,                    52.335207,      0.999000
                1531859460,           2018-07-17 20:31:00,           2018-07-17 20:31:00,      3.430000,      9.988000,          5.716000,                    52.372636,      1.000000
                1531859760,           2018-07-17 20:36:00,           2018-07-17 20:36:00,      3.430000,      9.997000,          5.650000,                    51.778911,      1.000000
                1531860060,           2018-07-17 20:41:00,           2018-07-17 20:41:00,      3.430000,     10.006000,          5.598000,                    51.313260,      1.000000
                1531860360,           2018-07-17 20:46:00,           2018-07-17 20:46:00,      3.430000,     10.043000,          5.659000,                    51.917704,      1.000000
                1531860660,           2018-07-17 20:51:00,           2018-07-17 20:51:00,      3.430000,     10.061000,          5.641000,                    51.774535,      1.000000
                1531860960,           2018-07-17 20:56:00,           2018-07-17 20:56:00,      3.440000,     10.089000,          5.593000,                    51.367867,      1.001000
                1531861260,           2018-07-17 21:01:00,           2018-07-17 21:01:00,      3.440000,      9.667000,          5.480000,                    49.830178,      1.000000
                1531861560,           2018-07-17 21:06:00,           2018-07-17 21:06:00,      3.440000,      9.648000,          5.287000,                    48.053524,      1.001000
                1531861860,           2018-07-17 21:11:00,           2018-07-17 21:11:00,      3.440000,      9.814000,          5.279000,                    48.170068,      1.000000
                1531862160,           2018-07-17 21:16:00,           2018-07-17 21:16:00,      3.440000,      9.887000,          5.318000,                    48.609837,      1.001000
                1531862460,           2018-07-17 21:21:00,           2018-07-17 21:21:00,      3.440000,      9.850000,          5.400000,                    49.316184,      1.000000
