"Plot Title: MD_E5a_19August18"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517216, SEN S/N: 10517216, LBL: Temp)","Intensity, Lux (LGR S/N: 10517216, SEN S/N: 10517216, LBL: Light)","End Of File (LGR S/N: 10517216)"
132,08/30/18 22:00:00,7.983,0.0,
133,08/31/18 00:00:00,7.682,0.0,
134,08/31/18 02:00:00,7.682,0.0,
135,08/31/18 04:00:00,7.582,0.0,
136,08/31/18 06:00:00,7.481,0.0,
137,08/31/18 08:00:00,7.381,1184.0,
138,08/31/18 10:00:00,7.682,1151.7,
139,08/31/18 12:00:00,7.582,1894.5,
140,08/31/18 14:00:00,7.682,861.1,
141,08/31/18 16:00:00,7.882,990.3,
142,08/31/18 18:00:00,8.182,1722.2,
143,08/31/18 20:00:00,7.782,129.2,
144,08/31/18 22:00:00,7.682,0.0,
145,09/01/18 00:00:00,7.381,0.0,
146,09/01/18 02:00:00,7.280,0.0,
147,09/01/18 04:00:00,7.381,0.0,
148,09/01/18 06:00:00,7.179,43.1,
149,09/01/18 08:00:00,7.280,279.9,
150,09/01/18 10:00:00,7.682,183.0,
151,09/01/18 12:00:00,7.582,333.7,
152,09/01/18 14:00:00,7.983,43.1,
153,09/01/18 16:00:00,8.282,21.5,
154,09/01/18 18:00:00,8.282,10.8,
155,09/01/18 20:00:00,8.282,0.0,
156,09/01/18 22:00:00,8.182,0.0,
157,09/02/18 00:00:00,7.682,0.0,
158,09/02/18 02:00:00,7.983,0.0,
159,09/02/18 04:00:00,7.882,0.0,
160,09/02/18 06:00:00,7.582,0.0,
161,09/02/18 08:00:00,7.079,247.6,
162,09/02/18 10:00:00,7.179,1054.9,
163,09/02/18 12:00:00,7.582,1377.8,
164,09/02/18 14:00:00,7.682,1044.1,
165,09/02/18 16:00:00,7.682,473.6,
166,09/02/18 18:00:00,7.682,419.8,
167,09/02/18 20:00:00,7.983,0.0,
168,09/02/18 22:00:00,7.882,0.0,
169,09/03/18 00:00:00,7.983,0.0,
170,09/03/18 02:00:00,8.082,0.0,
171,09/03/18 04:00:00,8.082,0.0,
172,09/03/18 06:00:00,7.983,0.0,
173,09/03/18 08:00:00,7.882,21.5,
174,09/03/18 10:00:00,7.882,312.2,
175,09/03/18 12:00:00,8.082,344.4,
176,09/03/18 14:00:00,8.282,236.8,
177,09/03/18 16:00:00,8.481,139.9,
178,09/03/18 18:00:00,8.581,64.6,
179,09/03/18 20:00:00,8.581,0.0,
180,09/03/18 22:00:00,8.779,0.0,
181,09/04/18 00:00:00,8.581,0.0,
182,09/04/18 02:00:00,8.481,0.0,
183,09/04/18 04:00:00,8.182,0.0,
184,09/04/18 06:00:00,8.082,0.0,
185,09/04/18 08:00:00,8.082,75.3,
186,09/04/18 10:00:00,8.182,53.8,
187,09/04/18 12:00:00,8.182,107.6,
188,09/04/18 14:00:00,8.282,462.9,
189,09/04/18 16:00:00,8.382,129.2,
190,09/04/18 18:00:00,8.382,64.6,
191,09/04/18 20:00:00,8.581,0.0,
192,09/04/18 22:00:00,8.680,0.0,
193,09/05/18 00:00:00,8.481,0.0,
194,09/05/18 02:00:00,8.481,0.0,
195,09/05/18 04:00:00,8.382,0.0,
196,09/05/18 06:00:00,8.282,0.0,
197,09/05/18 08:00:00,8.282,462.9,
198,09/05/18 10:00:00,8.481,1044.1,
199,09/05/18 12:00:00,8.680,678.1,
200,09/05/18 14:00:00,8.879,893.4,
201,09/05/18 16:00:00,8.978,742.7,
202,09/05/18 18:00:00,9.176,516.7,
203,09/05/18 20:00:00,8.879,32.3,
204,09/05/18 22:00:00,8.978,0.0,
205,09/06/18 00:00:00,8.978,0.0,
206,09/06/18 02:00:00,8.680,0.0,
207,09/06/18 04:00:00,8.581,0.0,
208,09/06/18 06:00:00,8.581,21.5,
209,09/06/18 08:00:00,8.481,645.8,
210,09/06/18 10:00:00,8.581,1377.8,
211,09/06/18 12:00:00,8.680,2325.0,
212,09/06/18 14:00:00,8.680,2325.0,
213,09/06/18 16:00:00,8.779,1808.3,
214,09/06/18 18:00:00,8.779,1173.3,
215,09/06/18 20:00:00,9.275,43.1,
216,09/06/18 22:00:00,9.275,0.0,
217,09/07/18 00:00:00,9.275,0.0,
218,09/07/18 02:00:00,9.275,0.0,
219,09/07/18 04:00:00,9.077,0.0,
220,09/07/18 06:00:00,8.879,21.5,
221,09/07/18 08:00:00,8.978,322.9,
222,09/07/18 10:00:00,8.978,1162.5,
223,09/07/18 12:00:00,9.176,1808.3,
224,09/07/18 14:00:00,9.275,1980.6,
225,09/07/18 16:00:00,9.472,1377.8,
226,09/07/18 18:00:00,9.373,333.7,
227,09/07/18 20:00:00,9.373,10.8,
228,09/07/18 22:00:00,9.373,0.0,
229,09/08/18 00:00:00,9.373,0.0,
230,09/08/18 02:00:00,9.373,0.0,
231,09/08/18 04:00:00,9.275,0.0,
232,09/08/18 06:00:00,9.275,0.0,
233,09/08/18 08:00:00,9.077,53.8,
234,09/08/18 10:00:00,9.176,505.9,
235,09/08/18 12:00:00,9.176,387.5,
236,09/08/18 14:00:00,9.077,656.6,
237,09/08/18 16:00:00,9.275,656.6,
238,09/08/18 18:00:00,9.176,247.6,
239,09/08/18 20:00:00,9.373,0.0,
240,09/08/18 22:00:00,9.176,0.0,
241,09/09/18 00:00:00,9.275,0.0,
242,09/09/18 02:00:00,9.373,0.0,
243,09/09/18 04:00:00,9.373,0.0,
244,09/09/18 06:00:00,9.077,0.0,
245,09/09/18 08:00:00,9.176,161.5,
246,09/09/18 10:00:00,9.275,699.7,
247,09/09/18 12:00:00,9.373,1065.6,
248,09/09/18 14:00:00,9.472,1011.8,
249,09/09/18 16:00:00,9.373,925.7,
250,09/09/18 18:00:00,9.669,516.7,
251,09/09/18 20:00:00,9.571,0.0,
252,09/09/18 22:00:00,9.373,0.0,
253,09/10/18 00:00:00,9.373,0.0,
254,09/10/18 02:00:00,9.275,0.0,
255,09/10/18 04:00:00,9.275,0.0,
256,09/10/18 06:00:00,9.077,0.0,
257,09/10/18 08:00:00,9.077,301.4,
258,09/10/18 10:00:00,9.176,1162.5,
