"Plot Title: MD_e5_5Jun2021"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517223, SEN S/N: 10517223, LBL: Temp)","Intensity, Lux (LGR S/N: 10517223, SEN S/N: 10517223, LBL: Light)","Coupler Attached (LGR S/N: 10517223)","Host Connected (LGR S/N: 10517223)","Coupler Detached (LGR S/N: 10517223)","Bad Battery (LGR S/N: 10517223)","Stopped (LGR S/N: 10517223)","End Of File (LGR S/N: 10517223)"
441,06/23/21 21:30:00,9.077,1130.2,,,,,,
442,06/23/21 22:30:00,9.077,602.8,,,,,,
443,06/23/21 23:30:00,8.978,269.1,,,,,,
444,06/24/21 00:30:00,8.978,107.6,,,,,,
445,06/24/21 01:30:00,8.879,64.6,,,,,,
446,06/24/21 02:30:00,8.879,150.7,,,,,,
447,06/24/21 03:30:00,8.779,452.1,,,,,,
448,06/24/21 04:30:00,8.779,1065.6,,,,,,
449,06/24/21 05:30:00,8.779,2583.4,,,,,,
450,06/24/21 06:30:00,8.779,4477.8,,,,,,
451,06/24/21 07:30:00,8.879,3788.9,,,,,,
452,06/24/21 08:30:00,9.077,8266.7,,,,,,
453,06/24/21 09:30:00,9.275,9644.5,,,,,,
454,06/24/21 10:30:00,9.472,8266.7,,,,,,
455,06/24/21 11:30:00,9.669,9644.5,,,,,,
456,06/24/21 12:30:00,9.866,10333.4,,,,,,
457,06/24/21 13:30:00,10.063,22044.6,,,,,,
458,06/24/21 14:30:00,10.259,6200.0,,,,,,
459,06/24/21 15:30:00,10.455,7233.4,,,,,,
460,06/24/21 16:30:00,10.651,13089.0,,,,,,
461,06/24/21 17:30:00,10.846,12400.1,,,,,,
462,06/24/21 18:30:00,10.553,5166.7,,,,,,
463,06/24/21 19:30:00,10.455,2238.9,,,,,,
464,06/24/21 20:30:00,10.357,1636.1,,,,,,
465,06/24/21 21:30:00,10.357,1011.8,,,,,,
466,06/24/21 22:30:00,10.161,204.5,,,,,,
467,06/24/21 23:30:00,9.965,53.8,,,,,,
468,06/25/21 00:30:00,9.965,10.8,,,,,,
469,06/25/21 01:30:00,9.669,0.0,,,,,,
470,06/25/21 02:30:00,9.571,0.0,,,,,,
471,06/25/21 03:30:00,9.472,53.8,,,,,,
472,06/25/21 04:30:00,9.571,32.3,,,,,,
473,06/25/21 05:30:00,9.077,96.9,,,,,,
474,06/25/21 06:30:00,9.571,322.9,,,,,,
475,06/25/21 07:30:00,8.978,344.4,,,,,,
476,06/25/21 08:30:00,8.978,484.4,,,,,,
477,06/25/21 09:30:00,9.176,624.3,,,,,,
478,06/25/21 10:30:00,9.077,1550.0,,,,,,
479,06/25/21 11:30:00,8.978,1550.0,,,,,,
480,06/25/21 12:30:00,9.275,1141.0,,,,,,
481,06/25/21 13:30:00,9.176,398.3,,,,,,
482,06/25/21 14:30:00,9.472,366.0,,,,,,
483,06/25/21 15:30:00,9.176,409.0,,,,,,
484,06/25/21 16:30:00,9.373,129.2,,,,,,
485,06/25/21 17:30:00,9.669,86.1,,,,,,
486,06/25/21 18:30:00,9.571,183.0,,,,,,
487,06/25/21 19:30:00,9.571,301.4,,,,,,
488,06/25/21 20:30:00,9.965,688.9,,,,,,
489,06/25/21 21:30:00,9.669,107.6,,,,,,
490,06/25/21 22:30:00,9.571,10.8,,,,,,
491,06/25/21 23:30:00,9.472,0.0,,,,,,
492,06/26/21 00:30:00,9.373,0.0,,,,,,
493,06/26/21 01:30:00,9.373,0.0,,,,,,
494,06/26/21 02:30:00,9.176,0.0,,,,,,
495,06/26/21 03:30:00,9.176,0.0,,,,,,
496,06/26/21 04:30:00,9.077,10.8,,,,,,
497,06/26/21 05:30:00,9.077,172.2,,,,,,
498,06/26/21 06:30:00,8.879,150.7,,,,,,
499,06/26/21 07:30:00,8.978,129.2,,,,,,
500,06/26/21 08:30:00,8.978,387.5,,,,,,
501,06/26/21 09:30:00,9.176,43.1,,,,,,
502,06/26/21 10:30:00,9.275,807.3,,,,,,
503,06/26/21 11:30:00,9.571,1550.0,,,,,,
504,06/26/21 12:30:00,9.768,1377.8,,,,,,
505,06/26/21 13:30:00,10.063,4477.8,,,,,,
506,06/26/21 14:30:00,10.259,5166.7,,,,,,
507,06/26/21 15:30:00,10.553,6200.0,,,,,,
508,06/26/21 16:30:00,10.553,4133.4,,,,,,
509,06/26/21 17:30:00,10.553,4477.8,,,,,,
510,06/26/21 18:30:00,10.748,5166.7,,,,,,
511,06/26/21 19:30:00,10.748,2669.5,,,,,,
512,06/26/21 20:30:00,10.846,1808.3,,,,,,
513,06/26/21 21:30:00,10.846,1636.1,,,,,,
514,06/26/21 22:30:00,10.651,322.9,,,,,,
515,06/26/21 23:30:00,10.553,139.9,,,,,,
516,06/27/21 00:30:00,10.651,21.5,,,,,,
517,06/27/21 01:30:00,10.748,10.8,,,,,,
518,06/27/21 02:30:00,10.553,32.3,,,,,,
519,06/27/21 03:30:00,10.651,96.9,,,,,,
520,06/27/21 04:30:00,10.651,387.5,,,,,,
521,06/27/21 05:30:00,10.651,2152.8,,,,,,
522,06/27/21 06:30:00,10.651,1550.0,,,,,,
523,06/27/21 07:30:00,10.651,3788.9,,,,,,
524,06/27/21 08:30:00,10.748,3444.5,,,,,,
525,06/27/21 09:30:00,10.748,8266.7,,,,,,
526,06/27/21 10:30:00,10.846,4650.0,,,,,,
527,06/27/21 11:30:00,11.236,9300.1,,,,,,
528,06/27/21 12:30:00,11.236,5338.9,,,,,,
529,06/27/21 13:30:00,11.431,10333.4,,,,,,
530,06/27/21 14:30:00,11.334,4650.0,,,,,,
531,06/27/21 15:30:00,11.236,3272.2,,,,,,
532,06/27/21 16:30:00,11.041,1463.9,,,,,,
533,06/27/21 17:30:00,11.528,1980.6,,,,,,
534,06/27/21 18:30:00,11.431,2755.6,,,,,,
535,06/27/21 19:30:00,11.528,2927.8,,,,,,
536,06/27/21 20:30:00,11.528,3272.2,,,,,,
537,06/27/21 21:30:00,11.431,1463.9,,,,,,
538,06/27/21 22:30:00,11.431,688.9,,,,,,
539,06/27/21 23:30:00,11.528,236.8,,,,,,
540,06/28/21 00:30:00,11.528,86.1,,,,,,
541,06/28/21 01:30:00,11.722,53.8,,,,,,
542,06/28/21 02:30:00,11.722,86.1,,,,,,
543,06/28/21 03:30:00,11.722,161.5,,,,,,
544,06/28/21 04:30:00,11.722,96.9,,,,,,
545,06/28/21 05:30:00,11.625,215.3,,,,,,
546,06/28/21 06:30:00,11.625,602.8,,,,,,
547,06/28/21 07:30:00,11.625,1980.6,,,,,,
548,06/28/21 08:30:00,11.625,2238.9,,,,,,
549,06/28/21 09:30:00,11.625,2152.8,,,,,,
550,06/28/21 10:30:00,11.722,2927.8,,,,,,
551,06/28/21 11:30:00,11.722,2066.7,,,,,,
552,06/28/21 12:30:00,11.722,3616.7,,,,,,
553,06/28/21 13:30:00,11.722,4305.6,,,,,,
554,06/28/21 14:30:00,12.013,9644.5,,,,,,
555,06/28/21 15:30:00,12.304,10333.4,,,,,,
556,06/28/21 16:30:00,12.207,6544.5,,,,,,
557,06/28/21 17:30:00,12.207,4994.5,,,,,,
558,06/28/21 18:30:00,12.207,3788.9,,,,,,
559,06/28/21 19:30:00,12.401,3444.5,,,,,,
560,06/28/21 20:30:00,12.594,1894.5,,,,,,
561,06/28/21 21:30:00,12.304,925.7,,,,,,
562,06/28/21 22:30:00,12.207,247.6,,,,,,
563,06/28/21 23:30:00,12.207,107.6,,,,,,
564,06/29/21 00:30:00,12.110,32.3,,,,,,
565,06/29/21 01:30:00,12.013,43.1,,,,,,
566,06/29/21 02:30:00,12.013,75.3,,,,,,
567,06/29/21 03:30:00,12.013,301.4,,,,,,
568,06/29/21 04:30:00,12.013,484.4,,,,,,
569,06/29/21 05:30:00,12.013,344.4,,,,,,
570,06/29/21 06:30:00,12.110,1463.9,,,,,,
571,06/29/21 07:30:00,12.110,1636.1,,,,,,
572,06/29/21 08:30:00,12.110,2669.5,,,,,,
573,06/29/21 09:30:00,12.110,2066.7,,,,,,
574,06/29/21 10:30:00,12.207,1808.3,,,,,,
575,06/29/21 11:30:00,12.304,1463.9,,,,,,
576,06/29/21 12:30:00,12.401,2066.7,,,,,,
577,06/29/21 13:30:00,12.594,5338.9,,,,,,
578,06/29/21 14:30:00,13.076,13777.9,,,,,,
579,06/29/21 15:30:00,12.883,8266.7,,,,,,
580,06/29/21 16:30:00,13.173,9644.5,,,,,,
581,06/29/21 17:30:00,13.173,9644.5,,,,,,
582,06/29/21 18:30:00,13.076,7233.4,,,,,,
583,06/29/21 19:30:00,13.173,5511.1,,,,,,
584,06/29/21 20:30:00,13.173,3100.0,,,,,,
585,06/29/21 21:30:00,13.076,527.4,,,,,,
586,06/29/21 22:30:00,13.076,53.8,,,,,,
587,06/29/21 23:30:00,13.461,43.1,,,,,,
588,06/30/21 00:30:00,13.365,10.8,,,,,,
589,06/30/21 01:30:00,13.269,0.0,,,,,,
590,06/30/21 02:30:00,13.076,0.0,,,,,,
591,06/30/21 03:30:00,12.980,10.8,,,,,,
592,06/30/21 04:30:00,12.883,32.3,,,,,,
593,06/30/21 05:30:00,12.594,1324.0,,,,,,
594,06/30/21 06:30:00,12.401,893.4,,,,,,
595,06/30/21 07:30:00,12.401,1011.8,,,,,,
596,06/30/21 08:30:00,12.594,1377.8,,,,,,
597,06/30/21 09:30:00,13.076,1980.6,,,,,,
598,06/30/21 10:30:00,12.401,4133.4,,,,,,
599,06/30/21 11:30:00,13.173,3788.9,,,,,,
600,06/30/21 12:30:00,13.076,2411.1,,,,,,
601,06/30/21 13:30:00,13.269,2755.6,,,,,,
602,06/30/21 14:30:00,13.654,1324.0,,,,,,
603,06/30/21 15:30:00,13.558,2583.4,,,,,,
604,06/30/21 16:30:00,13.942,4650.0,,,,,,
605,06/30/21 17:30:00,13.846,3444.5,,,,,,
606,06/30/21 18:30:00,13.750,1894.5,,,,,,
607,06/30/21 19:30:00,13.846,1808.3,,,,,,
608,06/30/21 20:30:00,13.750,678.1,,,,,,
609,06/30/21 21:30:00,13.750,226.0,,,,,,
610,06/30/21 22:30:00,13.846,43.1,,,,,,
611,06/30/21 23:30:00,13.750,0.0,,,,,,
612,07/01/21 00:30:00,13.654,0.0,,,,,,
613,07/01/21 01:30:00,13.365,0.0,,,,,,
614,07/01/21 02:30:00,13.173,0.0,,,,,,
615,07/01/21 03:30:00,13.076,32.3,,,,,,
616,07/01/21 04:30:00,13.076,129.2,,,,,,
617,07/01/21 05:30:00,12.980,656.6,,,,,,
618,07/01/21 06:30:00,12.883,1550.0,,,,,,
619,07/01/21 07:30:00,13.076,1463.9,,,,,,
620,07/01/21 08:30:00,13.269,1894.5,,,,,,
621,07/01/21 09:30:00,13.365,2755.6,,,,,,
622,07/01/21 10:30:00,13.461,3444.5,,,,,,
623,07/01/21 11:30:00,13.654,6544.5,,,,,,
624,07/01/21 12:30:00,13.846,7233.4,,,,,,
625,07/01/21 13:30:00,14.038,8266.7,,,,,,
626,07/01/21 14:30:00,14.134,8266.7,,,,,,
627,07/01/21 15:30:00,14.325,8611.2,,,,,,
628,07/01/21 16:30:00,14.613,6544.5,,,,,,
629,07/01/21 17:30:00,14.517,3444.5,,,,,,
630,07/01/21 18:30:00,14.517,3100.0,,,,,,
631,07/01/21 19:30:00,14.517,2927.8,,,,,,
632,07/01/21 20:30:00,14.517,1550.0,,,,,,
633,07/01/21 21:30:00,14.421,656.6,,,,,,
634,07/01/21 22:30:00,14.325,516.7,,,,,,
635,07/01/21 23:30:00,14.325,139.9,,,,,,
636,07/02/21 00:30:00,14.134,32.3,,,,,,
637,07/02/21 01:30:00,14.038,21.5,,,,,,
638,07/02/21 02:30:00,14.038,75.3,,,,,,
639,07/02/21 03:30:00,13.942,333.7,,,,,,
640,07/02/21 04:30:00,14.038,785.8,,,,,,
641,07/02/21 05:30:00,14.134,1636.1,,,,,,
642,07/02/21 06:30:00,14.038,1550.0,,,,,,
643,07/02/21 07:30:00,14.230,3961.1,,,,,,
644,07/02/21 08:30:00,14.517,7233.4,,,,,,
645,07/02/21 09:30:00,14.709,10333.4,,,,,,
646,07/02/21 10:30:00,14.613,4650.0,,,,,,
647,07/02/21 11:30:00,14.996,6200.0,,,,,,
648,07/02/21 12:30:00,15.187,5166.7,,,,,,
649,07/02/21 13:30:00,15.187,5166.7,,,,,,
650,07/02/21 14:30:00,14.900,6544.5,,,,,,
651,07/02/21 15:30:00,15.187,10333.4,,,,,,
652,07/02/21 16:30:00,15.473,4650.0,,,,,,
653,07/02/21 17:30:00,15.378,4822.3,,,,,,
654,07/02/21 18:30:00,15.473,4650.0,,,,,,
655,07/02/21 19:30:00,15.378,2583.4,,,,,,
656,07/02/21 20:30:00,15.282,1550.0,,,,,,
657,07/02/21 21:30:00,15.282,1087.2,,,,,,
658,07/02/21 22:30:00,15.282,570.5,,,,,,
659,07/02/21 23:30:00,15.282,129.2,,,,,,
660,07/03/21 00:30:00,15.091,32.3,,,,,,
661,07/03/21 01:30:00,15.282,10.8,,,,,,
662,07/03/21 02:30:00,15.187,43.1,,,,,,
663,07/03/21 03:30:00,15.187,226.0,,,,,,
664,07/03/21 04:30:00,14.996,656.6,,,,,,
665,07/03/21 05:30:00,15.091,1259.4,,,,,,
666,07/03/21 06:30:00,14.996,1216.3,,,,,,
667,07/03/21 07:30:00,14.996,2755.6,,,,,,
668,07/03/21 08:30:00,15.187,4650.0,,,,,,
669,07/03/21 09:30:00,15.187,4822.3,,,,,,
670,07/03/21 10:30:00,15.664,5166.7,,,,,,
671,07/03/21 11:30:00,15.760,4994.5,,,,,,
672,07/03/21 12:30:00,16.141,7233.4,,,,,,
673,07/03/21 13:30:00,16.332,5166.7,,,,,,
674,07/03/21 14:30:00,16.523,4133.4,,,,,,
675,07/03/21 15:30:00,16.332,4994.5,,,,,,
676,07/03/21 16:30:00,16.713,4650.0,,,,,,
677,07/03/21 17:30:00,16.618,3272.2,,,,,,
678,07/03/21 18:30:00,16.618,4477.8,,,,,,
679,07/03/21 19:30:00,16.523,1636.1,,,,,,
680,07/03/21 20:30:00,16.332,914.9,,,,,,
681,07/03/21 21:30:00,16.332,645.8,,,,,,
682,07/03/21 22:30:00,16.237,215.3,,,,,,
683,07/03/21 23:30:00,16.141,107.6,,,,,,
684,07/04/21 00:30:00,16.046,43.1,,,,,,
685,07/04/21 01:30:00,15.951,32.3,,,,,,
686,07/04/21 02:30:00,15.855,43.1,,,,,,
687,07/04/21 03:30:00,15.855,129.2,,,,,,
688,07/04/21 04:30:00,15.855,721.2,,,,,,
689,07/04/21 05:30:00,15.951,1550.0,,,,,,
690,07/04/21 06:30:00,15.951,1259.4,,,,,,
691,07/04/21 07:30:00,15.855,1259.4,,,,,,
692,07/04/21 08:30:00,15.855,2497.2,,,,,,
693,07/04/21 09:30:00,15.951,4305.6,,,,,,
694,07/04/21 10:30:00,15.951,3616.7,,,,,,
695,07/04/21 11:30:00,16.046,3616.7,,,,,,
696,07/04/21 12:30:00,16.427,4650.0,,,,,,
697,07/04/21 13:30:00,16.332,3272.2,,,,,,
698,07/04/21 14:30:00,16.523,5511.1,,,,,,
699,07/04/21 15:30:00,16.618,5338.9,,,,,,
700,07/04/21 16:30:00,16.523,2927.8,,,,,,
701,07/04/21 17:30:00,16.903,7233.4,,,,,,
702,07/04/21 18:30:00,16.903,8266.7,,,,,,
703,07/04/21 19:30:00,16.618,893.4,,,,,,
704,07/04/21 20:30:00,16.618,1356.3,,,,,,
705,07/04/21 21:30:00,16.523,602.8,,,,,,
706,07/04/21 22:30:00,16.427,215.3,,,,,,
707,07/04/21 23:30:00,16.427,107.6,,,,,,
708,07/05/21 00:30:00,16.237,21.5,,,,,,
709,07/05/21 01:30:00,16.141,0.0,,,,,,
710,07/05/21 02:30:00,16.141,21.5,,,,,,
711,07/05/21 03:30:00,16.141,86.1,,,,,,
712,07/05/21 04:30:00,16.141,279.9,,,,,,
713,07/05/21 05:30:00,16.046,376.7,,,,,,
714,07/05/21 06:30:00,15.951,688.9,,,,,,
715,07/05/21 07:30:00,15.760,2238.9,,,,,,
716,07/05/21 08:30:00,15.855,1377.8,,,,,,
717,07/05/21 09:30:00,15.951,2669.5,,,,,,
718,07/05/21 10:30:00,16.141,3272.2,,,,,,
719,07/05/21 11:30:00,16.523,3100.0,,,,,,
720,07/05/21 12:30:00,16.523,3788.9,,,,,,
721,07/05/21 13:30:00,16.332,1227.1,,,,,,
722,07/05/21 14:30:00,16.332,3961.1,,,,,,
723,07/05/21 15:30:00,16.332,3788.9,,,,,,
724,07/05/21 16:30:00,16.427,5338.9,,,,,,
725,07/05/21 17:30:00,16.427,2755.6,,,,,,
726,07/05/21 18:30:00,16.427,1636.1,,,,,,
727,07/05/21 19:30:00,16.523,1894.5,,,,,,
728,07/05/21 20:30:00,16.523,1227.1,,,,,,
729,07/05/21 21:30:00,16.332,570.5,,,,,,
730,07/05/21 22:30:00,16.237,247.6,,,,,,
731,07/05/21 23:30:00,16.237,53.8,,,,,,
732,07/06/21 00:30:00,16.141,0.0,,,,,,
733,07/06/21 01:30:00,16.046,0.0,,,,,,
734,07/06/21 02:30:00,15.951,21.5,,,,,,
735,07/06/21 03:30:00,15.855,118.4,,,,,,
736,07/06/21 04:30:00,15.855,376.7,,,,,,
737,07/06/21 05:30:00,15.760,473.6,,,,,,
738,07/06/21 06:30:00,15.760,559.7,,,,,,
739,07/06/21 07:30:00,15.951,2497.2,,,,,,
740,07/06/21 08:30:00,15.951,1550.0,,,,,,
741,07/06/21 09:30:00,16.046,3272.2,,,,,,
742,07/06/21 10:30:00,16.141,3616.7,,,,,,
743,07/06/21 11:30:00,16.237,4477.8,,,,,,
744,07/06/21 12:30:00,16.427,10333.4,,,,,,
745,07/06/21 13:30:00,16.808,15155.7,,,,,,
746,07/06/21 14:30:00,16.713,9300.1,,,,,,
747,07/06/21 15:30:00,16.523,2411.1,,,,,,
748,07/06/21 16:30:00,16.523,1722.2,,,,,,
749,07/06/21 17:30:00,16.618,2583.4,,,,,,
750,07/06/21 18:30:00,16.523,2755.6,,,,,,
751,07/06/21 19:30:00,16.523,1291.7,,,,,,
752,07/06/21 20:30:00,16.427,1076.4,,,,,,
753,07/06/21 21:30:00,16.332,968.8,,,,,,
754,07/06/21 22:30:00,16.237,366.0,,,,,,
755,07/06/21 23:30:00,16.141,75.3,,,,,,
756,07/07/21 00:30:00,16.046,0.0,,,,,,
757,07/07/21 01:30:00,16.046,0.0,,,,,,
758,07/07/21 02:30:00,16.141,0.0,,,,,,
759,07/07/21 03:30:00,16.141,0.0,,,,,,
760,07/07/21 04:30:00,15.951,129.2,,,,,,
761,07/07/21 05:30:00,15.951,484.4,,,,,,
762,07/07/21 06:30:00,15.951,785.8,,,,,,
763,07/07/21 07:30:00,15.951,1636.1,,,,,,
764,07/07/21 08:30:00,16.141,1722.2,,,,,,
765,07/07/21 09:30:00,16.237,3444.5,,,,,,
766,07/07/21 10:30:00,16.237,2927.8,,,,,,
767,07/07/21 11:30:00,16.523,3616.7,,,,,,
768,07/07/21 12:30:00,16.713,3444.5,,,,,,
769,07/07/21 13:30:00,16.999,3444.5,,,,,,
770,07/07/21 14:30:00,17.189,3100.0,,,,,,
771,07/07/21 15:30:00,16.903,6200.0,,,,,,
772,07/07/21 16:30:00,16.999,4994.5,,,,,,
773,07/07/21 17:30:00,17.189,4994.5,,,,,,
774,07/07/21 18:30:00,17.475,3616.7,,,,,,
775,07/07/21 19:30:00,17.475,2238.9,,,,,,
776,07/07/21 20:30:00,17.379,925.7,,,,,,
777,07/07/21 21:30:00,17.284,441.3,,,,,,
778,07/07/21 22:30:00,17.284,96.9,,,,,,
779,07/07/21 23:30:00,16.903,32.3,,,,,,
780,07/08/21 00:30:00,16.427,0.0,,,,,,
781,07/08/21 01:30:00,16.618,0.0,,,,,,
782,07/08/21 02:30:00,16.713,0.0,,,,,,
783,07/08/21 03:30:00,16.427,96.9,,,,,,
784,07/08/21 04:30:00,16.141,290.6,,,,,,
785,07/08/21 05:30:00,16.046,839.6,,,,,,
786,07/08/21 06:30:00,15.951,2066.7,,,,,,
787,07/08/21 07:30:00,15.760,613.5,,,,,,
788,07/08/21 08:30:00,15.760,2325.0,,,,,,
789,07/08/21 09:30:00,15.855,2669.5,,,,,,
790,07/08/21 10:30:00,15.855,1808.3,,,,,,
791,07/08/21 11:30:00,16.141,3616.7,,,,,,
792,07/08/21 12:30:00,16.332,3788.9,,,,,,
793,07/08/21 13:30:00,16.808,3100.0,,,,,,
794,07/08/21 14:30:00,16.903,3616.7,,,,,,
795,07/08/21 15:30:00,17.189,2755.6,,,,,,
796,07/08/21 16:30:00,17.189,2583.4,,,,,,
797,07/08/21 17:30:00,17.189,2325.0,,,,,,
798,07/08/21 18:30:00,17.189,1377.8,,,,,,
799,07/08/21 19:30:00,17.189,1162.5,,,,,,
800,07/08/21 20:30:00,17.189,204.5,,,,,,
801,07/08/21 21:30:00,16.999,107.6,,,,,,
802,07/08/21 22:30:00,16.903,43.1,,,,,,
803,07/08/21 23:30:00,16.713,0.0,,,,,,
804,07/09/21 00:30:00,16.618,0.0,,,,,,
805,07/09/21 01:30:00,16.427,0.0,,,,,,
806,07/09/21 02:30:00,16.523,0.0,,,,,,
807,07/09/21 03:30:00,16.332,43.1,,,,,,
808,07/09/21 04:30:00,16.237,172.2,,,,,,
809,07/09/21 05:30:00,16.046,269.1,,,,,,
810,07/09/21 06:30:00,16.046,559.7,,,,,,
811,07/09/21 07:30:00,16.141,861.1,,,,,,
812,07/09/21 08:30:00,16.332,1162.5,,,,,,
813,07/09/21 09:30:00,16.427,1722.2,,,,,,
814,07/09/21 10:30:00,16.427,2066.7,,,,,,
815,07/09/21 11:30:00,16.713,1184.0,,,,,,
816,07/09/21 12:30:00,16.903,1808.3,,,,,,
817,07/09/21 13:30:00,16.999,1463.9,,,,,,
818,07/09/21 14:30:00,17.094,2411.1,,,,,,
819,07/09/21 15:30:00,17.284,3961.1,,,,,,
820,07/09/21 16:30:00,17.570,3272.2,,,,,,
821,07/09/21 17:30:00,17.475,1377.8,,,,,,
822,07/09/21 18:30:00,17.379,914.9,,,,,,
823,07/09/21 19:30:00,17.284,1377.8,,,,,,
824,07/09/21 20:30:00,17.284,495.1,,,,,,
825,07/09/21 21:30:00,17.284,258.3,,,,,,
826,07/09/21 22:30:00,17.189,43.1,,,,,,
827,07/09/21 23:30:00,17.094,0.0,,,,,,
828,07/10/21 00:30:00,17.094,0.0,,,,,,
829,07/10/21 01:30:00,17.094,0.0,,,,,,
830,07/10/21 02:30:00,16.999,32.3,,,,,,
831,07/10/21 03:30:00,16.903,64.6,,,,,,
832,07/10/21 04:30:00,16.808,204.5,,,,,,
833,07/10/21 05:30:00,16.808,344.4,,,,,,
834,07/10/21 06:30:00,16.808,495.1,,,,,,
835,07/10/21 07:30:00,16.903,753.5,,,,,,
836,07/10/21 08:30:00,17.094,947.2,,,,,,
837,07/10/21 09:30:00,17.189,1280.9,,,,,,
838,07/10/21 10:30:00,17.189,1550.0,,,,,,
839,07/10/21 11:30:00,17.284,1722.2,,,,,,
840,07/10/21 12:30:00,17.760,1722.2,,,,,,
841,07/10/21 13:30:00,17.855,3100.0,,,,,,
842,07/10/21 14:30:00,17.950,1636.1,,,,,,
843,07/10/21 15:30:00,18.236,2497.2,,,,,,
844,07/10/21 16:30:00,18.140,1130.2,,,,,,
845,07/10/21 17:30:00,18.045,516.7,,,,,,
846,07/10/21 18:30:00,18.140,1227.1,,,,,,
847,07/10/21 19:30:00,18.140,947.2,,,,,,
848,07/10/21 20:30:00,18.236,172.2,,,,,,
849,07/10/21 21:30:00,18.045,183.0,,,,,,
850,07/10/21 22:30:00,17.950,43.1,,,,,,
851,07/10/21 23:30:00,16.903,0.0,,,,,,
852,07/11/21 00:30:00,16.903,0.0,,,,,,
853,07/11/21 01:30:00,16.999,0.0,,,,,,
854,07/11/21 02:30:00,17.094,0.0,,,,,,
855,07/11/21 03:30:00,17.094,0.0,,,,,,
856,07/11/21 04:30:00,17.094,21.5,,,,,,
857,07/11/21 05:30:00,17.189,86.1,,,,,,
858,07/11/21 06:30:00,17.284,290.6,,,,,,
859,07/11/21 07:30:00,17.284,312.2,,,,,,
860,07/11/21 08:30:00,17.284,376.7,,,,,,
861,07/11/21 09:30:00,17.284,452.1,,,,,,
862,07/11/21 10:30:00,17.379,1044.1,,,,,,
863,07/11/21 11:30:00,17.379,1130.2,,,,,,
864,07/11/21 12:30:00,17.950,1280.9,,,,,,
865,07/11/21 13:30:00,18.140,1377.8,,,,,,
866,07/11/21 14:30:00,18.236,1894.5,,,,,,
867,07/11/21 15:30:00,18.426,8266.7,,,,,,
868,07/11/21 16:30:00,18.521,4994.5,,,,,,
869,07/11/21 17:30:00,18.616,4133.4,,,,,,
870,07/11/21 18:30:00,18.616,2669.5,,,,,,
871,07/11/21 19:30:00,18.711,1722.2,,,,,,
872,07/11/21 20:30:00,18.711,516.7,,,,,,
873,07/11/21 21:30:00,18.806,322.9,,,,,,
874,07/11/21 22:30:00,18.426,86.1,,,,,,
875,07/11/21 23:30:00,18.140,0.0,,,,,,
876,07/12/21 00:30:00,18.236,0.0,,,,,,
877,07/12/21 01:30:00,18.140,0.0,,,,,,
878,07/12/21 02:30:00,18.236,0.0,,,,,,
879,07/12/21 03:30:00,18.045,32.3,,,,,,
880,07/12/21 04:30:00,17.950,150.7,,,,,,
881,07/12/21 05:30:00,17.760,387.5,,,,,,
882,07/12/21 06:30:00,17.760,290.6,,,,,,
883,07/12/21 07:30:00,17.760,645.8,,,,,,
884,07/12/21 08:30:00,17.855,936.5,,,,,,
885,07/12/21 09:30:00,17.950,2755.6,,,,,,
886,07/12/21 10:30:00,17.950,2411.1,,,,,,
887,07/12/21 11:30:00,18.236,1550.0,,,,,,
888,07/12/21 12:30:00,18.521,2411.1,,,,,,
889,07/12/21 13:30:00,18.426,2927.8,,,,,,
890,07/12/21 14:30:00,18.045,2755.6,,,,,,
891,07/12/21 15:30:00,18.521,2066.7,,,,,,
892,07/12/21 16:30:00,18.236,1248.6,,,,,,
893,07/12/21 17:30:00,18.521,2325.0,,,,,,
894,07/12/21 18:30:00,18.521,1345.5,,,,,,
895,07/12/21 19:30:00,18.426,1894.5,,,,,,
896,07/12/21 20:30:00,18.331,1356.3,,,,,,
897,07/12/21 21:30:00,18.236,398.3,,,,,,
898,07/12/21 22:30:00,18.140,64.6,,,,,,
899,07/12/21 23:30:00,18.236,0.0,,,,,,
900,07/13/21 00:30:00,18.236,0.0,,,,,,
901,07/13/21 01:30:00,17.855,0.0,,,,,,
902,07/13/21 02:30:00,17.760,0.0,,,,,,
903,07/13/21 03:30:00,17.855,43.1,,,,,,
904,07/13/21 04:30:00,17.284,193.8,,,,,,
905,07/13/21 05:30:00,17.189,592.0,,,,,,
906,07/13/21 06:30:00,17.284,1248.6,,,,,,
907,07/13/21 07:30:00,17.379,2238.9,,,,,,
908,07/13/21 08:30:00,17.475,3444.5,,,,,,
909,07/13/21 09:30:00,17.475,2755.6,,,,,,
910,07/13/21 10:30:00,17.570,3272.2,,,,,,
911,07/13/21 11:30:00,17.760,3961.1,,,,,,
912,07/13/21 12:30:00,17.475,4650.0,,,,,,
913,07/13/21 13:30:00,17.475,4305.6,,,,,,
914,07/13/21 14:30:00,17.665,8266.7,,,,,,
915,07/13/21 15:30:00,17.665,5338.9,,,,,,
916,07/13/21 16:30:00,17.760,5511.1,,,,,,
917,07/13/21 17:30:00,17.760,4305.6,,,,,,
918,07/13/21 18:30:00,17.855,4133.4,,,,,,
919,07/13/21 19:30:00,17.760,2238.9,,,,,,
920,07/13/21 20:30:00,17.570,1334.7,,,,,,
921,07/13/21 21:30:00,17.379,635.1,,,,,,
922,07/13/21 22:30:00,17.379,75.3,,,,,,
