Plot Title: Sonde_MAY_2018,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349961, SEN S/N: 10349961)","Intensity, Lux (LGR S/N: 10349961, SEN S/N: 10349961)",Host Connected (LGR S/N: 10349961),Coupler Attached (LGR S/N: 10349961),Stopped (LGR S/N: 10349961),End Of File (LGR S/N: 10349961)
2835,7/19/18 16:00,20.996,99200.7,,,,
2836,7/19/18 16:30,21.855,79911.6,,,,
2837,7/19/18 17:00,18.806,55111.5,,,,
2838,7/19/18 17:30,15.569,71644.9,,,,
2839,7/19/18 18:00,13.654,26178,,,,
2840,7/19/18 18:30,12.69,17911.2,,,,
2841,7/19/18 19:00,11.431,9644.5,,,,
2842,7/19/18 19:30,10.846,8266.7,,,,
2843,7/19/18 20:00,10.357,10333.4,,,,
2844,7/19/18 20:30,10.161,4305.6,,,,
2845,7/19/18 21:00,9.176,5166.7,,,,
2846,7/19/18 21:30,8.68,2583.4,,,,
2847,7/19/18 22:00,8.382,1334.7,,,,
2848,7/19/18 22:30,8.282,1011.8,,,,
2849,7/19/18 23:00,8.282,290.6,,,,
2850,7/19/18 23:30,7.882,183,,,,
2851,7/20/18 0:00,7.882,64.6,,,,
2852,7/20/18 0:30,7.983,21.5,,,,
2853,7/20/18 1:00,7.782,10.8,,,,
2854,7/20/18 1:30,7.882,21.5,,,,
2855,7/20/18 2:00,7.682,21.5,,,,
2856,7/20/18 2:30,7.682,86.1,,,,
2857,7/20/18 3:00,7.682,215.3,,,,
2858,7/20/18 3:30,7.882,592,,,,
2859,7/20/18 4:00,7.882,3444.5,,,,
2860,7/20/18 4:30,9.176,4305.6,,,,
2861,7/20/18 5:00,10.944,9300.1,,,,
2862,7/20/18 5:30,12.11,14466.8,,,,
2863,7/20/18 6:00,14.804,28933.5,,,,
2864,7/20/18 6:30,14.9,46844.8,,,,
2865,7/20/18 7:00,14.709,52355.9,,,,
2866,7/20/18 7:30,13.654,31689.1,,,,
2867,7/20/18 8:00,18.331,63378.2,,,,
2868,7/20/18 8:30,19.758,55111.5,,,,
2869,7/20/18 9:00,18.236,46844.8,,,,
2870,7/20/18 9:30,18.331,33066.9,,,,
2871,7/20/18 10:00,17.284,20666.8,,,,
2872,7/20/18 10:30,16.523,26178,,,,
2873,7/20/18 11:00,17.094,28933.5,,,,
2874,7/20/18 11:30,22.142,52355.9,,,,
2875,7/20/18 12:00,21.76,44089.2,,,,
2876,7/20/18 12:30,17.189,42711.4,,,,
2877,7/20/18 13:00,17.094,82667.2,,,,
2878,7/20/18 13:30,16.999,49600.3,,,,
2879,7/20/18 14:00,16.713,37200.2,,,,
2880,7/20/18 14:30,15.664,31689.1,,,,
2881,7/20/18 15:00,15.378,27555.7,,,,
2882,7/20/18 15:30,13.942,15844.5,,,,
2883,7/20/18 16:00,13.269,24800.2,,,,
2884,7/20/18 16:30,13.365,8266.7,,,,
2885,7/20/18 17:00,12.207,9300.1,,,,
2886,7/20/18 17:30,12.11,9300.1,,,,
2887,7/20/18 18:00,12.883,37200.2,,,,
2888,7/20/18 18:30,12.69,7577.8,,,,
2889,7/20/18 19:00,13.269,11022.3,,,,
2890,7/20/18 19:30,13.269,9300.1,,,,
2891,7/20/18 20:00,13.846,15155.7,,,,
2892,7/20/18 20:30,12.98,5511.1,,,,
2893,7/20/18 21:00,13.076,6200,,,,
2894,7/20/18 21:30,12.98,3272.2,,,,
2895,7/20/18 22:00,12.401,1377.8,,,,
2896,7/20/18 22:30,12.11,667.4,,,,
2897,7/20/18 23:00,12.304,333.7,,,,
2898,7/20/18 23:30,12.11,183,,,,
2899,7/21/18 0:00,11.819,43.1,,,,
2900,7/21/18 0:30,11.722,10.8,,,,
2901,7/21/18 1:00,11.334,10.8,,,,
2902,7/21/18 1:30,11.041,0,,,,
2903,7/21/18 2:00,10.651,0,,,,
2904,7/21/18 2:30,10.553,43.1,,,,
2905,7/21/18 3:00,10.455,236.8,,,,
2906,7/21/18 3:30,10.259,538.2,,,,
2907,7/21/18 4:00,10.259,1722.2,,,,
2908,7/21/18 4:30,10.455,4650,,,,
2909,7/21/18 5:00,10.455,4822.3,,,,
2910,7/21/18 5:30,10.944,4650,,,,
2911,7/21/18 6:00,11.625,9300.1,,,,
2912,7/21/18 6:30,12.787,18600.1,,,,
2913,7/21/18 7:00,17.475,22044.6,,,,
2914,7/21/18 7:30,15.378,16533.4,,,,
2915,7/21/18 8:00,18.806,34444.7,,,,
2916,7/21/18 8:30,19.092,33066.9,,,,
2917,7/21/18 9:00,25.222,57867,,,,
2918,7/21/18 9:30,26.097,57867,,,,
2919,7/21/18 10:00,24.641,41333.6,,,,
2920,7/21/18 10:30,26.097,55111.5,,,,
2921,7/21/18 11:00,22.717,55111.5,,,,
2922,7/21/18 11:30,26.097,3616.7,,,,
2923,7/21/18 12:00,20.805,1377.8,,,,
2924,7/21/18 12:30,25.902,53.8,,,,
2925,7/21/18 13:00,21.855,635.1,,,,
2926,7/21/18 13:03,,,Logged,,,
2927,7/21/18 13:03,,,,Logged,,
2928,7/21/18 13:03,,,,,Logged,Logged
