Plot Title: md_e5_benthic_13Jun19,,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349966, SEN S/N: 10349966, LBL: Temp)","Intensity, Lux (LGR S/N: 10349966, SEN S/N: 10349966, LBL: Light)",Coupler Detached (LGR S/N: 10349966),Coupler Attached (LGR S/N: 10349966),Host Connected (LGR S/N: 10349966),Stopped (LGR S/N: 10349966),End Of File (LGR S/N: 10349966)
116,6/15/2019 22:46,12.69,441.3,,,,,
117,6/15/2019 23:16,12.69,247.6,,,,,
118,6/15/2019 23:46,12.69,204.5,,,,,
119,6/16/2019 0:16,12.69,107.6,,,,,
120,6/16/2019 0:46,12.69,64.6,,,,,
121,6/16/2019 1:16,12.69,64.6,,,,,
122,6/16/2019 1:46,12.69,129.2,,,,,
123,6/16/2019 2:16,12.69,118.4,,,,,
124,6/16/2019 2:46,12.594,204.5,,,,,
125,6/16/2019 3:16,12.594,301.4,,,,,
126,6/16/2019 3:46,12.594,409,,,,,
127,6/16/2019 4:16,12.594,818.1,,,,,
128,6/16/2019 4:46,12.69,1280.9,,,,,
129,6/16/2019 5:16,12.69,1636.1,,,,,
130,6/16/2019 5:46,12.69,2238.9,,,,,
131,6/16/2019 6:16,12.69,3100,,,,,
132,6/16/2019 6:46,12.883,3444.5,,,,,
133,6/16/2019 7:16,12.883,3961.1,,,,,
134,6/16/2019 7:46,12.98,4994.5,,,,,
135,6/16/2019 8:16,13.076,7233.4,,,,,
136,6/16/2019 8:46,13.076,9300.1,,,,,
137,6/16/2019 9:16,13.173,11711.2,,,,,
138,6/16/2019 9:46,13.365,12400.1,,,,,
139,6/16/2019 10:16,13.461,15844.5,,,,,
140,6/16/2019 10:46,13.654,20666.8,,,,,
141,6/16/2019 11:16,13.75,19289,,,,,
142,6/16/2019 11:46,13.846,21355.7,,,,,
143,6/16/2019 12:16,14.038,26178,,,,,
144,6/16/2019 12:46,14.23,24800.2,,,,,
145,6/16/2019 13:16,13.942,9300.1,,,,,
146,6/16/2019 13:46,14.23,22044.6,,,,,
147,6/16/2019 14:16,14.134,22044.6,,,,,
148,6/16/2019 14:46,14.421,22044.6,,,,,
149,6/16/2019 15:16,14.517,18600.1,,,,,
150,6/16/2019 15:46,14.613,24800.2,,,,,
151,6/16/2019 16:16,14.517,13089,,,,,
152,6/16/2019 16:46,14.325,7233.4,,,,,
153,6/16/2019 17:16,14.23,5166.7,,,,,
154,6/16/2019 17:46,14.325,7233.4,,,,,
155,6/16/2019 18:16,14.23,5511.1,,,,,
156,6/16/2019 18:46,14.134,5338.9,,,,,
157,6/16/2019 19:16,14.038,2411.1,,,,,
158,6/16/2019 19:46,14.038,4305.6,,,,,
159,6/16/2019 20:16,13.942,1377.8,,,,,
160,6/16/2019 20:46,14.038,1550,,,,,
161,6/16/2019 21:16,13.942,1001,,,,,
162,6/16/2019 21:46,13.942,1194.8,,,,,
163,6/16/2019 22:16,13.942,570.5,,,,,
164,6/16/2019 22:46,13.942,419.8,,,,,
165,6/16/2019 23:16,13.942,279.9,,,,,
166,6/16/2019 23:46,13.942,172.2,,,,,
167,6/17/2019 0:16,13.942,96.9,,,,,
168,6/17/2019 0:46,13.942,75.3,,,,,
169,6/17/2019 1:16,13.942,64.6,,,,,
170,6/17/2019 1:46,13.942,86.1,,,,,
171,6/17/2019 2:16,13.942,118.4,,,,,
172,6/17/2019 2:46,13.942,226,,,,,
173,6/17/2019 3:16,13.846,398.3,,,,,
174,6/17/2019 3:46,13.942,581.3,,,,,
175,6/17/2019 4:16,13.846,710.4,,,,,
176,6/17/2019 4:46,13.846,1087.2,,,,,
177,6/17/2019 5:16,13.846,1463.9,,,,,
178,6/17/2019 5:46,13.846,1184,,,,,
179,6/17/2019 6:16,13.846,1377.8,,,,,
180,6/17/2019 6:46,13.75,1636.1,,,,,
181,6/17/2019 7:16,13.75,3616.7,,,,,
182,6/17/2019 7:46,13.558,3616.7,,,,,
183,6/17/2019 8:16,13.654,5166.7,,,,,
184,6/17/2019 8:46,13.558,4133.4,,,,,
185,6/17/2019 9:16,13.654,6544.5,,,,,
186,6/17/2019 9:46,13.558,3961.1,,,,,
187,6/17/2019 10:16,13.461,2755.6,,,,,
188,6/17/2019 10:46,13.461,2411.1,,,,,
189,6/17/2019 11:16,13.558,3444.5,,,,,
190,6/17/2019 11:46,13.654,9300.1,,,,,
191,6/17/2019 12:16,13.654,6544.5,,,,,
192,6/17/2019 12:46,13.461,3444.5,,,,,
193,6/17/2019 13:16,13.461,3272.2,,,,,
194,6/17/2019 13:46,13.365,3272.2,,,,,
195,6/17/2019 14:16,13.365,3272.2,,,,,
196,6/17/2019 14:46,13.365,2411.1,,,,,
197,6/17/2019 15:16,13.269,1636.1,,,,,
198,6/17/2019 15:46,13.269,1302.4,,,,,
199,6/17/2019 16:16,13.269,1808.3,,,,,
200,6/17/2019 16:46,13.076,1550,,,,,
201,6/17/2019 17:16,12.98,1463.9,,,,,
202,6/17/2019 17:46,13.076,1980.6,,,,,
203,6/17/2019 18:16,12.98,1334.7,,,,,
204,6/17/2019 18:46,12.883,1463.9,,,,,
205,6/17/2019 19:16,12.883,1550,,,,,
206,6/17/2019 19:46,12.883,1033.3,,,,,
207,6/17/2019 20:16,12.883,635.1,,,,,
208,6/17/2019 20:46,12.883,678.1,,,,,
209,6/17/2019 21:16,12.69,322.9,,,,,
210,6/17/2019 21:46,12.69,290.6,,,,,
211,6/17/2019 22:16,12.594,183,,,,,
212,6/17/2019 22:46,12.497,172.2,,,,,
213,6/17/2019 23:16,12.401,32.3,,,,,
214,6/17/2019 23:46,12.304,21.5,,,,,
215,6/18/2019 0:16,12.304,21.5,,,,,
216,6/18/2019 0:46,12.304,10.8,,,,,
217,6/18/2019 1:16,12.304,0,,,,,
218,6/18/2019 1:46,12.207,10.8,,,,,
219,6/18/2019 2:16,12.11,32.3,,,,,
220,6/18/2019 2:46,12.11,32.3,,,,,
221,6/18/2019 3:16,12.013,21.5,,,,,
222,6/18/2019 3:46,12.013,53.8,,,,,
223,6/18/2019 4:16,11.916,129.2,,,,,
224,6/18/2019 4:46,11.916,204.5,,,,,
225,6/18/2019 5:16,11.916,366,,,,,
226,6/18/2019 5:46,12.013,495.1,,,,,
227,6/18/2019 6:16,11.916,678.1,,,,,
228,6/18/2019 6:46,11.722,1119.5,,,,,
229,6/18/2019 7:16,11.916,1636.1,,,,,
230,6/18/2019 7:46,11.916,2238.9,,,,,
231,6/18/2019 8:16,11.819,2411.1,,,,,
232,6/18/2019 8:46,11.722,3444.5,,,,,
233,6/18/2019 9:16,11.625,3272.2,,,,,
234,6/18/2019 9:46,11.528,3444.5,,,,,
235,6/18/2019 10:16,11.431,4650,,,,,
236,6/18/2019 10:46,11.528,3961.1,,,,,
237,6/18/2019 11:16,11.528,3444.5,,,,,
238,6/18/2019 11:46,11.528,3616.7,,,,,
239,6/18/2019 12:16,11.528,4994.5,,,,,
240,6/18/2019 12:46,11.528,5338.9,,,,,
241,6/18/2019 13:16,11.625,5338.9,,,,,
242,6/18/2019 13:46,11.625,4133.4,,,,,
243,6/18/2019 14:16,11.528,2669.5,,,,,
244,6/18/2019 14:46,11.528,2325,,,,,
245,6/18/2019 15:16,11.431,2325,,,,,
246,6/18/2019 15:46,11.334,2755.6,,,,,
247,6/18/2019 16:16,11.334,3616.7,,,,,
248,6/18/2019 16:46,11.236,3961.1,,,,,
249,6/18/2019 17:16,11.236,4305.6,,,,,
250,6/18/2019 17:46,11.139,1636.1,,,,,
251,6/18/2019 18:16,10.846,1302.4,,,,,
252,6/18/2019 18:46,10.455,1054.9,,,,,
253,6/18/2019 19:16,10.259,990.3,,,,,
254,6/18/2019 19:46,10.063,764.2,,,,,
255,6/18/2019 20:16,9.866,839.6,,,,,
256,6/18/2019 20:46,9.571,366,,,,,
257,6/18/2019 21:16,9.669,516.7,,,,,
258,6/18/2019 21:46,9.866,387.5,,,,,
