Plot Title: Sonde Light,,,,,,
#,"Date Time, GMT+00:00","Intensity, Lux (LGR S/N: 10349962, SEN S/N: 10349962)",Coupler Attached (LGR S/N: 10349962),Host Connected (LGR S/N: 10349962),Stopped (LGR S/N: 10349962),End Of File (LGR S/N: 10349962)
1,6/13/13 12:00,462.9,,,,
2,6/13/13 12:15,764.2,,,,
3,6/13/13 12:30,37200.2,,,,
4,6/13/13 12:45,38578,,,,
5,6/13/13 13:00,34444.7,,,,
6,6/13/13 13:15,88178.4,,,,
7,6/13/13 13:30,55111.5,,,,
8,6/13/13 13:45,71644.9,,,,
9,6/13/13 14:00,68889.3,,,,
10,6/13/13 14:15,55111.5,,,,
11,6/13/13 14:30,57867,,,,
12,6/13/13 14:45,55111.5,,,,
13,6/13/13 15:00,46844.8,,,,
14,6/13/13 15:15,33066.9,,,,
15,6/13/13 15:30,33066.9,,,,
16,6/13/13 15:45,79911.6,,,,
17,6/13/13 16:00,63378.2,,,,
18,6/13/13 16:15,88178.4,,,,
19,6/13/13 16:30,88178.4,,,,
20,6/13/13 16:45,77156.1,,,,
21,6/13/13 17:00,66133.8,,,,
22,6/13/13 17:15,46844.8,,,,
23,6/13/13 17:30,44089.2,,,,
24,6/13/13 17:45,46844.8,,,,
25,6/13/13 18:00,46844.8,,,,
26,6/13/13 18:15,35822.5,,,,
27,6/13/13 18:30,37200.2,,,,
28,6/13/13 18:45,33066.9,,,,
29,6/13/13 19:00,27555.7,,,,
30,6/13/13 19:15,28933.5,,,,
31,6/13/13 19:30,24800.2,,,,
32,6/13/13 19:45,27555.7,,,,
33,6/13/13 20:00,24800.2,,,,
34,6/13/13 20:15,22044.6,,,,
35,6/13/13 20:30,16533.4,,,,
36,6/13/13 20:45,17911.2,,,,
37,6/13/13 21:00,12400.1,,,,
38,6/13/13 21:15,11022.3,,,,
39,6/13/13 21:30,10333.4,,,,
40,6/13/13 21:45,9644.5,,,,
41,6/13/13 22:00,8611.2,,,,
42,6/13/13 22:15,6544.5,,,,
43,6/13/13 22:30,5166.7,,,,
44,6/13/13 22:45,8611.2,,,,
45,6/13/13 23:00,4650,,,,
46,6/13/13 23:15,3788.9,,,,
47,6/13/13 23:30,3100,,,,
48,6/13/13 23:45,3616.7,,,,
49,6/14/13 0:00,1463.9,,,,
50,6/14/13 0:15,1011.8,,,,
51,6/14/13 0:30,839.6,,,,
52,6/14/13 0:45,742.7,,,,
53,6/14/13 1:00,688.9,,,,
54,6/14/13 1:15,624.3,,,,
55,6/14/13 1:30,753.5,,,,
56,6/14/13 1:45,796.5,,,,
57,6/14/13 2:00,968.8,,,,
58,6/14/13 2:15,1463.9,,,,
59,6/14/13 2:30,1894.5,,,,
60,6/14/13 2:45,2669.5,,,,
61,6/14/13 3:00,8266.7,,,,
62,6/14/13 3:15,4477.8,,,,
63,6/14/13 3:30,4650,,,,
64,6/14/13 3:45,9644.5,,,,
65,6/14/13 4:00,18600.1,,,,
66,6/14/13 4:15,24800.2,,,,
67,6/14/13 4:30,18600.1,,,,
68,6/14/13 4:45,44089.2,,,,
69,6/14/13 5:00,33066.9,,,,
70,6/14/13 5:15,14466.8,,,,
71,6/14/13 5:30,6544.5,,,,
72,6/14/13 5:45,11022.3,,,,
73,6/14/13 6:00,13777.9,,,,
74,6/14/13 6:15,17222.3,,,,
75,6/14/13 6:30,18600.1,,,,
76,6/14/13 6:45,27555.7,,,,
77,6/14/13 7:00,24800.2,,,,
78,6/14/13 7:15,37200.2,,,,
79,6/14/13 7:30,34444.7,,,,
80,6/14/13 7:45,30311.3,,,,
81,6/14/13 8:00,44089.2,,,,
82,6/14/13 8:15,49600.3,,,,
83,6/14/13 8:30,37200.2,,,,
84,6/14/13 8:45,55111.5,,,,
85,6/14/13 9:00,57867,,,,
86,6/14/13 9:15,57867,,,,
87,6/14/13 9:30,71644.9,,,,
88,6/14/13 9:45,88178.4,,,,
89,6/14/13 10:00,77156.1,,,,
90,6/14/13 10:15,88178.4,,,,
91,6/14/13 10:30,85422.8,,,,
92,6/14/13 10:45,126756.4,,,,
93,6/14/13 11:00,242490.5,,,,
94,6/14/13 11:15,209423.6,,,,
95,6/14/13 11:30,143289.8,,,,
96,6/14/13 11:45,242490.5,,,,
97,6/14/13 12:00,154312.1,,,,
98,6/14/13 12:15,187379,,,,
99,6/14/13 12:30,198401.3,,,,
100,6/14/13 12:45,187379,,,,
101,6/14/13 13:00,187379,,,,
102,6/14/13 13:15,137778.7,,,,
103,6/14/13 13:30,79911.6,,,,
104,6/14/13 13:45,99200.7,,,,
105,6/14/13 14:00,126756.4,,,,
106,6/14/13 14:15,104711.8,,,,
107,6/14/13 14:30,57867,,,,
108,6/14/13 14:45,60622.6,,,,
109,6/14/13 15:00,57867,,,,
110,6/14/13 15:15,68889.3,,,,
111,6/14/13 15:30,88178.4,,,,
112,6/14/13 15:45,52355.9,,,,
113,6/14/13 16:00,66133.8,,,,
114,6/14/13 16:15,77156.1,,,,
115,6/14/13 16:30,63378.2,,,,
116,6/14/13 16:45,104711.8,,,,
117,6/14/13 17:00,77156.1,,,,
118,6/14/13 17:15,88178.4,,,,
119,6/14/13 17:30,93689.5,,,,
120,6/14/13 17:45,88178.4,,,,
121,6/14/13 18:00,85422.8,,,,
122,6/14/13 18:15,77156.1,,,,
123,6/14/13 18:30,13777.9,,,,
124,6/14/13 18:45,28933.5,,,,
125,6/14/13 19:00,85422.8,,,,
126,6/14/13 19:15,49600.3,,,,
127,6/14/13 19:30,14466.8,,,,
128,6/14/13 19:45,18600.1,,,,
129,6/14/13 20:00,20666.8,,,,
130,6/14/13 20:15,39955.8,,,,
131,6/14/13 20:30,8266.7,,,,
132,6/14/13 20:45,46844.8,,,,
133,6/14/13 21:00,28933.5,,,,
134,6/14/13 21:15,20666.8,,,,
135,6/14/13 21:30,27555.7,,,,
136,6/14/13 21:45,19289,,,,
137,6/14/13 22:00,18600.1,,,,
138,6/14/13 22:15,4822.3,,,,
139,6/14/13 22:30,3788.9,,,,
140,6/14/13 22:45,5166.7,,,,
141,6/14/13 23:00,6544.5,,,,
142,6/14/13 23:15,8266.7,,,,
143,6/14/13 23:30,3100,,,,
144,6/14/13 23:45,1463.9,,,,
145,6/15/13 0:00,1205.6,,,,
146,6/15/13 0:15,1065.6,,,,
147,6/15/13 0:30,914.9,,,,
148,6/15/13 0:45,947.2,,,,
149,6/15/13 1:00,893.4,,,,
150,6/15/13 1:15,871.9,,,,
151,6/15/13 1:30,1001,,,,
152,6/15/13 1:45,947.2,,,,
153,6/15/13 2:00,742.7,,,,
154,6/15/13 2:15,914.9,,,,
155,6/15/13 2:30,1130.2,,,,
156,6/15/13 2:45,1377.8,,,,
157,6/15/13 3:00,2152.8,,,,
158,6/15/13 3:15,2755.6,,,,
159,6/15/13 3:30,3100,,,,
160,6/15/13 3:45,3961.1,,,,
161,6/15/13 4:00,5338.9,,,,
162,6/15/13 4:15,9300.1,,,,
163,6/15/13 4:30,10333.4,,,,
164,6/15/13 4:45,12400.1,,,,
165,6/15/13 5:00,13777.9,,,,
166,6/15/13 5:15,17222.3,,,,
167,6/15/13 5:30,13777.9,,,,
168,6/15/13 5:45,16533.4,,,,
169,6/15/13 6:00,77156.1,,,,
170,6/15/13 6:15,35822.5,,,,
171,6/15/13 6:30,110223,,,,
172,6/15/13 6:45,110223,,,,
173,6/15/13 7:00,115734.1,,,,
174,6/15/13 7:15,126756.4,,,,
175,6/15/13 7:30,132267.5,,,,
176,6/15/13 7:45,137778.7,,,,
177,6/15/13 8:00,165334.4,,,,
178,6/15/13 8:15,176356.7,,,,
179,6/15/13 8:30,187379,,,,
180,6/15/13 8:45,170845.6,,,,
181,6/15/13 9:00,68889.3,,,,
182,6/15/13 9:15,60622.6,,,,
183,6/15/13 9:30,82667.2,,,,
184,6/15/13 9:45,79911.6,,,,
185,6/15/13 10:00,132267.5,,,,
186,6/15/13 10:15,137778.7,,,,
187,6/15/13 10:30,220445.9,,,,
188,6/15/13 10:45,187379,,,,
189,6/15/13 11:00,198401.3,,,,
190,6/15/13 11:15,57867,,,,
191,6/15/13 11:30,209423.6,,,,
192,6/15/13 11:45,231468.2,,,,
193,6/15/13 12:00,154312.1,,,,
194,6/15/13 12:15,143289.8,,,,
195,6/15/13 12:30,88178.4,,,,
196,6/15/13 12:45,198401.3,,,,
197,6/15/13 13:00,85422.8,,,,
198,6/15/13 13:15,99200.7,,,,
199,6/15/13 13:30,104711.8,,,,
200,6/15/13 13:45,82667.2,,,,
201,6/15/13 14:00,126756.4,,,,
202,6/15/13 14:15,82667.2,,,,
203,6/15/13 14:30,82667.2,,,,
204,6/15/13 14:45,74400.5,,,,
205,6/15/13 15:00,71644.9,,,,
206,6/15/13 15:15,66133.8,,,,
207,6/15/13 15:30,57867,,,,
208,6/15/13 15:45,49600.3,,,,
209,6/15/13 16:00,44089.2,,,,
210,6/15/13 16:15,55111.5,,,,
211,6/15/13 16:30,30311.3,,,,
212,6/15/13 16:45,63378.2,,,,
213,6/15/13 17:00,49600.3,,,,
214,6/15/13 17:15,35822.5,,,,
215,6/15/13 17:30,27555.7,,,,
216,6/15/13 17:45,28933.5,,,,
217,6/15/13 18:00,38578,,,,
218,6/15/13 18:15,24800.2,,,,
219,6/15/13 18:30,24800.2,,,,
220,6/15/13 18:45,17911.2,,,,
221,6/15/13 19:00,24800.2,,,,
222,6/15/13 19:15,30311.3,,,,
223,6/15/13 19:30,11711.2,,,,
224,6/15/13 19:45,10677.8,,,,
225,6/15/13 20:00,9644.5,,,,
226,6/15/13 20:15,12400.1,,,,
227,6/15/13 20:30,8266.7,,,,
228,6/15/13 20:45,10677.8,,,,
229,6/15/13 21:00,7577.8,,,,
230,6/15/13 21:15,11711.2,,,,
231,6/15/13 21:30,8611.2,,,,
232,6/15/13 21:45,4994.5,,,,
233,6/15/13 22:00,5166.7,,,,
234,6/15/13 22:15,3788.9,,,,
235,6/15/13 22:30,3272.2,,,,
236,6/15/13 22:45,3272.2,,,,
237,6/15/13 23:00,2669.5,,,,
238,6/15/13 23:15,1722.2,,,,
239,6/15/13 23:30,1194.8,,,,
240,6/15/13 23:45,979.5,,,,
241,6/16/13 0:00,1076.4,,,,
242,6/16/13 0:15,505.9,,,,
243,6/16/13 0:30,387.5,,,,
244,6/16/13 0:45,290.6,,,,
245,6/16/13 1:00,290.6,,,,
246,6/16/13 1:15,236.8,,,,
247,6/16/13 1:30,258.3,,,,
248,6/16/13 1:45,322.9,,,,
249,6/16/13 2:00,462.9,,,,
250,6/16/13 2:15,430.6,,,,
251,6/16/13 2:30,667.4,,,,
252,6/16/13 2:45,914.9,,,,
253,6/16/13 3:00,1044.1,,,,
254,6/16/13 3:15,1463.9,,,,
255,6/16/13 3:30,1808.3,,,,
256,6/16/13 3:45,1808.3,,,,
257,6/16/13 4:00,3272.2,,,,
258,6/16/13 4:15,2755.6,,,,
259,6/16/13 4:30,3616.7,,,,
260,6/16/13 4:45,3444.5,,,,
261,6/16/13 5:00,4477.8,,,,
262,6/16/13 5:15,6200,,,,
263,6/16/13 5:30,8266.7,,,,
264,6/16/13 5:45,9300.1,,,,
265,6/16/13 6:00,11711.2,,,,
266,6/16/13 6:15,17911.2,,,,
267,6/16/13 6:30,14466.8,,,,
268,6/16/13 6:45,16533.4,,,,
269,6/16/13 7:00,24800.2,,,,
270,6/16/13 7:15,28933.5,,,,
271,6/16/13 7:30,46844.8,,,,
272,6/16/13 7:45,63378.2,,,,
273,6/16/13 8:00,176356.7,,,,
274,6/16/13 8:15,165334.4,,,,
275,6/16/13 8:30,170845.6,,,,
276,6/16/13 8:45,176356.7,,,,
277,6/16/13 9:00,187379,,,,
278,6/16/13 9:15,198401.3,,,,
279,6/16/13 9:30,198401.3,,,,
280,6/16/13 9:45,209423.6,,,,
281,6/16/13 10:00,209423.6,,,,
282,6/16/13 10:15,220445.9,,,,
283,6/16/13 10:30,220445.9,,,,
284,6/16/13 10:45,220445.9,,,,
285,6/16/13 11:00,220445.9,,,,
286,6/16/13 11:15,231468.2,,,,
287,6/16/13 11:30,231468.2,,,,
288,6/16/13 11:45,52355.9,,,,
289,6/16/13 12:00,49600.3,,,,
290,6/16/13 12:15,82667.2,,,,
291,6/16/13 12:30,74400.5,,,,
292,6/16/13 12:45,68889.3,,,,
293,6/16/13 13:00,71644.9,,,,
294,6/16/13 13:15,66133.8,,,,
295,6/16/13 13:30,63378.2,,,,
296,6/16/13 13:45,66133.8,,,,
297,6/16/13 14:00,71644.9,,,,
298,6/16/13 14:15,74400.5,,,,
299,6/16/13 14:30,18600.1,,,,
300,6/16/13 14:45,79911.6,,,,
301,6/16/13 15:00,82667.2,,,,
302,6/16/13 15:15,110223,,,,
303,6/16/13 15:30,26178,,,,
304,6/16/13 15:45,126756.4,,,,
305,6/16/13 16:00,110223,,,,
306,6/16/13 16:15,104711.8,,,,
307,6/16/13 16:30,74400.5,,,,
308,6/16/13 16:45,68889.3,,,,
309,6/16/13 17:00,35822.5,,,,
310,6/16/13 17:15,34444.7,,,,
311,6/16/13 17:30,26178,,,,
312,6/16/13 17:45,20666.8,,,,
313,6/16/13 18:00,31689.1,,,,
314,6/16/13 18:15,31689.1,,,,
315,6/16/13 18:30,31689.1,,,,
316,6/16/13 18:45,30311.3,,,,
317,6/16/13 19:00,30311.3,,,,
318,6/16/13 19:15,28933.5,,,,
319,6/16/13 19:30,30311.3,,,,
320,6/16/13 19:45,30311.3,,,,
321,6/16/13 20:00,26178,,,,
322,6/16/13 20:15,19977.9,,,,
323,6/16/13 20:30,21355.7,,,,
324,6/16/13 20:45,24800.2,,,,
325,6/16/13 21:00,23422.4,,,,
326,6/16/13 21:15,13777.9,,,,
327,6/16/13 21:30,10333.4,,,,
328,6/16/13 21:45,20666.8,,,,
329,6/16/13 22:00,8266.7,,,,
330,6/16/13 22:15,4133.4,,,,
331,6/16/13 22:30,28933.5,,,,
332,6/16/13 22:45,46844.8,,,,
333,6/16/13 23:00,55111.5,,,,
334,6/16/13 23:15,13777.9,,,,
335,6/16/13 23:30,1894.5,,,,
336,6/16/13 23:45,1894.5,,,,
337,6/17/13 0:00,1377.8,,,,
338,6/17/13 0:15,1173.3,,,,
339,6/17/13 0:30,871.9,,,,
340,6/17/13 0:45,1377.8,,,,
341,6/17/13 1:00,1334.7,,,,
342,6/17/13 1:15,1377.8,,,,
343,6/17/13 1:30,1216.3,,,,
344,6/17/13 1:45,1184,,,,
345,6/17/13 2:00,1377.8,,,,
346,6/17/13 2:15,2669.5,,,,
347,6/17/13 2:30,3272.2,,,,
348,6/17/13 2:45,3788.9,,,,
349,6/17/13 3:00,7233.4,,,,
350,6/17/13 3:15,4477.8,,,,
351,6/17/13 3:30,11711.2,,,,
352,6/17/13 3:45,15844.5,,,,
353,6/17/13 4:00,14466.8,,,,
354,6/17/13 4:15,28933.5,,,,
355,6/17/13 4:30,12400.1,,,,
356,6/17/13 4:45,35822.5,,,,
357,6/17/13 5:00,85422.8,,,,
358,6/17/13 5:15,24800.2,,,,
359,6/17/13 5:30,37200.2,,,,
360,6/17/13 5:45,39955.8,,,,
361,6/17/13 6:00,33066.9,,,,
362,6/17/13 6:15,46844.8,,,,
363,6/17/13 6:30,44089.2,,,,
364,6/17/13 6:45,34444.7,,,,
365,6/17/13 7:00,13089,,,,
366,6/17/13 7:15,24800.2,,,,
367,6/17/13 7:30,37200.2,,,,
368,6/17/13 7:45,39955.8,,,,
369,6/17/13 8:00,28933.5,,,,
370,6/17/13 8:15,37200.2,,,,
371,6/17/13 8:30,33066.9,,,,
372,6/17/13 8:45,28933.5,,,,
373,6/17/13 9:00,42711.4,,,,
374,6/17/13 9:15,34444.7,,,,
375,6/17/13 9:30,52355.9,,,,
376,6/17/13 9:45,44089.2,,,,
377,6/17/13 10:00,68889.3,,,,
378,6/17/13 10:15,52355.9,,,,
379,6/17/13 10:30,88178.4,,,,
380,6/17/13 10:45,63378.2,,,,
381,6/17/13 11:00,66133.8,,,,
382,6/17/13 11:15,66133.8,,,,
383,6/17/13 11:30,79911.6,,,,
384,6/17/13 11:45,60622.6,,,,
385,6/17/13 12:00,46844.8,,,,
386,6/17/13 12:15,33066.9,,,,
387,6/17/13 12:30,46844.8,,,,
388,6/17/13 12:45,60622.6,,,,
389,6/17/13 13:00,42711.4,,,,
390,6/17/13 13:15,60622.6,,,,
391,6/17/13 13:30,38578,,,,
392,6/17/13 13:45,42711.4,,,,
393,6/17/13 14:00,37200.2,,,,
394,6/17/13 14:15,77156.1,,,,
395,6/17/13 14:30,46844.8,,,,
396,6/17/13 14:45,49600.3,,,,
397,6/17/13 15:00,52355.9,,,,
398,6/17/13 15:15,52355.9,,,,
399,6/17/13 15:30,104711.8,,,,
400,6/17/13 15:45,85422.8,,,,
401,6/17/13 16:00,82667.2,,,,
402,6/17/13 16:15,74400.5,,,,
403,6/17/13 16:30,71644.9,,,,
404,6/17/13 16:45,88178.4,,,,
405,6/17/13 17:00,88178.4,,,,
406,6/17/13 17:15,68889.3,,,,
407,6/17/13 17:30,57867,,,,
408,6/17/13 17:45,46844.8,,,,
409,6/17/13 18:00,74400.5,,,,
410,6/17/13 18:15,44089.2,,,,
411,6/17/13 18:30,55111.5,,,,
412,6/17/13 18:45,33066.9,,,,
413,6/17/13 19:00,74400.5,,,,
414,6/17/13 19:15,44089.2,,,,
415,6/17/13 19:30,44089.2,,,,
416,6/17/13 19:45,77156.1,,,,
417,6/17/13 20:00,33066.9,,,,
418,6/17/13 20:15,49600.3,,,,
419,6/17/13 20:30,57867,,,,
420,6/17/13 20:45,44089.2,,,,
421,6/17/13 21:00,42711.4,,,,
422,6/17/13 21:15,33066.9,,,,
423,6/17/13 21:30,19977.9,,,,
424,6/17/13 21:45,24800.2,,,,
425,6/17/13 22:00,24800.2,,,,
426,6/17/13 22:15,24800.2,,,,
427,6/17/13 22:30,23422.4,,,,
428,6/17/13 22:45,13089,,,,
429,6/17/13 23:00,8611.2,,,,
430,6/17/13 23:15,6200,,,,
431,6/17/13 23:30,4477.8,,,,
432,6/17/13 23:45,2152.8,,,,
433,6/18/13 0:00,1550,,,,
434,6/18/13 0:15,1345.5,,,,
435,6/18/13 0:30,1894.5,,,,
436,6/18/13 0:45,2927.8,,,,
437,6/18/13 1:00,4477.8,,,,
438,6/18/13 1:15,2411.1,,,,
439,6/18/13 1:30,1377.8,,,,
440,6/18/13 1:45,893.4,,,,
441,6/18/13 2:00,1022.6,,,,
442,6/18/13 2:15,1367,,,,
443,6/18/13 2:30,2066.7,,,,
444,6/18/13 2:45,1722.2,,,,
445,6/18/13 3:00,2583.4,,,,
446,6/18/13 3:15,3100,,,,
447,6/18/13 3:30,1550,,,,
448,6/18/13 3:45,2066.7,,,,
449,6/18/13 4:00,2238.9,,,,
450,6/18/13 4:15,2927.8,,,,
451,6/18/13 4:30,2755.6,,,,
452,6/18/13 4:45,3961.1,,,,
453,6/18/13 5:00,5166.7,,,,
454,6/18/13 5:15,5166.7,,,,
455,6/18/13 5:30,7577.8,,,,
456,6/18/13 5:45,6200,,,,
457,6/18/13 6:00,9300.1,,,,
458,6/18/13 6:15,12400.1,,,,
459,6/18/13 6:30,17911.2,,,,
460,6/18/13 6:45,18600.1,,,,
461,6/18/13 7:00,20666.8,,,,
462,6/18/13 7:15,19289,,,,
463,6/18/13 7:30,14466.8,,,,
464,6/18/13 7:45,24800.2,,,,
465,6/18/13 8:00,30311.3,,,,
466,6/18/13 8:15,34444.7,,,,
467,6/18/13 8:30,46844.8,,,,
468,6/18/13 8:45,44089.2,,,,
469,6/18/13 9:00,57867,,,,
470,6/18/13 9:15,60622.6,,,,
471,6/18/13 9:30,60622.6,,,,
472,6/18/13 9:45,57867,,,,
473,6/18/13 10:00,77156.1,,,,
474,6/18/13 10:15,55111.5,,,,
475,6/18/13 10:30,38578,,,,
476,6/18/13 10:45,55111.5,,,,
477,6/18/13 11:00,46844.8,,,,
478,6/18/13 11:15,110223,,,,
479,6/18/13 11:30,88178.4,,,,
480,6/18/13 11:45,132267.5,,,,
481,6/18/13 12:00,35822.5,,,,
482,6/18/13 12:15,42711.4,,,,
483,6/18/13 12:30,44089.2,,,,
484,6/18/13 12:45,88178.4,,,,
485,6/18/13 13:00,93689.5,,,,
486,6/18/13 13:15,115734.1,,,,
487,6/18/13 13:30,99200.7,,,,
488,6/18/13 13:45,88178.4,,,,
489,6/18/13 14:00,16533.4,,,,
490,6/18/13 14:15,52355.9,,,,
491,6/18/13 14:30,22044.6,,,,
492,6/18/13 14:45,31689.1,,,,
493,6/18/13 15:00,15844.5,,,,
494,6/18/13 15:15,21355.7,,,,
495,6/18/13 15:30,23422.4,,,,
496,6/18/13 15:45,77156.1,,,,
497,6/18/13 16:00,22044.6,,,,
498,6/18/13 16:15,30311.3,,,,
499,6/18/13 16:30,121245.2,,,,
500,6/18/13 16:45,35822.5,,,,
501,6/18/13 17:00,34444.7,,,,
502,6/18/13 17:15,41333.6,,,,
503,6/18/13 17:30,31689.1,,,,
504,6/18/13 17:45,24800.2,,,,
505,6/18/13 18:00,35822.5,,,,
506,6/18/13 18:15,31689.1,,,,
507,6/18/13 18:30,22044.6,,,,
508,6/18/13 18:45,16533.4,,,,
509,6/18/13 19:00,14466.8,,,,
510,6/18/13 19:15,55111.5,,,,
511,6/18/13 19:30,24800.2,,,,
512,6/18/13 19:45,16533.4,,,,
513,6/18/13 20:00,12400.1,,,,
514,6/18/13 20:15,12400.1,,,,
515,6/18/13 20:30,7233.4,,,,
516,6/18/13 20:45,5166.7,,,,
517,6/18/13 21:00,5166.7,,,,
518,6/18/13 21:15,6200,,,,
519,6/18/13 21:30,8266.7,,,,
520,6/18/13 21:45,10333.4,,,,
521,6/18/13 22:00,8266.7,,,,
522,6/18/13 22:15,5166.7,,,,
523,6/18/13 22:30,3961.1,,,,
524,6/18/13 22:45,2927.8,,,,
525,6/18/13 23:00,2669.5,,,,
526,6/18/13 23:15,2238.9,,,,
527,6/18/13 23:30,1636.1,,,,
528,6/18/13 23:45,1980.6,,,,
529,6/19/13 0:00,2669.5,,,,
530,6/19/13 0:15,2238.9,,,,
531,6/19/13 0:30,2152.8,,,,
532,6/19/13 0:45,1377.8,,,,
533,6/19/13 1:00,1270.1,,,,
534,6/19/13 1:15,1097.9,,,,
535,6/19/13 1:30,1367,,,,
536,6/19/13 1:45,1280.9,,,,
537,6/19/13 2:00,1722.2,,,,
538,6/19/13 2:15,1636.1,,,,
539,6/19/13 2:30,1377.8,,,,
540,6/19/13 2:45,1076.4,,,,
541,6/19/13 3:00,1550,,,,
542,6/19/13 3:15,3788.9,,,,
543,6/19/13 3:30,4133.4,,,,
544,6/19/13 3:45,5511.1,,,,
545,6/19/13 4:00,5338.9,,,,
546,6/19/13 4:15,3100,,,,
547,6/19/13 4:30,3100,,,,
548,6/19/13 4:45,3961.1,,,,
549,6/19/13 5:00,5166.7,,,,
550,6/19/13 5:15,5511.1,,,,
551,6/19/13 5:30,6544.5,,,,
552,6/19/13 5:45,10677.8,,,,
553,6/19/13 6:00,14466.8,,,,
554,6/19/13 6:15,20666.8,,,,
555,6/19/13 6:30,24800.2,,,,
556,6/19/13 6:45,24800.2,,,,
557,6/19/13 7:00,24800.2,,,,
558,6/19/13 7:15,31689.1,,,,
559,6/19/13 7:30,46844.8,,,,
560,6/19/13 7:45,46844.8,,,,
561,6/19/13 8:00,49600.3,,,,
562,6/19/13 8:15,41333.6,,,,
563,6/19/13 8:30,39955.8,,,,
564,6/19/13 8:45,38578,,,,
565,6/19/13 9:00,33066.9,,,,
566,6/19/13 9:15,49600.3,,,,
567,6/19/13 9:30,46844.8,,,,
568,6/19/13 9:45,19977.9,,,,
569,6/19/13 10:00,77156.1,,,,
570,6/19/13 10:15,71644.9,,,,
571,6/19/13 10:30,60622.6,,,,
572,6/19/13 10:45,14466.8,,,,
573,6/19/13 11:00,34444.7,,,,
574,6/19/13 11:15,137778.7,,,,
575,6/19/13 11:30,126756.4,,,,
576,6/19/13 11:45,34444.7,,,,
577,6/19/13 12:00,46844.8,,,,
578,6/19/13 12:15,66133.8,,,,
579,6/19/13 12:30,49600.3,,,,
580,6/19/13 12:45,71644.9,,,,
581,6/19/13 13:00,110223,,,,
582,6/19/13 13:15,31689.1,,,,
583,6/19/13 13:30,170845.6,,,,
584,6/19/13 13:45,42711.4,,,,
585,6/19/13 14:00,38578,,,,
586,6/19/13 14:15,37200.2,,,,
587,6/19/13 14:30,49600.3,,,,
588,6/19/13 14:45,49600.3,,,,
589,6/19/13 15:00,24800.2,,,,
590,6/19/13 15:15,27555.7,,,,
591,6/19/13 15:30,30311.3,,,,
592,6/19/13 15:45,33066.9,,,,
593,6/19/13 16:00,121245.2,,,,
594,6/19/13 16:15,126756.4,,,,
595,6/19/13 16:30,42711.4,,,,
596,6/19/13 16:45,42711.4,,,,
597,6/19/13 17:00,41333.6,,,,
598,6/19/13 17:15,41333.6,,,,
599,6/19/13 17:30,18600.1,,,,
600,6/19/13 17:45,9644.5,,,,
601,6/19/13 18:00,3961.1,,,,
602,6/19/13 18:15,3272.2,,,,
603,6/19/13 18:30,4133.4,,,,
604,6/19/13 18:45,6200,,,,
605,6/19/13 19:00,8611.2,,,,
606,6/19/13 19:15,7577.8,,,,
607,6/19/13 19:30,5166.7,,,,
608,6/19/13 19:45,5511.1,,,,
609,6/19/13 20:00,14466.8,,,,
610,6/19/13 20:15,10677.8,,,,
611,6/19/13 20:30,13089,,,,
612,6/19/13 20:45,9644.5,,,,
613,6/19/13 21:00,38578,,,,
614,6/19/13 21:15,18600.1,,,,
615,6/19/13 21:30,11022.3,,,,
616,6/19/13 21:45,18600.1,,,,
617,6/19/13 22:00,10677.8,,,,
618,6/19/13 22:15,6200,,,,
619,6/19/13 22:30,5511.1,,,,
620,6/19/13 22:45,2669.5,,,,
621,6/19/13 23:00,1722.2,,,,
622,6/19/13 23:15,1550,,,,
623,6/19/13 23:30,1248.6,,,,
624,6/19/13 23:45,1011.8,,,,
625,6/20/13 0:00,699.7,,,,
626,6/20/13 0:15,839.6,,,,
627,6/20/13 0:30,775,,,,
628,6/20/13 0:45,656.6,,,,
629,6/20/13 1:00,635.1,,,,
630,6/20/13 1:15,742.7,,,,
631,6/20/13 1:30,484.4,,,,
632,6/20/13 1:45,215.3,,,,
633,6/20/13 2:00,215.3,,,,
634,6/20/13 2:15,193.8,,,,
635,6/20/13 2:30,193.8,,,,
636,6/20/13 2:45,301.4,,,,
637,6/20/13 3:00,796.5,,,,
638,6/20/13 3:15,699.7,,,,
639,6/20/13 3:30,462.9,,,,
640,6/20/13 3:45,667.4,,,,
641,6/20/13 4:00,1722.2,,,,
642,6/20/13 4:15,990.3,,,,
643,6/20/13 4:30,1377.8,,,,
644,6/20/13 4:45,1291.7,,,,
645,6/20/13 5:00,861.1,,,,
646,6/20/13 5:15,4650,,,,
647,6/20/13 5:30,3444.5,,,,
648,6/20/13 5:45,5511.1,,,,
649,6/20/13 6:00,5511.1,,,,
650,6/20/13 6:15,9644.5,,,,
651,6/20/13 6:30,8266.7,,,,
652,6/20/13 6:45,16533.4,,,,
653,6/20/13 7:00,19977.9,,,,
654,6/20/13 7:15,19289,,,,
655,6/20/13 7:30,23422.4,,,,
656,6/20/13 7:45,37200.2,,,,
657,6/20/13 8:00,22044.6,,,,
658,6/20/13 8:15,24800.2,,,,
659,6/20/13 8:30,35822.5,,,,
660,6/20/13 8:45,22044.6,,,,
661,6/20/13 9:00,19977.9,,,,
662,6/20/13 9:15,28933.5,,,,
663,6/20/13 9:30,11711.2,,,,
664,6/20/13 9:45,17911.2,,,,
665,6/20/13 10:00,28933.5,,,,
666,6/20/13 10:15,63378.2,,,,
667,6/20/13 10:30,74400.5,,,,
668,6/20/13 10:45,60622.6,,,,
