Plot Title: Sonde_21Jul18,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517223, SEN S/N: 10517223, LBL: Temp)","Intensity, Lux (LGR S/N: 10517223, SEN S/N: 10517223, LBL: Light)",Coupler Attached (LGR S/N: 10517223),Host Connected (LGR S/N: 10517223),Stopped (LGR S/N: 10517223),End Of File (LGR S/N: 10517223)
123,7/22/18 16:15,12.497,42711.4,,,,
124,7/22/18 16:30,12.69,38578,,,,
125,7/22/18 16:45,13.173,55111.5,,,,
126,7/22/18 17:00,14.23,60622.6,,,,
127,7/22/18 17:15,14.038,46844.8,,,,
128,7/22/18 17:30,13.846,44089.2,,,,
129,7/22/18 17:45,11.819,12400.1,,,,
130,7/22/18 18:00,11.334,12400.1,,,,
131,7/22/18 18:15,11.334,13777.9,,,,
132,7/22/18 18:30,11.041,9300.1,,,,
133,7/22/18 18:45,10.748,6544.5,,,,
134,7/22/18 19:00,10.553,6544.5,,,,
135,7/22/18 19:15,10.455,6544.5,,,,
136,7/22/18 19:30,10.651,10333.4,,,,
137,7/22/18 19:45,10.553,9300.1,,,,
138,7/22/18 20:00,10.161,5511.1,,,,
139,7/22/18 20:15,10.161,5166.7,,,,
140,7/22/18 20:30,9.866,3961.1,,,,
141,7/22/18 20:45,9.768,5166.7,,,,
142,7/22/18 21:00,9.669,3616.7,,,,
143,7/22/18 21:15,9.373,1377.8,,,,
144,7/22/18 21:30,9.373,613.5,,,,
145,7/22/18 21:45,9.176,581.3,,,,
146,7/22/18 22:00,9.176,1216.3,,,,
147,7/22/18 22:15,9.275,882.6,,,,
148,7/22/18 22:30,9.176,387.5,,,,
149,7/22/18 22:45,8.879,161.5,,,,
150,7/22/18 23:00,8.779,107.6,,,,
151,7/22/18 23:15,8.779,43.1,,,,
152,7/22/18 23:30,8.481,32.3,,,,
153,7/22/18 23:45,8.481,10.8,,,,
154,7/23/18 0:00,8.282,10.8,,,,
155,7/23/18 0:15,8.481,0,,,,
156,7/23/18 0:30,8.382,0,,,,
157,7/23/18 0:45,8.282,0,,,,
158,7/23/18 1:00,8.282,0,,,,
159,7/23/18 1:15,8.182,0,,,,
160,7/23/18 1:30,7.983,0,,,,
161,7/23/18 1:45,8.182,0,,,,
162,7/23/18 2:00,8.182,0,,,,
163,7/23/18 2:15,8.282,0,,,,
164,7/23/18 2:30,8.182,10.8,,,,
165,7/23/18 2:45,8.182,21.5,,,,
166,7/23/18 3:00,7.983,43.1,,,,
167,7/23/18 3:15,7.983,64.6,,,,
168,7/23/18 3:30,7.782,193.8,,,,
169,7/23/18 3:45,8.082,258.3,,,,
170,7/23/18 4:00,7.882,409,,,,
171,7/23/18 4:15,7.983,699.7,,,,
172,7/23/18 4:30,7.983,828.8,,,,
173,7/23/18 4:45,7.983,828.8,,,,
174,7/23/18 5:00,8.082,958,,,,
175,7/23/18 5:15,7.983,1259.4,,,,
176,7/23/18 5:30,7.983,1722.2,,,,
177,7/23/18 5:45,8.082,2755.6,,,,
178,7/23/18 6:00,8.382,5166.7,,,,
179,7/23/18 6:15,8.481,5166.7,,,,
180,7/23/18 6:30,8.581,6200,,,,
181,7/23/18 6:45,8.68,7577.8,,,,
182,7/23/18 7:00,8.68,8611.2,,,,
183,7/23/18 7:15,8.978,12400.1,,,,
184,7/23/18 7:30,9.176,13777.9,,,,
185,7/23/18 7:45,9.077,11022.3,,,,
186,7/23/18 8:00,9.077,12400.1,,,,
187,7/23/18 8:15,9.472,20666.8,,,,
188,7/23/18 8:30,9.373,15844.5,,,,
189,7/23/18 8:45,9.571,20666.8,,,,
190,7/23/18 9:00,10.063,23422.4,,,,
191,7/23/18 9:15,9.965,26178,,,,
192,7/23/18 9:30,10.063,21355.7,,,,
193,7/23/18 9:45,10.161,20666.8,,,,
194,7/23/18 10:00,9.768,16533.4,,,,
