"Plot Title: MD_Reyk_B_16Jun19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517223, SEN S/N: 10517223, LBL: Temp)","Intensity, Lux (LGR S/N: 10517223, SEN S/N: 10517223, LBL: Light)","Bad Battery (LGR S/N: 10517223)","Coupler Attached (LGR S/N: 10517223)","Host Connected (LGR S/N: 10517223)","Stopped (LGR S/N: 10517223)","End Of File (LGR S/N: 10517223)"
465,06/26/19 03:00:00,14.325,0.0,,,,,
466,06/26/19 03:30:00,14.230,0.0,,,,,
467,06/26/19 04:00:00,14.134,0.0,,,,,
468,06/26/19 04:30:00,13.942,64.6,,,,,
469,06/26/19 05:00:00,14.038,53.8,,,,,
470,06/26/19 05:30:00,14.038,43.1,,,,,
471,06/26/19 06:00:00,14.038,139.9,,,,,
472,06/26/19 06:30:00,14.134,193.8,,,,,
473,06/26/19 07:00:00,14.038,290.6,,,,,
474,06/26/19 07:30:00,13.942,322.9,,,,,
475,06/26/19 08:00:00,13.846,419.8,,,,,
476,06/26/19 08:30:00,13.846,516.7,,,,,
477,06/26/19 09:00:00,13.654,688.9,,,,,
478,06/26/19 09:30:00,13.654,796.5,,,,,
479,06/26/19 10:00:00,13.654,893.4,,,,,
480,06/26/19 10:30:00,13.654,861.1,,,,,
481,06/26/19 11:00:00,14.038,796.5,,,,,
482,06/26/19 11:30:00,14.325,850.4,,,,,
483,06/26/19 12:00:00,14.517,807.3,,,,,
484,06/26/19 12:30:00,14.613,807.3,,,,,
485,06/26/19 13:00:00,14.517,947.2,,,,,
486,06/26/19 13:30:00,14.613,882.6,,,,,
487,06/26/19 14:00:00,14.709,344.4,,,,,
488,06/26/19 14:30:00,14.804,947.2,,,,,
489,06/26/19 15:00:00,14.996,818.1,,,,,
490,06/26/19 15:30:00,15.187,753.5,,,,,
491,06/26/19 16:00:00,15.091,301.4,,,,,
492,06/26/19 16:30:00,14.804,839.6,,,,,
493,06/26/19 17:00:00,14.804,484.4,,,,,
494,06/26/19 17:30:00,14.804,538.2,,,,,
495,06/26/19 18:00:00,14.900,258.3,,,,,
496,06/26/19 18:30:00,14.900,290.6,,,,,
497,06/26/19 19:00:00,14.996,279.9,,,,,
498,06/26/19 19:30:00,14.900,290.6,,,,,
499,06/26/19 20:00:00,14.996,96.9,,,,,
500,06/26/19 20:30:00,15.091,75.3,,,,,
501,06/26/19 21:00:00,15.187,64.6,,,,,
502,06/26/19 21:30:00,15.091,21.5,,,,,
503,06/26/19 22:00:00,15.091,10.8,,,,,
504,06/26/19 22:30:00,14.996,0.0,,,,,
505,06/26/19 23:00:00,14.996,0.0,,,,,
506,06/26/19 23:30:00,14.804,0.0,,,,,
507,06/27/19 00:00:00,14.996,0.0,,,,,
508,06/27/19 00:30:00,14.804,0.0,,,,,
509,06/27/19 01:00:00,14.996,0.0,,,,,
510,06/27/19 01:30:00,15.187,0.0,,,,,
511,06/27/19 02:00:00,14.996,0.0,,,,,
512,06/27/19 02:30:00,14.996,0.0,,,,,
513,06/27/19 03:00:00,14.709,0.0,,,,,
514,06/27/19 03:30:00,14.709,0.0,,,,,
515,06/27/19 04:00:00,14.613,53.8,,,,,
516,06/27/19 04:30:00,14.613,53.8,,,,,
517,06/27/19 05:00:00,14.421,53.8,,,,,
518,06/27/19 05:30:00,14.421,86.1,,,,,
519,06/27/19 06:00:00,14.613,86.1,,,,,
520,06/27/19 06:30:00,14.325,215.3,,,,,
521,06/27/19 07:00:00,14.421,226.0,,,,,
522,06/27/19 07:30:00,14.325,269.1,,,,,
523,06/27/19 08:00:00,14.421,322.9,,,,,
524,06/27/19 08:30:00,14.421,150.7,,,,,
525,06/27/19 09:00:00,14.421,129.2,,,,,
526,06/27/19 09:30:00,14.421,247.6,,,,,
527,06/27/19 10:00:00,14.613,387.5,,,,,
528,06/27/19 10:30:00,14.613,516.7,,,,,
529,06/27/19 11:00:00,14.613,710.4,,,,,
530,06/27/19 11:30:00,14.709,559.7,,,,,
531,06/27/19 12:00:00,14.900,495.1,,,,,
532,06/27/19 12:30:00,15.091,484.4,,,,,
533,06/27/19 13:00:00,15.187,301.4,,,,,
534,06/27/19 13:30:00,14.900,312.2,,,,,
535,06/27/19 14:00:00,14.804,936.5,,,,,
536,06/27/19 14:30:00,14.804,893.4,,,,,
537,06/27/19 15:00:00,14.996,1227.1,,,,,
538,06/27/19 15:30:00,15.091,1130.2,,,,,
539,06/27/19 16:00:00,15.091,1022.6,,,,,
540,06/27/19 16:30:00,15.091,699.7,,,,,
541,06/27/19 17:00:00,15.187,527.4,,,,,
542,06/27/19 17:30:00,15.187,355.2,,,,,
543,06/27/19 18:00:00,15.282,398.3,,,,,
544,06/27/19 18:30:00,15.282,387.5,,,,,
545,06/27/19 19:00:00,15.378,312.2,,,,,
546,06/27/19 19:30:00,15.378,322.9,,,,,
547,06/27/19 20:00:00,15.473,258.3,,,,,
548,06/27/19 20:30:00,15.473,86.1,,,,,
549,06/27/19 21:00:00,15.569,53.8,,,,,
550,06/27/19 21:30:00,15.569,21.5,,,,,
551,06/27/19 22:00:00,15.378,0.0,,,,,
552,06/27/19 22:30:00,15.378,0.0,,,,,
553,06/27/19 23:00:00,15.473,0.0,,,,,
554,06/27/19 23:30:00,15.473,0.0,,,,,
555,06/28/19 00:00:00,15.569,0.0,,,,,
556,06/28/19 00:30:00,15.473,0.0,,,,,
557,06/28/19 01:00:00,15.282,0.0,,,,,
558,06/28/19 01:30:00,15.282,0.0,,,,,
559,06/28/19 02:00:00,15.282,0.0,,,,,
560,06/28/19 02:30:00,15.187,0.0,,,,,
561,06/28/19 03:00:00,15.378,0.0,,,,,
562,06/28/19 03:30:00,15.378,0.0,,,,,
563,06/28/19 04:00:00,15.569,0.0,,,,,
564,06/28/19 04:30:00,15.569,0.0,,,,,
565,06/28/19 05:00:00,15.569,0.0,,,,,
566,06/28/19 05:30:00,15.569,43.1,,,,,
567,06/28/19 06:00:00,15.473,86.1,,,,,
568,06/28/19 06:30:00,15.569,290.6,,,,,
569,06/28/19 07:00:00,15.282,366.0,,,,,
570,06/28/19 07:30:00,15.282,538.2,,,,,
571,06/28/19 08:00:00,15.091,129.2,,,,,
572,06/28/19 08:30:00,15.187,258.3,,,,,
573,06/28/19 09:00:00,15.091,107.6,,,,,
574,06/28/19 09:30:00,15.091,193.8,,,,,
575,06/28/19 10:00:00,15.187,430.6,,,,,
576,06/28/19 10:30:00,15.282,333.7,,,,,
577,06/28/19 11:00:00,15.282,1324.0,,,,,
578,06/28/19 11:30:00,15.282,333.7,,,,,
579,06/28/19 12:00:00,15.282,1291.7,,,,,
580,06/28/19 12:30:00,15.282,764.2,,,,,
581,06/28/19 13:00:00,15.569,516.7,,,,,
582,06/28/19 13:30:00,15.664,527.4,,,,,
583,06/28/19 14:00:00,15.760,624.3,,,,,
584,06/28/19 14:30:00,15.760,538.2,,,,,
585,06/28/19 15:00:00,15.664,269.1,,,,,
586,06/28/19 15:30:00,15.664,322.9,,,,,
587,06/28/19 16:00:00,15.664,419.8,,,,,
588,06/28/19 16:30:00,15.664,398.3,,,,,
589,06/28/19 17:00:00,15.664,936.5,,,,,
590,06/28/19 17:30:00,15.664,688.9,,,,,
591,06/28/19 18:00:00,15.569,807.3,,,,,
592,06/28/19 18:30:00,15.569,107.6,,,,,
593,06/28/19 19:00:00,15.760,86.1,,,,,
594,06/28/19 19:30:00,15.760,96.9,,,,,
595,06/28/19 20:00:00,15.664,53.8,,,,,
596,06/28/19 20:30:00,15.664,21.5,,,,,
597,06/28/19 21:00:00,15.664,0.0,,,,,
598,06/28/19 21:30:00,15.569,0.0,,,,,
599,06/28/19 22:00:00,15.569,0.0,,,,,
600,06/28/19 22:30:00,15.569,0.0,,,,,
601,06/28/19 23:00:00,15.569,0.0,,,,,
602,06/28/19 23:30:00,15.473,0.0,,,,,
603,06/29/19 00:00:00,15.473,0.0,,,,,
604,06/29/19 00:30:00,15.473,0.0,,,,,
605,06/29/19 01:00:00,15.473,0.0,,,,,
606,06/29/19 01:30:00,15.473,0.0,,,,,
607,06/29/19 02:00:00,15.378,0.0,,,,,
608,06/29/19 02:30:00,15.378,0.0,,,,,
609,06/29/19 03:00:00,15.378,0.0,,,,,
610,06/29/19 03:30:00,15.378,0.0,,,,,
611,06/29/19 04:00:00,15.378,0.0,,,,,
612,06/29/19 04:30:00,15.282,0.0,,,,,
613,06/29/19 05:00:00,15.282,0.0,,,,,
614,06/29/19 05:30:00,15.282,43.1,,,,,
615,06/29/19 06:00:00,15.282,236.8,,,,,
616,06/29/19 06:30:00,15.282,129.2,,,,,
617,06/29/19 07:00:00,15.282,172.2,,,,,
618,06/29/19 07:30:00,15.282,139.9,,,,,
619,06/29/19 08:00:00,15.187,161.5,,,,,
620,06/29/19 08:30:00,15.187,193.8,,,,,
621,06/29/19 09:00:00,15.187,322.9,,,,,
622,06/29/19 09:30:00,15.187,279.9,,,,,
623,06/29/19 10:00:00,15.187,387.5,,,,,
624,06/29/19 10:30:00,15.187,570.5,,,,,
625,06/29/19 11:00:00,15.187,495.1,,,,,
626,06/29/19 11:30:00,15.187,419.8,,,,,
627,06/29/19 12:00:00,15.091,441.3,,,,,
628,06/29/19 12:30:00,15.091,269.1,,,,,
629,06/29/19 13:00:00,15.091,236.8,,,,,
630,06/29/19 13:30:00,15.091,215.3,,,,,
631,06/29/19 14:00:00,15.091,118.4,,,,,
632,06/29/19 14:30:00,15.091,172.2,,,,,
633,06/29/19 15:00:00,14.996,150.7,,,,,
634,06/29/19 15:30:00,14.996,161.5,,,,,
635,06/29/19 16:00:00,14.996,107.6,,,,,
636,06/29/19 16:30:00,14.900,118.4,,,,,
637,06/29/19 17:00:00,14.900,86.1,,,,,
638,06/29/19 17:30:00,14.804,129.2,,,,,
639,06/29/19 18:00:00,14.804,183.0,,,,,
640,06/29/19 18:30:00,14.709,161.5,,,,,
641,06/29/19 19:00:00,14.709,139.9,,,,,
642,06/29/19 19:30:00,14.613,96.9,,,,,
643,06/29/19 20:00:00,14.709,107.6,,,,,
644,06/29/19 20:30:00,14.613,75.3,,,,,
645,06/29/19 21:00:00,14.613,53.8,,,,,
646,06/29/19 21:30:00,14.517,86.1,,,,,
647,06/29/19 22:00:00,14.517,53.8,,,,,
648,06/29/19 22:30:00,14.517,0.0,,,,,
649,06/29/19 23:00:00,14.421,0.0,,,,,
650,06/29/19 23:30:00,14.325,0.0,,,,,
651,06/30/19 00:00:00,14.230,0.0,,,,,
652,06/30/19 00:30:00,14.230,0.0,,,,,
653,06/30/19 01:00:00,14.230,0.0,,,,,
654,06/30/19 01:30:00,14.134,0.0,,,,,
655,06/30/19 02:00:00,14.134,0.0,,,,,
656,06/30/19 02:30:00,14.038,0.0,,,,,
657,06/30/19 03:00:00,14.038,0.0,,,,,
658,06/30/19 03:30:00,13.942,0.0,,,,,
659,06/30/19 04:00:00,13.846,0.0,,,,,
660,06/30/19 04:30:00,13.846,10.8,,,,,
661,06/30/19 05:00:00,13.846,43.1,,,,,
662,06/30/19 05:30:00,13.846,53.8,,,,,
663,06/30/19 06:00:00,13.750,75.3,,,,,
664,06/30/19 06:30:00,13.750,107.6,,,,,
665,06/30/19 07:00:00,13.750,172.2,,,,,
666,06/30/19 07:30:00,13.750,150.7,,,,,
667,06/30/19 08:00:00,13.654,301.4,,,,,
668,06/30/19 08:30:00,13.654,322.9,,,,,
669,06/30/19 09:00:00,13.654,279.9,,,,,
670,06/30/19 09:30:00,13.558,355.2,,,,,
671,06/30/19 10:00:00,13.654,678.1,,,,,
672,06/30/19 10:30:00,13.558,559.7,,,,,
673,06/30/19 11:00:00,13.558,1033.3,,,,,
674,06/30/19 11:30:00,13.558,1463.9,,,,,
675,06/30/19 12:00:00,13.461,484.4,,,,,
676,06/30/19 12:30:00,13.365,462.9,,,,,
677,06/30/19 13:00:00,13.365,796.5,,,,,
678,06/30/19 13:30:00,13.269,958.0,,,,,
679,06/30/19 14:00:00,13.365,602.8,,,,,
680,06/30/19 14:30:00,13.269,441.3,,,,,
681,06/30/19 15:00:00,13.365,807.3,,,,,
682,06/30/19 15:30:00,13.173,462.9,,,,,
683,06/30/19 16:00:00,13.076,452.1,,,,,
684,06/30/19 16:30:00,12.980,322.9,,,,,
685,06/30/19 17:00:00,13.076,322.9,,,,,
686,06/30/19 17:30:00,13.269,312.2,,,,,
687,06/30/19 18:00:00,13.269,269.1,,,,,
688,06/30/19 18:30:00,13.365,215.3,,,,,
689,06/30/19 19:00:00,13.365,161.5,,,,,
690,06/30/19 19:30:00,13.365,376.7,,,,,
691,06/30/19 20:00:00,13.365,301.4,,,,,
692,06/30/19 20:30:00,13.269,150.7,,,,,
693,06/30/19 21:00:00,13.173,107.6,,,,,
694,06/30/19 21:30:00,13.076,53.8,,,,,
695,06/30/19 22:00:00,13.076,43.1,,,,,
696,06/30/19 22:30:00,13.076,10.8,,,,,
697,06/30/19 23:00:00,12.980,0.0,,,,,
698,06/30/19 23:30:00,12.690,0.0,,,,,
699,07/01/19 00:00:00,12.594,0.0,,,,,
700,07/01/19 00:30:00,12.497,0.0,,,,,
701,07/01/19 01:00:00,12.690,0.0,,,,,
702,07/01/19 01:30:00,12.594,0.0,,,,,
703,07/01/19 02:00:00,12.497,0.0,,,,,
704,07/01/19 02:30:00,12.497,0.0,,,,,
705,07/01/19 03:00:00,12.497,0.0,,,,,
706,07/01/19 03:30:00,12.497,0.0,,,,,
707,07/01/19 04:00:00,12.497,21.5,,,,,
708,07/01/19 04:30:00,12.497,53.8,,,,,
709,07/01/19 05:00:00,12.497,96.9,,,,,
710,07/01/19 05:30:00,12.497,118.4,,,,,
711,07/01/19 06:00:00,12.497,161.5,,,,,
712,07/01/19 06:30:00,12.497,129.2,,,,,
713,07/01/19 07:00:00,12.497,161.5,,,,,
714,07/01/19 07:30:00,12.497,247.6,,,,,
715,07/01/19 08:00:00,12.497,279.9,,,,,
716,07/01/19 08:30:00,12.497,376.7,,,,,
717,07/01/19 09:00:00,12.497,258.3,,,,,
718,07/01/19 09:30:00,12.401,322.9,,,,,
719,07/01/19 10:00:00,12.401,312.2,,,,,
720,07/01/19 10:30:00,12.401,505.9,,,,,
721,07/01/19 11:00:00,12.304,1044.1,,,,,
722,07/01/19 11:30:00,12.304,645.8,,,,,
723,07/01/19 12:00:00,12.304,1291.7,,,,,
724,07/01/19 12:30:00,12.304,269.1,,,,,
725,07/01/19 13:00:00,12.304,1054.9,,,,,
726,07/01/19 13:30:00,12.497,516.7,,,,,
727,07/01/19 14:00:00,12.497,785.8,,,,,
728,07/01/19 14:30:00,12.497,312.2,,,,,
729,07/01/19 15:00:00,12.497,581.3,,,,,
730,07/01/19 15:30:00,12.594,322.9,,,,,
731,07/01/19 16:00:00,12.401,1291.7,,,,,
732,07/01/19 16:30:00,12.401,516.7,,,,,
733,07/01/19 17:00:00,12.401,301.4,,,,,
734,07/01/19 17:30:00,12.401,376.7,,,,,
735,07/01/19 18:00:00,12.304,333.7,,,,,
736,07/01/19 18:30:00,12.304,279.9,,,,,
737,07/01/19 19:00:00,12.304,172.2,,,,,
738,07/01/19 19:30:00,12.401,150.7,,,,,
739,07/01/19 20:00:00,12.304,86.1,,,,,
740,07/01/19 20:30:00,12.304,107.6,,,,,
741,07/01/19 21:00:00,12.401,53.8,,,,,
742,07/01/19 21:30:00,12.207,53.8,,,,,
743,07/01/19 22:00:00,12.207,53.8,,,,,
744,07/01/19 22:30:00,12.207,10.8,,,,,
745,07/01/19 23:00:00,12.110,0.0,,,,,
746,07/01/19 23:30:00,12.110,0.0,,,,,
747,07/02/19 00:00:00,12.110,0.0,,,,,
748,07/02/19 00:30:00,12.110,0.0,,,,,
749,07/02/19 01:00:00,12.207,0.0,,,,,
750,07/02/19 01:30:00,12.110,0.0,,,,,
751,07/02/19 02:00:00,12.110,0.0,,,,,
752,07/02/19 02:30:00,12.110,0.0,,,,,
753,07/02/19 03:00:00,12.207,0.0,,,,,
754,07/02/19 03:30:00,12.207,0.0,,,,,
755,07/02/19 04:00:00,12.207,0.0,,,,,
756,07/02/19 04:30:00,12.207,21.5,,,,,
757,07/02/19 05:00:00,12.207,32.3,,,,,
758,07/02/19 05:30:00,12.207,43.1,,,,,
759,07/02/19 06:00:00,12.110,53.8,,,,,
760,07/02/19 06:30:00,12.110,183.0,,,,,
761,07/02/19 07:00:00,12.110,355.2,,,,,
762,07/02/19 07:30:00,12.110,441.3,,,,,
763,07/02/19 08:00:00,12.110,645.8,,,,,
764,07/02/19 08:30:00,12.110,215.3,,,,,
765,07/02/19 09:00:00,11.916,441.3,,,,,
766,07/02/19 09:30:00,11.916,570.5,,,,,
767,07/02/19 10:00:00,11.819,764.2,,,,,
768,07/02/19 10:30:00,11.819,645.8,,,,,
769,07/02/19 11:00:00,11.819,785.8,,,,,
770,07/02/19 11:30:00,11.819,1237.9,,,,,
771,07/02/19 12:00:00,11.916,1463.9,,,,,
772,07/02/19 12:30:00,11.916,473.6,,,,,
773,07/02/19 13:00:00,11.916,441.3,,,,,
774,07/02/19 13:30:00,11.916,473.6,,,,,
775,07/02/19 14:00:00,11.916,1550.0,,,,,
776,07/02/19 14:30:00,11.916,484.4,,,,,
777,07/02/19 15:00:00,11.916,441.3,,,,,
778,07/02/19 15:30:00,11.916,344.4,,,,,
779,07/02/19 16:00:00,11.916,258.3,,,,,
780,07/02/19 16:30:00,11.916,226.0,,,,,
781,07/02/19 17:00:00,11.916,172.2,,,,,
782,07/02/19 17:30:00,12.013,322.9,,,,,
783,07/02/19 18:00:00,12.013,581.3,,,,,
784,07/02/19 18:30:00,12.207,538.2,,,,,
785,07/02/19 19:00:00,12.207,441.3,,,,,
786,07/02/19 19:30:00,12.207,355.2,,,,,
787,07/02/19 20:00:00,12.304,269.1,,,,,
788,07/02/19 20:30:00,11.916,193.8,,,,,
789,07/02/19 21:00:00,12.013,139.9,,,,,
790,07/02/19 21:30:00,12.013,21.5,,,,,
791,07/02/19 22:00:00,12.013,10.8,,,,,
792,07/02/19 22:30:00,12.013,0.0,,,,,
793,07/02/19 23:00:00,11.916,0.0,,,,,
794,07/02/19 23:30:00,11.819,0.0,,,,,
795,07/03/19 00:00:00,11.722,0.0,,,,,
796,07/03/19 00:30:00,11.722,0.0,,,,,
797,07/03/19 01:00:00,11.722,0.0,,,,,
798,07/03/19 01:30:00,11.625,0.0,,,,,
799,07/03/19 02:00:00,11.625,0.0,,,,,
800,07/03/19 02:30:00,11.625,0.0,,,,,
801,07/03/19 03:00:00,11.722,0.0,,,,,
802,07/03/19 03:30:00,11.722,0.0,,,,,
803,07/03/19 04:00:00,11.625,10.8,,,,,
804,07/03/19 04:30:00,11.625,43.1,,,,,
805,07/03/19 05:00:00,11.625,118.4,,,,,
806,07/03/19 05:30:00,11.625,129.2,,,,,
807,07/03/19 06:00:00,11.625,183.0,,,,,
808,07/03/19 06:30:00,11.625,247.6,,,,,
809,07/03/19 07:00:00,11.625,290.6,,,,,
810,07/03/19 07:30:00,11.625,355.2,,,,,
811,07/03/19 08:00:00,11.625,452.1,,,,,
812,07/03/19 08:30:00,11.625,516.7,,,,,
813,07/03/19 09:00:00,11.625,602.8,,,,,
814,07/03/19 09:30:00,11.625,710.4,,,,,
815,07/03/19 10:00:00,11.625,710.4,,,,,
816,07/03/19 10:30:00,11.625,828.8,,,,,
817,07/03/19 11:00:00,11.625,602.8,,,,,
818,07/03/19 11:30:00,11.625,990.3,,,,,
819,07/03/19 12:00:00,11.722,731.9,,,,,
820,07/03/19 12:30:00,11.722,1463.9,,,,,
821,07/03/19 13:00:00,11.819,1022.6,,,,,
822,07/03/19 13:30:00,11.819,516.7,,,,,
823,07/03/19 14:00:00,11.916,667.4,,,,,
824,07/03/19 14:30:00,11.916,645.8,,,,,
825,07/03/19 15:00:00,11.916,495.1,,,,,
826,07/03/19 15:30:00,11.916,592.0,,,,,
827,07/03/19 16:00:00,11.916,376.7,,,,,
828,07/03/19 16:30:00,11.722,452.1,,,,,
829,07/03/19 17:00:00,11.722,312.2,,,,,
830,07/03/19 17:30:00,11.722,193.8,,,,,
831,07/03/19 18:00:00,11.819,193.8,,,,,
832,07/03/19 18:30:00,11.722,129.2,,,,,
833,07/03/19 19:00:00,12.013,139.9,,,,,
834,07/03/19 19:30:00,12.497,150.7,,,,,
835,07/03/19 20:00:00,12.401,75.3,,,,,
836,07/03/19 20:30:00,12.401,32.3,,,,,
837,07/03/19 21:00:00,12.401,21.5,,,,,
838,07/03/19 21:30:00,12.304,0.0,,,,,
839,07/03/19 22:00:00,12.401,0.0,,,,,
840,07/03/19 22:30:00,12.401,0.0,,,,,
841,07/03/19 23:00:00,12.401,0.0,,,,,
842,07/03/19 23:30:00,12.401,0.0,,,,,
843,07/04/19 00:00:00,12.401,0.0,,,,,
844,07/04/19 00:30:00,12.401,0.0,,,,,
845,07/04/19 01:00:00,12.401,0.0,,,,,
846,07/04/19 01:30:00,12.401,0.0,,,,,
847,07/04/19 02:00:00,12.401,0.0,,,,,
848,07/04/19 02:30:00,12.304,0.0,,,,,
849,07/04/19 03:00:00,12.304,0.0,,,,,
850,07/04/19 03:30:00,12.401,0.0,,,,,
851,07/04/19 04:00:00,12.401,0.0,,,,,
852,07/04/19 04:30:00,12.401,32.3,,,,,
853,07/04/19 05:00:00,12.304,86.1,,,,,
854,07/04/19 05:30:00,12.304,150.7,,,,,
855,07/04/19 06:00:00,12.304,409.0,,,,,
856,07/04/19 06:30:00,12.401,344.4,,,,,
857,07/04/19 07:00:00,12.304,290.6,,,,,
858,07/04/19 07:30:00,12.594,376.7,,,,,
859,07/04/19 08:00:00,12.594,344.4,,,,,
860,07/04/19 08:30:00,12.690,366.0,,,,,
861,07/04/19 09:00:00,12.690,161.5,,,,,
862,07/04/19 09:30:00,12.690,322.9,,,,,
863,07/04/19 10:00:00,12.690,344.4,,,,,
864,07/04/19 10:30:00,12.594,290.6,,,,,
865,07/04/19 11:00:00,12.594,387.5,,,,,
866,07/04/19 11:30:00,12.690,882.6,,,,,
867,07/04/19 12:00:00,12.690,462.9,,,,,
868,07/04/19 12:30:00,12.787,904.2,,,,,
869,07/04/19 13:00:00,12.883,1302.4,,,,,
870,07/04/19 13:30:00,12.883,1377.8,,,,,
871,07/04/19 14:00:00,12.980,1377.8,,,,,
872,07/04/19 14:30:00,12.980,1227.1,,,,,
873,07/04/19 15:00:00,13.076,1097.9,,,,,
874,07/04/19 15:30:00,13.173,376.7,,,,,
875,07/04/19 16:00:00,13.173,290.6,,,,,
876,07/04/19 16:30:00,13.173,366.0,,,,,
877,07/04/19 17:00:00,13.173,1076.4,,,,,
878,07/04/19 17:30:00,13.173,667.4,,,,,
879,07/04/19 18:00:00,13.173,322.9,,,,,
880,07/04/19 18:30:00,13.173,96.9,,,,,
881,07/04/19 19:00:00,13.173,129.2,,,,,
882,07/04/19 19:30:00,13.173,161.5,,,,,
883,07/04/19 20:00:00,13.173,118.4,,,,,
884,07/04/19 20:30:00,13.173,107.6,,,,,
885,07/04/19 21:00:00,13.173,32.3,,,,,
886,07/04/19 21:30:00,13.173,53.8,,,,,
887,07/04/19 22:00:00,13.173,10.8,,,,,
888,07/04/19 22:30:00,13.173,0.0,,,,,
889,07/04/19 23:00:00,13.173,0.0,,,,,
890,07/04/19 23:30:00,13.173,0.0,,,,,
891,07/05/19 00:00:00,13.173,0.0,,,,,
892,07/05/19 00:30:00,13.173,0.0,,,,,
893,07/05/19 01:00:00,13.173,0.0,,,,,
894,07/05/19 01:30:00,13.076,0.0,,,,,
895,07/05/19 02:00:00,13.076,0.0,,,,,
896,07/05/19 02:30:00,12.980,0.0,,,,,
897,07/05/19 03:00:00,12.980,0.0,,,,,
898,07/05/19 03:30:00,12.980,0.0,,,,,
899,07/05/19 04:00:00,12.980,0.0,,,,,
900,07/05/19 04:30:00,12.883,0.0,,,,,
901,07/05/19 05:00:00,12.883,0.0,,,,,
902,07/05/19 05:30:00,12.883,0.0,,,,,
903,07/05/19 06:00:00,12.787,0.0,,,,,
904,07/05/19 06:30:00,12.787,0.0,,,,,
905,07/05/19 07:00:00,12.883,32.3,,,,,
906,07/05/19 07:30:00,12.787,75.3,,,,,
907,07/05/19 08:00:00,12.787,129.2,,,,,
908,07/05/19 08:30:00,12.690,204.5,,,,,
909,07/05/19 09:00:00,12.690,183.0,,,,,
910,07/05/19 09:30:00,12.690,215.3,,,,,
911,07/05/19 10:00:00,12.690,150.7,,,,,
912,07/05/19 10:30:00,12.690,129.2,,,,,
913,07/05/19 11:00:00,12.690,193.8,,,,,
914,07/05/19 11:30:00,12.690,258.3,,,,,
915,07/05/19 12:00:00,12.690,344.4,,,,,
916,07/05/19 12:30:00,12.690,344.4,,,,,
917,07/05/19 13:00:00,12.690,172.2,,,,,
918,07/05/19 13:30:00,12.690,129.2,,,,,
919,07/05/19 14:00:00,12.594,118.4,,,,,
920,07/05/19 14:30:00,12.690,150.7,,,,,
921,07/05/19 15:00:00,12.690,247.6,,,,,
922,07/05/19 15:30:00,12.594,236.8,,,,,
923,07/05/19 16:00:00,12.594,247.6,,,,,
924,07/05/19 16:30:00,12.594,215.3,,,,,
925,07/05/19 17:00:00,12.594,279.9,,,,,
926,07/05/19 17:30:00,12.497,279.9,,,,,
927,07/05/19 18:00:00,12.497,322.9,,,,,
928,07/05/19 18:30:00,12.497,215.3,,,,,
929,07/05/19 19:00:00,12.497,150.7,,,,,
930,07/05/19 19:30:00,12.497,96.9,,,,,
931,07/05/19 20:00:00,12.401,64.6,,,,,
932,07/05/19 20:30:00,12.401,75.3,,,,,
933,07/05/19 21:00:00,12.401,64.6,,,,,
934,07/05/19 21:30:00,12.401,118.4,,,,,
935,07/05/19 22:00:00,12.401,21.5,,,,,
936,07/05/19 22:30:00,12.401,0.0,,,,,
937,07/05/19 23:00:00,12.304,0.0,,,,,
938,07/05/19 23:30:00,12.304,0.0,,,,,
939,07/06/19 00:00:00,12.304,0.0,,,,,
940,07/06/19 00:30:00,12.304,0.0,,,,,
941,07/06/19 01:00:00,12.207,0.0,,,,,
942,07/06/19 01:30:00,12.207,0.0,,,,,
943,07/06/19 02:00:00,12.110,0.0,,,,,
944,07/06/19 02:30:00,12.110,0.0,,,,,
945,07/06/19 03:00:00,12.110,0.0,,,,,
946,07/06/19 03:30:00,12.110,0.0,,,,,
947,07/06/19 04:00:00,12.110,0.0,,,,,
948,07/06/19 04:30:00,12.110,10.8,,,,,
949,07/06/19 05:00:00,12.110,21.5,,,,,
950,07/06/19 05:30:00,12.013,32.3,,,,,
951,07/06/19 06:00:00,12.013,75.3,,,,,
952,07/06/19 06:30:00,12.013,172.2,,,,,
953,07/06/19 07:00:00,11.916,193.8,,,,,
954,07/06/19 07:30:00,11.916,269.1,,,,,
955,07/06/19 08:00:00,12.013,344.4,,,,,
956,07/06/19 08:30:00,12.013,430.6,,,,,
957,07/06/19 09:00:00,12.013,527.4,,,,,
958,07/06/19 09:30:00,12.013,538.2,,,,,
959,07/06/19 10:00:00,12.013,699.7,,,,,
960,07/06/19 10:30:00,12.013,592.0,,,,,
961,07/06/19 11:00:00,12.110,828.8,,,,,
962,07/06/19 11:30:00,12.110,839.6,,,,,
963,07/06/19 12:00:00,12.207,753.5,,,,,
964,07/06/19 12:30:00,12.304,635.1,,,,,
965,07/06/19 13:00:00,12.497,979.5,,,,,
966,07/06/19 13:30:00,12.594,936.5,,,,,
967,07/06/19 14:00:00,12.690,322.9,,,,,
968,07/06/19 14:30:00,12.690,602.8,,,,,
969,07/06/19 15:00:00,12.787,527.4,,,,,
970,07/06/19 15:30:00,12.787,775.0,,,,,
971,07/06/19 16:00:00,12.883,602.8,,,,,
972,07/06/19 16:30:00,12.980,505.9,,,,,
973,07/06/19 17:00:00,12.980,398.3,,,,,
