Plot Title: Myvatn_sonde_24May17,,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517217, SEN S/N: 10517217, LBL: Temp)","Intensity, Lux (LGR S/N: 10517217, SEN S/N: 10517217, LBL: Light Intensity)",Coupler Attached (LGR S/N: 10517217),Coupler Detached (LGR S/N: 10517217),Host Connected (LGR S/N: 10517217),Stopped (LGR S/N: 10517217),End Of File (LGR S/N: 10517217)
522,6/4/17 5:30,9.176,9644.5,,,,,
523,6/4/17 6:00,11.041,15844.5,,,,,
524,6/4/17 6:30,10.161,11711.2,,,,,
525,6/4/17 7:00,10.748,17222.3,,,,,
526,6/4/17 7:30,12.401,22044.6,,,,,
527,6/4/17 8:00,9.669,7233.4,,,,,
528,6/4/17 8:30,10.161,12400.1,,,,,
529,6/4/17 9:00,9.472,10333.4,,,,,
530,6/4/17 9:30,10.455,14466.8,,,,,
531,6/4/17 10:00,10.846,26178,,,,,
532,6/4/17 10:30,10.748,23422.4,,,,,
533,6/4/17 11:00,10.553,15155.7,,,,,
534,6/4/17 11:30,11.528,12400.1,,,,,
535,6/4/17 12:00,12.497,13089,,,,,
536,6/4/17 12:30,16.046,71644.9,,,,,
537,6/4/17 13:00,18.14,74400.5,,,,,
538,6/4/17 13:30,21.378,104711.8,,,,,
539,6/4/17 14:00,15.282,44089.2,,,,,
540,6/4/17 14:30,18.806,242490.5,,,,,
541,6/4/17 15:00,13.942,41333.6,,,,,
542,6/4/17 15:30,17.284,79911.6,,,,,
543,6/4/17 16:00,18.045,104711.8,,,,,
544,6/4/17 16:30,18.331,104711.8,,,,,
545,6/4/17 17:00,13.365,20666.8,,,,,
546,6/4/17 17:30,12.013,14466.8,,,,,
547,6/4/17 18:00,12.304,18600.1,,,,,
548,6/4/17 18:30,11.528,14466.8,,,,,
549,6/4/17 19:00,11.528,17911.2,,,,,
550,6/4/17 19:30,10.846,10677.8,,,,,
551,6/4/17 20:00,10.259,11711.2,,,,,
552,6/4/17 20:30,10.553,17911.2,,,,,
553,6/4/17 21:00,12.883,15155.7,,,,,
554,6/4/17 21:30,11.041,6544.5,,,,,
555,6/4/17 22:00,9.472,4477.8,,,,,
556,6/4/17 22:30,8.082,2152.8,,,,,
557,6/4/17 23:00,7.782,1313.2,,,,,
558,6/4/17 23:30,7.682,1237.9,,,,,
559,6/5/17 0:00,7.179,688.9,,,,,
560,6/5/17 0:30,7.079,398.3,,,,,
561,6/5/17 1:00,6.877,247.6,,,,,
562,6/5/17 1:30,6.877,139.9,,,,,
563,6/5/17 2:00,6.775,118.4,,,,,
564,6/5/17 2:30,6.775,301.4,,,,,
565,6/5/17 3:00,6.674,430.6,,,,,
566,6/5/17 3:30,6.573,1377.8,,,,,
567,6/5/17 4:00,6.573,3616.7,,,,,
568,6/5/17 4:30,6.573,6544.5,,,,,
569,6/5/17 5:00,6.064,3961.1,,,,,
570,6/5/17 5:30,6.268,7577.8,,,,,
571,6/5/17 6:00,6.064,2927.8,,,,,
572,6/5/17 6:30,6.166,6200,,,,,
573,6/5/17 7:00,6.166,7233.4,,,,,
574,6/5/17 7:30,5.962,6200,,,,,
575,6/5/17 8:00,6.166,9644.5,,,,,
576,6/5/17 8:30,7.179,12400.1,,,,,
577,6/5/17 9:00,7.882,24800.2,,,,,
578,6/5/17 9:30,8.082,34444.7,,,,,
579,6/5/17 10:00,11.431,46844.8,,,,,
580,6/5/17 10:30,13.461,42711.4,,,,,
581,6/5/17 11:00,10.063,24800.2,,,,,
582,6/5/17 11:30,9.472,22044.6,,,,,
583,6/5/17 12:00,10.651,46844.8,,,,,
584,6/5/17 12:30,10.063,38578,,,,,
585,6/5/17 13:00,11.041,66133.8,,,,,
586,6/5/17 13:30,11.528,52355.9,,,,,
587,6/5/17 14:00,17.189,93689.5,,,,,
588,6/5/17 14:30,11.625,60622.6,,,,,
589,6/5/17 15:00,11.139,41333.6,,,,,
590,6/5/17 15:30,10.553,26178,,,,,
591,6/5/17 16:00,8.779,31689.1,,,,,
592,6/5/17 16:30,13.942,115734.1,,,,,
593,6/5/17 17:00,11.139,63378.2,,,,,
594,6/5/17 17:30,8.082,24800.2,,,,,
595,6/5/17 18:00,7.481,19289,,,,,
596,6/5/17 18:30,6.674,20666.8,,,,,
597,6/5/17 19:00,7.079,18600.1,,,,,
598,6/5/17 19:30,6.37,16533.4,,,,,
599,6/5/17 20:00,6.471,13777.9,,,,,
600,6/5/17 20:30,5.86,10333.4,,,,,
601,6/5/17 21:00,5.655,7233.4,,,,,
602,6/5/17 21:30,5.45,6544.5,,,,,
603,6/5/17 22:00,4.727,3616.7,,,,,
604,6/5/17 22:30,4.207,1636.1,,,,,
605,6/5/17 23:00,3.998,1044.1,,,,,
606,6/5/17 23:30,3.893,290.6,,,,,
607,6/6/17 0:00,3.578,161.5,,,,,
608,6/6/17 0:30,3.472,107.6,,,,,
609,6/6/17 1:00,3.367,53.8,,,,,
610,6/6/17 1:30,3.261,96.9,,,,,
611,6/6/17 2:00,3.367,75.3,,,,,
612,6/6/17 2:30,3.261,96.9,,,,,
613,6/6/17 3:00,2.943,602.8,,,,,
614,6/6/17 3:30,3.155,1808.3,,,,,
615,6/6/17 4:00,3.155,2238.9,,,,,
616,6/6/17 4:30,3.261,3961.1,,,,,
617,6/6/17 5:00,3.578,5166.7,,,,,
618,6/6/17 5:30,3.683,8266.7,,,,,
619,6/6/17 6:00,3.893,10333.4,,,,,
620,6/6/17 6:30,3.893,7577.8,,,,,
621,6/6/17 7:00,4.415,17911.2,,,,,
622,6/6/17 7:30,4.207,14466.8,,,,,
623,6/6/17 8:00,4.311,12400.1,,,,,
624,6/6/17 8:30,4.934,15844.5,,,,,
625,6/6/17 9:00,5.244,21355.7,,,,,
626,6/6/17 9:30,5.347,30311.3,,,,,
627,6/6/17 10:00,5.757,33066.9,,,,,
628,6/6/17 10:30,5.037,26178,,,,,
629,6/6/17 11:00,4.207,13089,,,,,
630,6/6/17 11:30,4.102,11711.2,,,,,
631,6/6/17 12:00,5.655,28933.5,,,,,
632,6/6/17 12:30,5.757,28933.5,,,,,
633,6/6/17 13:00,6.877,49600.3,,,,,
634,6/6/17 13:30,5.757,28933.5,,,,,
635,6/6/17 14:00,5.757,27555.7,,,,,
636,6/6/17 14:30,5.655,26178,,,,,
637,6/6/17 15:00,5.552,22044.6,,,,,
638,6/6/17 15:30,5.552,23422.4,,,,,
639,6/6/17 16:00,4.623,12400.1,,,,,
640,6/6/17 16:30,3.998,7577.8,,,,,
641,6/6/17 17:00,3.472,7233.4,,,,,
642,6/6/17 17:30,3.683,7233.4,,,,,
643,6/6/17 18:00,3.998,11022.3,,,,,
644,6/6/17 18:30,3.683,6544.5,,,,,
645,6/6/17 19:00,3.683,9644.5,,,,,
646,6/6/17 19:30,3.261,7233.4,,,,,
647,6/6/17 20:00,3.683,4994.5,,,,,
648,6/6/17 20:30,3.893,3272.2,,,,,
649,6/6/17 21:00,3.683,2669.5,,,,,
650,6/6/17 21:30,3.155,2755.6,,,,,
651,6/6/17 22:00,2.837,1894.5,,,,,
652,6/6/17 22:30,2.624,979.5,,,,,
653,6/6/17 23:00,2.41,129.2,,,,,
654,6/6/17 23:30,2.303,193.8,,,,,
655,6/7/17 0:00,2.517,215.3,,,,,
656,6/7/17 0:30,2.41,290.6,,,,,
657,6/7/17 1:00,2.517,139.9,,,,,
658,6/7/17 1:30,2.41,64.6,,,,,
659,6/7/17 2:00,2.41,452.1,,,,,
660,6/7/17 2:30,2.837,290.6,,,,,
661,6/7/17 3:00,2.73,204.5,,,,,
662,6/7/17 3:30,2.303,236.8,,,,,
663,6/7/17 4:00,2.303,861.1,,,,,
664,6/7/17 4:30,3.049,2325,,,,,
665,6/7/17 5:00,2.943,2927.8,,,,,
666,6/7/17 5:30,2.943,3616.7,,,,,
667,6/7/17 6:00,3.155,4305.6,,,,,
668,6/7/17 6:30,3.261,3616.7,,,,,
669,6/7/17 7:00,3.367,4650,,,,,
670,6/7/17 7:30,3.893,7577.8,,,,,
671,6/7/17 8:00,4.415,14466.8,,,,,
672,6/7/17 8:30,4.623,14466.8,,,,,
673,6/7/17 9:00,4.623,12400.1,,,,,
674,6/7/17 9:30,5.244,16533.4,,,,,
675,6/7/17 10:00,5.037,22044.6,,,,,
676,6/7/17 10:30,5.141,14466.8,,,,,
677,6/7/17 11:00,7.983,46844.8,,,,,
678,6/7/17 11:30,8.382,37200.2,,,,,
679,6/7/17 12:00,10.161,71644.9,,,,,
680,6/7/17 12:30,19.282,37200.2,,,,,
681,6/7/17 13:00,25.222,220445.9,,,,,
682,6/7/17 13:30,12.497,23422.4,,,,,
683,6/7/17 14:00,19.472,60622.6,,,,,
684,6/7/17 14:30,21.664,110223,,,,,
685,6/7/17 15:00,7.582,28933.5,,,,,
686,6/7/17 15:30,10.846,33066.9,,,,,
687,6/7/17 16:00,19.567,165334.4,,,,,
688,6/7/17 16:30,18.045,88178.4,,,,,
689,6/7/17 17:00,18.901,115734.1,,,,,
690,6/7/17 17:30,14.517,46844.8,,,,,
691,6/7/17 18:00,8.182,31689.1,,,,,
692,6/7/17 18:30,7.481,17222.3,,,,,
693,6/7/17 19:00,6.166,10677.8,,,,,
694,6/7/17 19:30,5.037,6200,,,,,
695,6/7/17 20:00,4.623,4477.8,,,,,
696,6/7/17 20:30,4.311,3100,,,,,
697,6/7/17 21:00,4.102,2325,,,,,
698,6/7/17 21:30,3.788,1237.9,,,,,
699,6/7/17 22:00,3.578,968.8,,,,,
700,6/7/17 22:30,3.472,344.4,,,,,
701,6/7/17 23:00,3.367,419.8,,,,,
702,6/7/17 23:30,2.943,279.9,,,,,
703,6/8/17 0:00,2.837,107.6,,,,,
704,6/8/17 0:30,2.517,86.1,,,,,
705,6/8/17 1:00,2.41,96.9,,,,,
706,6/8/17 1:30,2.303,96.9,,,,,
707,6/8/17 2:00,1.98,193.8,,,,,
708,6/8/17 2:30,2.303,419.8,,,,,
709,6/8/17 3:00,2.943,333.7,,,,,
710,6/8/17 3:30,2.943,581.3,,,,,
711,6/8/17 4:00,2.943,914.9,,,,,
712,6/8/17 4:30,3.049,1636.1,,,,,
713,6/8/17 5:00,3.367,2755.6,,,,,
714,6/8/17 5:30,3.788,5511.1,,,,,
715,6/8/17 6:00,4.207,7577.8,,,,,
716,6/8/17 6:30,4.727,11022.3,,,,,
717,6/8/17 7:00,5.141,16533.4,,,,,
718,6/8/17 7:30,6.674,21355.7,,,,,
719,6/8/17 8:00,7.983,26178,,,,,
720,6/8/17 8:30,9.373,28933.5,,,,,
721,6/8/17 9:00,14.804,34444.7,,,,,
722,6/8/17 9:30,12.98,39955.8,,,,,
723,6/8/17 10:00,14.23,63378.2,,,,,
724,6/8/17 10:30,12.98,46844.8,,,,,
725,6/8/17 11:00,21.664,165334.4,,,,,
726,6/8/17 11:30,22.621,253512.8,,,,,
727,6/8/17 12:00,13.269,52355.9,,,,,
728,6/8/17 12:30,15.569,82667.2,,,,,
729,6/8/17 13:00,12.013,38578,,,,,
730,6/8/17 13:30,11.139,38578,,,,,
731,6/8/17 14:00,12.013,41333.6,,,,,
732,6/8/17 14:30,10.063,30311.3,,,,,
733,6/8/17 15:00,10.259,30311.3,,,,,
734,6/8/17 15:30,12.013,46844.8,,,,,
735,6/8/17 16:00,12.013,49600.3,,,,,
736,6/8/17 16:30,11.431,39955.8,,,,,
737,6/8/17 17:00,10.161,24800.2,,,,,
738,6/8/17 17:30,9.571,23422.4,,,,,
739,6/8/17 18:00,8.978,24800.2,,,,,
740,6/8/17 18:30,8.282,14466.8,,,,,
741,6/8/17 19:00,7.381,12400.1,,,,,
742,6/8/17 19:30,6.674,9300.1,,,,,
743,6/8/17 20:00,6.268,5511.1,,,,,
744,6/8/17 20:30,5.86,4994.5,,,,,
745,6/8/17 21:00,5.347,3272.2,,,,,
746,6/8/17 21:30,5.037,2066.7,,,,,
747,6/8/17 22:00,4.519,1550,,,,,
748,6/8/17 22:30,4.311,936.5,,,,,
749,6/8/17 23:00,4.102,592,,,,,
750,6/8/17 23:30,3.893,279.9,,,,,
751,6/9/17 0:00,3.578,161.5,,,,,
752,6/9/17 0:30,3.788,86.1,,,,,
753,6/9/17 1:00,3.788,75.3,,,,,
754,6/9/17 1:30,3.683,118.4,,,,,
755,6/9/17 2:00,3.578,118.4,,,,,
756,6/9/17 2:30,3.578,161.5,,,,,
757,6/9/17 3:00,3.683,473.6,,,,,
758,6/9/17 3:30,3.578,721.2,,,,,
759,6/9/17 4:00,3.788,1076.4,,,,,
760,6/9/17 4:30,3.683,2325,,,,,
761,6/9/17 5:00,3.578,2152.8,,,,,
762,6/9/17 5:30,3.893,3272.2,,,,,
763,6/9/17 6:00,4.415,6200,,,,,
764,6/9/17 6:30,4.623,8611.2,,,,,
765,6/9/17 7:00,4.311,4477.8,,,,,
766,6/9/17 7:30,5.141,12400.1,,,,,
767,6/9/17 8:00,6.166,18600.1,,,,,
768,6/9/17 8:30,6.877,19977.9,,,,,
769,6/9/17 9:00,8.382,30311.3,,,,,
770,6/9/17 9:30,9.077,24800.2,,,,,
771,6/9/17 10:00,12.69,44089.2,,,,,
772,6/9/17 10:30,16.903,44089.2,,,,,
773,6/9/17 11:00,15.855,60622.6,,,,,
774,6/9/17 11:30,15.473,57867,,,,,
775,6/9/17 12:00,15.378,68889.3,,,,,
776,6/9/17 12:30,13.75,63378.2,,,,,
777,6/9/17 13:00,15.378,55111.5,,,,,
778,6/9/17 13:30,16.046,55111.5,,,,,
779,6/9/17 14:00,19.758,68889.3,,,,,
780,6/9/17 14:30,28.555,148801,,,,,
781,6/9/17 15:00,25.125,66133.8,,,,,
782,6/9/17 15:30,28.555,170845.6,,,,,
783,6/9/17 16:00,35.435,154312.1,,,,,
784,6/9/17 16:30,35.542,126756.4,,,,,
785,6/9/17 17:00,25.513,104711.8,,,,,
786,6/9/17 17:30,26.781,77156.1,,,,,
787,6/9/17 18:00,22.621,60622.6,,,,,
788,6/9/17 18:30,17.475,27555.7,,,,,
789,6/9/17 19:00,12.883,22044.6,,,,,
790,6/9/17 19:30,11.625,20666.8,,,,,
791,6/9/17 20:00,10.651,10333.4,,,,,
792,6/9/17 20:30,13.654,7233.4,,,,,
793,6/9/17 21:00,11.819,5166.7,,,,,
794,6/9/17 21:30,10.553,3444.5,,,,,
795,6/9/17 22:00,9.275,4133.4,,,,,
796,6/9/17 22:30,7.983,3616.7,,,,,
797,6/9/17 23:00,7.381,2755.6,,,,,
798,6/9/17 23:30,6.877,2238.9,,,,,
799,6/10/17 0:00,5.655,699.7,,,,,
800,6/10/17 0:30,5.244,484.4,,,,,
801,6/10/17 1:00,4.831,322.9,,,,,
802,6/10/17 1:30,2.837,366,,,,,
803,6/10/17 2:00,3.155,516.7,,,,,
804,6/10/17 2:30,2.624,796.5,,,,,
805,6/10/17 3:00,3.261,4650,,,,,
806,6/10/17 3:30,4.102,7577.8,,,,,
807,6/10/17 4:00,6.573,12400.1,,,,,
808,6/10/17 4:30,7.079,17222.3,,,,,
809,6/10/17 5:00,5.962,5166.7,,,,,
810,6/10/17 5:30,9.077,9644.5,,,,,
811,6/10/17 6:00,11.431,14466.8,,,,,
812,6/10/17 6:30,14.325,11711.2,,,,,
813,6/10/17 7:00,18.711,14466.8,,,,,
814,6/10/17 7:30,21.473,13777.9,,,,,
815,6/10/17 8:00,21.378,15844.5,,,,,
816,6/10/17 8:30,23.1,18600.1,,,,,
817,6/10/17 9:00,20.615,23422.4,,,,,
818,6/10/17 9:30,21.378,34444.7,,,,,
819,6/10/17 10:00,24.931,44089.2,,,,,
820,6/10/17 10:30,31.574,85422.8,,,,,
821,6/10/17 11:00,42.046,143289.8,,,,,
822,6/10/17 11:30,20.234,55111.5,,,,,
823,6/10/17 12:00,16.903,52355.9,,,,,
824,6/10/17 12:30,22.717,176356.7,,,,,
825,6/10/17 13:00,25.125,77156.1,,,,,
826,6/10/17 13:30,21.282,46844.8,,,,,
827,6/10/17 14:00,21.664,60622.6,,,,,
828,6/10/17 14:30,13.942,21355.7,,,,,
829,6/10/17 15:00,12.883,24800.2,,,,,
830,6/10/17 15:30,24.062,126756.4,,,,,
831,6/10/17 16:00,19.662,165334.4,,,,,
832,6/10/17 16:30,19.567,154312.1,,,,,
833,6/10/17 17:00,11.722,12400.1,,,,,
834,6/10/17 17:30,19.187,35822.5,,,,,
835,6/10/17 18:00,11.236,12400.1,,,,,
836,6/10/17 18:30,15.282,20666.8,,,,,
837,6/10/17 19:00,18.236,63378.2,,,,,
838,6/10/17 19:30,15.855,33066.9,,,,,
839,6/10/17 20:00,14.709,26178,,,,,
840,6/10/17 20:30,13.269,11711.2,,,,,
841,6/10/17 21:00,11.916,4477.8,,,,,
842,6/10/17 21:30,10.455,3444.5,,,,,
843,6/10/17 22:00,9.669,2927.8,,,,,
844,6/10/17 22:30,8.481,2325,,,,,
845,6/10/17 23:00,7.179,2066.7,,,,,
846,6/10/17 23:30,6.37,1463.9,,,,,
847,6/11/17 0:00,5.347,753.5,,,,,
848,6/11/17 0:30,4.519,387.5,,,,,
849,6/11/17 1:00,4.207,376.7,,,,,
850,6/11/17 1:30,4.311,398.3,,,,,
851,6/11/17 2:00,4.519,398.3,,,,,
852,6/11/17 2:30,4.415,796.5,,,,,
853,6/11/17 3:00,4.415,1022.6,,,,,
854,6/11/17 3:30,4.623,1636.1,,,,,
855,6/11/17 4:00,4.623,2152.8,,,,,
856,6/11/17 4:30,4.934,2325,,,,,
857,6/11/17 5:00,5.037,3616.7,,,,,
858,6/11/17 5:30,5.244,3616.7,,,,,
859,6/11/17 6:00,5.347,5166.7,,,,,
860,6/11/17 6:30,5.552,5511.1,,,,,
861,6/11/17 7:00,5.86,7233.4,,,,,
862,6/11/17 7:30,6.877,17911.2,,,,,
863,6/11/17 8:00,7.782,24800.2,,,,,
864,6/11/17 8:30,8.182,27555.7,,,,,
865,6/11/17 9:00,10.651,30311.3,,,,,
866,6/11/17 9:30,8.779,24800.2,,,,,
867,6/11/17 10:00,10.846,38578,,,,,
868,6/11/17 10:30,17.284,132267.5,,,,,
869,6/11/17 11:00,9.373,26178,,,,,
870,6/11/17 11:30,10.259,46844.8,,,,,
871,6/11/17 12:00,12.594,66133.8,,,,,
872,6/11/17 12:30,19.472,198401.3,,,,,
873,6/11/17 13:00,12.013,42711.4,,,,,
874,6/11/17 13:30,12.304,57867,,,,,
875,6/11/17 14:00,10.651,41333.6,,,,,
876,6/11/17 14:30,9.669,27555.7,,,,,
877,6/11/17 15:00,10.063,31689.1,,,,,
878,6/11/17 15:30,9.472,30311.3,,,,,
879,6/11/17 16:00,9.669,23422.4,,,,,
880,6/11/17 16:30,9.768,26178,,,,,
881,6/11/17 17:00,9.373,20666.8,,,,,
882,6/11/17 17:30,9.669,24800.2,,,,,
883,6/11/17 18:00,8.68,15844.5,,,,,
884,6/11/17 18:30,7.782,17222.3,,,,,
885,6/11/17 19:00,7.682,16533.4,,,,,
886,6/11/17 19:30,7.682,14466.8,,,,,
887,6/11/17 20:00,6.978,9644.5,,,,,
888,6/11/17 20:30,6.573,5166.7,,,,,
889,6/11/17 21:00,6.268,3788.9,,,,,
890,6/11/17 21:30,5.962,2238.9,,,,,
891,6/11/17 22:00,5.655,1980.6,,,,,
892,6/11/17 22:30,5.552,1636.1,,,,,
893,6/11/17 23:00,5.347,1636.1,,,,,
894,6/11/17 23:30,5.141,753.5,,,,,
895,6/12/17 0:00,4.934,592,,,,,
896,6/12/17 0:30,4.831,452.1,,,,,
897,6/12/17 1:00,4.519,172.2,,,,,
898,6/12/17 1:30,4.519,279.9,,,,,
899,6/12/17 2:00,4.311,161.5,,,,,
900,6/12/17 2:30,4.102,236.8,,,,,
901,6/12/17 3:00,4.102,495.1,,,,,
902,6/12/17 3:30,3.998,1248.6,,,,,
903,6/12/17 4:00,3.998,1463.9,,,,,
904,6/12/17 4:30,4.102,2669.5,,,,,
905,6/12/17 5:00,4.102,4133.4,,,,,
906,6/12/17 5:30,4.519,5338.9,,,,,
907,6/12/17 6:00,4.623,6200,,,,,
908,6/12/17 6:30,4.727,7233.4,,,,,
909,6/12/17 7:00,4.934,7233.4,,,,,
910,6/12/17 7:30,6.674,23422.4,,,,,
911,6/12/17 8:00,6.064,13089,,,,,
912,6/12/17 8:30,5.757,11711.2,,,,,
913,6/12/17 9:00,6.471,17911.2,,,,,
914,6/12/17 9:30,7.782,30311.3,,,,,
915,6/12/17 10:00,9.571,34444.7,,,,,
916,6/12/17 10:30,11.722,44089.2,,,,,
917,6/12/17 11:00,12.11,41333.6,,,,,
918,6/12/17 11:30,11.625,44089.2,,,,,
919,6/12/17 12:00,17.284,55111.5,,,,,
920,6/12/17 12:30,13.654,46844.8,,,,,
921,6/12/17 13:00,15.569,52355.9,,,,,
922,6/12/17 13:30,14.804,52355.9,,,,,
923,6/12/17 14:00,15.76,57867,,,,,
924,6/12/17 14:30,18.14,77156.1,,,,,
925,6/12/17 15:00,23.773,88178.4,,,,,
926,6/12/17 15:30,22.908,66133.8,,,,,
927,6/12/17 16:00,21.473,77156.1,,,,,
928,6/12/17 16:30,21.378,88178.4,,,,,
929,6/12/17 17:00,24.835,88178.4,,,,,
930,6/12/17 17:30,20.424,44089.2,,,,,
931,6/12/17 18:00,20.996,41333.6,,,,,
932,6/12/17 18:30,18.901,30311.3,,,,,
933,6/12/17 19:00,18.331,20666.8,,,,,
934,6/12/17 19:30,14.325,7577.8,,,,,
935,6/12/17 20:00,12.883,6200,,,,,
936,6/12/17 20:30,11.528,5511.1,,,,,
937,6/12/17 21:00,10.553,6200,,,,,
938,6/12/17 21:30,9.472,5166.7,,,,,
939,6/12/17 22:00,7.381,2927.8,,,,,
940,6/12/17 22:30,5.757,1550,,,,,
941,6/12/17 23:00,5.141,1054.9,,,,,
942,6/12/17 23:30,5.244,2152.8,,,,,
943,6/13/17 0:00,4.311,452.1,,,,,
944,6/13/17 0:30,3.683,355.2,,,,,
945,6/13/17 1:00,3.788,290.6,,,,,
946,6/13/17 1:30,3.367,279.9,,,,,
947,6/13/17 2:00,3.683,409,,,,,
948,6/13/17 2:30,3.893,818.1,,,,,
949,6/13/17 3:00,4.311,1194.8,,,,,
950,6/13/17 3:30,4.207,1097.9,,,,,
951,6/13/17 4:00,3.893,1636.1,,,,,
952,6/13/17 4:30,3.472,1894.5,,,,,
953,6/13/17 5:00,3.472,4305.6,,,,,
954,6/13/17 5:30,3.683,6200,,,,,
955,6/13/17 6:00,3.893,6544.5,,,,,
956,6/13/17 6:30,5.244,12400.1,,,,,
957,6/13/17 7:00,6.064,12400.1,,,,,
958,6/13/17 7:30,6.268,14466.8,,,,,
959,6/13/17 8:00,6.573,10333.4,,,,,
960,6/13/17 8:30,7.28,15844.5,,,,,
961,6/13/17 9:00,9.176,24800.2,,,,,
962,6/13/17 9:30,11.334,31689.1,,,,,
963,6/13/17 10:00,11.139,35822.5,,,,,
964,6/13/17 10:30,10.846,33066.9,,,,,
965,6/13/17 11:00,11.528,31689.1,,,,,
966,6/13/17 11:30,11.528,41333.6,,,,,
967,6/13/17 12:00,15.951,66133.8,,,,,
968,6/13/17 12:30,26.488,104711.8,,,,,
969,6/13/17 13:00,21.855,82667.2,,,,,
970,6/13/17 13:30,23.196,159823.3,,,,,
971,6/13/17 14:00,21.282,74400.5,,,,,
972,6/13/17 14:30,19.853,66133.8,,,,,
973,6/13/17 15:00,18.236,60622.6,,,,,
974,6/13/17 15:30,16.332,55111.5,,,,,
975,6/13/17 16:00,13.173,44089.2,,,,,
976,6/13/17 16:30,15.282,82667.2,,,,,
977,6/13/17 17:00,12.304,41333.6,,,,,
978,6/13/17 17:30,10.846,22044.6,,,,,
979,6/13/17 18:00,9.571,13089,,,,,
980,6/13/17 18:30,8.879,11711.2,,,,,
981,6/13/17 19:00,8.382,13777.9,,,,,
982,6/13/17 19:30,8.082,9644.5,,,,,
983,6/13/17 20:00,7.682,8266.7,,,,,
984,6/13/17 20:30,6.877,4822.3,,,,,
985,6/13/17 21:00,6.775,3100,,,,,
986,6/13/17 21:30,6.674,2669.5,,,,,
987,6/13/17 22:00,6.471,1313.2,,,,,
988,6/13/17 22:30,6.268,613.5,,,,,
989,6/13/17 23:00,5.962,678.1,,,,,
990,6/13/17 23:30,5.655,333.7,,,,,
991,6/14/17 0:00,5.552,247.6,,,,,
992,6/14/17 0:30,5.655,161.5,,,,,
993,6/14/17 1:00,5.655,236.8,,,,,
994,6/14/17 1:30,5.45,247.6,,,,,
995,6/14/17 2:00,5.347,215.3,,,,,
996,6/14/17 2:30,5.037,462.9,,,,,
997,6/14/17 3:00,5.244,882.6,,,,,
998,6/14/17 3:30,5.45,1463.9,,,,,
999,6/14/17 4:00,5.45,1980.6,,,,,
1000,6/14/17 4:30,5.655,2755.6,,,,,
1001,6/14/17 5:00,5.757,2927.8,,,,,
1002,6/14/17 5:30,6.064,5166.7,,,,,
1003,6/14/17 6:00,6.166,5511.1,,,,,
1004,6/14/17 6:30,6.471,7233.4,,,,,
1005,6/14/17 7:00,7.682,15844.5,,,,,
1006,6/14/17 7:30,8.978,17222.3,,,,,
1007,6/14/17 8:00,9.571,21355.7,,,,,
1008,6/14/17 8:30,14.038,33066.9,,,,,
1009,6/14/17 9:00,17.95,44089.2,,,,,
1010,6/14/17 9:30,18.426,44089.2,,,,,
1011,6/14/17 10:00,21.473,41333.6,,,,,
1012,6/14/17 10:30,23.869,79911.6,,,,,
1013,6/14/17 11:00,24.351,115734.1,,,,,
1014,6/14/17 11:30,25.513,159823.3,,,,,
1015,6/14/17 12:00,26.39,159823.3,,,,,
1016,6/14/17 12:30,27.665,148801,,,,,
1017,6/14/17 13:00,28.456,187379,,,,,
1018,6/14/17 13:30,29.452,176356.7,,,,,
1019,6/14/17 14:00,31.268,115734.1,,,,,
1020,6/14/17 14:30,21.569,115734.1,,,,,
1021,6/14/17 15:00,27.567,176356.7,,,,,
1022,6/14/17 15:30,19.662,39955.8,,,,,
1023,6/14/17 16:00,15.091,24800.2,,,,,
1024,6/14/17 16:30,13.942,14466.8,,,,,
1025,6/14/17 17:00,13.558,33066.9,,,,,
1026,6/14/17 17:30,13.558,19977.9,,,,,
1027,6/14/17 18:00,12.013,12400.1,,,,,
1028,6/14/17 18:30,12.207,8266.7,,,,,
1029,6/14/17 19:00,15.091,31689.1,,,,,
1030,6/14/17 19:30,16.046,34444.7,,,,,
1031,6/14/17 20:00,13.173,13777.9,,,,,
1032,6/14/17 20:30,12.594,8266.7,,,,,
1033,6/14/17 21:00,11.916,5338.9,,,,,
1034,6/14/17 21:30,12.594,8611.2,,,,,
1035,6/14/17 22:00,11.819,6200,,,,,
1036,6/14/17 22:30,10.748,3100,,,,,
1037,6/14/17 23:00,9.866,1808.3,,,,,
1038,6/14/17 23:30,9.571,1550,,,,,
1039,6/15/17 0:00,9.472,1463.9,,,,,
1040,6/15/17 0:30,9.373,1550,,,,,
1041,6/15/17 1:00,8.68,527.4,,,,,
1042,6/15/17 1:30,7.983,398.3,,,,,
1043,6/15/17 2:00,7.882,968.8,,,,,
1044,6/15/17 2:30,8.481,1377.8,,,,,
1045,6/15/17 3:00,8.68,1808.3,,,,,
1046,6/15/17 3:30,8.282,1377.8,,,,,
1047,6/15/17 4:00,8.082,2066.7,,,,,
1048,6/15/17 4:30,7.481,4305.6,,,,,
1049,6/15/17 5:00,7.28,4994.5,,,,,
1050,6/15/17 5:30,7.682,4133.4,,,,,
1051,6/15/17 6:00,7.782,6544.5,,,,,
1052,6/15/17 6:30,8.282,6544.5,,,,,
1053,6/15/17 7:00,8.182,7577.8,,,,,
1054,6/15/17 7:30,8.182,8611.2,,,,,
1055,6/15/17 8:00,8.978,17222.3,,,,,
1056,6/15/17 8:30,9.373,20666.8,,,,,
