"Plot Title: MD_e6_5Jun2021"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517215, SEN S/N: 10517215, LBL: Temp)","Intensity, Lux (LGR S/N: 10517215, SEN S/N: 10517215, LBL: Light)","Coupler Attached (LGR S/N: 10517215)","Host Connected (LGR S/N: 10517215)","Coupler Detached (LGR S/N: 10517215)","Stopped (LGR S/N: 10517215)","End Of File (LGR S/N: 10517215)"
461,06/24/21 17:30:00,9.669,7577.8,,,,,
462,06/24/21 18:30:00,9.472,6200.0,,,,,
463,06/24/21 19:30:00,9.472,2066.7,,,,,
464,06/24/21 20:30:00,9.472,1894.5,,,,,
465,06/24/21 21:30:00,9.275,1044.1,,,,,
466,06/24/21 22:30:00,9.077,236.8,,,,,
467,06/24/21 23:30:00,9.077,43.1,,,,,
468,06/25/21 00:30:00,8.879,32.3,,,,,
469,06/25/21 01:30:00,8.978,0.0,,,,,
470,06/25/21 02:30:00,9.077,10.8,,,,,
471,06/25/21 03:30:00,9.176,86.1,,,,,
472,06/25/21 04:30:00,8.879,43.1,,,,,
473,06/25/21 05:30:00,8.879,129.2,,,,,
474,06/25/21 06:30:00,9.077,226.0,,,,,
475,06/25/21 07:30:00,9.373,699.7,,,,,
476,06/25/21 08:30:00,9.472,656.6,,,,,
477,06/25/21 09:30:00,9.472,742.7,,,,,
478,06/25/21 10:30:00,9.571,1894.5,,,,,
479,06/25/21 11:30:00,9.768,1808.3,,,,,
480,06/25/21 12:30:00,9.472,581.3,,,,,
481,06/25/21 13:30:00,9.373,322.9,,,,,
482,06/25/21 14:30:00,9.669,828.8,,,,,
483,06/25/21 15:30:00,9.472,516.7,,,,,
484,06/25/21 16:30:00,9.571,430.6,,,,,
485,06/25/21 17:30:00,9.472,107.6,,,,,
486,06/25/21 18:30:00,9.472,645.8,,,,,
487,06/25/21 19:30:00,9.472,699.7,,,,,
488,06/25/21 20:30:00,9.472,904.2,,,,,
489,06/25/21 21:30:00,9.472,462.9,,,,,
490,06/25/21 22:30:00,9.472,172.2,,,,,
491,06/25/21 23:30:00,9.373,86.1,,,,,
492,06/26/21 00:30:00,9.373,64.6,,,,,
493,06/26/21 01:30:00,9.275,118.4,,,,,
494,06/26/21 02:30:00,9.275,86.1,,,,,
495,06/26/21 03:30:00,9.176,753.5,,,,,
496,06/26/21 04:30:00,9.077,1722.2,,,,,
497,06/26/21 05:30:00,9.077,2927.8,,,,,
498,06/26/21 06:30:00,9.176,4305.6,,,,,
499,06/26/21 07:30:00,9.275,6544.5,,,,,
500,06/26/21 08:30:00,9.373,9644.5,,,,,
501,06/26/21 09:30:00,9.571,8611.2,,,,,
502,06/26/21 10:30:00,9.669,14466.8,,,,,
503,06/26/21 11:30:00,10.063,11022.3,,,,,
504,06/26/21 12:30:00,10.161,8611.2,,,,,
505,06/26/21 13:30:00,10.553,13089.0,,,,,
506,06/26/21 14:30:00,10.846,18600.1,,,,,
507,06/26/21 15:30:00,11.236,19289.0,,,,,
508,06/26/21 16:30:00,11.236,21355.7,,,,,
509,06/26/21 17:30:00,11.041,8611.2,,,,,
510,06/26/21 18:30:00,11.236,16533.4,,,,,
511,06/26/21 19:30:00,11.139,10333.4,,,,,
512,06/26/21 20:30:00,10.944,8611.2,,,,,
513,06/26/21 21:30:00,10.846,4133.4,,,,,
514,06/26/21 22:30:00,10.748,1636.1,,,,,
515,06/26/21 23:30:00,10.748,419.8,,,,,
516,06/27/21 00:30:00,10.651,118.4,,,,,
517,06/27/21 01:30:00,10.651,118.4,,,,,
518,06/27/21 02:30:00,10.553,150.7,,,,,
519,06/27/21 03:30:00,10.553,301.4,,,,,
520,06/27/21 04:30:00,10.455,1011.8,,,,,
521,06/27/21 05:30:00,10.651,7577.8,,,,,
522,06/27/21 06:30:00,10.553,4133.4,,,,,
523,06/27/21 07:30:00,10.846,7577.8,,,,,
524,06/27/21 08:30:00,11.139,7577.8,,,,,
525,06/27/21 09:30:00,11.139,19289.0,,,,,
526,06/27/21 10:30:00,11.139,10333.4,,,,,
527,06/27/21 11:30:00,11.431,9644.5,,,,,
528,06/27/21 12:30:00,11.528,12400.1,,,,,
529,06/27/21 13:30:00,11.819,12400.1,,,,,
530,06/27/21 14:30:00,12.207,12400.1,,,,,
531,06/27/21 15:30:00,12.110,7577.8,,,,,
532,06/27/21 16:30:00,12.207,5511.1,,,,,
533,06/27/21 17:30:00,11.916,5511.1,,,,,
534,06/27/21 18:30:00,11.819,5338.9,,,,,
535,06/27/21 19:30:00,11.722,5166.7,,,,,
536,06/27/21 20:30:00,11.625,7233.4,,,,,
537,06/27/21 21:30:00,11.431,3616.7,,,,,
538,06/27/21 22:30:00,11.139,1808.3,,,,,
539,06/27/21 23:30:00,11.236,645.8,,,,,
540,06/28/21 00:30:00,11.334,290.6,,,,,
541,06/28/21 01:30:00,11.139,236.8,,,,,
542,06/28/21 02:30:00,11.139,193.8,,,,,
543,06/28/21 03:30:00,11.139,312.2,,,,,
544,06/28/21 04:30:00,11.041,226.0,,,,,
545,06/28/21 05:30:00,11.041,635.1,,,,,
546,06/28/21 06:30:00,11.041,1356.3,,,,,
547,06/28/21 07:30:00,11.041,3444.5,,,,,
548,06/28/21 08:30:00,11.041,4133.4,,,,,
549,06/28/21 09:30:00,11.139,4994.5,,,,,
550,06/28/21 10:30:00,11.236,6544.5,,,,,
551,06/28/21 11:30:00,11.334,4305.6,,,,,
552,06/28/21 12:30:00,11.431,9300.1,,,,,
553,06/28/21 13:30:00,11.625,11022.3,,,,,
554,06/28/21 14:30:00,12.304,27555.7,,,,,
555,06/28/21 15:30:00,12.690,27555.7,,,,,
556,06/28/21 16:30:00,12.883,30311.3,,,,,
557,06/28/21 17:30:00,13.076,13089.0,,,,,
558,06/28/21 18:30:00,12.980,10677.8,,,,,
559,06/28/21 19:30:00,12.690,12400.1,,,,,
560,06/28/21 20:30:00,12.207,4477.8,,,,,
561,06/28/21 21:30:00,11.916,2066.7,,,,,
562,06/28/21 22:30:00,11.916,527.4,,,,,
563,06/28/21 23:30:00,11.916,279.9,,,,,
564,06/29/21 00:30:00,11.916,107.6,,,,,
565,06/29/21 01:30:00,11.916,139.9,,,,,
566,06/29/21 02:30:00,12.013,236.8,,,,,
567,06/29/21 03:30:00,11.722,667.4,,,,,
568,06/29/21 04:30:00,11.722,947.2,,,,,
569,06/29/21 05:30:00,11.625,925.7,,,,,
570,06/29/21 06:30:00,11.625,3100.0,,,,,
571,06/29/21 07:30:00,11.722,4305.6,,,,,
572,06/29/21 08:30:00,11.819,6200.0,,,,,
573,06/29/21 09:30:00,11.722,4994.5,,,,,
574,06/29/21 10:30:00,11.625,4650.0,,,,,
575,06/29/21 11:30:00,11.916,7233.4,,,,,
576,06/29/21 12:30:00,12.110,9300.1,,,,,
577,06/29/21 13:30:00,12.594,11022.3,,,,,
578,06/29/21 14:30:00,13.173,12400.1,,,,,
579,06/29/21 15:30:00,13.654,18600.1,,,,,
580,06/29/21 16:30:00,14.038,26178.0,,,,,
581,06/29/21 17:30:00,14.038,14466.8,,,,,
582,06/29/21 18:30:00,13.846,7233.4,,,,,
583,06/29/21 19:30:00,13.750,11711.2,,,,,
584,06/29/21 20:30:00,13.654,5338.9,,,,,
585,06/29/21 21:30:00,13.558,3100.0,,,,,
586,06/29/21 22:30:00,13.461,699.7,,,,,
587,06/29/21 23:30:00,13.365,355.2,,,,,
588,06/30/21 00:30:00,13.461,118.4,,,,,
589,06/30/21 01:30:00,12.980,75.3,,,,,
590,06/30/21 02:30:00,12.883,139.9,,,,,
591,06/30/21 03:30:00,12.980,1173.3,,,,,
592,06/30/21 04:30:00,12.497,1291.7,,,,,
593,06/30/21 05:30:00,12.401,4650.0,,,,,
594,06/30/21 06:30:00,12.497,4822.3,,,,,
595,06/30/21 07:30:00,12.497,7233.4,,,,,
596,06/30/21 08:30:00,12.497,10677.8,,,,,
597,06/30/21 09:30:00,12.690,15155.7,,,,,
598,06/30/21 10:30:00,12.883,31689.1,,,,,
599,06/30/21 11:30:00,13.269,20666.8,,,,,
600,06/30/21 12:30:00,13.269,28933.5,,,,,
601,06/30/21 13:30:00,13.461,21355.7,,,,,
602,06/30/21 14:30:00,13.558,5166.7,,,,,
603,06/30/21 15:30:00,13.846,16533.4,,,,,
604,06/30/21 16:30:00,14.134,14466.8,,,,,
605,06/30/21 17:30:00,13.942,9644.5,,,,,
606,06/30/21 18:30:00,13.846,4305.6,,,,,
607,06/30/21 19:30:00,13.750,2066.7,,,,,
608,06/30/21 20:30:00,13.750,1184.0,,,,,
609,06/30/21 21:30:00,13.750,613.5,,,,,
610,06/30/21 22:30:00,13.750,290.6,,,,,
611,06/30/21 23:30:00,13.461,53.8,,,,,
612,07/01/21 00:30:00,13.269,21.5,,,,,
613,07/01/21 01:30:00,13.269,21.5,,,,,
614,07/01/21 02:30:00,13.173,21.5,,,,,
615,07/01/21 03:30:00,13.076,183.0,,,,,
616,07/01/21 04:30:00,13.076,226.0,,,,,
617,07/01/21 05:30:00,13.076,936.5,,,,,
618,07/01/21 06:30:00,12.980,2325.0,,,,,
619,07/01/21 07:30:00,12.980,2927.8,,,,,
620,07/01/21 08:30:00,12.883,3616.7,,,,,
621,07/01/21 09:30:00,12.980,4994.5,,,,,
622,07/01/21 10:30:00,13.173,5166.7,,,,,
623,07/01/21 11:30:00,13.269,5166.7,,,,,
624,07/01/21 12:30:00,13.461,7233.4,,,,,
625,07/01/21 13:30:00,13.654,14466.8,,,,,
626,07/01/21 14:30:00,13.654,9300.1,,,,,
627,07/01/21 15:30:00,14.038,13777.9,,,,,
628,07/01/21 16:30:00,14.230,10333.4,,,,,
629,07/01/21 17:30:00,13.942,4822.3,,,,,
630,07/01/21 18:30:00,13.846,3444.5,,,,,
631,07/01/21 19:30:00,14.038,4477.8,,,,,
632,07/01/21 20:30:00,13.942,2238.9,,,,,
633,07/01/21 21:30:00,13.846,731.9,,,,,
634,07/01/21 22:30:00,13.846,753.5,,,,,
635,07/01/21 23:30:00,13.846,172.2,,,,,
636,07/02/21 00:30:00,13.750,43.1,,,,,
637,07/02/21 01:30:00,13.654,43.1,,,,,
638,07/02/21 02:30:00,13.558,86.1,,,,,
639,07/02/21 03:30:00,13.558,301.4,,,,,
640,07/02/21 04:30:00,13.558,678.1,,,,,
641,07/02/21 05:30:00,13.654,1377.8,,,,,
642,07/02/21 06:30:00,13.654,1377.8,,,,,
643,07/02/21 07:30:00,13.750,3444.5,,,,,
644,07/02/21 08:30:00,14.038,7233.4,,,,,
645,07/02/21 09:30:00,14.134,10333.4,,,,,
646,07/02/21 10:30:00,14.421,12400.1,,,,,
647,07/02/21 11:30:00,14.709,19289.0,,,,,
648,07/02/21 12:30:00,15.091,15844.5,,,,,
649,07/02/21 13:30:00,15.187,18600.1,,,,,
650,07/02/21 14:30:00,15.378,12400.1,,,,,
651,07/02/21 15:30:00,15.855,17911.2,,,,,
652,07/02/21 16:30:00,15.664,6544.5,,,,,
653,07/02/21 17:30:00,15.378,5338.9,,,,,
654,07/02/21 18:30:00,15.091,5338.9,,,,,
655,07/02/21 19:30:00,14.900,2927.8,,,,,
656,07/02/21 20:30:00,14.613,1980.6,,,,,
657,07/02/21 21:30:00,14.613,1237.9,,,,,
658,07/02/21 22:30:00,14.709,581.3,,,,,
659,07/02/21 23:30:00,14.709,150.7,,,,,
660,07/03/21 00:30:00,14.613,43.1,,,,,
661,07/03/21 01:30:00,14.421,32.3,,,,,
662,07/03/21 02:30:00,14.421,75.3,,,,,
663,07/03/21 03:30:00,14.325,301.4,,,,,
664,07/03/21 04:30:00,13.846,796.5,,,,,
665,07/03/21 05:30:00,13.750,1550.0,,,,,
666,07/03/21 06:30:00,13.750,1894.5,,,,,
667,07/03/21 07:30:00,13.846,5166.7,,,,,
668,07/03/21 08:30:00,14.038,7577.8,,,,,
669,07/03/21 09:30:00,14.230,9644.5,,,,,
670,07/03/21 10:30:00,14.804,11022.3,,,,,
671,07/03/21 11:30:00,14.996,15844.5,,,,,
672,07/03/21 12:30:00,15.569,24800.2,,,,,
673,07/03/21 13:30:00,15.664,24800.2,,,,,
674,07/03/21 14:30:00,15.760,18600.1,,,,,
675,07/03/21 15:30:00,15.664,6544.5,,,,,
676,07/03/21 16:30:00,15.569,3961.1,,,,,
677,07/03/21 17:30:00,16.046,11022.3,,,,,
678,07/03/21 18:30:00,16.141,8611.2,,,,,
679,07/03/21 19:30:00,16.141,1980.6,,,,,
680,07/03/21 20:30:00,16.046,1377.8,,,,,
681,07/03/21 21:30:00,15.951,1130.2,,,,,
682,07/03/21 22:30:00,15.855,312.2,,,,,
683,07/03/21 23:30:00,15.760,150.7,,,,,
684,07/04/21 00:30:00,15.664,64.6,,,,,
685,07/04/21 01:30:00,15.473,43.1,,,,,
686,07/04/21 02:30:00,15.282,86.1,,,,,
687,07/04/21 03:30:00,15.187,193.8,,,,,
688,07/04/21 04:30:00,15.187,861.1,,,,,
689,07/04/21 05:30:00,15.187,1980.6,,,,,
690,07/04/21 06:30:00,15.091,1722.2,,,,,
691,07/04/21 07:30:00,14.996,1980.6,,,,,
692,07/04/21 08:30:00,14.900,3961.1,,,,,
693,07/04/21 09:30:00,14.900,7233.4,,,,,
694,07/04/21 10:30:00,14.804,5166.7,,,,,
695,07/04/21 11:30:00,14.900,7233.4,,,,,
696,07/04/21 12:30:00,15.282,19289.0,,,,,
697,07/04/21 13:30:00,14.996,6200.0,,,,,
698,07/04/21 14:30:00,15.664,10333.4,,,,,
699,07/04/21 15:30:00,15.473,6544.5,,,,,
700,07/04/21 16:30:00,15.855,5511.1,,,,,
701,07/04/21 17:30:00,15.855,4650.0,,,,,
702,07/04/21 18:30:00,15.855,5166.7,,,,,
703,07/04/21 19:30:00,15.569,947.2,,,,,
704,07/04/21 20:30:00,15.569,1119.5,,,,,
705,07/04/21 21:30:00,15.378,688.9,,,,,
706,07/04/21 22:30:00,15.091,333.7,,,,,
707,07/04/21 23:30:00,15.091,183.0,,,,,
708,07/05/21 00:30:00,14.996,43.1,,,,,
709,07/05/21 01:30:00,14.996,21.5,,,,,
710,07/05/21 02:30:00,14.996,75.3,,,,,
711,07/05/21 03:30:00,14.996,183.0,,,,,
712,07/05/21 04:30:00,14.996,409.0,,,,,
713,07/05/21 05:30:00,15.091,678.1,,,,,
714,07/05/21 06:30:00,15.187,1463.9,,,,,
715,07/05/21 07:30:00,15.282,2927.8,,,,,
716,07/05/21 08:30:00,15.569,2497.2,,,,,
717,07/05/21 09:30:00,16.046,8611.2,,,,,
718,07/05/21 10:30:00,16.141,15155.7,,,,,
719,07/05/21 11:30:00,16.237,6544.5,,,,,
720,07/05/21 12:30:00,16.237,8611.2,,,,,
721,07/05/21 13:30:00,15.855,1894.5,,,,,
722,07/05/21 14:30:00,15.664,3616.7,,,,,
723,07/05/21 15:30:00,15.473,5511.1,,,,,
724,07/05/21 16:30:00,15.282,6544.5,,,,,
725,07/05/21 17:30:00,15.282,5166.7,,,,,
726,07/05/21 18:30:00,15.378,1463.9,,,,,
727,07/05/21 19:30:00,15.569,2066.7,,,,,
728,07/05/21 20:30:00,15.760,1377.8,,,,,
729,07/05/21 21:30:00,15.855,688.9,,,,,
730,07/05/21 22:30:00,15.664,290.6,,,,,
731,07/05/21 23:30:00,15.473,86.1,,,,,
732,07/06/21 00:30:00,15.282,32.3,,,,,
733,07/06/21 01:30:00,15.282,10.8,,,,,
734,07/06/21 02:30:00,15.282,53.8,,,,,
735,07/06/21 03:30:00,15.664,161.5,,,,,
736,07/06/21 04:30:00,15.760,430.6,,,,,
737,07/06/21 05:30:00,15.855,656.6,,,,,
738,07/06/21 06:30:00,15.760,1377.8,,,,,
739,07/06/21 07:30:00,15.760,2755.6,,,,,
740,07/06/21 08:30:00,15.760,5166.7,,,,,
741,07/06/21 09:30:00,15.855,5511.1,,,,,
742,07/06/21 10:30:00,15.473,5166.7,,,,,
743,07/06/21 11:30:00,14.804,6200.0,,,,,
744,07/06/21 12:30:00,14.996,6200.0,,,,,
745,07/06/21 13:30:00,15.569,14466.8,,,,,
746,07/06/21 14:30:00,15.473,6544.5,,,,,
747,07/06/21 15:30:00,15.378,3961.1,,,,,
748,07/06/21 16:30:00,15.569,3100.0,,,,,
749,07/06/21 17:30:00,15.760,3444.5,,,,,
750,07/06/21 18:30:00,15.855,3272.2,,,,,
751,07/06/21 19:30:00,15.760,1894.5,,,,,
752,07/06/21 20:30:00,15.664,1216.3,,,,,
753,07/06/21 21:30:00,15.473,1237.9,,,,,
754,07/06/21 22:30:00,15.378,592.0,,,,,
755,07/06/21 23:30:00,15.187,129.2,,,,,
756,07/07/21 00:30:00,14.900,21.5,,,,,
757,07/07/21 01:30:00,14.804,10.8,,,,,
758,07/07/21 02:30:00,14.709,10.8,,,,,
759,07/07/21 03:30:00,14.709,43.1,,,,,
760,07/07/21 04:30:00,14.613,172.2,,,,,
761,07/07/21 05:30:00,14.613,710.4,,,,,
762,07/07/21 06:30:00,14.709,1463.9,,,,,
763,07/07/21 07:30:00,14.900,3616.7,,,,,
764,07/07/21 08:30:00,14.996,4822.3,,,,,
765,07/07/21 09:30:00,15.282,14466.8,,,,,
766,07/07/21 10:30:00,15.569,6200.0,,,,,
767,07/07/21 11:30:00,15.855,8266.7,,,,,
768,07/07/21 12:30:00,16.141,10677.8,,,,,
769,07/07/21 13:30:00,16.332,8266.7,,,,,
770,07/07/21 14:30:00,16.523,18600.1,,,,,
771,07/07/21 15:30:00,16.808,12400.1,,,,,
772,07/07/21 16:30:00,16.999,8266.7,,,,,
773,07/07/21 17:30:00,17.189,5511.1,,,,,
774,07/07/21 18:30:00,17.284,2325.0,,,,,
775,07/07/21 19:30:00,16.903,1377.8,,,,,
776,07/07/21 20:30:00,16.999,710.4,,,,,
777,07/07/21 21:30:00,16.523,398.3,,,,,
778,07/07/21 22:30:00,16.523,161.5,,,,,
779,07/07/21 23:30:00,15.951,86.1,,,,,
780,07/08/21 00:30:00,15.760,21.5,,,,,
781,07/08/21 01:30:00,15.664,10.8,,,,,
782,07/08/21 02:30:00,15.664,43.1,,,,,
783,07/08/21 03:30:00,15.378,215.3,,,,,
784,07/08/21 04:30:00,14.996,1022.6,,,,,
785,07/08/21 05:30:00,14.900,925.7,,,,,
786,07/08/21 06:30:00,14.900,1980.6,,,,,
787,07/08/21 07:30:00,14.709,2238.9,,,,,
788,07/08/21 08:30:00,14.804,2583.4,,,,,
789,07/08/21 09:30:00,15.091,6544.5,,,,,
790,07/08/21 10:30:00,14.996,3272.2,,,,,
791,07/08/21 11:30:00,15.569,4477.8,,,,,
792,07/08/21 12:30:00,16.427,11022.3,,,,,
793,07/08/21 13:30:00,16.523,7233.4,,,,,
794,07/08/21 14:30:00,16.713,5166.7,,,,,
795,07/08/21 15:30:00,16.903,5166.7,,,,,
796,07/08/21 16:30:00,16.999,6200.0,,,,,
797,07/08/21 17:30:00,16.999,3961.1,,,,,
798,07/08/21 18:30:00,16.903,2325.0,,,,,
799,07/08/21 19:30:00,16.523,1463.9,,,,,
800,07/08/21 20:30:00,16.332,344.4,,,,,
801,07/08/21 21:30:00,16.237,172.2,,,,,
802,07/08/21 22:30:00,16.713,64.6,,,,,
803,07/08/21 23:30:00,16.618,10.8,,,,,
804,07/09/21 00:30:00,16.237,0.0,,,,,
805,07/09/21 01:30:00,16.046,0.0,,,,,
806,07/09/21 02:30:00,15.951,10.8,,,,,
807,07/09/21 03:30:00,15.951,86.1,,,,,
808,07/09/21 04:30:00,15.951,279.9,,,,,
809,07/09/21 05:30:00,15.855,495.1,,,,,
810,07/09/21 06:30:00,15.855,1097.9,,,,,
811,07/09/21 07:30:00,15.951,1808.3,,,,,
812,07/09/21 08:30:00,16.141,2927.8,,,,,
813,07/09/21 09:30:00,16.332,2755.6,,,,,
814,07/09/21 10:30:00,16.618,5166.7,,,,,
815,07/09/21 11:30:00,16.618,3272.2,,,,,
816,07/09/21 12:30:00,16.713,2755.6,,,,,
817,07/09/21 13:30:00,16.808,3616.7,,,,,
818,07/09/21 14:30:00,16.523,3272.2,,,,,
819,07/09/21 15:30:00,16.237,4650.0,,,,,
820,07/09/21 16:30:00,16.332,1463.9,,,,,
821,07/09/21 17:30:00,16.141,1377.8,,,,,
822,07/09/21 18:30:00,16.046,764.2,,,,,
823,07/09/21 19:30:00,16.141,764.2,,,,,
824,07/09/21 20:30:00,16.046,452.1,,,,,
825,07/09/21 21:30:00,15.951,269.1,,,,,
826,07/09/21 22:30:00,15.855,53.8,,,,,
827,07/09/21 23:30:00,15.855,10.8,,,,,
828,07/10/21 00:30:00,15.760,0.0,,,,,
829,07/10/21 01:30:00,15.664,0.0,,,,,
830,07/10/21 02:30:00,15.664,64.6,,,,,
831,07/10/21 03:30:00,15.664,129.2,,,,,
832,07/10/21 04:30:00,15.664,366.0,,,,,
833,07/10/21 05:30:00,15.664,592.0,,,,,
834,07/10/21 06:30:00,15.760,904.2,,,,,
835,07/10/21 07:30:00,15.855,1463.9,,,,,
836,07/10/21 08:30:00,16.046,2152.8,,,,,
837,07/10/21 09:30:00,16.046,3444.5,,,,,
838,07/10/21 10:30:00,16.332,3961.1,,,,,
839,07/10/21 11:30:00,16.332,3616.7,,,,,
840,07/10/21 12:30:00,17.379,3616.7,,,,,
841,07/10/21 13:30:00,17.475,4994.5,,,,,
842,07/10/21 14:30:00,17.189,4822.3,,,,,
843,07/10/21 15:30:00,16.808,3444.5,,,,,
844,07/10/21 16:30:00,17.189,1377.8,,,,,
845,07/10/21 17:30:00,16.713,2583.4,,,,,
846,07/10/21 18:30:00,16.618,699.7,,,,,
847,07/10/21 19:30:00,16.523,581.3,,,,,
848,07/10/21 20:30:00,16.618,484.4,,,,,
849,07/10/21 21:30:00,16.903,150.7,,,,,
850,07/10/21 22:30:00,16.713,96.9,,,,,
851,07/10/21 23:30:00,17.189,10.8,,,,,
852,07/11/21 00:30:00,17.475,0.0,,,,,
853,07/11/21 01:30:00,17.570,0.0,,,,,
854,07/11/21 02:30:00,17.379,0.0,,,,,
855,07/11/21 03:30:00,17.379,21.5,,,,,
856,07/11/21 04:30:00,17.284,43.1,,,,,
857,07/11/21 05:30:00,17.189,118.4,,,,,
858,07/11/21 06:30:00,17.094,290.6,,,,,
859,07/11/21 07:30:00,17.094,452.1,,,,,
860,07/11/21 08:30:00,17.189,667.4,,,,,
861,07/11/21 09:30:00,17.284,1980.6,,,,,
862,07/11/21 10:30:00,17.379,1980.6,,,,,
863,07/11/21 11:30:00,17.665,2325.0,,,,,
864,07/11/21 12:30:00,17.950,2325.0,,,,,
865,07/11/21 13:30:00,18.140,2755.6,,,,,
866,07/11/21 14:30:00,18.236,2583.4,,,,,
867,07/11/21 15:30:00,18.426,2669.5,,,,,
868,07/11/21 16:30:00,18.521,2497.2,,,,,
869,07/11/21 17:30:00,18.426,1550.0,,,,,
870,07/11/21 18:30:00,18.140,1162.5,,,,,
871,07/11/21 19:30:00,17.570,570.5,,,,,
872,07/11/21 20:30:00,17.760,204.5,,,,,
873,07/11/21 21:30:00,16.618,150.7,,,,,
874,07/11/21 22:30:00,16.713,64.6,,,,,
875,07/11/21 23:30:00,16.808,10.8,,,,,
876,07/12/21 00:30:00,16.523,0.0,,,,,
877,07/12/21 01:30:00,16.713,0.0,,,,,
878,07/12/21 02:30:00,16.999,0.0,,,,,
879,07/12/21 03:30:00,17.284,21.5,,,,,
880,07/12/21 04:30:00,17.284,75.3,,,,,
881,07/12/21 05:30:00,17.284,193.8,,,,,
882,07/12/21 06:30:00,17.094,204.5,,,,,
883,07/12/21 07:30:00,17.189,366.0,,,,,
884,07/12/21 08:30:00,17.094,785.8,,,,,
885,07/12/21 09:30:00,17.379,1227.1,,,,,
886,07/12/21 10:30:00,17.379,1550.0,,,,,
887,07/12/21 11:30:00,17.379,1722.2,,,,,
888,07/12/21 12:30:00,17.950,2066.7,,,,,
889,07/12/21 13:30:00,18.331,1550.0,,,,,
890,07/12/21 14:30:00,18.806,1377.8,,,,,
891,07/12/21 15:30:00,18.616,1248.6,,,,,
892,07/12/21 16:30:00,17.570,678.1,,,,,
893,07/12/21 17:30:00,17.284,742.7,,,,,
894,07/12/21 18:30:00,17.284,516.7,,,,,
895,07/12/21 19:30:00,17.189,473.6,,,,,
896,07/12/21 20:30:00,17.094,312.2,,,,,
897,07/12/21 21:30:00,16.999,107.6,,,,,
898,07/12/21 22:30:00,17.189,21.5,,,,,
899,07/12/21 23:30:00,17.189,0.0,,,,,
900,07/13/21 00:30:00,17.094,0.0,,,,,
901,07/13/21 01:30:00,16.713,0.0,,,,,
902,07/13/21 02:30:00,16.618,0.0,,,,,
903,07/13/21 03:30:00,16.427,10.8,,,,,
904,07/13/21 04:30:00,16.427,43.1,,,,,
905,07/13/21 05:30:00,16.427,150.7,,,,,
906,07/13/21 06:30:00,16.427,462.9,,,,,
907,07/13/21 07:30:00,16.427,602.8,,,,,
908,07/13/21 08:30:00,16.618,1141.0,,,,,
909,07/13/21 09:30:00,16.808,1377.8,,,,,
910,07/13/21 10:30:00,16.903,1377.8,,,,,
911,07/13/21 11:30:00,16.999,1808.3,,,,,
912,07/13/21 12:30:00,16.808,1636.1,,,,,
913,07/13/21 13:30:00,16.903,1463.9,,,,,
914,07/13/21 14:30:00,17.284,1722.2,,,,,
915,07/13/21 15:30:00,17.570,2238.9,,,,,
916,07/13/21 16:30:00,17.760,2411.1,,,,,
917,07/13/21 17:30:00,18.140,3444.5,,,,,
918,07/13/21 18:30:00,17.379,1377.8,,,,,
919,07/13/21 19:30:00,17.094,796.5,,,,,
920,07/13/21 20:30:00,17.094,473.6,,,,,
921,07/13/21 21:30:00,17.094,172.2,,,,,
922,07/13/21 22:30:00,16.999,21.5,,,,,
923,07/13/21 23:30:00,16.903,0.0,,,,,
924,07/14/21 00:30:00,16.808,0.0,,,,,
925,07/14/21 01:30:00,16.713,0.0,,,,,
926,07/14/21 02:30:00,16.523,0.0,,,,,
927,07/14/21 03:30:00,16.141,10.8,,,,,
928,07/14/21 04:30:00,15.951,64.6,,,,,
929,07/14/21 05:30:00,15.855,204.5,,,,,
930,07/14/21 06:30:00,16.046,172.2,,,,,
931,07/14/21 07:30:00,16.141,290.6,,,,,
932,07/14/21 08:30:00,16.141,538.2,,,,,
933,07/14/21 09:30:00,15.951,505.9,,,,,
934,07/14/21 10:30:00,15.855,775.0,,,,,
935,07/14/21 11:30:00,16.237,602.8,,,,,
936,07/14/21 12:30:00,16.237,818.1,,,,,
937,07/14/21 13:30:00,15.378,290.6,,,,,
938,07/14/21 14:30:00,15.760,290.6,,,,,
939,07/14/21 15:30:00,15.760,473.6,,,,,
940,07/14/21 16:30:00,15.569,688.9,,,,,
941,07/14/21 17:30:00,15.855,398.3,,,,,
942,07/14/21 18:30:00,16.046,516.7,,,,,
943,07/14/21 19:30:00,15.951,172.2,,,,,
944,07/14/21 20:30:00,15.855,86.1,,,,,
945,07/14/21 21:30:00,15.569,32.3,,,,,
946,07/14/21 22:30:00,15.282,0.0,,,,,
947,07/14/21 23:30:00,14.996,0.0,,,,,
948,07/15/21 00:30:00,14.804,0.0,,,,,
949,07/15/21 01:30:00,14.804,0.0,,,,,
950,07/15/21 02:30:00,14.709,0.0,,,,,
951,07/15/21 03:30:00,14.613,0.0,,,,,
952,07/15/21 04:30:00,14.613,43.1,,,,,
953,07/15/21 05:30:00,14.613,75.3,,,,,
954,07/15/21 06:30:00,14.613,204.5,,,,,
955,07/15/21 07:30:00,14.709,505.9,,,,,
956,07/15/21 08:30:00,14.709,215.3,,,,,
957,07/15/21 09:30:00,14.804,1011.8,,,,,
958,07/15/21 10:30:00,14.613,1377.8,,,,,
959,07/15/21 11:30:00,14.421,1076.4,,,,,
960,07/15/21 12:30:00,14.325,1270.1,,,,,
