Plot Title: miniDOT-Benthic-Reykjahlid							
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10349964, SEN S/N: 10349964, LBL: temp)"	"Intensity, Lux (LGR S/N: 10349964, SEN S/N: 10349964, LBL: light)"	Coupler Attached (LGR S/N: 10349964)	Host Connected (LGR S/N: 10349964)	Stopped (LGR S/N: 10349964)	End Of File (LGR S/N: 10349964)
139	6/16/2018 4:00	11.528	32.3				
140	6/16/2018 4:30	11.528	53.8				
141	6/16/2018 5:00	11.528	75.3				
142	6/16/2018 5:30	11.528	96.9				
143	6/16/2018 6:00	11.528	193.8				
144	6/16/2018 6:30	11.528	387.5				
145	6/16/2018 7:00	11.528	290.6				
146	6/16/2018 7:30	11.528	279.9				
147	6/16/2018 8:00	11.528	333.7				
148	6/16/2018 8:30	11.431	376.7				
149	6/16/2018 9:00	11.528	355.2				
150	6/16/2018 9:30	11.528	473.6				
151	6/16/2018 10:00	11.528	516.7				
152	6/16/2018 10:30	11.528	473.6				
153	6/16/2018 11:00	11.625	505.9				
154	6/16/2018 11:30	11.625	484.4				
155	6/16/2018 12:00	11.625	344.4				
156	6/16/2018 12:30	11.625	538.2				
157	6/16/2018 13:00	11.625	376.7				
158	6/16/2018 13:30	11.625	462.9				
159	6/16/2018 14:00	11.625	441.3				
160	6/16/2018 14:30	11.722	344.4				
161	6/16/2018 15:00	11.722	333.7				
162	6/16/2018 15:30	11.722	247.6				
163	6/16/2018 16:00	11.722	344.4				
164	6/16/2018 16:30	11.819	1001				
165	6/16/2018 17:00	11.819	172.2				
166	6/16/2018 17:30	11.819	183				
167	6/16/2018 18:00	11.722	279.9				
168	6/16/2018 18:30	11.722	215.3				
169	6/16/2018 19:00	11.819	215.3				
170	6/16/2018 19:30	11.819	161.5				
171	6/16/2018 20:00	11.819	172.2				
172	6/16/2018 20:30	11.819	86.1				
173	6/16/2018 21:00	11.819	75.3				
174	6/16/2018 21:30	11.819	32.3				
175	6/16/2018 22:00	11.819	32.3				
176	6/16/2018 22:30	11.722	10.8				
177	6/16/2018 23:00	11.722	0				
178	6/16/2018 23:30	11.722	0				
179	6/17/2018 0:00	11.722	0				
180	6/17/2018 0:30	11.625	0				
181	6/17/2018 1:00	11.625	0				
182	6/17/2018 1:30	11.625	0				
183	6/17/2018 2:00	11.528	0				
184	6/17/2018 2:30	11.528	0				
185	6/17/2018 3:00	11.528	0				
186	6/17/2018 3:30	11.528	10.8				
187	6/17/2018 4:00	11.528	21.5				
