"Plot Title: MD_E6_high_3Sep20"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517222, SEN S/N: 10517222, LBL: temp)","Intensity, Lux (LGR S/N: 10517222, SEN S/N: 10517222, LBL: light)","Coupler Attached (LGR S/N: 10517222)","Host Connected (LGR S/N: 10517222)","Stopped (LGR S/N: 10517222)","End Of File (LGR S/N: 10517222)"
314,09/29/20 02:00:00,4.415,0.0,,,,
315,09/29/20 04:00:00,4.415,0.0,,,,
316,09/29/20 06:00:00,4.207,0.0,,,,
317,09/29/20 08:00:00,4.415,215.3,,,,
318,09/29/20 10:00:00,4.519,2238.9,,,,
319,09/29/20 12:00:00,4.623,2066.7,,,,
320,09/29/20 14:00:00,4.831,2927.8,,,,
321,09/29/20 16:00:00,4.519,731.9,,,,
322,09/29/20 18:00:00,4.934,452.1,,,,
323,09/29/20 20:00:00,4.934,0.0,,,,
324,09/29/20 22:00:00,4.934,0.0,,,,
325,09/30/20 00:00:00,4.934,0.0,,,,
326,09/30/20 02:00:00,4.934,0.0,,,,
327,09/30/20 04:00:00,4.934,0.0,,,,
328,09/30/20 06:00:00,4.519,0.0,,,,
329,09/30/20 08:00:00,4.934,559.7,,,,
330,09/30/20 10:00:00,4.934,839.6,,,,
331,09/30/20 12:00:00,4.934,1313.2,,,,
332,09/30/20 14:00:00,5.037,1980.6,,,,
333,09/30/20 16:00:00,4.934,1550.0,,,,
334,09/30/20 18:00:00,4.727,118.4,,,,
335,09/30/20 20:00:00,4.727,0.0,,,,
336,09/30/20 22:00:00,4.727,0.0,,,,
337,10/01/20 00:00:00,4.415,0.0,,,,
338,10/01/20 02:00:00,4.519,0.0,,,,
339,10/01/20 04:00:00,4.727,0.0,,,,
340,10/01/20 06:00:00,4.519,0.0,,,,
341,10/01/20 08:00:00,4.519,807.3,,,,
342,10/01/20 10:00:00,4.623,5166.7,,,,
343,10/01/20 12:00:00,4.519,3616.7,,,,
344,10/01/20 14:00:00,4.519,2927.8,,,,
345,10/01/20 16:00:00,4.415,1237.9,,,,
346,10/01/20 18:00:00,4.311,172.2,,,,
347,10/01/20 20:00:00,4.102,0.0,,,,
348,10/01/20 22:00:00,3.998,0.0,,,,
349,10/02/20 00:00:00,3.893,0.0,,,,
350,10/02/20 02:00:00,3.788,0.0,,,,
351,10/02/20 04:00:00,3.578,0.0,,,,
352,10/02/20 06:00:00,3.578,0.0,,,,
353,10/02/20 08:00:00,3.578,129.2,,,,
354,10/02/20 10:00:00,3.683,871.9,,,,
355,10/02/20 12:00:00,3.683,1356.3,,,,
356,10/02/20 14:00:00,3.578,818.1,,,,
357,10/02/20 16:00:00,3.578,861.1,,,,
358,10/02/20 18:00:00,3.578,86.1,,,,
359,10/02/20 20:00:00,3.578,0.0,,,,
360,10/02/20 22:00:00,3.578,0.0,,,,
361,10/03/20 00:00:00,3.472,0.0,,,,
362,10/03/20 02:00:00,3.472,0.0,,,,
363,10/03/20 04:00:00,3.367,0.0,,,,
364,10/03/20 06:00:00,3.367,0.0,,,,
365,10/03/20 08:00:00,3.261,107.6,,,,
366,10/03/20 10:00:00,3.367,1033.3,,,,
367,10/03/20 12:00:00,3.472,2238.9,,,,
368,10/03/20 14:00:00,3.472,850.4,,,,
369,10/03/20 16:00:00,3.472,366.0,,,,
370,10/03/20 18:00:00,3.472,43.1,,,,
371,10/03/20 20:00:00,3.683,0.0,,,,
372,10/03/20 22:00:00,3.788,0.0,,,,
373,10/04/20 00:00:00,3.788,0.0,,,,
374,10/04/20 02:00:00,3.683,0.0,,,,
375,10/04/20 04:00:00,3.683,0.0,,,,
376,10/04/20 06:00:00,3.683,0.0,,,,
377,10/04/20 08:00:00,3.683,86.1,,,,
378,10/04/20 10:00:00,3.683,2411.1,,,,
379,10/04/20 12:00:00,3.788,4133.4,,,,
380,10/04/20 14:00:00,3.788,2066.7,,,,
381,10/04/20 16:00:00,3.788,1894.5,,,,
382,10/04/20 18:00:00,3.788,226.0,,,,
383,10/04/20 20:00:00,3.683,0.0,,,,
384,10/04/20 22:00:00,3.683,0.0,,,,
385,10/05/20 00:00:00,3.788,0.0,,,,
386,10/05/20 02:00:00,4.102,0.0,,,,
387,10/05/20 04:00:00,4.207,0.0,,,,
388,10/05/20 06:00:00,4.102,0.0,,,,
389,10/05/20 08:00:00,4.102,96.9,,,,
390,10/05/20 10:00:00,4.102,968.8,,,,
391,10/05/20 12:00:00,4.102,1076.4,,,,
392,10/05/20 14:00:00,4.311,936.5,,,,
393,10/05/20 16:00:00,4.519,656.6,,,,
394,10/05/20 18:00:00,4.519,43.1,,,,
395,10/05/20 20:00:00,4.311,0.0,,,,
396,10/05/20 22:00:00,4.415,0.0,,,,
397,10/06/20 00:00:00,4.519,0.0,,,,
398,10/06/20 02:00:00,4.727,0.0,,,,
399,10/06/20 04:00:00,4.623,0.0,,,,
400,10/06/20 06:00:00,4.623,0.0,,,,
401,10/06/20 08:00:00,4.727,75.3,,,,
402,10/06/20 10:00:00,4.831,893.4,,,,
403,10/06/20 12:00:00,4.934,3444.5,,,,
404,10/06/20 14:00:00,4.831,1173.3,,,,
405,10/06/20 16:00:00,4.831,1087.2,,,,
406,10/06/20 18:00:00,4.831,21.5,,,,
407,10/06/20 20:00:00,4.831,0.0,,,,
408,10/06/20 22:00:00,4.727,0.0,,,,
409,10/07/20 00:00:00,4.727,0.0,,,,
410,10/07/20 02:00:00,4.934,0.0,,,,
411,10/07/20 04:00:00,5.037,0.0,,,,
412,10/07/20 06:00:00,5.141,0.0,,,,
413,10/07/20 08:00:00,5.141,32.3,,,,
414,10/07/20 10:00:00,5.244,430.6,,,,
415,10/07/20 12:00:00,5.347,861.1,,,,
416,10/07/20 14:00:00,5.347,807.3,,,,
417,10/07/20 16:00:00,5.244,226.0,,,,
418,10/07/20 18:00:00,5.347,10.8,,,,
419,10/07/20 20:00:00,5.347,0.0,,,,
420,10/07/20 22:00:00,5.347,0.0,,,,
