"Plot Title: Sonde_St33_JULY_2019"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517215, SEN S/N: 10517215, LBL: Temp)","Intensity, Lux (LGR S/N: 10517215, SEN S/N: 10517215, LBL: Light)","Coupler Attached (LGR S/N: 10517215)","Host Connected (LGR S/N: 10517215)","Coupler Detached (LGR S/N: 10517215)","Stopped (LGR S/N: 10517215)","End Of File (LGR S/N: 10517215)"
715,08/06/19 07:30:00,10.944,16533.4,,,,,
716,08/06/19 08:00:00,13.076,46844.8,,,,,
717,08/06/19 08:30:00,10.944,24800.2,,,,,
718,08/06/19 09:00:00,12.013,33066.9,,,,,
719,08/06/19 09:30:00,11.916,34444.7,,,,,
720,08/06/19 10:00:00,12.497,37200.2,,,,,
721,08/06/19 10:30:00,12.787,38578.0,,,,,
722,08/06/19 11:00:00,12.980,39955.8,,,,,
723,08/06/19 11:30:00,12.980,38578.0,,,,,
724,08/06/19 12:00:00,14.709,60622.6,,,,,
725,08/06/19 12:30:00,14.900,55111.5,,,,,
726,08/06/19 13:00:00,13.365,52355.9,,,,,
727,08/06/19 13:30:00,12.980,38578.0,,,,,
728,08/06/19 14:00:00,12.594,35822.5,,,,,
729,08/06/19 14:30:00,12.497,35822.5,,,,,
730,08/06/19 15:00:00,12.013,28933.5,,,,,
731,08/06/19 15:30:00,12.304,37200.2,,,,,
732,08/06/19 16:00:00,12.497,38578.0,,,,,
733,08/06/19 16:30:00,11.916,30311.3,,,,,
734,08/06/19 17:00:00,11.916,23422.4,,,,,
735,08/06/19 17:30:00,10.651,17911.2,,,,,
736,08/06/19 18:00:00,10.944,18600.1,,,,,
737,08/06/19 18:30:00,11.139,22044.6,,,,,
738,08/06/19 19:00:00,10.455,13089.0,,,,,
739,08/06/19 19:30:00,9.669,9644.5,,,,,
740,08/06/19 20:00:00,9.472,8266.7,,,,,
741,08/06/19 20:30:00,8.978,4305.6,,,,,
742,08/06/19 21:00:00,8.382,2066.7,,,,,
743,08/06/19 21:30:00,8.282,1636.1,,,,,
744,08/06/19 22:00:00,7.983,516.7,,,,,
745,08/06/19 22:30:00,7.481,150.7,,,,,
746,08/06/19 23:00:00,7.179,10.8,,,,,
747,08/06/19 23:30:00,6.775,0.0,,,,,
748,08/07/19 00:00:00,6.775,0.0,,,,,
749,08/07/19 00:30:00,6.471,0.0,,,,,
750,08/07/19 01:00:00,6.166,0.0,,,,,
751,08/07/19 01:30:00,5.860,0.0,,,,,
752,08/07/19 02:00:00,5.860,0.0,,,,,
753,08/07/19 02:30:00,5.860,0.0,,,,,
754,08/07/19 03:00:00,5.757,0.0,,,,,
755,08/07/19 03:30:00,6.064,0.0,,,,,
756,08/07/19 04:00:00,6.268,96.9,,,,,
757,08/07/19 04:30:00,6.064,699.7,,,,,
758,08/07/19 05:00:00,6.064,1980.6,,,,,
759,08/07/19 05:30:00,6.370,2927.8,,,,,
760,08/07/19 06:00:00,6.674,5511.1,,,,,
761,08/07/19 06:30:00,6.877,7577.8,,,,,
762,08/07/19 07:00:00,6.978,5511.1,,,,,
763,08/07/19 07:30:00,6.877,9300.1,,,,,
764,08/07/19 08:00:00,8.082,22044.6,,,,,
765,08/07/19 08:30:00,8.282,26178.0,,,,,
766,08/07/19 09:00:00,8.879,28933.5,,,,,
767,08/07/19 09:30:00,8.779,27555.7,,,,,
768,08/07/19 10:00:00,10.161,46844.8,,,,,
769,08/07/19 10:30:00,9.571,44089.2,,,,,
770,08/07/19 11:00:00,10.651,31689.1,,,,,
771,08/07/19 11:30:00,10.846,52355.9,,,,,
772,08/07/19 12:00:00,11.625,37200.2,,,,,
773,08/07/19 12:30:00,11.431,41333.6,,,,,
774,08/07/19 13:00:00,11.431,34444.7,,,,,
775,08/07/19 13:30:00,10.651,37200.2,,,,,
776,08/07/19 14:00:00,11.819,37200.2,,,,,
777,08/07/19 14:30:00,12.304,41333.6,,,,,
778,08/07/19 15:00:00,11.528,34444.7,,,,,
779,08/07/19 15:30:00,11.334,37200.2,,,,,
780,08/07/19 16:00:00,10.553,34444.7,,,,,
781,08/07/19 16:30:00,9.669,23422.4,,,,,
782,08/07/19 17:00:00,9.373,20666.8,,,,,
783,08/07/19 17:30:00,9.965,22044.6,,,,,
784,08/07/19 18:00:00,12.207,30311.3,,,,,
785,08/07/19 18:30:00,9.176,15844.5,,,,,
786,08/07/19 19:00:00,8.581,15844.5,,,,,
787,08/07/19 19:30:00,7.582,8611.2,,,,,
788,08/07/19 20:00:00,6.978,5511.1,,,,,
789,08/07/19 20:30:00,6.370,4305.6,,,,,
790,08/07/19 21:00:00,6.268,3788.9,,,,,
791,08/07/19 21:30:00,5.655,1636.1,,,,,
792,08/07/19 22:00:00,5.450,495.1,,,,,
793,08/07/19 22:30:00,5.450,64.6,,,,,
794,08/07/19 23:00:00,5.347,0.0,,,,,
795,08/07/19 23:30:00,5.450,0.0,,,,,
796,08/08/19 00:00:00,5.347,0.0,,,,,
797,08/08/19 00:30:00,5.347,0.0,,,,,
798,08/08/19 01:00:00,5.244,0.0,,,,,
799,08/08/19 01:30:00,5.450,0.0,,,,,
800,08/08/19 02:00:00,5.860,0.0,,,,,
801,08/08/19 02:30:00,6.166,0.0,,,,,
802,08/08/19 03:00:00,6.166,0.0,,,,,
803,08/08/19 03:30:00,6.573,0.0,,,,,
804,08/08/19 04:00:00,6.775,43.1,,,,,
805,08/08/19 04:30:00,6.775,301.4,,,,,
806,08/08/19 05:00:00,6.674,1033.3,,,,,
807,08/08/19 05:30:00,6.877,2927.8,,,,,
808,08/08/19 06:00:00,7.079,6200.0,,,,,
809,08/08/19 06:30:00,7.179,6544.5,,,,,
810,08/08/19 07:00:00,7.280,8266.7,,,,,
811,08/08/19 07:30:00,7.582,13777.9,,,,,
812,08/08/19 08:00:00,7.682,10677.8,,,,,
813,08/08/19 08:30:00,7.882,11022.3,,,,,
814,08/08/19 09:00:00,8.481,23422.4,,,,,
815,08/08/19 09:30:00,9.077,28933.5,,,,,
816,08/08/19 10:00:00,9.472,26178.0,,,,,
817,08/08/19 10:30:00,8.481,17222.3,,,,,
818,08/08/19 11:00:00,9.077,20666.8,,,,,
819,08/08/19 11:30:00,10.455,46844.8,,,,,
820,08/08/19 12:00:00,10.259,30311.3,,,,,
821,08/08/19 12:30:00,9.965,28933.5,,,,,
822,08/08/19 13:00:00,10.455,52355.9,,,,,
823,08/08/19 13:30:00,10.259,41333.6,,,,,
824,08/08/19 14:00:00,11.139,57867.0,,,,,
825,08/08/19 14:30:00,14.325,93689.5,,,,,
826,08/08/19 15:00:00,12.110,46844.8,,,,,
827,08/08/19 15:30:00,9.571,30311.3,,,,,
828,08/08/19 16:00:00,10.651,46844.8,,,,,
829,08/08/19 16:30:00,9.373,30311.3,,,,,
830,08/08/19 17:00:00,9.373,26178.0,,,,,
831,08/08/19 17:30:00,9.669,22044.6,,,,,
832,08/08/19 18:00:00,9.965,35822.5,,,,,
833,08/08/19 18:30:00,8.481,16533.4,,,,,
834,08/08/19 19:00:00,8.082,9300.1,,,,,
835,08/08/19 19:30:00,7.983,9300.1,,,,,
836,08/08/19 20:00:00,7.983,8611.2,,,,,
837,08/08/19 20:30:00,7.582,4822.3,,,,,
838,08/08/19 21:00:00,7.280,1980.6,,,,,
839,08/08/19 21:30:00,7.179,1141.0,,,,,
840,08/08/19 22:00:00,7.179,344.4,,,,,
841,08/08/19 22:30:00,6.674,21.5,,,,,
842,08/08/19 23:00:00,6.775,0.0,,,,,
843,08/08/19 23:30:00,6.471,0.0,,,,,
844,08/09/19 00:00:00,6.674,0.0,,,,,
845,08/09/19 00:30:00,6.573,0.0,,,,,
846,08/09/19 01:00:00,6.674,0.0,,,,,
847,08/09/19 01:30:00,6.573,0.0,,,,,
848,08/09/19 02:00:00,6.573,0.0,,,,,
849,08/09/19 02:30:00,6.573,0.0,,,,,
850,08/09/19 03:00:00,6.674,0.0,,,,,
851,08/09/19 03:30:00,6.370,0.0,,,,,
852,08/09/19 04:00:00,6.573,10.8,,,,,
853,08/09/19 04:30:00,6.775,150.7,,,,,
854,08/09/19 05:00:00,6.674,624.3,,,,,
855,08/09/19 05:30:00,6.573,1980.6,,,,,
856,08/09/19 06:00:00,6.471,2066.7,,,,,
857,08/09/19 06:30:00,6.877,3961.1,,,,,
858,08/09/19 07:00:00,7.179,6544.5,,,,,
859,08/09/19 07:30:00,7.782,11022.3,,,,,
860,08/09/19 08:00:00,8.082,11022.3,,,,,
861,08/09/19 08:30:00,8.282,18600.1,,,,,
862,08/09/19 09:00:00,7.983,12400.1,,,,,
863,08/09/19 09:30:00,8.182,16533.4,,,,,
864,08/09/19 10:00:00,8.978,28933.5,,,,,
865,08/09/19 10:30:00,9.373,30311.3,,,,,
866,08/09/19 11:00:00,10.063,41333.6,,,,,
867,08/09/19 11:30:00,9.373,31689.1,,,,,
868,08/09/19 12:00:00,11.139,57867.0,,,,,
869,08/09/19 12:30:00,9.669,38578.0,,,,,
870,08/09/19 13:00:00,10.357,33066.9,,,,,
871,08/09/19 13:30:00,10.161,44089.2,,,,,
872,08/09/19 14:00:00,9.571,26178.0,,,,,
873,08/09/19 14:30:00,9.571,30311.3,,,,,
874,08/09/19 15:00:00,11.625,49600.3,,,,,
875,08/09/19 15:30:00,8.879,16533.4,,,,,
876,08/09/19 16:00:00,8.680,14466.8,,,,,
877,08/09/19 16:30:00,9.373,28933.5,,,,,
878,08/09/19 17:00:00,8.779,14466.8,,,,,
879,08/09/19 17:30:00,8.879,14466.8,,,,,
880,08/09/19 18:00:00,8.879,11711.2,,,,,
881,08/09/19 18:30:00,8.779,14466.8,,,,,
882,08/09/19 19:00:00,8.382,6200.0,,,,,
883,08/09/19 19:30:00,8.382,9300.1,,,,,
884,08/09/19 20:00:00,7.983,6200.0,,,,,
885,08/09/19 20:30:00,7.782,5166.7,,,,,
886,08/09/19 21:00:00,7.782,2583.4,,,,,
887,08/09/19 21:30:00,7.381,1162.5,,,,,
888,08/09/19 22:00:00,7.280,204.5,,,,,
889,08/09/19 22:30:00,6.978,21.5,,,,,
890,08/09/19 23:00:00,6.674,0.0,,,,,
891,08/09/19 23:30:00,6.268,0.0,,,,,
892,08/10/19 00:00:00,5.860,0.0,,,,,
893,08/10/19 00:30:00,5.655,0.0,,,,,
894,08/10/19 01:00:00,6.166,0.0,,,,,
895,08/10/19 01:30:00,5.962,0.0,,,,,
896,08/10/19 02:00:00,5.962,0.0,,,,,
897,08/10/19 02:30:00,5.860,0.0,,,,,
898,08/10/19 03:00:00,5.860,0.0,,,,,
899,08/10/19 03:30:00,5.757,0.0,,,,,
900,08/10/19 04:00:00,5.757,32.3,,,,,
901,08/10/19 04:30:00,5.655,236.8,,,,,
902,08/10/19 05:00:00,5.552,570.5,,,,,
903,08/10/19 05:30:00,5.450,1463.9,,,,,
904,08/10/19 06:00:00,5.347,2927.8,,,,,
905,08/10/19 06:30:00,5.552,3616.7,,,,,
906,08/10/19 07:00:00,5.450,3100.0,,,,,
907,08/10/19 07:30:00,5.450,2669.5,,,,,
908,08/10/19 08:00:00,5.552,3788.9,,,,,
909,08/10/19 08:30:00,5.860,5338.9,,,,,
910,08/10/19 09:00:00,6.064,6544.5,,,,,
911,08/10/19 09:30:00,6.877,16533.4,,,,,
912,08/10/19 10:00:00,7.682,15844.5,,,,,
913,08/10/19 10:30:00,7.782,22044.6,,,,,
914,08/10/19 11:00:00,8.779,34444.7,,,,,
915,08/10/19 11:30:00,8.978,41333.6,,,,,
916,08/10/19 12:00:00,9.373,35822.5,,,,,
917,08/10/19 12:30:00,7.179,11022.3,,,,,
918,08/10/19 13:00:00,7.782,19289.0,,,,,
919,08/10/19 13:30:00,8.581,27555.7,,,,,
920,08/10/19 14:00:00,8.282,26178.0,,,,,
921,08/10/19 14:30:00,7.983,24800.2,,,,,
922,08/10/19 15:00:00,7.983,22044.6,,,,,
923,08/10/19 15:30:00,10.063,42711.4,,,,,
924,08/10/19 16:00:00,8.481,26178.0,,,,,
925,08/10/19 16:30:00,8.182,23422.4,,,,,
926,08/10/19 17:00:00,8.382,20666.8,,,,,
927,08/10/19 17:30:00,8.382,27555.7,,,,,
928,08/10/19 18:00:00,8.481,31689.1,,,,,
929,08/10/19 18:30:00,7.481,15155.7,,,,,
930,08/10/19 19:00:00,7.179,12400.1,,,,,
931,08/10/19 19:30:00,7.079,11022.3,,,,,
932,08/10/19 20:00:00,6.573,4994.5,,,,,
933,08/10/19 20:30:00,6.573,4994.5,,,,,
934,08/10/19 21:00:00,6.573,2066.7,,,,,
935,08/10/19 21:30:00,6.370,721.2,,,,,
936,08/10/19 22:00:00,6.268,118.4,,,,,
937,08/10/19 22:30:00,6.064,0.0,,,,,
938,08/10/19 23:00:00,6.268,0.0,,,,,
939,08/10/19 23:30:00,6.064,0.0,,,,,
940,08/11/19 00:00:00,6.166,0.0,,,,,
941,08/11/19 00:30:00,6.471,0.0,,,,,
942,08/11/19 01:00:00,6.573,0.0,,,,,
943,08/11/19 01:30:00,6.775,0.0,,,,,
944,08/11/19 02:00:00,6.978,0.0,,,,,
945,08/11/19 02:30:00,6.674,0.0,,,,,
946,08/11/19 03:00:00,6.370,0.0,,,,,
947,08/11/19 03:30:00,6.573,0.0,,,,,
948,08/11/19 04:00:00,6.573,10.8,,,,,
949,08/11/19 04:30:00,6.674,139.9,,,,,
950,08/11/19 05:00:00,6.978,312.2,,,,,
951,08/11/19 05:30:00,6.674,764.2,,,,,
952,08/11/19 06:00:00,6.877,1894.5,,,,,
953,08/11/19 06:30:00,6.674,2927.8,,,,,
954,08/11/19 07:00:00,6.877,3272.2,,,,,
955,08/11/19 07:30:00,6.775,7233.4,,,,,
956,08/11/19 08:00:00,6.674,12400.1,,,,,
957,08/11/19 08:30:00,6.674,13777.9,,,,,
958,08/11/19 09:00:00,7.079,24800.2,,,,,
959,08/11/19 09:30:00,7.782,20666.8,,,,,
960,08/11/19 10:00:00,6.877,16533.4,,,,,
961,08/11/19 10:30:00,8.680,60622.6,,,,,
962,08/11/19 11:00:00,7.882,37200.2,,,,,
963,08/11/19 11:30:00,7.582,46844.8,,,,,
964,08/11/19 12:00:00,7.179,27555.7,,,,,
965,08/11/19 12:30:00,6.370,26178.0,,,,,
966,08/11/19 13:00:00,6.064,23422.4,,,,,
967,08/11/19 13:30:00,6.370,27555.7,,,,,
968,08/11/19 14:00:00,6.370,24800.2,,,,,
969,08/11/19 14:30:00,6.674,38578.0,,,,,
970,08/11/19 15:00:00,6.268,22044.6,,,,,
971,08/11/19 15:30:00,5.860,17911.2,,,,,
972,08/11/19 16:00:00,5.552,16533.4,,,,,
973,08/11/19 16:30:00,5.860,20666.8,,,,,
974,08/11/19 17:00:00,6.268,18600.1,,,,,
975,08/11/19 17:30:00,5.860,17222.3,,,,,
976,08/11/19 18:00:00,5.552,7577.8,,,,,
977,08/11/19 18:30:00,5.757,5166.7,,,,,
978,08/11/19 19:00:00,5.757,3616.7,,,,,
979,08/11/19 19:30:00,5.037,3444.5,,,,,
980,08/11/19 20:00:00,5.244,4133.4,,,,,
981,08/11/19 20:30:00,3.788,1377.8,,,,,
982,08/11/19 21:00:00,3.049,968.8,,,,,
983,08/11/19 21:30:00,2.517,516.7,,,,,
984,08/11/19 22:00:00,3.049,86.1,,,,,
985,08/11/19 22:30:00,3.683,0.0,,,,,
986,08/11/19 23:00:00,3.578,0.0,,,,,
987,08/11/19 23:30:00,3.261,0.0,,,,,
988,08/12/19 00:00:00,3.472,0.0,,,,,
989,08/12/19 00:30:00,3.788,0.0,,,,,
990,08/12/19 01:00:00,3.155,0.0,,,,,
991,08/12/19 01:30:00,3.049,0.0,,,,,
992,08/12/19 02:00:00,3.472,0.0,,,,,
993,08/12/19 02:30:00,3.998,0.0,,,,,
994,08/12/19 03:00:00,3.788,0.0,,,,,
995,08/12/19 03:30:00,3.683,0.0,,,,,
996,08/12/19 04:00:00,3.893,0.0,,,,,
997,08/12/19 04:30:00,4.102,64.6,,,,,
998,08/12/19 05:00:00,3.893,796.5,,,,,
999,08/12/19 05:30:00,4.207,1463.9,,,,,
1000,08/12/19 06:00:00,4.207,2927.8,,,,,
1001,08/12/19 06:30:00,4.727,8266.7,,,,,
1002,08/12/19 07:00:00,4.519,6200.0,,,,,
1003,08/12/19 07:30:00,4.519,6544.5,,,,,
1004,08/12/19 08:00:00,5.450,16533.4,,,,,
1005,08/12/19 08:30:00,5.552,14466.8,,,,,
1006,08/12/19 09:00:00,5.655,19289.0,,,,,
1007,08/12/19 09:30:00,5.655,13777.9,,,,,
1008,08/12/19 10:00:00,5.552,12400.1,,,,,
1009,08/12/19 10:30:00,5.552,13089.0,,,,,
1010,08/12/19 11:00:00,5.860,8266.7,,,,,
1011,08/12/19 11:30:00,5.757,13777.9,,,,,
1012,08/12/19 12:00:00,6.674,16533.4,,,,,
1013,08/12/19 12:30:00,5.757,14466.8,,,,,
1014,08/12/19 13:00:00,5.860,18600.1,,,,,
1015,08/12/19 13:30:00,5.655,20666.8,,,,,
1016,08/12/19 14:00:00,6.064,23422.4,,,,,
1017,08/12/19 14:30:00,6.166,16533.4,,,,,
1018,08/12/19 15:00:00,6.674,9300.1,,,,,
1019,08/12/19 15:30:00,6.978,14466.8,,,,,
1020,08/12/19 16:00:00,6.978,15155.7,,,,,
1021,08/12/19 16:30:00,6.877,12400.1,,,,,
1022,08/12/19 17:00:00,6.877,17222.3,,,,,
1023,08/12/19 17:30:00,7.381,20666.8,,,,,
1024,08/12/19 18:00:00,6.674,7233.4,,,,,
1025,08/12/19 18:30:00,6.370,5511.1,,,,,
1026,08/12/19 19:00:00,6.674,4305.6,,,,,
1027,08/12/19 19:30:00,6.978,13777.9,,,,,
1028,08/12/19 20:00:00,7.481,11711.2,,,,,
1029,08/12/19 20:30:00,6.573,2755.6,,,,,
1030,08/12/19 21:00:00,6.370,1463.9,,,,,
1031,08/12/19 21:30:00,6.166,441.3,,,,,
1032,08/12/19 22:00:00,6.268,64.6,,,,,
1033,08/12/19 22:30:00,6.166,0.0,,,,,
1034,08/12/19 23:00:00,6.268,0.0,,,,,
1035,08/12/19 23:30:00,6.166,0.0,,,,,
1036,08/13/19 00:00:00,6.064,0.0,,,,,
1037,08/13/19 00:30:00,6.268,0.0,,,,,
1038,08/13/19 01:00:00,6.268,0.0,,,,,
1039,08/13/19 01:30:00,6.268,0.0,,,,,
1040,08/13/19 02:00:00,6.268,0.0,,,,,
1041,08/13/19 02:30:00,6.268,0.0,,,,,
1042,08/13/19 03:00:00,6.268,0.0,,,,,
1043,08/13/19 03:30:00,6.166,0.0,,,,,
1044,08/13/19 04:00:00,6.166,0.0,,,,,
1045,08/13/19 04:30:00,6.268,32.3,,,,,
1046,08/13/19 05:00:00,6.268,172.2,,,,,
1047,08/13/19 05:30:00,6.268,559.7,,,,,
1048,08/13/19 06:00:00,6.471,1722.2,,,,,
1049,08/13/19 06:30:00,6.471,5511.1,,,,,
1050,08/13/19 07:00:00,6.370,6544.5,,,,,
1051,08/13/19 07:30:00,6.978,10333.4,,,,,
1052,08/13/19 08:00:00,7.280,10333.4,,,,,
1053,08/13/19 08:30:00,7.782,8611.2,,,,,
1054,08/13/19 09:00:00,6.775,8611.2,,,,,
1055,08/13/19 09:30:00,8.680,23422.4,,,,,
1056,08/13/19 10:00:00,8.978,22044.6,,,,,
1057,08/13/19 10:30:00,11.722,35822.5,,,,,
1058,08/13/19 11:00:00,13.750,57867.0,,,,,
1059,08/13/19 11:30:00,10.944,52355.9,,,,,
1060,08/13/19 12:00:00,9.965,34444.7,,,,,
1061,08/13/19 12:30:00,11.041,57867.0,,,,,
1062,08/13/19 13:00:00,9.571,33066.9,,,,,
1063,08/13/19 13:30:00,9.571,28933.5,,,,,
1064,08/13/19 14:00:00,10.944,37200.2,,,,,
1065,08/13/19 14:30:00,10.455,28933.5,,,,,
1066,08/13/19 15:00:00,10.259,21355.7,,,,,
1067,08/13/19 15:30:00,9.768,19289.0,,,,,
1068,08/13/19 16:00:00,10.357,49600.3,,,,,
1069,08/13/19 16:30:00,10.357,38578.0,,,,,
1070,08/13/19 17:00:00,8.978,28933.5,,,,,
1071,08/13/19 17:30:00,11.139,31689.1,,,,,
1072,08/13/19 18:00:00,8.182,18600.1,,,,,
1073,08/13/19 18:30:00,8.082,21355.7,,,,,
1074,08/13/19 19:00:00,7.481,12400.1,,,,,
1075,08/13/19 19:30:00,6.877,6200.0,,,,,
1076,08/13/19 20:00:00,6.877,6544.5,,,,,
1077,08/13/19 20:30:00,6.775,3961.1,,,,,
1078,08/13/19 21:00:00,6.370,2325.0,,,,,
1079,08/13/19 21:30:00,6.166,785.8,,,,,
1080,08/13/19 22:00:00,5.860,118.4,,,,,
1081,08/13/19 22:30:00,5.860,0.0,,,,,
1082,08/13/19 23:00:00,5.757,0.0,,,,,
1083,08/13/19 23:30:00,5.757,0.0,,,,,
1084,08/14/19 00:00:00,5.552,0.0,,,,,
1085,08/14/19 00:30:00,5.655,0.0,,,,,
1086,08/14/19 01:00:00,5.552,0.0,,,,,
1087,08/14/19 01:30:00,5.450,0.0,,,,,
1088,08/14/19 02:00:00,5.244,0.0,,,,,
1089,08/14/19 02:30:00,5.141,0.0,,,,,
1090,08/14/19 03:00:00,4.934,0.0,,,,,
1091,08/14/19 03:30:00,4.934,0.0,,,,,
1092,08/14/19 04:00:00,4.519,0.0,,,,,
1093,08/14/19 04:30:00,4.934,150.7,,,,,
1094,08/14/19 05:00:00,4.934,1065.6,,,,,
1095,08/14/19 05:30:00,4.934,3444.5,,,,,
1096,08/14/19 06:00:00,5.037,5166.7,,,,,
1097,08/14/19 06:30:00,5.347,5166.7,,,,,
1098,08/14/19 07:00:00,5.450,6544.5,,,,,
1099,08/14/19 07:30:00,6.268,11711.2,,,,,
1100,08/14/19 08:00:00,8.082,26178.0,,,,,
1101,08/14/19 08:30:00,9.866,30311.3,,,,,
1102,08/14/19 09:00:00,11.431,34444.7,,,,,
1103,08/14/19 09:30:00,12.401,27555.7,,,,,
1104,08/14/19 10:00:00,10.161,24800.2,,,,,
1105,08/14/19 10:30:00,9.176,31689.1,,,,,
1106,08/14/19 11:00:00,9.373,26178.0,,,,,
1107,08/14/19 11:30:00,10.259,42711.4,,,,,
1108,08/14/19 12:00:00,9.571,30311.3,,,,,
1109,08/14/19 12:30:00,9.373,28933.5,,,,,
1110,08/14/19 13:00:00,9.176,28933.5,,,,,
1111,08/14/19 13:30:00,9.472,33066.9,,,,,
1112,08/14/19 14:00:00,9.669,33066.9,,,,,
1113,08/14/19 14:30:00,10.748,42711.4,,,,,
1114,08/14/19 15:00:00,10.357,44089.2,,,,,
1115,08/14/19 15:30:00,9.176,26178.0,,,,,
1116,08/14/19 16:00:00,8.481,24800.2,,,,,
1117,08/14/19 16:30:00,8.481,28933.5,,,,,
1118,08/14/19 17:00:00,8.680,23422.4,,,,,
1119,08/14/19 17:30:00,8.182,17222.3,,,,,
1120,08/14/19 18:00:00,8.082,18600.1,,,,,
1121,08/14/19 18:30:00,7.682,10333.4,,,,,
1122,08/14/19 19:00:00,7.983,11711.2,,,,,
1123,08/14/19 19:30:00,7.481,6544.5,,,,,
1124,08/14/19 20:00:00,6.978,3616.7,,,,,
1125,08/14/19 20:30:00,6.775,2238.9,,,,,
1126,08/14/19 21:00:00,6.573,1270.1,,,,,
1127,08/14/19 21:30:00,6.370,376.7,,,,,
1128,08/14/19 22:00:00,6.268,21.5,,,,,
1129,08/14/19 22:30:00,6.268,0.0,,,,,
1130,08/14/19 23:00:00,6.370,0.0,,,,,
1131,08/14/19 23:30:00,6.573,0.0,,,,,
1132,08/15/19 00:00:00,6.775,0.0,,,,,
1133,08/15/19 00:30:00,6.775,0.0,,,,,
1134,08/15/19 01:00:00,6.775,0.0,,,,,
1135,08/15/19 01:30:00,6.775,0.0,,,,,
1136,08/15/19 02:00:00,6.674,0.0,,,,,
1137,08/15/19 02:30:00,6.573,0.0,,,,,
1138,08/15/19 03:00:00,6.674,0.0,,,,,
1139,08/15/19 03:30:00,6.471,0.0,,,,,
1140,08/15/19 04:00:00,6.573,0.0,,,,,
1141,08/15/19 04:30:00,6.573,75.3,,,,,
1142,08/15/19 05:00:00,6.674,602.8,,,,,
1143,08/15/19 05:30:00,6.775,1894.5,,,,,
1144,08/15/19 06:00:00,6.978,3616.7,,,,,
1145,08/15/19 06:30:00,7.280,5338.9,,,,,
1146,08/15/19 07:00:00,7.582,6544.5,,,,,
1147,08/15/19 07:30:00,8.182,11711.2,,,,,
1148,08/15/19 08:00:00,10.063,24800.2,,,,,
1149,08/15/19 08:30:00,10.063,23422.4,,,,,
1150,08/15/19 09:00:00,10.455,31689.1,,,,,
1151,08/15/19 09:30:00,11.041,30311.3,,,,,
1152,08/15/19 10:00:00,16.141,46844.8,,,,,
1153,08/15/19 10:30:00,21.473,68889.3,,,,,
1154,08/15/19 11:00:00,14.709,44089.2,,,,,
1155,08/15/19 11:30:00,14.900,63378.2,,,,,
1156,08/15/19 12:00:00,17.665,2497.2,,,,,
1157,08/15/19 12:30:00,18.331,27555.7,,,,,
1158,08/15/19 13:00:00,14.134,22044.6,,,,,
1159,08/15/19 13:30:00,13.750,4994.5,,,,,
1160,08/15/19 14:00:00,12.980,35822.5,,,,,
1161,08/15/19 14:30:00,13.076,37200.2,,,,,
1162,08/15/19 15:00:00,14.038,37200.2,,,,,
1163,08/15/19 15:30:00,21.282,53.8,,,,,
1164,08/15/19 16:00:00,20.615,43.1,,,,,
1165,08/15/19 16:25:44,,,Logged,,,,
1166,08/15/19 16:25:51,,,,Logged,,,
1167,08/15/19 16:26:05,,,,,Logged,,
1168,08/15/19 16:26:06,,,Logged,,,,
1169,08/15/19 16:26:14,,,,,,Logged,Logged
