"Plot Title: MD_st33_high_3Sep20"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349963, SEN S/N: 10349963)","Intensity, Lux (LGR S/N: 10349963, SEN S/N: 10349963)","Coupler Attached (LGR S/N: 10349963)","Host Connected (LGR S/N: 10349963)","Stopped (LGR S/N: 10349963)","End Of File (LGR S/N: 10349963)"
117,09/12/20 16:00:00,6.978,150.7,,,,
118,09/12/20 18:00:00,6.877,32.3,,,,
119,09/12/20 20:00:00,6.877,0.0,,,,
120,09/12/20 22:00:00,6.877,0.0,,,,
121,09/13/20 00:00:00,6.775,0.0,,,,
122,09/13/20 02:00:00,6.775,0.0,,,,
123,09/13/20 04:00:00,6.674,0.0,,,,
124,09/13/20 06:00:00,6.674,0.0,,,,
125,09/13/20 08:00:00,6.674,43.1,,,,
126,09/13/20 10:00:00,6.674,236.8,,,,
127,09/13/20 12:00:00,6.674,322.9,,,,
128,09/13/20 14:00:00,6.775,183.0,,,,
129,09/13/20 16:00:00,6.775,107.6,,,,
130,09/13/20 18:00:00,6.877,43.1,,,,
131,09/13/20 20:00:00,6.775,0.0,,,,
132,09/13/20 22:00:00,6.775,0.0,,,,
133,09/14/20 00:00:00,6.775,0.0,,,,
134,09/14/20 02:00:00,6.775,0.0,,,,
135,09/14/20 04:00:00,6.674,0.0,,,,
136,09/14/20 06:00:00,6.573,0.0,,,,
137,09/14/20 08:00:00,6.573,53.8,,,,
138,09/14/20 10:00:00,6.674,495.1,,,,
139,09/14/20 12:00:00,6.775,312.2,,,,
140,09/14/20 14:00:00,6.775,322.9,,,,
141,09/14/20 16:00:00,6.775,193.8,,,,
142,09/14/20 18:00:00,6.877,107.6,,,,
143,09/14/20 20:00:00,6.978,0.0,,,,
144,09/14/20 22:00:00,6.978,0.0,,,,
145,09/15/20 00:00:00,6.877,0.0,,,,
146,09/15/20 02:00:00,6.877,0.0,,,,
147,09/15/20 04:00:00,6.775,0.0,,,,
148,09/15/20 06:00:00,6.674,0.0,,,,
149,09/15/20 08:00:00,6.674,129.2,,,,
150,09/15/20 10:00:00,6.775,581.3,,,,
151,09/15/20 12:00:00,6.775,893.4,,,,
152,09/15/20 14:00:00,6.877,861.1,,,,
153,09/15/20 16:00:00,7.079,118.4,,,,
154,09/15/20 18:00:00,7.179,86.1,,,,
155,09/15/20 20:00:00,7.179,0.0,,,,
