"Plot Title: MD_e6_low_3sep20"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349970, SEN S/N: 10349970)","Intensity, Lux (LGR S/N: 10349970, SEN S/N: 10349970)","Coupler Attached (LGR S/N: 10349970)","Host Connected (LGR S/N: 10349970)","Stopped (LGR S/N: 10349970)","End Of File (LGR S/N: 10349970)"
116,09/12/20 14:00:00,6.573,710.4,,,,
117,09/12/20 16:00:00,6.573,1377.8,,,,
118,09/12/20 18:00:00,6.471,247.6,,,,
119,09/12/20 20:00:00,6.370,0.0,,,,
120,09/12/20 22:00:00,6.370,0.0,,,,
121,09/13/20 00:00:00,6.370,0.0,,,,
122,09/13/20 02:00:00,6.370,0.0,,,,
123,09/13/20 04:00:00,6.268,0.0,,,,
124,09/13/20 06:00:00,6.370,0.0,,,,
125,09/13/20 08:00:00,6.370,236.8,,,,
126,09/13/20 10:00:00,6.370,1033.3,,,,
127,09/13/20 12:00:00,6.573,1894.5,,,,
128,09/13/20 14:00:00,6.573,1097.9,,,,
129,09/13/20 16:00:00,6.573,1141.0,,,,
130,09/13/20 18:00:00,6.471,452.1,,,,
131,09/13/20 20:00:00,6.370,0.0,,,,
132,09/13/20 22:00:00,6.268,0.0,,,,
133,09/14/20 00:00:00,6.166,0.0,,,,
134,09/14/20 02:00:00,6.166,0.0,,,,
135,09/14/20 04:00:00,6.166,0.0,,,,
136,09/14/20 06:00:00,5.962,0.0,,,,
137,09/14/20 08:00:00,5.962,322.9,,,,
138,09/14/20 10:00:00,6.370,1130.2,,,,
139,09/14/20 12:00:00,6.471,1270.1,,,,
140,09/14/20 14:00:00,6.674,1377.8,,,,
141,09/14/20 16:00:00,6.573,1054.9,,,,
142,09/14/20 18:00:00,6.573,742.7,,,,
143,09/14/20 20:00:00,6.370,0.0,,,,
144,09/14/20 22:00:00,6.370,0.0,,,,
145,09/15/20 00:00:00,6.370,0.0,,,,
146,09/15/20 02:00:00,6.268,0.0,,,,
147,09/15/20 04:00:00,6.268,0.0,,,,
148,09/15/20 06:00:00,6.166,0.0,,,,
149,09/15/20 08:00:00,6.268,398.3,,,,
150,09/15/20 10:00:00,6.573,775.0,,,,
151,09/15/20 12:00:00,6.775,1097.9,,,,
152,09/15/20 14:00:00,6.978,1463.9,,,,
153,09/15/20 16:00:00,6.775,914.9,,,,
154,09/15/20 18:00:00,6.674,602.8,,,,
155,09/15/20 20:00:00,6.573,0.0,,,,
156,09/15/20 22:00:00,6.573,0.0,,,,
157,09/16/20 00:00:00,6.573,0.0,,,,
158,09/16/20 02:00:00,6.370,0.0,,,,
159,09/16/20 04:00:00,6.370,0.0,,,,
160,09/16/20 06:00:00,6.268,0.0,,,,
161,09/16/20 08:00:00,6.166,269.1,,,,
162,09/16/20 10:00:00,6.268,828.8,,,,
163,09/16/20 12:00:00,6.268,1119.5,,,,
164,09/16/20 14:00:00,6.370,430.6,,,,
165,09/16/20 16:00:00,6.268,139.9,,,,
166,09/16/20 18:00:00,6.268,96.9,,,,
167,09/16/20 20:00:00,6.370,0.0,,,,
168,09/16/20 22:00:00,6.370,0.0,,,,
169,09/17/20 00:00:00,6.573,0.0,,,,
170,09/17/20 02:00:00,6.471,0.0,,,,
171,09/17/20 04:00:00,6.573,0.0,,,,
172,09/17/20 06:00:00,6.471,0.0,,,,
173,09/17/20 08:00:00,6.268,43.1,,,,
174,09/17/20 10:00:00,6.166,53.8,,,,
175,09/17/20 12:00:00,6.268,150.7,,,,
176,09/17/20 14:00:00,6.370,129.2,,,,
177,09/17/20 16:00:00,6.471,1550.0,,,,
178,09/17/20 18:00:00,6.370,387.5,,,,
179,09/17/20 20:00:00,6.573,0.0,,,,
180,09/17/20 22:00:00,6.573,0.0,,,,
181,09/18/20 00:00:00,6.268,0.0,,,,
182,09/18/20 02:00:00,6.064,0.0,,,,
183,09/18/20 04:00:00,6.166,0.0,,,,
184,09/18/20 06:00:00,6.268,0.0,,,,
185,09/18/20 08:00:00,5.962,10.8,,,,
186,09/18/20 10:00:00,5.962,495.1,,,,
187,09/18/20 12:00:00,6.166,183.0,,,,
188,09/18/20 14:00:00,6.370,129.2,,,,
189,09/18/20 16:00:00,6.471,53.8,,,,
190,09/18/20 18:00:00,6.370,0.0,,,,
191,09/18/20 20:00:00,6.370,0.0,,,,
192,09/18/20 22:00:00,6.268,0.0,,,,
193,09/19/20 00:00:00,6.268,0.0,,,,
194,09/19/20 02:00:00,6.370,0.0,,,,
195,09/19/20 04:00:00,6.268,0.0,,,,
196,09/19/20 06:00:00,6.064,0.0,,,,
197,09/19/20 08:00:00,5.962,43.1,,,,
198,09/19/20 10:00:00,6.268,10.8,,,,
199,09/19/20 12:00:00,6.268,10.8,,,,
200,09/19/20 14:00:00,6.370,0.0,,,,
201,09/19/20 16:00:00,6.471,0.0,,,,
202,09/19/20 18:00:00,6.471,0.0,,,,
203,09/19/20 20:00:00,6.573,0.0,,,,
204,09/19/20 22:00:00,6.471,0.0,,,,
205,09/20/20 00:00:00,6.370,0.0,,,,
206,09/20/20 02:00:00,6.268,0.0,,,,
207,09/20/20 04:00:00,6.166,0.0,,,,
208,09/20/20 06:00:00,6.166,0.0,,,,
209,09/20/20 08:00:00,5.962,0.0,,,,
210,09/20/20 10:00:00,5.962,0.0,,,,
211,09/20/20 12:00:00,5.962,10.8,,,,
212,09/20/20 14:00:00,5.962,376.7,,,,
213,09/20/20 16:00:00,6.268,0.0,,,,
214,09/20/20 18:00:00,6.064,0.0,,,,
215,09/20/20 20:00:00,6.370,0.0,,,,
216,09/20/20 22:00:00,6.268,0.0,,,,
217,09/21/20 00:00:00,6.064,0.0,,,,
218,09/21/20 02:00:00,5.962,0.0,,,,
219,09/21/20 04:00:00,5.860,0.0,,,,
220,09/21/20 06:00:00,5.860,0.0,,,,
221,09/21/20 08:00:00,5.757,10.8,,,,
222,09/21/20 10:00:00,5.655,96.9,,,,
223,09/21/20 12:00:00,5.552,193.8,,,,
224,09/21/20 14:00:00,5.655,183.0,,,,
225,09/21/20 16:00:00,5.757,64.6,,,,
226,09/21/20 18:00:00,5.655,129.2,,,,
227,09/21/20 20:00:00,5.552,0.0,,,,
228,09/21/20 22:00:00,5.450,0.0,,,,
229,09/22/20 00:00:00,5.347,0.0,,,,
230,09/22/20 02:00:00,5.141,0.0,,,,
231,09/22/20 04:00:00,5.037,0.0,,,,
232,09/22/20 06:00:00,4.831,0.0,,,,
233,09/22/20 08:00:00,4.623,183.0,,,,
234,09/22/20 10:00:00,4.311,333.7,,,,
235,09/22/20 12:00:00,4.519,398.3,,,,
236,09/22/20 14:00:00,4.934,139.9,,,,
237,09/22/20 16:00:00,5.037,193.8,,,,
238,09/22/20 18:00:00,5.037,53.8,,,,
239,09/22/20 20:00:00,4.934,0.0,,,,
240,09/22/20 22:00:00,4.934,0.0,,,,
241,09/23/20 00:00:00,4.831,0.0,,,,
242,09/23/20 02:00:00,4.727,0.0,,,,
243,09/23/20 04:00:00,4.102,0.0,,,,
244,09/23/20 06:00:00,4.207,0.0,,,,
245,09/23/20 08:00:00,3.998,21.5,,,,
246,09/23/20 10:00:00,4.311,129.2,,,,
247,09/23/20 12:00:00,4.311,226.0,,,,
248,09/23/20 14:00:00,4.207,678.1,,,,
249,09/23/20 16:00:00,4.415,64.6,,,,
250,09/23/20 18:00:00,4.311,10.8,,,,
251,09/23/20 20:00:00,4.102,0.0,,,,
252,09/23/20 22:00:00,3.893,0.0,,,,
253,09/24/20 00:00:00,3.788,0.0,,,,
254,09/24/20 02:00:00,3.683,0.0,,,,
255,09/24/20 04:00:00,3.683,0.0,,,,
256,09/24/20 06:00:00,3.683,0.0,,,,
257,09/24/20 08:00:00,3.683,236.8,,,,
258,09/24/20 10:00:00,3.472,269.1,,,,
259,09/24/20 12:00:00,3.578,624.3,,,,
260,09/24/20 14:00:00,3.578,269.1,,,,
261,09/24/20 16:00:00,3.683,1065.6,,,,
262,09/24/20 18:00:00,3.578,344.4,,,,
263,09/24/20 20:00:00,3.472,0.0,,,,
264,09/24/20 22:00:00,3.367,0.0,,,,
265,09/25/20 00:00:00,3.578,0.0,,,,
266,09/25/20 02:00:00,3.367,0.0,,,,
267,09/25/20 04:00:00,3.155,0.0,,,,
268,09/25/20 06:00:00,3.155,0.0,,,,
269,09/25/20 08:00:00,3.155,129.2,,,,
270,09/25/20 10:00:00,3.261,753.5,,,,
271,09/25/20 12:00:00,3.683,1022.6,,,,
272,09/25/20 14:00:00,3.788,1216.3,,,,
273,09/25/20 16:00:00,3.683,1808.3,,,,
274,09/25/20 18:00:00,3.472,430.6,,,,
275,09/25/20 20:00:00,3.367,0.0,,,,
276,09/25/20 22:00:00,3.261,0.0,,,,
277,09/26/20 00:00:00,3.155,0.0,,,,
278,09/26/20 02:00:00,3.155,0.0,,,,
279,09/26/20 04:00:00,3.261,0.0,,,,
280,09/26/20 06:00:00,3.155,0.0,,,,
281,09/26/20 08:00:00,3.049,86.1,,,,
282,09/26/20 10:00:00,3.049,495.1,,,,
283,09/26/20 12:00:00,3.049,904.2,,,,
284,09/26/20 14:00:00,3.049,10.8,,,,
285,09/26/20 16:00:00,3.367,43.1,,,,
286,09/26/20 18:00:00,3.472,0.0,,,,
287,09/26/20 20:00:00,3.683,0.0,,,,
288,09/26/20 22:00:00,3.472,0.0,,,,
289,09/27/20 00:00:00,3.683,0.0,,,,
290,09/27/20 02:00:00,3.998,0.0,,,,
291,09/27/20 04:00:00,4.102,0.0,,,,
292,09/27/20 06:00:00,4.102,0.0,,,,
293,09/27/20 08:00:00,4.102,0.0,,,,
294,09/27/20 10:00:00,4.102,32.3,,,,
295,09/27/20 12:00:00,4.102,86.1,,,,
296,09/27/20 14:00:00,4.207,86.1,,,,
297,09/27/20 16:00:00,4.311,21.5,,,,
298,09/27/20 18:00:00,4.415,21.5,,,,
299,09/27/20 20:00:00,4.623,0.0,,,,
300,09/27/20 22:00:00,4.727,0.0,,,,
301,09/28/20 00:00:00,4.623,0.0,,,,
302,09/28/20 02:00:00,4.623,0.0,,,,
303,09/28/20 04:00:00,4.831,0.0,,,,
304,09/28/20 06:00:00,4.934,0.0,,,,
305,09/28/20 08:00:00,4.623,53.8,,,,
306,09/28/20 10:00:00,4.934,505.9,,,,
307,09/28/20 12:00:00,5.347,1173.3,,,,
308,09/28/20 14:00:00,5.244,409.0,,,,
309,09/28/20 16:00:00,4.727,161.5,,,,
310,09/28/20 18:00:00,4.934,43.1,,,,
311,09/28/20 20:00:00,4.831,0.0,,,,
312,09/28/20 22:00:00,4.519,0.0,,,,
313,09/29/20 00:00:00,4.415,0.0,,,,
314,09/29/20 02:00:00,4.415,0.0,,,,
315,09/29/20 04:00:00,4.415,0.0,,,,
316,09/29/20 06:00:00,4.207,0.0,,,,
317,09/29/20 08:00:00,4.311,43.1,,,,
