Plot Title: miniDOT-Pelagic-Reykjahlid							
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10517217, SEN S/N: 10517217, LBL: Temp)"	"Intensity, Lux (LGR S/N: 10517217, SEN S/N: 10517217, LBL: Light Intensity)"	Coupler Attached (LGR S/N: 10517217)	Host Connected (LGR S/N: 10517217)	Stopped (LGR S/N: 10517217)	End Of File (LGR S/N: 10517217)
587	6/25/2018 12:00	13.75	1894.5				
588	6/25/2018 12:30	13.654	1722.2				
589	6/25/2018 13:00	13.75	1463.9				
590	6/25/2018 13:30	13.75	1377.8				
591	6/25/2018 14:00	13.75	1980.6				
592	6/25/2018 14:30	13.846	1345.5				
593	6/25/2018 15:00	13.846	1550				
594	6/25/2018 15:30	13.75	785.8				
595	6/25/2018 16:00	13.75	731.9				
596	6/25/2018 16:30	13.75	484.4				
597	6/25/2018 17:00	13.654	505.9				
598	6/25/2018 17:30	13.654	484.4				
599	6/25/2018 18:00	13.558	344.4				
600	6/25/2018 18:30	13.558	333.7				
601	6/25/2018 19:00	13.461	333.7				
602	6/25/2018 19:30	13.461	495.1				
603	6/25/2018 20:00	13.365	710.4				
604	6/25/2018 20:30	13.269	409				
605	6/25/2018 21:00	13.269	398.3				
606	6/25/2018 21:30	13.269	344.4				
607	6/25/2018 22:00	13.269	183				
608	6/25/2018 22:30	13.269	150.7				
609	6/25/2018 23:00	13.173	96.9				
610	6/25/2018 23:30	13.173	43.1				
611	6/26/2018 0:00	13.076	32.3				
612	6/26/2018 0:30	13.076	10.8				
613	6/26/2018 1:00	12.98	0				
614	6/26/2018 1:30	12.883	10.8				
615	6/26/2018 2:00	12.883	21.5				
616	6/26/2018 2:30	12.787	21.5				
617	6/26/2018 3:00	12.787	75.3				
618	6/26/2018 3:30	12.594	150.7				
619	6/26/2018 4:00	12.594	172.2				
620	6/26/2018 4:30	12.497	333.7				
621	6/26/2018 5:00	12.207	527.4				
622	6/26/2018 5:30	12.11	538.2				
623	6/26/2018 6:00	12.207	1377.8				
624	6/26/2018 6:30	12.207	2238.9				
625	6/26/2018 7:00	12.11	2238.9				
626	6/26/2018 7:30	12.11	5166.7				
627	6/26/2018 8:00	12.11	2325				
628	6/26/2018 8:30	12.11	2411.1				
629	6/26/2018 9:00	12.207	3444.5				
630	6/26/2018 9:30	12.304	7233.4				
631	6/26/2018 10:00	12.304	861.1				
632	6/26/2018 10:30	12.69	2927.8				
633	6/26/2018 11:00	12.497	3616.7				
634	6/26/2018 11:30	12.401	1377.8				
635	6/26/2018 12:00	12.304	1011.8				
636	6/26/2018 12:30	12.304	1216.3				
637	6/26/2018 13:00	12.207	785.8				
638	6/26/2018 13:30	12.207	1550				
639	6/26/2018 14:00	12.69	6544.5				
640	6/26/2018 14:30	12.594	5166.7				
641	6/26/2018 15:00	12.69	4650				
642	6/26/2018 15:30	12.69	10333.4				
643	6/26/2018 16:00	12.497	1808.3				
644	6/26/2018 16:30	12.401	1356.3				
645	6/26/2018 17:00	12.401	1808.3				
646	6/26/2018 17:30	12.69	3444.5				
647	6/26/2018 18:00	12.401	1227.1				
648	6/26/2018 18:30	12.401	1636.1				
649	6/26/2018 19:00	12.594	4477.8				
650	6/26/2018 19:30	12.401	979.5				
651	6/26/2018 20:00	12.497	2669.5				
652	6/26/2018 20:30	12.497	2066.7				
653	6/26/2018 21:00	12.401	1722.2				
654	6/26/2018 21:30	12.304	409				
655	6/26/2018 22:00	12.304	301.4				
656	6/26/2018 22:30	12.207	183				
657	6/26/2018 23:00	12.207	172.2				
658	6/26/2018 23:30	12.207	86.1				
659	6/27/2018 0:00	12.207	32.3				
660	6/27/2018 0:30	12.11	21.5				
661	6/27/2018 1:00	12.11	21.5				
662	6/27/2018 1:30	12.11	21.5				
663	6/27/2018 2:00	12.11	21.5				
664	6/27/2018 2:30	12.013	21.5				
665	6/27/2018 3:00	12.013	32.3				
666	6/27/2018 3:30	12.013	64.6				
667	6/27/2018 4:00	12.013	139.9				
668	6/27/2018 4:30	12.013	193.8				
669	6/27/2018 5:00	12.013	312.2				
670	6/27/2018 5:30	12.013	592				
671	6/27/2018 6:00	12.11	764.2				
672	6/27/2018 6:30	12.207	968.8				
673	6/27/2018 7:00	12.207	1001				
674	6/27/2018 7:30	12.11	452.1				
675	6/27/2018 8:00	12.207	1722.2				
676	6/27/2018 8:30	12.207	1550				
677	6/27/2018 9:00	12.304	1722.2				
678	6/27/2018 9:30	12.401	2583.4				
679	6/27/2018 10:00	12.594	2755.6				
680	6/27/2018 10:30	12.69	3100				
681	6/27/2018 11:00	12.787	3100				
682	6/27/2018 11:30	12.883	3616.7				
683	6/27/2018 12:00	13.076	4305.6				
684	6/27/2018 12:30	13.365	4822.3				
685	6/27/2018 13:00	13.461	4477.8				
686	6/27/2018 13:30	13.558	2755.6				
687	6/27/2018 14:00	13.654	4305.6				
688	6/27/2018 14:30	13.654	3788.9				
689	6/27/2018 15:00	13.75	3444.5				
690	6/27/2018 15:30	13.846	3961.1				
691	6/27/2018 16:00	13.846	3961.1				
692	6/27/2018 16:30	13.846	2669.5				
693	6/27/2018 17:00	13.846	2755.6				
694	6/27/2018 17:30	13.942	2927.8				
695	6/27/2018 18:00	13.942	3272.2				
696	6/27/2018 18:30	13.846	1636.1				
697	6/27/2018 19:00	13.942	5338.9				
698	6/27/2018 19:30	13.75	5511.1				
699	6/27/2018 20:00	13.75	1980.6				
700	6/27/2018 20:30	13.654	1463.9				
701	6/27/2018 21:00	13.558	839.6				
702	6/27/2018 21:30	13.461	1324				
703	6/27/2018 22:00	13.461	785.8				
704	6/27/2018 22:30	13.461	613.5				
705	6/27/2018 23:00	13.365	75.3				
706	6/27/2018 23:30	13.365	64.6				
707	6/28/2018 0:00	13.365	32.3				
708	6/28/2018 0:30	13.365	43.1				
709	6/28/2018 1:00	13.269	32.3				
710	6/28/2018 1:30	13.173	32.3				
711	6/28/2018 2:00	13.173	43.1				
712	6/28/2018 2:30	13.173	64.6				
713	6/28/2018 3:00	13.076	96.9				
714	6/28/2018 3:30	13.076	139.9				
715	6/28/2018 4:00	13.076	236.8				
716	6/28/2018 4:30	13.076	344.4				
717	6/28/2018 5:00	13.076	495.1				
718	6/28/2018 5:30	12.98	581.3				
719	6/28/2018 6:00	12.98	721.2				
720	6/28/2018 6:30	13.076	850.4				
721	6/28/2018 7:00	13.076	968.8				
722	6/28/2018 7:30	13.173	1054.9				
723	6/28/2018 8:00	13.269	1259.4				
724	6/28/2018 8:30	13.365	1722.2				
725	6/28/2018 9:00	13.461	1808.3				
726	6/28/2018 9:30	13.461	3961.1				
727	6/28/2018 10:00	13.461	1980.6				
728	6/28/2018 10:30	13.461	1894.5				
729	6/28/2018 11:00	13.654	2583.4				
730	6/28/2018 11:30	13.75	3272.2				
731	6/28/2018 12:00	13.75	5338.9				
732	6/28/2018 12:30	13.75	3961.1				
733	6/28/2018 13:00	13.846	3788.9				
734	6/28/2018 13:30	13.75	3272.2				
735	6/28/2018 14:00	13.654	1313.2				
736	6/28/2018 14:30	13.654	1808.3				
737	6/28/2018 15:00	13.654	1345.5				
738	6/28/2018 15:30	13.654	947.2				
739	6/28/2018 16:00	13.654	968.8				
740	6/28/2018 16:30	13.654	613.5				
741	6/28/2018 17:00	13.654	678.1				
742	6/28/2018 17:30	13.75	1722.2				
743	6/28/2018 18:00	13.75	796.5				
744	6/28/2018 18:30	13.75	1463.9				
745	6/28/2018 19:00	13.942	2669.5				
746	6/28/2018 19:30	13.846	1184				
747	6/28/2018 20:00	13.75	1463.9				
748	6/28/2018 20:30	13.654	204.5				
749	6/28/2018 21:00	13.75	1377.8				
750	6/28/2018 21:30	13.75	581.3				
751	6/28/2018 22:00	13.75	688.9				
752	6/28/2018 22:30	13.75	139.9				
753	6/28/2018 23:00	13.75	193.8				
754	6/28/2018 23:30	13.75	21.5				
755	6/29/2018 0:00	13.75	43.1				
756	6/29/2018 0:30	13.75	21.5				
757	6/29/2018 1:00	13.654	21.5				
758	6/29/2018 1:30	13.654	10.8				
759	6/29/2018 2:00	13.654	21.5				
760	6/29/2018 2:30	13.558	21.5				
761	6/29/2018 3:00	13.558	75.3				
762	6/29/2018 3:30	13.461	118.4				
763	6/29/2018 4:00	13.365	107.6				
764	6/29/2018 4:30	13.365	226				
765	6/29/2018 5:00	13.461	376.7				
766	6/29/2018 5:30	13.654	484.4				
767	6/29/2018 6:00	13.654	904.2				
768	6/29/2018 6:30	13.461	731.9				
769	6/29/2018 7:00	13.461	925.7				
770	6/29/2018 7:30	13.75	1550				
771	6/29/2018 8:00	13.654	818.1				
772	6/29/2018 8:30	13.75	1894.5				
773	6/29/2018 9:00	13.654	1324				
774	6/29/2018 9:30	13.654	1722.2				
775	6/29/2018 10:00	13.654	2411.1				
776	6/29/2018 10:30	13.654	1463.9				
777	6/29/2018 11:00	13.558	1022.6				
778	6/29/2018 11:30	13.654	1291.7				
779	6/29/2018 12:00	13.558	947.2				
780	6/29/2018 12:30	13.654	2325				
781	6/29/2018 13:00	13.654	1722.2				
782	6/29/2018 13:30	13.75	1980.6				
783	6/29/2018 14:00	13.846	2669.5				
784	6/29/2018 14:30	13.846	2669.5				
785	6/29/2018 15:00	13.75	1248.6				
786	6/29/2018 15:30	14.038	5166.7				
787	6/29/2018 16:00	13.942	2755.6				
788	6/29/2018 16:30	14.23	5511.1				
789	6/29/2018 17:00	14.134	3961.1				
790	6/29/2018 17:30	14.134	3961.1				
791	6/29/2018 18:00	13.942	936.5				
792	6/29/2018 18:30	13.846	764.2				
793	6/29/2018 19:00	13.846	710.4				
794	6/29/2018 19:30	13.846	430.6				
795	6/29/2018 20:00	14.038	269.1				
796	6/29/2018 20:30	14.134	301.4				
797	6/29/2018 21:00	14.23	139.9				
798	6/29/2018 21:30	14.325	301.4				
799	6/29/2018 22:00	14.421	312.2				
800	6/29/2018 22:30	14.421	107.6				
801	6/29/2018 23:00	14.421	53.8				
802	6/29/2018 23:30	14.421	43.1				
803	6/30/2018 0:00	14.325	10.8				
804	6/30/2018 0:30	14.325	10.8				
805	6/30/2018 1:00	14.325	0				
806	6/30/2018 1:30	14.23	21.5				
807	6/30/2018 2:00	14.23	21.5				
808	6/30/2018 2:30	14.23	43.1				
809	6/30/2018 3:00	14.23	75.3				
810	6/30/2018 3:30	14.134	150.7				
811	6/30/2018 4:00	14.325	366				
812	6/30/2018 4:30	14.325	333.7				
813	6/30/2018 5:00	14.325	667.4				
814	6/30/2018 5:30	14.325	828.8				
815	6/30/2018 6:00	14.325	775				
816	6/30/2018 6:30	14.325	1237.9				
817	6/30/2018 7:00	14.23	398.3				
818	6/30/2018 7:30	14.23	247.6				
819	6/30/2018 8:00	14.23	183				
820	6/30/2018 8:30	14.23	269.1				
821	6/30/2018 9:00	14.325	355.2				
822	6/30/2018 9:30	14.325	688.9				
823	6/30/2018 10:00	14.325	366				
824	6/30/2018 10:30	14.23	430.6				
825	6/30/2018 11:00	14.23	430.6				
826	6/30/2018 11:30	14.325	409				
827	6/30/2018 12:00	14.325	387.5				
828	6/30/2018 12:30	14.23	516.7				
829	6/30/2018 13:00	14.325	484.4				
830	6/30/2018 13:30	14.325	1313.2				
831	6/30/2018 14:00	14.421	1636.1				
832	6/30/2018 14:30	14.325	958				
833	6/30/2018 15:00	14.325	807.3				
834	6/30/2018 15:30	14.325	592				
835	6/30/2018 16:00	14.325	495.1				
836	6/30/2018 16:30	14.325	1345.5				
837	6/30/2018 17:00	14.325	1001				
838	6/30/2018 17:30	14.23	538.2				
839	6/30/2018 18:00	14.23	366				
840	6/30/2018 18:30	14.23	699.7				
841	6/30/2018 19:00	14.23	247.6				
842	6/30/2018 19:30	14.23	387.5				
843	6/30/2018 20:00	14.23	236.8				
844	6/30/2018 20:30	14.134	172.2				
845	6/30/2018 21:00	14.134	86.1				
846	6/30/2018 21:30	14.134	53.8				
847	6/30/2018 22:00	14.134	43.1				
848	6/30/2018 22:30	14.134	21.5				
849	6/30/2018 23:00	14.134	0				
850	6/30/2018 23:30	14.134	10.8				
851	7/1/2018 0:00	14.038	0				
852	7/1/2018 0:30	14.038	0				
853	7/1/2018 1:00	14.038	0				
854	7/1/2018 1:30	13.942	0				
855	7/1/2018 2:00	13.942	0				
856	7/1/2018 2:30	13.846	0				
857	7/1/2018 3:00	13.846	0				
858	7/1/2018 3:30	13.846	10.8				
859	7/1/2018 4:00	13.846	21.5				
860	7/1/2018 4:30	13.75	21.5				
861	7/1/2018 5:00	13.75	43.1				
862	7/1/2018 5:30	13.654	107.6				
863	7/1/2018 6:00	13.654	279.9				
864	7/1/2018 6:30	13.654	635.1				
865	7/1/2018 7:00	13.75	990.3				
866	7/1/2018 7:30	13.75	818.1				
867	7/1/2018 8:00	13.75	688.9				
868	7/1/2018 8:30	13.654	882.6				
869	7/1/2018 9:00	13.75	1377.8				
870	7/1/2018 9:30	13.75	1184				
871	7/1/2018 10:00	13.846	1980.6				
872	7/1/2018 10:30	14.038	2927.8				
873	7/1/2018 11:00	13.846	1259.4				
874	7/1/2018 11:30	13.942	1980.6				
875	7/1/2018 12:00	13.942	1808.3				
876	7/1/2018 12:30	14.038	2583.4				
877	7/1/2018 13:00	14.038	1463.9				
878	7/1/2018 13:30	14.038	2152.8				
879	7/1/2018 14:00	14.038	2066.7				
880	7/1/2018 14:30	14.325	3616.7				
881	7/1/2018 15:00	14.517	4477.8				
882	7/1/2018 15:30	14.325	4477.8				
883	7/1/2018 16:00	14.517	5338.9				
884	7/1/2018 16:30	14.517	2583.4				
885	7/1/2018 17:00	14.613	7233.4				
886	7/1/2018 17:30	14.709	6200				
887	7/1/2018 18:00	14.613	3444.5				
888	7/1/2018 18:30	14.421	3788.9				
889	7/1/2018 19:00	14.325	2669.5				
890	7/1/2018 19:30	14.325	2066.7				
891	7/1/2018 20:00	14.23	742.7				
892	7/1/2018 20:30	14.134	441.3				
893	7/1/2018 21:00	14.134	183				
894	7/1/2018 21:30	14.134	258.3				
895	7/1/2018 22:00	14.134	193.8				
896	7/1/2018 22:30	14.134	75.3				
897	7/1/2018 23:00	14.134	32.3				
898	7/1/2018 23:30	14.134	21.5				
899	7/2/2018 0:00	14.134	10.8				
900	7/2/2018 0:30	14.038	0				
901	7/2/2018 1:00	14.038	10.8				
902	7/2/2018 1:30	14.038	0				
903	7/2/2018 2:00	14.038	10.8				
904	7/2/2018 2:30	14.038	10.8				
905	7/2/2018 3:00	14.038	32.3				
906	7/2/2018 3:30	14.038	75.3				
907	7/2/2018 4:00	14.038	75.3				
908	7/2/2018 4:30	14.038	129.2				
909	7/2/2018 5:00	14.038	516.7				
910	7/2/2018 5:30	14.134	484.4				
911	7/2/2018 6:00	14.134	731.9				
912	7/2/2018 6:30	14.23	387.5				
913	7/2/2018 7:00	14.325	1280.9				
914	7/2/2018 7:30	14.421	2411.1				
915	7/2/2018 8:00	14.517	2755.6				
916	7/2/2018 8:30	14.613	2411.1				
917	7/2/2018 9:00	14.517	8611.2				
918	7/2/2018 9:30	14.709	9300.1				
919	7/2/2018 10:00	14.9	9644.5				
920	7/2/2018 10:30	14.804	8611.2				
921	7/2/2018 11:00	14.804	5166.7				
922	7/2/2018 11:30	14.613	3961.1				
923	7/2/2018 12:00	14.709	3616.7				
924	7/2/2018 12:30	14.613	1980.6				
925	7/2/2018 13:00	14.804	4650				
926	7/2/2018 13:30	14.804	3961.1				
927	7/2/2018 14:00	14.709	3444.5				
928	7/2/2018 14:30	14.709	2411.1				
929	7/2/2018 15:00	14.709	2497.2				
930	7/2/2018 15:30	14.709	1894.5				
931	7/2/2018 16:00	14.9	1141				
932	7/2/2018 16:30	15.091	828.8				
933	7/2/2018 17:00	14.9	731.9				
934	7/2/2018 17:30	14.804	635.1				
935	7/2/2018 18:00	14.709	366				
936	7/2/2018 18:30	14.709	139.9				
937	7/2/2018 19:00	14.709	527.4				
938	7/2/2018 19:30	14.709	387.5				
939	7/2/2018 20:00	14.804	269.1				
940	7/2/2018 20:30	14.9	183				
941	7/2/2018 21:00	14.9	236.8				
942	7/2/2018 21:30	14.804	75.3				
943	7/2/2018 22:00	14.804	86.1				
944	7/2/2018 22:30	14.804	64.6				
945	7/2/2018 23:00	14.804	21.5				
946	7/2/2018 23:30	14.804	10.8				
947	7/3/2018 0:00	14.804	0				
948	7/3/2018 0:30	14.709	0				
949	7/3/2018 1:00	14.709	0				
950	7/3/2018 1:30	14.709	0				
951	7/3/2018 2:00	14.709	0				
952	7/3/2018 2:30	14.709	0				
953	7/3/2018 3:00	14.709	0				
954	7/3/2018 3:30	14.613	10.8				
955	7/3/2018 4:00	14.613	64.6				
956	7/3/2018 4:30	14.613	64.6				
957	7/3/2018 5:00	14.613	258.3				
958	7/3/2018 5:30	14.613	366				
959	7/3/2018 6:00	14.613	818.1				
960	7/3/2018 6:30	14.613	861.1				
961	7/3/2018 7:00	14.517	484.4				
962	7/3/2018 7:30	14.613	1022.6				
963	7/3/2018 8:00	14.517	721.2				
964	7/3/2018 8:30	14.613	1302.4				
965	7/3/2018 9:00	14.517	1173.3				
966	7/3/2018 9:30	14.517	1087.2				
967	7/3/2018 10:00	14.517	1205.6				
968	7/3/2018 10:30	14.517	1894.5				
969	7/3/2018 11:00	14.709	2411.1				
970	7/3/2018 11:30	14.613	1894.5				
971	7/3/2018 12:00	14.709	2152.8				
972	7/3/2018 12:30	14.996	3272.2				
973	7/3/2018 13:00	15.091	3616.7				
974	7/3/2018 13:30	15.091	2755.6				
975	7/3/2018 14:00	14.9	2755.6				
976	7/3/2018 14:30	15.187	4994.5				
977	7/3/2018 15:00	14.9	2238.9				
978	7/3/2018 15:30	14.996	2755.6				
979	7/3/2018 16:00	14.9	2066.7				
980	7/3/2018 16:30	14.709	559.7				
981	7/3/2018 17:00	14.709	1377.8				
982	7/3/2018 17:30	14.709	1356.3				
983	7/3/2018 18:00	14.709	850.4				
984	7/3/2018 18:30	14.709	1162.5				
985	7/3/2018 19:00	14.613	344.4				
986	7/3/2018 19:30	14.613	269.1				
987	7/3/2018 20:00	14.613	150.7				
988	7/3/2018 20:30	14.709	118.4				
989	7/3/2018 21:00	14.709	172.2				
990	7/3/2018 21:30	14.709	172.2				
991	7/3/2018 22:00	14.709	129.2				
992	7/3/2018 22:30	14.709	107.6				
993	7/3/2018 23:00	14.709	64.6				
994	7/3/2018 23:30	14.709	21.5				
995	7/4/2018 0:00	14.613	21.5				
996	7/4/2018 0:30	14.613	10.8				
997	7/4/2018 1:00	14.613	10.8				
998	7/4/2018 1:30	14.517	10.8				
999	7/4/2018 2:00	14.517	0				
1000	7/4/2018 2:30	14.421	10.8				
1001	7/4/2018 3:00	14.421	32.3				
1002	7/4/2018 3:30	14.421	64.6				
1003	7/4/2018 4:00	14.421	161.5				
1004	7/4/2018 4:30	14.421	204.5				
1005	7/4/2018 5:00	14.421	387.5				
1006	7/4/2018 5:30	14.421	635.1				
1007	7/4/2018 6:00	14.325	495.1				
1008	7/4/2018 6:30	14.325	753.5				
1009	7/4/2018 7:00	14.325	753.5				
1010	7/4/2018 7:30	14.325	656.6				
1011	7/4/2018 8:00	14.421	1259.4				
1012	7/4/2018 8:30	14.421	1377.8				
1013	7/4/2018 9:00	14.421	1722.2				
1014	7/4/2018 9:30	14.517	1463.9				
1015	7/4/2018 10:00	14.613	2583.4				
1016	7/4/2018 10:30	14.709	2238.9				
1017	7/4/2018 11:00	14.709	1076.4				
1018	7/4/2018 11:30	14.804	2066.7				
1019	7/4/2018 12:00	14.709	1980.6				
1020	7/4/2018 12:30	14.613	1463.9				
1021	7/4/2018 13:00	14.709	1636.1				
1022	7/4/2018 13:30	14.9	2755.6				
1023	7/4/2018 14:00	14.804	1808.3				
1024	7/4/2018 14:30	14.709	581.3				
1025	7/4/2018 15:00	14.613	785.8				
1026	7/4/2018 15:30	14.613	602.8				
1027	7/4/2018 16:00	14.517	462.9				
1028	7/4/2018 16:30	14.613	624.3				
1029	7/4/2018 17:00	14.613	527.4				
1030	7/4/2018 17:30	14.613	592				
1031	7/4/2018 18:00	14.613	667.4				
1032	7/4/2018 18:30	14.613	538.2				
1033	7/4/2018 19:00	14.517	96.9				
1034	7/4/2018 19:30	14.517	269.1				
1035	7/4/2018 20:00	14.613	161.5				
1036	7/4/2018 20:30	14.517	129.2				
1037	7/4/2018 21:00	14.517	86.1				
1038	7/4/2018 21:30	14.517	64.6				
1039	7/4/2018 22:00	14.517	32.3				
1040	7/4/2018 22:30	14.421	21.5				
1041	7/4/2018 23:00	14.421	10.8				
1042	7/4/2018 23:30	14.421	0				
1043	7/5/2018 0:00	14.325	0				
1044	7/5/2018 0:30	14.325	0				
1045	7/5/2018 1:00	14.325	0				
1046	7/5/2018 1:30	14.23	0				
1047	7/5/2018 2:00	14.23	0				
1048	7/5/2018 2:30	14.23	0				
1049	7/5/2018 3:00	14.134	10.8				
1050	7/5/2018 3:30	14.134	10.8				
1051	7/5/2018 4:00	14.038	64.6				
1052	7/5/2018 4:30	14.038	53.8				
1053	7/5/2018 5:00	14.038	53.8				
1054	7/5/2018 5:30	13.942	107.6				
1055	7/5/2018 6:00	13.942	118.4				
1056	7/5/2018 6:30	13.942	139.9				
1057	7/5/2018 7:00	13.846	258.3				
1058	7/5/2018 7:30	13.846	269.1				
1059	7/5/2018 8:00	13.75	290.6				
1060	7/5/2018 8:30	13.75	398.3				
1061	7/5/2018 9:00	13.75	473.6				
1062	7/5/2018 9:30	13.654	333.7				
1063	7/5/2018 10:00	13.654	387.5				
1064	7/5/2018 10:30	13.654	592				
1065	7/5/2018 11:00	13.558	635.1				
1066	7/5/2018 11:30	13.558	1334.7				
1067	7/5/2018 12:00	13.558	613.5				
1068	7/5/2018 12:30	13.461	635.1				
1069	7/5/2018 13:00	13.461	602.8				
1070	7/5/2018 13:30	13.461	1011.8				
1071	7/5/2018 14:00	13.461	1808.3				
1072	7/5/2018 14:30	13.365	1141				
1073	7/5/2018 15:00	13.269	914.9				
1074	7/5/2018 15:30	13.269	527.4				
1075	7/5/2018 16:00	13.173	344.4				
1076	7/5/2018 16:30	13.269	333.7				
1077	7/5/2018 17:00	13.173	505.9				
1078	7/5/2018 17:30	13.173	1463.9				
1079	7/5/2018 18:00	13.076	785.8				
1080	7/5/2018 18:30	13.076	1097.9				
1081	7/5/2018 19:00	13.076	678.1				
1082	7/5/2018 19:30	13.076	333.7				
1083	7/5/2018 20:00	13.076	355.2				
1084	7/5/2018 20:30	13.076	247.6				
1085	7/5/2018 21:00	13.076	226				
1086	7/5/2018 21:30	13.076	172.2				
1087	7/5/2018 22:00	12.98	139.9				
1088	7/5/2018 22:30	12.98	43.1				
1089	7/5/2018 23:00	12.883	10.8				
1090	7/5/2018 23:30	12.787	0				
1091	7/6/2018 0:00	12.69	0				
1092	7/6/2018 0:30	12.69	0				
1093	7/6/2018 1:00	12.594	0				
1094	7/6/2018 1:30	12.594	0				
1095	7/6/2018 2:00	12.594	0				
1096	7/6/2018 2:30	12.594	10.8				
1097	7/6/2018 3:00	12.497	21.5				
1098	7/6/2018 3:30	12.401	21.5				
1099	7/6/2018 4:00	12.304	21.5				
1100	7/6/2018 4:30	12.207	86.1				
1101	7/6/2018 5:00	12.207	172.2				
1102	7/6/2018 5:30	12.207	419.8				
1103	7/6/2018 6:00	12.207	376.7				
1104	7/6/2018 6:30	12.207	592				
1105	7/6/2018 7:00	12.207	764.2				
1106	7/6/2018 7:30	12.207	1001				
1107	7/6/2018 8:00	12.207	1205.6				
1108	7/6/2018 8:30	12.207	1065.6				
1109	7/6/2018 9:00	12.207	1636.1				
1110	7/6/2018 9:30	12.304	1894.5				
1111	7/6/2018 10:00	12.401	2497.2				
1112	7/6/2018 10:30	12.594	2238.9				
1113	7/6/2018 11:00	12.594	1636.1				
1114	7/6/2018 11:30	12.69	2755.6				
1115	7/6/2018 12:00	12.883	2927.8				
1116	7/6/2018 12:30	12.98	3961.1				
1117	7/6/2018 13:00	12.883	2411.1				
1118	7/6/2018 13:30	13.076	2755.6				
1119	7/6/2018 14:00	13.269	3961.1				
1120	7/6/2018 14:30	13.269	3961.1				
1121	7/6/2018 15:00	13.269	4650				
1122	7/6/2018 15:30	13.365	4994.5				
1123	7/6/2018 16:00	13.461	5338.9				
1124	7/6/2018 16:30	13.461	5511.1				
1125	7/6/2018 17:00	13.269	1894.5				
1126	7/6/2018 17:30	13.461	3272.2				
1127	7/6/2018 18:00	13.269	904.2				
1128	7/6/2018 18:30	13.461	1130.2				
1129	7/6/2018 19:00	13.461	1130.2				
1130	7/6/2018 19:30	13.461	1259.4				
1131	7/6/2018 20:00	13.365	1237.9				
1132	7/6/2018 20:30	13.461	1044.1				
1133	7/6/2018 21:00	13.461	570.5				
1134	7/6/2018 21:30	13.461	409				
1135	7/6/2018 22:00	13.365	193.8				
1136	7/6/2018 22:30	13.269	75.3				
1137	7/6/2018 23:00	13.269	21.5				
1138	7/6/2018 23:30	13.173	32.3				
1139	7/7/2018 0:00	13.173	10.8				
1140	7/7/2018 0:30	13.173	0				
1141	7/7/2018 1:00	13.173	0				
1142	7/7/2018 1:30	13.076	0				
1143	7/7/2018 2:00	13.076	10.8				
1144	7/7/2018 2:30	13.076	10.8				
1145	7/7/2018 3:00	12.98	32.3				
1146	7/7/2018 3:30	12.98	53.8				
1147	7/7/2018 4:00	12.98	96.9				
1148	7/7/2018 4:30	12.98	172.2				
1149	7/7/2018 5:00	12.98	236.8				
1150	7/7/2018 5:30	12.98	355.2				
1151	7/7/2018 6:00	12.98	419.8				
1152	7/7/2018 6:30	12.98	538.2				
1153	7/7/2018 7:00	12.98	645.8				
1154	7/7/2018 7:30	13.076	958				
1155	7/7/2018 8:00	13.076	1097.9				
1156	7/7/2018 8:30	13.173	1463.9				
1157	7/7/2018 9:00	13.173	1463.9				
1158	7/7/2018 9:30	13.173	1377.8				
1159	7/7/2018 10:00	13.365	2325				
1160	7/7/2018 10:30	13.365	2755.6				
1161	7/7/2018 11:00	13.461	2755.6				
1162	7/7/2018 11:30	13.461	3100				
1163	7/7/2018 12:00	13.558	2497.2				
1164	7/7/2018 12:30	13.654	3616.7				
1165	7/7/2018 13:00	13.846	4133.4				
1166	7/7/2018 13:30	13.654	2238.9				
1167	7/7/2018 14:00	13.654	1173.3				
1168	7/7/2018 14:30	13.654	2325				
1169	7/7/2018 15:00	13.846	1980.6				
1170	7/7/2018 15:30	13.75	2152.8				
1171	7/7/2018 16:00	13.75	2755.6				
1172	7/7/2018 16:30	13.75	1894.5				
1173	7/7/2018 17:00	13.942	3788.9				
1174	7/7/2018 17:30	13.942	3616.7				
1175	7/7/2018 18:00	13.75	656.6				
1176	7/7/2018 18:30	13.75	452.1				
1177	7/7/2018 19:00	13.75	376.7				
1178	7/7/2018 19:30	13.75	279.9				
1179	7/7/2018 20:00	13.75	204.5				
1180	7/7/2018 20:30	13.75	183				
1181	7/7/2018 21:00	13.75	107.6				
1182	7/7/2018 21:30	13.654	96.9				
1183	7/7/2018 22:00	13.654	53.8				
1184	7/7/2018 22:30	13.654	43.1				
1185	7/7/2018 23:00	13.654	21.5				
1186	7/7/2018 23:30	13.654	0				
1187	7/8/2018 0:00	13.654	0				
1188	7/8/2018 0:30	13.654	0				
1189	7/8/2018 1:00	13.654	0				
1190	7/8/2018 1:30	13.558	0				
1191	7/8/2018 2:00	13.558	0				
1192	7/8/2018 2:30	13.558	10.8				
1193	7/8/2018 3:00	13.558	21.5				
1194	7/8/2018 3:30	13.558	64.6				
1195	7/8/2018 4:00	13.558	107.6				
1196	7/8/2018 4:30	13.461	172.2				
1197	7/8/2018 5:00	13.558	269.1				
1198	7/8/2018 5:30	13.558	344.4				
1199	7/8/2018 6:00	13.558	398.3				
1200	7/8/2018 6:30	13.558	549				
1201	7/8/2018 7:00	13.558	936.5				
