"Plot Title: E3_90cm_22Aug21"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349970, SEN S/N: 10349970)","Intensity, Lux (LGR S/N: 10349970, SEN S/N: 10349970)","Bad Battery (LGR S/N: 10349970)","Coupler Attached (LGR S/N: 10349970)","Host Connected (LGR S/N: 10349970)","Stopped (LGR S/N: 10349970)","End Of File (LGR S/N: 10349970)"
3096,05/08/22 05:30:00 PM,5.244,1894.5,,,,,
3097,05/08/22 07:30:00 PM,5.347,785.8,,,,,
3098,05/08/22 09:30:00 PM,5.450,64.6,,,,,
3099,05/08/22 11:30:00 PM,5.450,0.0,,,,,
3100,05/09/22 01:30:00 AM,5.450,0.0,,,,,
3101,05/09/22 03:30:00 AM,5.450,0.0,,,,,
3102,05/09/22 05:30:00 AM,5.450,129.2,,,,,
3103,05/09/22 07:30:00 AM,5.552,2497.2,,,,,
3104,05/09/22 09:30:00 AM,5.962,5166.7,,,,,
3105,05/09/22 11:30:00 AM,5.962,3272.2,,,,,
3106,05/09/22 01:30:00 PM,6.370,6544.5,,,,,
3107,05/09/22 03:30:00 PM,6.268,409.0,,,,,
3108,05/09/22 05:30:00 PM,6.166,1550.0,,,,,
3109,05/09/22 07:30:00 PM,6.166,785.8,,,,,
3110,05/09/22 09:30:00 PM,6.268,75.3,,,,,
3111,05/09/22 11:30:00 PM,6.166,0.0,,,,,
3112,05/10/22 01:30:00 AM,6.064,0.0,,,,,
3113,05/10/22 03:30:00 AM,5.962,0.0,,,,,
3114,05/10/22 05:30:00 AM,5.962,215.3,,,,,
3115,05/10/22 07:30:00 AM,5.860,753.5,,,,,
3116,05/10/22 09:30:00 AM,5.757,1636.1,,,,,
3117,05/10/22 11:30:00 AM,5.655,2325.0,,,,,
3118,05/10/22 01:30:00 PM,5.757,2238.9,,,,,
3119,05/10/22 03:30:00 PM,5.757,2755.6,,,,,
3120,05/10/22 05:30:00 PM,5.757,1237.9,,,,,
3121,05/10/22 07:30:00 PM,5.655,602.8,,,,,
3122,05/10/22 09:30:00 PM,5.655,10.8,,,,,
3123,05/10/22 11:30:00 PM,5.552,0.0,,,,,
3124,05/11/22 01:30:00 AM,5.450,0.0,,,,,
3125,05/11/22 03:30:00 AM,5.347,0.0,,,,,
3126,05/11/22 05:30:00 AM,5.244,355.2,,,,,
3127,05/11/22 07:30:00 AM,5.141,1237.9,,,,,
3128,05/11/22 09:30:00 AM,5.244,2497.2,,,,,
3129,05/11/22 11:30:00 AM,5.347,4305.6,,,,,
3130,05/11/22 01:30:00 PM,5.450,3444.5,,,,,
3131,05/11/22 03:30:00 PM,5.450,2411.1,,,,,
3132,05/11/22 05:30:00 PM,5.450,1463.9,,,,,
3133,05/11/22 07:30:00 PM,5.347,1108.7,,,,,
3134,05/11/22 09:30:00 PM,5.244,86.1,,,,,
3135,05/11/22 11:30:00 PM,5.037,0.0,,,,,
3136,05/12/22 01:30:00 AM,5.037,0.0,,,,,
3137,05/12/22 03:30:00 AM,4.934,0.0,,,,,
3138,05/12/22 05:30:00 AM,4.934,279.9,,,,,
3139,05/12/22 07:30:00 AM,4.831,1894.5,,,,,
3140,05/12/22 09:30:00 AM,4.934,2066.7,,,,,
3141,05/12/22 11:30:00 AM,4.934,4133.4,,,,,
3142,05/12/22 01:30:00 PM,5.037,4305.6,,,,,
3143,05/12/22 03:30:00 PM,4.934,2927.8,,,,,
3144,05/12/22 05:30:00 PM,4.934,947.2,,,,,
3145,05/12/22 07:30:00 PM,4.831,366.0,,,,,
3146,05/12/22 09:30:00 PM,4.623,32.3,,,,,
3147,05/12/22 11:30:00 PM,4.623,0.0,,,,,
3148,05/13/22 01:30:00 AM,4.623,0.0,,,,,
3149,05/13/22 03:30:00 AM,4.519,0.0,,,,,
3150,05/13/22 05:30:00 AM,4.519,355.2,,,,,
3151,05/13/22 07:30:00 AM,4.519,1808.3,,,,,
3152,05/13/22 09:30:00 AM,4.519,1550.0,,,,,
3153,05/13/22 11:30:00 AM,4.415,3961.1,,,,,
3154,05/13/22 01:30:00 PM,4.519,4822.3,,,,,
3155,05/13/22 03:30:00 PM,4.415,3100.0,,,,,
3156,05/13/22 05:30:00 PM,4.311,1377.8,,,,,
3157,05/13/22 07:30:00 PM,4.311,828.8,,,,,
3158,05/13/22 09:30:00 PM,4.415,129.2,,,,,
3159,05/13/22 11:30:00 PM,4.311,0.0,,,,,
3160,05/14/22 01:30:00 AM,4.415,0.0,,,,,
3161,05/14/22 03:30:00 AM,4.311,10.8,,,,,
3162,05/14/22 05:30:00 AM,4.311,1377.8,,,,,
3163,05/14/22 07:30:00 AM,4.311,2669.5,,,,,
3164,05/14/22 09:30:00 AM,4.519,4650.0,,,,,
3165,05/14/22 11:30:00 AM,4.727,8266.7,,,,,
3166,05/14/22 01:30:00 PM,4.934,5166.7,,,,,
3167,05/14/22 03:30:00 PM,4.934,5166.7,,,,,
3168,05/14/22 05:30:00 PM,5.141,3272.2,,,,,
3169,05/14/22 07:30:00 PM,5.141,1636.1,,,,,
3170,05/14/22 09:30:00 PM,5.037,290.6,,,,,
3171,05/14/22 11:30:00 PM,4.934,0.0,,,,,
3172,05/15/22 01:30:00 AM,4.934,0.0,,,,,
3173,05/15/22 03:30:00 AM,4.934,10.8,,,,,
3174,05/15/22 05:30:00 AM,4.934,226.0,,,,,
3175,05/15/22 07:30:00 AM,4.934,1324.0,,,,,
3176,05/15/22 09:30:00 AM,5.141,2583.4,,,,,
3177,05/15/22 11:30:00 AM,5.244,3616.7,,,,,
3178,05/15/22 01:30:00 PM,5.552,10333.4,,,,,
3179,05/15/22 03:30:00 PM,5.552,2583.4,,,,,
3180,05/15/22 05:30:00 PM,5.860,1636.1,,,,,
3181,05/15/22 07:30:00 PM,5.860,1324.0,,,,,
3182,05/15/22 09:30:00 PM,5.962,279.9,,,,,
3183,05/15/22 11:30:00 PM,5.860,0.0,,,,,
3184,05/16/22 01:30:00 AM,5.757,0.0,,,,,
3185,05/16/22 03:30:00 AM,5.757,21.5,,,,,
3186,05/16/22 05:30:00 AM,5.860,473.6,,,,,
3187,05/16/22 07:30:00 AM,5.962,2497.2,,,,,
3188,05/16/22 09:30:00 AM,6.166,5338.9,,,,,
3189,05/16/22 11:30:00 AM,6.370,8611.2,,,,,
3190,05/16/22 01:30:00 PM,6.775,9300.1,,,,,
3191,05/16/22 03:30:00 PM,6.978,6544.5,,,,,
3192,05/16/22 05:30:00 PM,7.179,3961.1,,,,,
3193,05/16/22 07:30:00 PM,7.179,1894.5,,,,,
3194,05/16/22 09:30:00 PM,7.079,376.7,,,,,
3195,05/16/22 11:30:00 PM,7.079,0.0,,,,,
3196,05/17/22 01:30:00 AM,6.978,0.0,,,,,
3197,05/17/22 03:30:00 AM,6.978,64.6,,,,,
3198,05/17/22 05:30:00 AM,6.978,871.9,,,,,
3199,05/17/22 07:30:00 AM,7.079,3444.5,,,,,
3200,05/17/22 09:30:00 AM,7.481,6544.5,,,,,
3201,05/17/22 11:30:00 AM,7.582,3616.7,,,,,
3202,05/17/22 01:30:00 PM,7.682,3616.7,,,,,
3203,05/17/22 03:30:00 PM,7.682,3100.0,,,,,
3204,05/17/22 05:30:00 PM,7.782,3444.5,,,,,
3205,05/17/22 07:30:00 PM,7.782,839.6,,,,,
3206,05/17/22 09:30:00 PM,7.782,258.3,,,,,
3207,05/17/22 11:30:00 PM,7.682,0.0,,,,,
3208,05/18/22 01:30:00 AM,7.782,0.0,,,,,
3209,05/18/22 03:30:00 AM,7.782,21.5,,,,,
3210,05/18/22 05:30:00 AM,7.782,731.9,,,,,
3211,05/18/22 07:30:00 AM,8.082,3444.5,,,,,
3212,05/18/22 09:30:00 AM,7.882,1377.8,,,,,
3213,05/18/22 11:30:00 AM,8.182,2066.7,,,,,
3214,05/18/22 01:30:00 PM,8.182,452.1,,,,,
3215,05/18/22 03:30:00 PM,8.182,958.0,,,,,
3216,05/18/22 05:30:00 PM,8.182,968.8,,,,,
3217,05/18/22 07:30:00 PM,8.182,226.0,,,,,
3218,05/18/22 09:30:00 PM,8.182,43.1,,,,,
3219,05/18/22 11:30:00 PM,8.082,0.0,,,,,
3220,05/19/22 01:30:00 AM,7.983,0.0,,,,,
3221,05/19/22 03:30:00 AM,7.983,64.6,,,,,
3222,05/19/22 05:30:00 AM,7.983,839.6,,,,,
3223,05/19/22 07:30:00 AM,7.983,1151.7,,,,,
3224,05/19/22 09:30:00 AM,7.983,1377.8,,,,,
3225,05/19/22 11:30:00 AM,7.983,1377.8,,,,,
3226,05/19/22 01:30:00 PM,8.082,1087.2,,,,,
3227,05/19/22 03:30:00 PM,8.182,645.8,,,,,
3228,05/19/22 05:30:00 PM,8.282,1808.3,,,,,
3229,05/19/22 07:30:00 PM,8.282,581.3,,,,,
3230,05/19/22 09:30:00 PM,8.282,236.8,,,,,
3231,05/19/22 11:30:00 PM,8.182,0.0,,,,,
3232,05/20/22 01:30:00 AM,8.082,0.0,,,,,
3233,05/20/22 03:30:00 AM,7.983,32.3,,,,,
3234,05/20/22 05:30:00 AM,7.983,828.8,,,,,
3235,05/20/22 07:30:00 AM,8.082,3961.1,,,,,
3236,05/20/22 09:30:00 AM,8.382,5338.9,,,,,
3237,05/20/22 11:30:00 AM,8.581,6200.0,,,,,
3238,05/20/22 01:30:00 PM,8.779,5338.9,,,,,
3239,05/20/22 03:30:00 PM,8.779,3272.2,,,,,
3240,05/20/22 05:30:00 PM,8.879,1980.6,,,,,
3241,05/20/22 07:30:00 PM,8.978,1259.4,,,,,
3242,05/20/22 09:30:00 PM,8.879,312.2,,,,,
3243,05/20/22 11:30:00 PM,8.779,0.0,,,,,
3244,05/21/22 01:30:00 AM,8.779,0.0,,,,,
3245,05/21/22 03:30:00 AM,8.779,43.1,,,,,
3246,05/21/22 05:30:00 AM,8.978,645.8,,,,,
3247,05/21/22 07:30:00 AM,9.077,1173.3,,,,,
3248,05/21/22 09:30:00 AM,9.176,1550.0,,,,,
3249,05/21/22 11:30:00 AM,9.176,3272.2,,,,,
3250,05/21/22 01:30:00 PM,9.176,3272.2,,,,,
3251,05/21/22 03:30:00 PM,9.275,1054.9,,,,,
3252,05/21/22 05:30:00 PM,9.472,1636.1,,,,,
3253,05/21/22 07:30:00 PM,9.373,807.3,,,,,
3254,05/21/22 09:30:00 PM,9.176,43.1,,,,,
3255,05/21/22 11:30:00 PM,9.275,0.0,,,,,
3256,05/22/22 01:30:00 AM,8.978,0.0,,,,,
3257,05/22/22 03:30:00 AM,8.779,0.0,,,,,
3258,05/22/22 05:30:00 AM,8.779,183.0,,,,,
3259,05/22/22 07:30:00 AM,8.680,376.7,,,,,
3260,05/22/22 09:30:00 AM,8.581,925.7,,,,,
3261,05/22/22 11:30:00 AM,8.680,1270.1,,,,,
3262,05/22/22 01:30:00 PM,8.581,2152.8,,,,,
3263,05/22/22 03:30:00 PM,8.481,1194.8,,,,,
3264,05/22/22 05:30:00 PM,8.382,807.3,,,,,
3265,05/22/22 07:30:00 PM,8.282,462.9,,,,,
3266,05/22/22 09:30:00 PM,8.082,107.6,,,,,
3267,05/22/22 11:30:00 PM,7.983,0.0,,,,,
3268,05/23/22 01:30:00 AM,7.983,0.0,,,,,
3269,05/23/22 03:30:00 AM,7.983,0.0,,,,,
3270,05/23/22 05:30:00 AM,8.082,204.5,,,,,
3271,05/23/22 07:30:00 AM,7.983,624.3,,,,,
3272,05/23/22 09:30:00 AM,7.983,1550.0,,,,,
3273,05/23/22 11:30:00 AM,8.082,5166.7,,,,,
3274,05/23/22 01:30:00 PM,8.282,5166.7,,,,,
3275,05/23/22 03:30:00 PM,8.182,2497.2,,,,,
3276,05/23/22 05:30:00 PM,8.282,2066.7,,,,,
3277,05/23/22 07:30:00 PM,8.282,484.4,,,,,
3278,05/23/22 09:30:00 PM,8.182,183.0,,,,,
3279,05/23/22 11:30:00 PM,8.182,0.0,,,,,
3280,05/24/22 01:30:00 AM,8.182,0.0,,,,,
3281,05/24/22 03:30:00 AM,8.082,21.5,,,,,
3282,05/24/22 05:30:00 AM,8.082,161.5,,,,,
3283,05/24/22 07:30:00 AM,8.082,1463.9,,,,,
3284,05/24/22 09:30:00 AM,8.282,3100.0,,,,,
3285,05/24/22 11:30:00 AM,8.581,3961.1,,,,,
3286,05/24/22 01:30:00 PM,8.481,2583.4,,,,,
3287,05/24/22 03:30:00 PM,8.581,753.5,,,,,
3288,05/24/22 05:30:00 PM,8.779,1722.2,,,,,
3289,05/24/22 07:30:00 PM,8.779,279.9,,,,,
3290,05/24/22 09:30:00 PM,8.680,118.4,,,,,
3291,05/24/22 11:30:00 PM,8.680,0.0,,,,,
3292,05/25/22 01:30:00 AM,8.581,0.0,,,,,
3293,05/25/22 03:30:00 AM,8.581,0.0,,,,,
3294,05/25/22 05:30:00 AM,8.581,322.9,,,,,
3295,05/25/22 07:30:00 AM,8.581,559.7,,,,,
3296,05/25/22 09:30:00 AM,8.581,1636.1,,,,,
3297,05/25/22 11:30:00 AM,8.779,2927.8,,,,,
3298,05/25/22 01:30:00 PM,8.779,839.6,,,,,
3299,05/25/22 03:30:00 PM,8.779,1722.2,,,,,
3300,05/25/22 05:30:00 PM,8.779,710.4,,,,,
3301,05/25/22 07:30:00 PM,8.680,226.0,,,,,
3302,05/25/22 09:30:00 PM,8.581,355.2,,,,,
3303,05/25/22 11:30:00 PM,8.581,0.0,,,,,
3304,05/26/22 01:30:00 AM,8.481,0.0,,,,,
3305,05/26/22 03:30:00 AM,8.481,0.0,,,,,
3306,05/26/22 05:30:00 AM,8.382,86.1,,,,,
3307,05/26/22 07:30:00 AM,8.282,355.2,,,,,
3308,05/26/22 09:30:00 AM,8.182,592.0,,,,,
3309,05/26/22 11:30:00 AM,8.182,1463.9,,,,,
3310,05/26/22 01:30:00 PM,8.182,1808.3,,,,,
3311,05/26/22 03:30:00 PM,8.182,2411.1,,,,,
3312,05/26/22 05:30:00 PM,8.082,1722.2,,,,,
3313,05/26/22 07:30:00 PM,7.983,183.0,,,,,
3314,05/26/22 09:30:00 PM,7.983,64.6,,,,,
3315,05/26/22 11:30:00 PM,7.882,0.0,,,,,
3316,05/27/22 01:30:00 AM,7.782,0.0,,,,,
3317,05/27/22 03:30:00 AM,7.782,32.3,,,,,
3318,05/27/22 05:30:00 AM,7.682,376.7,,,,,
3319,05/27/22 07:30:00 AM,7.682,699.7,,,,,
3320,05/27/22 09:30:00 AM,7.682,1463.9,,,,,
3321,05/27/22 11:30:00 AM,7.682,2238.9,,,,,
3322,05/27/22 01:30:00 PM,7.782,3100.0,,,,,
3323,05/27/22 03:30:00 PM,7.882,4650.0,,,,,
3324,05/27/22 05:30:00 PM,7.782,2411.1,,,,,
3325,05/27/22 07:30:00 PM,7.882,2066.7,,,,,
3326,05/27/22 09:30:00 PM,7.882,592.0,,,,,
3327,05/27/22 11:30:00 PM,7.782,21.5,,,,,
3328,05/28/22 01:30:00 AM,7.682,0.0,,,,,
3329,05/28/22 03:30:00 AM,7.582,118.4,,,,,
3330,05/28/22 05:30:00 AM,7.582,1044.1,,,,,
3331,05/28/22 07:30:00 AM,7.682,3272.2,,,,,
3332,05/28/22 09:30:00 AM,7.882,5511.1,,,,,
3333,05/28/22 11:30:00 AM,8.182,8266.7,,,,,
3334,05/28/22 01:30:00 PM,8.382,7577.8,,,,,
3335,05/28/22 03:30:00 PM,8.382,5166.7,,,,,
3336,05/28/22 05:30:00 PM,8.382,3272.2,,,,,
3337,05/28/22 07:30:00 PM,8.978,1894.5,,,,,
3338,05/28/22 09:30:00 PM,9.077,495.1,,,,,
3339,05/28/22 11:30:00 PM,8.978,32.3,,,,,
3340,05/29/22 01:30:00 AM,8.978,0.0,,,,,
3341,05/29/22 03:30:00 AM,8.879,139.9,,,,,
3342,05/29/22 05:30:00 AM,8.879,1044.1,,,,,
3343,05/29/22 07:30:00 AM,8.978,2669.5,,,,,
3344,05/29/22 09:30:00 AM,9.176,4822.3,,,,,
3345,05/29/22 11:30:00 AM,9.571,6200.0,,,,,
3346,05/29/22 01:30:00 PM,9.669,5511.1,,,,,
3347,05/29/22 03:30:00 PM,10.063,5511.1,,,,,
3348,05/29/22 05:30:00 PM,10.259,3788.9,,,,,
3349,05/29/22 07:30:00 PM,10.357,1980.6,,,,,
3350,05/29/22 09:30:00 PM,10.259,484.4,,,,,
3351,05/29/22 11:30:00 PM,10.259,32.3,,,,,
3352,05/30/22 01:30:00 AM,10.259,0.0,,,,,
3353,05/30/22 03:30:00 AM,10.063,150.7,,,,,
3354,05/30/22 05:30:00 AM,10.063,1108.7,,,,,
3355,05/30/22 07:30:00 AM,10.259,3272.2,,,,,
3356,05/30/22 09:30:00 AM,10.455,5511.1,,,,,
3357,05/30/22 11:30:00 AM,10.651,7577.8,,,,,
3358,05/30/22 01:30:00 PM,10.846,6544.5,,,,,
3359,05/30/22 03:30:00 PM,10.944,4822.3,,,,,
3360,05/30/22 05:30:00 PM,11.236,2755.6,,,,,
3361,05/30/22 07:30:00 PM,11.431,1636.1,,,,,
3362,05/30/22 09:30:00 PM,11.431,484.4,,,,,
3363,05/30/22 11:30:00 PM,11.334,10.8,,,,,
3364,05/31/22 01:30:00 AM,11.334,0.0,,,,,
3365,05/31/22 03:30:00 AM,11.236,118.4,,,,,
3366,05/31/22 05:30:00 AM,11.139,968.8,,,,,
3367,05/31/22 07:30:00 AM,11.334,3961.1,,,,,
3368,05/31/22 09:30:00 AM,11.334,2238.9,,,,,
3369,05/31/22 11:30:00 AM,11.819,8266.7,,,,,
3370,05/31/22 01:30:00 PM,11.819,2066.7,,,,,
3371,05/31/22 03:30:00 PM,11.722,1636.1,,,,,
3372,05/31/22 05:30:00 PM,12.013,2238.9,,,,,
3373,05/31/22 07:30:00 PM,12.110,1033.3,,,,,
3374,05/31/22 09:30:00 PM,12.013,441.3,,,,,
3375,05/31/22 11:30:00 PM,11.916,32.3,,,,,
3376,06/01/22 01:30:00 AM,11.916,0.0,,,,,
3377,06/01/22 03:30:00 AM,11.916,86.1,,,,,
3378,06/01/22 05:30:00 AM,11.916,1044.1,,,,,
3379,06/01/22 07:30:00 AM,12.013,4305.6,,,,,
3380,06/01/22 09:30:00 AM,12.304,6544.5,,,,,
3381,06/01/22 11:30:00 AM,12.401,10677.8,,,,,
3382,06/01/22 01:30:00 PM,12.497,4305.6,,,,,
3383,06/01/22 03:30:00 PM,12.883,3100.0,,,,,
3384,06/01/22 05:30:00 PM,13.076,3272.2,,,,,
3385,06/01/22 07:30:00 PM,12.980,1302.4,,,,,
3386,06/01/22 09:30:00 PM,12.883,452.1,,,,,
3387,06/01/22 11:30:00 PM,12.690,21.5,,,,,
3388,06/02/22 01:30:00 AM,12.690,0.0,,,,,
3389,06/02/22 03:30:00 AM,12.594,279.9,,,,,
3390,06/02/22 05:30:00 AM,12.497,1259.4,,,,,
3391,06/02/22 07:30:00 AM,12.594,2927.8,,,,,
3392,06/02/22 09:30:00 AM,12.787,5511.1,,,,,
3393,06/02/22 11:30:00 AM,12.690,5166.7,,,,,
3394,06/02/22 01:30:00 PM,12.980,5166.7,,,,,
3395,06/02/22 03:30:00 PM,13.076,4650.0,,,,,
3396,06/02/22 05:30:00 PM,13.076,3272.2,,,,,
3397,06/02/22 07:30:00 PM,13.269,2238.9,,,,,
3398,06/02/22 09:30:00 PM,13.365,818.1,,,,,
3399,06/02/22 11:30:00 PM,13.269,43.1,,,,,
3400,06/03/22 01:30:00 AM,13.173,0.0,,,,,
3401,06/03/22 03:30:00 AM,13.173,129.2,,,,,
3402,06/03/22 05:30:00 AM,12.980,828.8,,,,,
3403,06/03/22 07:30:00 AM,12.980,2755.6,,,,,
3404,06/03/22 09:30:00 AM,12.883,1808.3,,,,,
3405,06/03/22 11:30:00 AM,12.883,1636.1,,,,,
3406,06/03/22 01:30:00 PM,12.690,850.4,,,,,
3407,06/03/22 03:30:00 PM,12.497,893.4,,,,,
3408,06/03/22 05:30:00 PM,12.594,882.6,,,,,
3409,06/03/22 07:30:00 PM,12.497,613.5,,,,,
3410,06/03/22 09:30:00 PM,12.497,236.8,,,,,
3411,06/03/22 11:30:00 PM,12.304,43.1,,,,,
3412,06/04/22 01:30:00 AM,12.207,0.0,,,,,
3413,06/04/22 03:30:00 AM,12.110,150.7,,,,,
3414,06/04/22 05:30:00 AM,12.110,1097.9,,,,,
3415,06/04/22 07:30:00 AM,12.110,3616.7,,,,,
3416,06/04/22 09:30:00 AM,12.110,7233.4,,,,,
3417,06/04/22 11:30:00 AM,12.207,8266.7,,,,,
3418,06/04/22 01:30:00 PM,12.401,8266.7,,,,,
3419,06/04/22 03:30:00 PM,12.594,6200.0,,,,,
3420,06/04/22 05:30:00 PM,12.690,3788.9,,,,,
3421,06/04/22 07:30:00 PM,12.690,2152.8,,,,,
3422,06/04/22 09:30:00 PM,12.690,581.3,,,,,
3423,06/04/22 11:30:00 PM,12.594,64.6,,,,,
3424,06/05/22 01:30:00 AM,12.497,10.8,,,,,
3425,06/05/22 03:30:00 AM,12.401,322.9,,,,,
3426,06/05/22 05:30:00 AM,12.207,1463.9,,,,,
3427,06/05/22 07:30:00 AM,12.304,3272.2,,,,,
3428,06/05/22 09:30:00 AM,12.497,7233.4,,,,,
3429,06/05/22 11:30:00 AM,12.690,10677.8,,,,,
3430,06/05/22 01:30:00 PM,12.690,8611.2,,,,,
3431,06/05/22 03:30:00 PM,12.690,3616.7,,,,,
3432,06/05/22 05:30:00 PM,12.594,1141.0,,,,,
3433,06/05/22 07:30:00 PM,12.497,656.6,,,,,
3434,06/05/22 09:30:00 PM,12.304,215.3,,,,,
3435,06/05/22 11:30:00 PM,12.013,21.5,,,,,
3436,06/06/22 01:30:00 AM,11.819,0.0,,,,,
3437,06/06/22 03:30:00 AM,11.625,193.8,,,,,
3438,06/06/22 05:30:00 AM,11.431,1076.4,,,,,
3439,06/06/22 07:30:00 AM,11.431,3272.2,,,,,
3440,06/06/22 09:30:00 AM,11.625,5511.1,,,,,
3441,06/06/22 11:30:00 AM,11.819,6200.0,,,,,
3442,06/06/22 01:30:00 PM,24.448,12400.1,,,,,
3443,06/06/22 03:30:00 PM,15.951,3961.1,,,,,
3444,06/06/22 05:30:00 PM,17.855,43.1,,,,,
3445,06/06/22 07:30:00 PM,25.125,150.7,,,,,
3446,06/06/22 09:30:00 PM,26.977,43.1,,,,,
3447,06/06/22 11:30:00 PM,26.097,0.0,,,,,
3448,06/07/22 01:30:00 AM,25.610,0.0,,,,,
3449,06/07/22 03:30:00 AM,25.708,0.0,,,,,
3450,06/07/22 05:30:00 AM,25.125,10.8,,,,,
3451,06/07/22 07:30:00 AM,25.222,139.9,,,,,
3452,06/07/22 09:30:00 AM,23.100,96.9,,,,,
3453,06/07/22 09:31:52 AM,,,,Logged,Logged,,
3454,06/07/22 09:32:00 AM,,,,,,Logged,Logged
