"Plot Title: MD_E6_MED_20AUG19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349962, SEN S/N: 10349962)","Intensity, Lux (LGR S/N: 10349962, SEN S/N: 10349962)","Bad Battery (LGR S/N: 10349962)","End Of File (LGR S/N: 10349962)"
2578,03/22/20 06:05:00 PM,2.195,0.0,,
2579,03/22/20 08:05:00 PM,2.195,0.0,,
2580,03/22/20 10:05:00 PM,2.088,0.0,,
2581,03/23/20 12:05:00 AM,2.088,0.0,,
2582,03/23/20 02:05:00 AM,2.088,0.0,,
2583,03/23/20 04:05:00 AM,2.088,0.0,,
2584,03/23/20 06:05:00 AM,1.980,0.0,,
2585,03/23/20 08:05:00 AM,1.980,0.0,,
2586,03/23/20 10:05:00 AM,1.980,0.0,,
2587,03/23/20 12:05:00 PM,1.980,10.8,,
2588,03/23/20 02:05:00 PM,1.872,10.8,,
2589,03/23/20 04:05:00 PM,1.872,0.0,,
2590,03/23/20 06:05:00 PM,1.764,0.0,,
2591,03/23/20 08:05:00 PM,1.764,0.0,,
2592,03/23/20 10:05:00 PM,1.764,0.0,,
2593,03/24/20 12:05:00 AM,1.764,0.0,,
2594,03/24/20 02:05:00 AM,1.656,0.0,,
2595,03/24/20 04:05:00 AM,1.656,0.0,,
2596,03/24/20 06:05:00 AM,1.548,0.0,,
2597,03/24/20 08:05:00 AM,1.548,0.0,,
2598,03/24/20 10:05:00 AM,1.548,0.0,,
2599,03/24/20 12:05:00 PM,1.548,0.0,,
2600,03/24/20 02:05:00 PM,1.656,0.0,,
2601,03/24/20 04:05:00 PM,1.656,0.0,,
2602,03/24/20 06:05:00 PM,1.548,0.0,,
2603,03/24/20 08:05:00 PM,1.548,0.0,,
2604,03/24/20 10:05:00 PM,1.548,0.0,,
2605,03/25/20 12:05:00 AM,1.548,0.0,,
2606,03/25/20 02:05:00 AM,1.548,0.0,,
2607,03/25/20 04:05:00 AM,1.656,0.0,,
2608,03/25/20 06:05:00 AM,1.764,0.0,,
2609,03/25/20 08:05:00 AM,1.872,0.0,,
2610,03/25/20 10:05:00 AM,1.872,0.0,,
2611,03/25/20 12:05:00 PM,1.872,10.8,,
2612,03/25/20 02:05:00 PM,1.872,0.0,,
2613,03/25/20 04:05:00 PM,1.872,0.0,,
2614,03/25/20 06:05:00 PM,1.872,0.0,,
2615,03/25/20 08:05:00 PM,1.872,0.0,,
2616,03/25/20 10:05:00 PM,1.764,0.0,,
2617,03/26/20 12:05:00 AM,1.764,0.0,,
2618,03/26/20 02:05:00 AM,1.656,0.0,,
2619,03/26/20 04:05:00 AM,1.656,0.0,,
2620,03/26/20 06:05:00 AM,1.872,0.0,,
2621,03/26/20 08:05:00 AM,1.980,0.0,,
2622,03/26/20 10:05:00 AM,1.980,0.0,,
2623,03/26/20 12:05:00 PM,1.980,10.8,,
2624,03/26/20 02:05:00 PM,1.980,10.8,,
2625,03/26/20 04:05:00 PM,1.980,0.0,,
2626,03/26/20 06:05:00 PM,1.980,0.0,,
2627,03/26/20 08:05:00 PM,1.872,0.0,,
2628,03/26/20 10:05:00 PM,1.872,0.0,,
2629,03/27/20 12:05:00 AM,1.980,0.0,,
2630,03/27/20 02:05:00 AM,2.195,0.0,,
2631,03/27/20 04:05:00 AM,2.410,0.0,,
2632,03/27/20 06:05:00 AM,2.410,0.0,,
2633,03/27/20 08:05:00 AM,2.410,0.0,,
2634,03/27/20 10:05:00 AM,2.410,10.8,,
2635,03/27/20 12:05:00 PM,2.410,21.5,,
2636,03/27/20 02:05:00 PM,2.410,21.5,,
2637,03/27/20 04:05:00 PM,2.410,10.8,,
2638,03/27/20 06:05:00 PM,2.410,0.0,,
2639,03/27/20 08:05:00 PM,2.410,0.0,,
2640,03/27/20 10:05:00 PM,2.303,0.0,,
2641,03/28/20 12:05:00 AM,2.303,0.0,,
2642,03/28/20 02:05:00 AM,2.303,0.0,,
2643,03/28/20 04:05:00 AM,2.195,0.0,,
2644,03/28/20 06:05:00 AM,2.303,0.0,,
2645,03/28/20 08:05:00 AM,2.410,0.0,,
2646,03/28/20 10:05:00 AM,2.410,0.0,,
2647,03/28/20 12:05:00 PM,2.410,10.8,,
2648,03/28/20 02:05:00 PM,2.303,10.8,,
2649,03/28/20 04:05:00 PM,2.195,10.8,,
2650,03/28/20 06:05:00 PM,2.195,0.0,,
2651,03/28/20 08:05:00 PM,2.088,0.0,,
2652,03/28/20 10:05:00 PM,2.088,0.0,,
2653,03/29/20 12:05:00 AM,1.980,0.0,,
2654,03/29/20 02:05:00 AM,1.872,0.0,,
2655,03/29/20 04:05:00 AM,1.764,0.0,,
2656,03/29/20 06:05:00 AM,1.656,0.0,,
2657,03/29/20 08:05:00 AM,1.548,0.0,,
2658,03/29/20 10:05:00 AM,1.548,10.8,,
2659,03/29/20 12:05:00 PM,1.548,32.3,,
2660,03/29/20 02:05:00 PM,1.656,43.1,,
2661,03/29/20 04:05:00 PM,1.764,0.0,,
2662,03/29/20 06:05:00 PM,2.088,10.8,,
2663,03/29/20 08:05:00 PM,2.088,0.0,,
2664,03/29/20 10:05:00 PM,2.410,0.0,,
2665,03/30/20 12:05:00 AM,2.624,0.0,,
2666,03/30/20 02:05:00 AM,2.624,0.0,,
2667,03/30/20 04:05:00 AM,2.410,0.0,,
2668,03/30/20 06:05:00 AM,2.303,0.0,,
2669,03/30/20 08:05:00 AM,2.195,0.0,,
2670,03/30/20 10:05:00 AM,2.410,21.5,,
2671,03/30/20 12:05:00 PM,2.624,86.1,,
2672,03/30/20 02:05:00 PM,2.195,226.0,,
2673,03/30/20 04:05:00 PM,2.195,172.2,,
2674,03/30/20 06:05:00 PM,2.517,96.9,,
2675,03/30/20 08:05:00 PM,2.624,0.0,,
2676,03/30/20 10:05:00 PM,2.624,0.0,,
2677,03/31/20 12:05:00 AM,2.837,0.0,,
2678,03/31/20 02:05:00 AM,2.943,0.0,,
2679,03/31/20 04:05:00 AM,2.837,0.0,,
2680,03/31/20 06:05:00 AM,3.155,0.0,,
2681,03/31/20 08:05:00 AM,2.837,64.6,,
2682,03/31/20 10:05:00 AM,2.624,495.1,,
2683,03/31/20 12:05:00 PM,2.837,602.8,,
2684,03/31/20 02:05:00 PM,2.837,322.9,,
2685,03/31/20 04:05:00 PM,2.410,344.4,,
2686,03/31/20 06:05:00 PM,2.943,312.2,,
2687,03/31/20 08:05:00 PM,3.049,0.0,,
2688,03/31/20 10:05:00 PM,2.837,0.0,,
2689,04/01/20 12:05:00 AM,3.155,0.0,,
2690,04/01/20 02:05:00 AM,3.049,0.0,,
2691,04/01/20 04:05:00 AM,3.261,0.0,,
2692,04/01/20 06:05:00 AM,3.049,0.0,,
2693,04/01/20 08:05:00 AM,3.261,96.9,,
2694,04/01/20 10:05:00 AM,3.261,193.8,,
2695,04/01/20 12:05:00 PM,3.049,215.3,,
2696,04/01/20 02:05:00 PM,3.472,430.6,,
2697,04/01/20 04:05:00 PM,3.155,387.5,,
2698,04/01/20 06:05:00 PM,2.624,107.6,,
2699,04/01/20 08:05:00 PM,2.730,0.0,,
2700,04/01/20 10:05:00 PM,2.730,0.0,,
2701,04/02/20 12:05:00 AM,2.837,0.0,,
2702,04/02/20 02:05:00 AM,2.730,0.0,,
2703,04/02/20 04:05:00 AM,2.730,0.0,,
2704,04/02/20 06:05:00 AM,2.624,0.0,,
2705,04/02/20 08:05:00 AM,2.624,21.5,,
2706,04/02/20 10:05:00 AM,2.624,172.2,,
2707,04/02/20 12:05:00 PM,2.624,355.2,,
2708,04/02/20 02:05:00 PM,2.730,322.9,,
2709,04/02/20 04:05:00 PM,2.730,226.0,,
2710,04/02/20 06:05:00 PM,2.730,86.1,,
2711,04/02/20 08:05:00 PM,2.730,0.0,,
2712,04/02/20 10:05:00 PM,2.837,0.0,,
2713,04/03/20 12:05:00 AM,2.837,0.0,,
2714,04/03/20 02:05:00 AM,2.837,0.0,,
2715,04/03/20 04:05:00 AM,2.943,0.0,,
2716,04/03/20 06:05:00 AM,3.049,0.0,,
2717,04/03/20 08:05:00 AM,3.049,21.5,,
2718,04/03/20 10:05:00 AM,3.049,96.9,,
2719,04/03/20 12:05:00 PM,3.049,150.7,,
2720,04/03/20 02:05:00 PM,3.049,75.3,,
2721,04/03/20 04:05:00 PM,3.049,64.6,,
2722,04/03/20 06:05:00 PM,3.049,21.5,,
2723,04/03/20 08:05:00 PM,3.049,0.0,,
2724,04/03/20 10:05:00 PM,3.049,0.0,,
2725,04/04/20 12:05:00 AM,3.049,0.0,,
2726,04/04/20 02:05:00 AM,3.049,0.0,,
2727,04/04/20 04:05:00 AM,3.049,0.0,,
2728,04/04/20 06:05:00 AM,3.049,0.0,,
2729,04/04/20 08:05:00 AM,3.049,21.5,,
2730,04/04/20 10:05:00 AM,3.049,86.1,,
2731,04/04/20 12:05:00 PM,2.943,161.5,,
2732,04/04/20 02:05:00 PM,2.943,269.1,,
2733,04/04/20 04:05:00 PM,2.943,452.1,,
2734,04/04/20 06:05:00 PM,2.943,53.8,,
2735,04/04/20 08:05:00 PM,2.943,0.0,,
2736,04/04/20 10:05:00 PM,2.943,0.0,,
2737,04/05/20 12:05:00 AM,2.943,0.0,,
2738,04/05/20 02:05:00 AM,2.837,0.0,,
2739,04/05/20 04:05:00 AM,2.943,0.0,,
2740,04/05/20 06:05:00 AM,2.943,0.0,,
2741,04/05/20 08:05:00 AM,2.943,0.0,,
2742,04/05/20 10:05:00 AM,2.943,0.0,,
2743,04/05/20 12:05:00 PM,2.943,32.3,,
2744,04/05/20 02:05:00 PM,2.837,0.0,,
2745,04/05/20 04:05:00 PM,2.837,64.6,,
2746,04/05/20 06:05:00 PM,2.730,10.8,,
2747,04/05/20 08:05:00 PM,2.624,0.0,,
2748,04/05/20 10:05:00 PM,2.624,0.0,,
2749,04/06/20 12:05:00 AM,2.517,0.0,,
2750,04/06/20 02:05:00 AM,2.517,0.0,,
2751,04/06/20 04:05:00 AM,2.517,0.0,,
2752,04/06/20 06:05:00 AM,2.624,0.0,,
2753,04/06/20 08:05:00 AM,2.624,161.5,,
2754,04/06/20 10:05:00 AM,2.624,559.7,,
2755,04/06/20 12:05:00 PM,2.730,1550.0,,
2756,04/06/20 02:05:00 PM,2.837,452.1,,
2757,04/06/20 04:05:00 PM,2.837,549.0,,
2758,04/06/20 06:05:00 PM,2.624,258.3,,
2759,04/06/20 08:05:00 PM,2.624,0.0,,
2760,04/06/20 10:05:00 PM,2.517,0.0,,
2761,04/07/20 12:05:00 AM,2.517,0.0,,
2762,04/07/20 02:05:00 AM,2.517,0.0,,
2763,04/07/20 04:05:00 AM,2.517,0.0,,
2764,04/07/20 06:05:00 AM,2.410,0.0,,
2765,04/07/20 08:05:00 AM,2.410,279.9,,
2766,04/07/20 10:05:00 AM,2.730,947.2,,
2767,04/07/20 12:05:00 PM,2.837,1377.8,,
2768,04/07/20 02:05:00 PM,2.837,1377.8,,
2769,04/07/20 04:05:00 PM,2.624,581.3,,
2770,04/07/20 06:05:00 PM,2.410,290.6,,
2771,04/07/20 08:05:00 PM,2.517,10.8,,
2772,04/07/20 10:05:00 PM,2.517,0.0,,
2773,04/08/20 12:05:00 AM,2.624,0.0,,
2774,04/08/20 02:05:00 AM,2.624,0.0,,
2775,04/08/20 04:05:00 AM,2.624,0.0,,
2776,04/08/20 06:05:00 AM,2.624,0.0,,
2777,04/08/20 08:05:00 AM,2.517,150.7,,
2778,04/08/20 10:05:00 AM,2.517,398.3,,
2779,04/08/20 12:05:00 PM,2.517,279.9,,
2780,04/08/20 02:05:00 PM,2.624,818.1,,
2781,04/08/20 04:05:00 PM,2.517,602.8,,
2782,04/08/20 06:05:00 PM,2.517,96.9,,
2783,04/08/20 08:05:00 PM,2.624,10.8,,
2784,04/08/20 10:05:00 PM,2.517,0.0,,
2785,04/09/20 12:05:00 AM,2.517,0.0,,
2786,04/09/20 02:05:00 AM,2.517,0.0,,
2787,04/09/20 04:05:00 AM,2.624,0.0,,
2788,04/09/20 06:05:00 AM,2.517,10.8,,
2789,04/09/20 08:05:00 AM,2.517,226.0,,
2790,04/09/20 10:05:00 AM,2.517,699.7,,
2791,04/09/20 12:05:00 PM,2.624,1097.9,,
2792,04/09/20 02:05:00 PM,2.624,1097.9,,
2793,04/09/20 04:05:00 PM,2.624,807.3,,
2794,04/09/20 06:05:00 PM,2.624,366.0,,
2795,04/09/20 08:05:00 PM,2.624,21.5,,
2796,04/09/20 10:05:00 PM,2.624,0.0,,
2797,04/10/20 12:05:00 AM,2.624,0.0,,
2798,04/10/20 02:05:00 AM,2.624,0.0,,
2799,04/10/20 04:05:00 AM,2.624,0.0,,
2800,04/10/20 06:05:00 AM,2.624,10.8,,
2801,04/10/20 08:05:00 AM,2.624,322.9,,
2802,04/10/20 10:05:00 AM,2.837,882.6,,
2803,04/10/20 12:05:00 PM,3.049,968.8,,
2804,04/10/20 02:05:00 PM,3.049,656.6,,
2805,04/10/20 04:05:00 PM,3.049,398.3,,
2806,04/10/20 06:05:00 PM,3.049,86.1,,
2807,04/10/20 08:05:00 PM,3.049,10.8,,
2808,04/10/20 10:05:00 PM,3.049,0.0,,
2809,04/11/20 12:05:00 AM,3.049,0.0,,
2810,04/11/20 02:05:00 AM,3.049,0.0,,
2811,04/11/20 04:05:00 AM,3.049,0.0,,
2812,04/11/20 06:05:00 AM,3.261,0.0,,
2813,04/11/20 08:05:00 AM,3.472,139.9,,
2814,04/11/20 10:05:00 AM,3.683,516.7,,
2815,04/11/20 12:05:00 PM,3.893,527.4,,
2816,04/11/20 02:05:00 PM,3.893,452.1,,
2817,04/11/20 04:05:00 PM,3.998,484.4,,
2818,04/11/20 06:05:00 PM,3.998,139.9,,
2819,04/11/20 08:05:00 PM,3.893,0.0,,
2820,04/11/20 10:05:00 PM,3.998,0.0,,
2821,04/12/20 12:05:00 AM,3.998,0.0,,
2822,04/12/20 02:05:00 AM,3.998,0.0,,
2823,04/12/20 04:05:00 AM,3.998,0.0,,
2824,04/12/20 06:05:00 AM,3.998,10.8,,
2825,04/12/20 08:05:00 AM,4.102,172.2,,
2826,04/12/20 10:05:00 AM,4.102,818.1,,
2827,04/12/20 12:05:00 PM,4.207,936.5,,
2828,04/12/20 02:05:00 PM,4.207,958.0,,
2829,04/12/20 04:05:00 PM,4.102,710.4,,
2830,04/12/20 06:05:00 PM,3.893,366.0,,
2831,04/12/20 08:05:00 PM,3.683,21.5,,
2832,04/12/20 10:05:00 PM,3.683,0.0,,
2833,04/13/20 12:05:00 AM,3.683,0.0,,
2834,04/13/20 02:05:00 AM,3.367,0.0,,
2835,04/13/20 04:05:00 AM,3.155,0.0,,
2836,04/13/20 06:05:00 AM,2.730,0.0,,
2837,04/13/20 08:05:00 AM,2.624,64.6,,
2838,04/13/20 10:05:00 AM,2.410,172.2,,
2839,04/13/20 12:05:00 PM,2.410,322.9,,
2840,04/13/20 02:05:00 PM,2.195,322.9,,
2841,04/13/20 04:05:00 PM,2.410,731.9,,
2842,04/13/20 06:05:00 PM,2.517,355.2,,
2843,04/13/20 08:05:00 PM,2.837,21.5,,
2844,04/13/20 10:05:00 PM,2.303,0.0,,
2845,04/14/20 12:05:00 AM,2.088,0.0,,
2846,04/14/20 02:05:00 AM,1.872,0.0,,
2847,04/14/20 04:05:00 AM,1.656,0.0,,
2848,04/14/20 06:05:00 AM,1.656,10.8,,
2849,04/14/20 08:05:00 AM,1.656,193.8,,
2850,04/14/20 10:05:00 AM,1.764,247.6,,
2851,04/14/20 12:05:00 PM,1.872,688.9,,
2852,04/14/20 02:05:00 PM,2.410,473.6,,
2853,04/14/20 04:05:00 PM,2.517,236.8,,
2854,04/14/20 06:05:00 PM,2.624,269.1,,
2855,04/14/20 08:05:00 PM,2.195,10.8,,
2856,04/14/20 10:05:00 PM,2.195,0.0,,
2857,04/15/20 12:05:00 AM,2.517,0.0,,
2858,04/15/20 02:05:00 AM,2.410,0.0,,
2859,04/15/20 04:05:00 AM,2.517,0.0,,
2860,04/15/20 06:05:00 AM,2.088,10.8,,
2861,04/15/20 08:05:00 AM,2.517,96.9,,
2862,04/15/20 10:05:00 AM,1.980,409.0,,
2863,04/15/20 12:05:00 PM,1.980,850.4,,
2864,04/15/20 02:05:00 PM,2.088,322.9,,
2865,04/15/20 04:05:00 PM,2.088,258.3,,
2866,04/15/20 06:05:00 PM,2.624,64.6,,
2867,04/15/20 08:05:00 PM,2.837,0.0,,
2868,04/15/20 10:05:00 PM,3.049,0.0,,
2869,04/16/20 12:05:00 AM,3.261,0.0,,
2870,04/16/20 02:05:00 AM,3.472,0.0,,
2871,04/16/20 04:05:00 AM,3.367,0.0,,
2872,04/16/20 06:05:00 AM,3.683,10.8,,
2873,04/16/20 08:05:00 AM,3.367,236.8,,
2874,04/16/20 10:05:00 AM,3.367,473.6,,
2875,04/16/20 12:05:00 PM,3.578,828.8,,
2876,04/16/20 02:05:00 PM,3.472,527.4,,
2877,04/16/20 04:05:00 PM,3.472,688.9,,
2878,04/16/20 06:05:00 PM,3.261,333.7,,
2879,04/16/20 08:05:00 PM,3.261,53.8,,
2880,04/16/20 10:05:00 PM,3.049,0.0,,
2881,04/17/20 12:05:00 AM,3.155,0.0,,
2882,04/17/20 02:05:00 AM,2.303,0.0,,
2883,04/17/20 04:05:00 AM,2.410,0.0,,
2884,04/17/20 06:05:00 AM,2.410,75.3,,
2885,04/17/20 08:05:00 AM,2.624,430.6,,
2886,04/17/20 10:05:00 AM,2.730,1033.3,,
2887,04/17/20 12:05:00 PM,3.049,1550.0,,
2888,04/17/20 02:05:00 PM,3.155,1550.0,,
2889,04/17/20 04:05:00 PM,2.943,1248.6,,
2890,04/17/20 06:05:00 PM,3.261,807.3,,
2891,04/17/20 08:05:00 PM,3.367,107.6,,
2892,04/17/20 10:05:00 PM,3.049,0.0,,
2893,04/18/20 12:05:00 AM,3.367,0.0,,
2894,04/18/20 02:05:00 AM,2.730,0.0,,
2895,04/18/20 04:05:00 AM,3.261,0.0,,
2896,04/18/20 06:05:00 AM,2.730,86.1,,
2897,04/18/20 08:05:00 AM,2.303,559.7,,
2898,04/18/20 10:05:00 AM,2.624,1463.9,,
2899,04/18/20 12:05:00 PM,2.837,1216.3,,
2900,04/18/20 02:05:00 PM,2.837,1248.6,,
2901,04/18/20 04:05:00 PM,3.472,505.9,,
2902,04/18/20 06:05:00 PM,2.837,150.7,,
2903,04/18/20 08:05:00 PM,2.730,43.1,,
2904,04/18/20 10:05:00 PM,2.730,0.0,,
2905,04/19/20 12:05:00 AM,2.943,0.0,,
2906,04/19/20 02:05:00 AM,2.943,0.0,,
2907,04/19/20 04:05:00 AM,2.730,0.0,,
2908,04/19/20 06:05:00 AM,2.943,0.0,,
2909,04/19/20 08:05:00 AM,2.837,290.6,,
2910,04/19/20 10:05:00 AM,3.261,495.1,,
2911,04/19/20 12:05:00 PM,3.683,635.1,,
2912,04/19/20 02:05:00 PM,4.102,742.7,,
2913,04/19/20 04:05:00 PM,4.207,441.3,,
2914,04/19/20 06:05:00 PM,4.102,366.0,,
2915,04/19/20 08:05:00 PM,3.683,43.1,,
2916,04/19/20 10:05:00 PM,3.367,0.0,,
2917,04/20/20 12:05:00 AM,3.367,0.0,,
2918,04/20/20 02:05:00 AM,4.415,0.0,,
2919,04/20/20 04:05:00 AM,4.311,0.0,,
2920,04/20/20 06:05:00 AM,4.727,86.1,,
2921,04/20/20 08:05:00 AM,5.244,645.8,,
2922,04/20/20 10:05:00 AM,5.347,581.3,,
2923,04/20/20 12:05:00 PM,4.934,882.6,,
2924,04/20/20 02:05:00 PM,5.037,1151.7,,
2925,04/20/20 04:05:00 PM,6.674,4994.5,,
2926,04/20/20 06:05:00 PM,6.877,721.2,,
2927,04/20/20 08:05:00 PM,6.877,118.4,,
2928,04/20/20 10:05:00 PM,6.674,0.0,,
2929,04/21/20 12:05:00 AM,5.962,0.0,,
2930,04/21/20 02:05:00 AM,5.347,0.0,,
2931,04/21/20 04:05:00 AM,4.934,0.0,,
2932,04/21/20 06:05:00 AM,4.623,43.1,,
2933,04/21/20 08:05:00 AM,4.519,150.7,,
2934,04/21/20 10:05:00 AM,4.727,355.2,,
2935,04/21/20 12:05:00 PM,4.727,570.5,,
2936,04/21/20 02:05:00 PM,6.471,2411.1,,
2937,04/21/20 04:05:00 PM,7.682,7577.8,,
2938,04/21/20 06:05:00 PM,7.079,3616.7,,
2939,04/21/20 08:05:00 PM,5.037,183.0,,
2940,04/21/20 10:05:00 PM,4.415,0.0,,
2941,04/22/20 12:05:00 AM,4.102,0.0,,
2942,04/22/20 02:05:00 AM,3.683,0.0,,
2943,04/22/20 04:05:00 AM,3.367,0.0,,
2944,04/22/20 06:05:00 AM,3.367,75.3,,
2945,04/22/20 08:05:00 AM,3.049,290.6,,
2946,04/22/20 10:05:00 AM,3.472,581.3,,
2947,04/22/20 12:05:00 PM,3.998,1141.0,,
2948,04/22/20 02:05:00 PM,4.415,2927.8,,
2949,04/22/20 04:05:00 PM,4.311,2497.2,,
2950,04/22/20 06:05:00 PM,4.311,1001.0,,
2951,04/22/20 08:05:00 PM,4.102,279.9,,
2952,04/22/20 10:05:00 PM,3.893,0.0,,
2953,04/23/20 12:05:00 AM,3.893,0.0,,
2954,04/23/20 02:05:00 AM,3.998,0.0,,
2955,04/23/20 04:05:00 AM,3.578,0.0,,
2956,04/23/20 06:05:00 AM,3.893,96.9,,
2957,04/23/20 08:05:00 AM,4.102,312.2,,
2958,04/23/20 10:05:00 AM,4.207,753.5,,
2959,04/23/20 12:05:00 PM,4.727,1377.8,,
2960,04/23/20 02:05:00 PM,5.037,2325.0,,
2961,04/23/20 04:05:00 PM,5.141,4650.0,,
2962,04/23/20 06:05:00 PM,5.244,2669.5,,
2963,04/23/20 08:05:00 PM,5.037,290.6,,
2964,04/23/20 10:05:00 PM,4.831,0.0,,
2965,04/24/20 12:05:00 AM,4.727,0.0,,
2966,04/24/20 02:05:00 AM,4.934,0.0,,
2967,04/24/20 04:05:00 AM,5.347,0.0,,
2968,04/24/20 06:05:00 AM,5.655,86.1,,
2969,04/24/20 08:05:00 AM,5.757,301.4,,
2970,04/24/20 10:05:00 AM,6.268,559.7,,
2971,04/24/20 12:05:00 PM,6.573,1119.5,,
2972,04/24/20 02:05:00 PM,7.280,1894.5,,
2973,04/24/20 04:05:00 PM,7.079,1463.9,,
2974,04/24/20 06:05:00 PM,7.381,1550.0,,
2975,04/24/20 08:05:00 PM,7.381,322.9,,
2976,04/24/20 10:05:00 PM,6.978,0.0,,
2977,04/25/20 12:05:00 AM,6.471,0.0,,
2978,04/25/20 02:05:00 AM,6.370,0.0,,
2979,04/25/20 04:05:00 AM,6.370,0.0,,
2980,04/25/20 06:05:00 AM,6.370,53.8,,
2981,04/25/20 08:05:00 AM,6.573,398.3,,
2982,04/25/20 10:05:00 AM,5.962,818.1,,
2983,04/25/20 12:05:00 PM,5.552,624.3,,
2984,04/25/20 02:05:00 PM,5.244,1550.0,,
2985,04/25/20 04:05:00 PM,4.727,1980.6,,
2986,04/25/20 06:05:00 PM,4.519,1162.5,,
2987,04/25/20 08:05:00 PM,4.519,96.9,,
2988,04/25/20 10:05:00 PM,5.141,0.0,,
2989,04/26/20 12:05:00 AM,4.519,0.0,,
2990,04/26/20 02:05:00 AM,4.102,0.0,,
2991,04/26/20 04:05:00 AM,4.102,0.0,,
2992,04/26/20 06:05:00 AM,4.102,75.3,,
2993,04/26/20 08:05:00 AM,4.727,333.7,,
2994,04/26/20 10:05:00 AM,5.141,527.4,,
2995,04/26/20 12:05:00 PM,5.347,936.5,,
2996,04/26/20 02:05:00 PM,5.552,2669.5,,
2997,04/26/20 04:05:00 PM,5.552,4305.6,,
2998,04/26/20 06:05:00 PM,5.757,2755.6,,
2999,04/26/20 08:05:00 PM,5.655,387.5,,
3000,04/26/20 10:05:00 PM,5.552,0.0,,
3001,04/27/20 12:05:00 AM,5.655,0.0,,
3002,04/27/20 02:05:00 AM,6.471,0.0,,
3003,04/27/20 04:05:00 AM,6.775,0.0,,
3004,04/27/20 06:05:00 AM,6.674,129.2,,
3005,04/27/20 08:05:00 AM,6.573,322.9,,
3006,04/27/20 10:05:00 AM,6.978,538.2,,
3007,04/27/20 12:05:00 PM,7.280,947.2,,
3008,04/27/20 02:05:00 PM,7.481,2152.8,,
3009,04/27/20 04:05:00 PM,7.983,4305.6,,
3010,04/27/20 06:05:00 PM,8.082,2755.6,,
3011,04/27/20 08:05:00 PM,7.882,602.8,,
3012,04/27/20 10:05:00 PM,7.782,0.0,,
3013,04/28/20 12:05:00 AM,7.682,0.0,,
3014,04/28/20 02:05:00 AM,7.381,0.0,,
3015,04/28/20 04:05:00 AM,7.381,0.0,,
3016,04/28/20 06:05:00 AM,7.280,118.4,,
3017,04/28/20 08:05:00 AM,7.381,312.2,,
3018,04/28/20 10:05:00 AM,7.682,549.0,,
3019,04/28/20 12:05:00 PM,7.682,871.9,,
3020,04/28/20 02:05:00 PM,7.983,1894.5,,
3021,04/28/20 04:05:00 PM,8.382,4477.8,,
3022,04/28/20 06:05:00 PM,8.581,1894.5,,
3023,04/28/20 08:05:00 PM,8.481,462.9,,
3024,04/28/20 10:05:00 PM,8.382,0.0,,
3025,04/29/20 12:05:00 AM,8.182,0.0,,
3026,04/29/20 02:05:00 AM,8.082,0.0,,
3027,04/29/20 04:05:00 AM,7.983,0.0,,
3028,04/29/20 06:05:00 AM,7.782,129.2,,
3029,04/29/20 08:05:00 AM,7.983,344.4,,
3030,04/29/20 10:05:00 AM,8.282,559.7,,
3031,04/29/20 12:05:00 PM,8.481,947.2,,
3032,04/29/20 02:05:00 PM,8.779,2238.9,,
3033,04/29/20 04:05:00 PM,8.978,4822.3,,
3034,04/29/20 06:05:00 PM,8.581,2583.4,,
3035,04/29/20 08:05:00 PM,8.382,312.2,,
3036,04/29/20 10:05:00 PM,8.282,0.0,,
3037,04/30/20 12:05:00 AM,7.882,0.0,,
3038,04/30/20 02:05:00 AM,8.082,0.0,,
3039,04/30/20 04:05:00 AM,8.481,0.0,,
3040,04/30/20 06:05:00 AM,8.282,107.6,,
3041,04/30/20 08:05:00 AM,8.282,462.9,,
3042,04/30/20 10:05:00 AM,8.382,968.8,,
3043,04/30/20 12:05:00 PM,7.882,968.8,,
3044,04/30/20 02:05:00 PM,6.674,1550.0,,
3045,04/30/20 04:05:00 PM,5.244,1076.4,,
3046,04/30/20 06:05:00 PM,4.934,1119.5,,
3047,04/30/20 08:05:00 PM,4.727,129.2,,
3048,04/30/20 10:05:00 PM,4.727,0.0,,
3049,05/01/20 12:05:00 AM,4.934,0.0,,
3050,05/01/20 02:05:00 AM,4.934,0.0,,
3051,05/01/20 04:05:00 AM,4.727,0.0,,
3052,05/01/20 06:05:00 AM,5.037,172.2,,
3053,05/01/20 08:05:00 AM,5.141,613.5,,
3054,05/01/20 10:05:00 AM,5.141,796.5,,
3055,05/01/20 12:05:00 PM,5.037,1356.3,,
3056,05/01/20 02:05:00 PM,5.450,1216.3,,
3057,05/01/20 04:05:00 PM,5.962,1980.6,,
3058,05/01/20 06:05:00 PM,6.370,1119.5,,
3059,05/01/20 08:05:00 PM,5.450,269.1,,
3060,05/01/20 10:05:00 PM,6.370,0.0,,
3061,05/02/20 12:05:00 AM,6.674,0.0,,
3062,05/02/20 02:05:00 AM,6.064,0.0,,
3063,05/02/20 04:05:00 AM,5.450,0.0,,
3064,05/02/20 06:05:00 AM,5.450,236.8,,
3065,05/02/20 08:05:00 AM,5.347,462.9,,
3066,05/02/20 10:05:00 AM,5.450,1205.6,,
3067,05/02/20 12:05:00 PM,5.655,1550.0,,
3068,05/02/20 02:05:00 PM,5.450,1022.6,,
3069,05/02/20 04:05:00 PM,5.347,1011.8,,
