"Plot Title: MD_E5Pel_13Jun19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517219, SEN S/N: 10517219, LBL: Temp)","Intensity, Lux (LGR S/N: 10517219, SEN S/N: 10517219, LBL: Light)","Coupler Attached (LGR S/N: 10517219)","Coupler Detached (LGR S/N: 10517219)","Host Connected (LGR S/N: 10517219)","Stopped (LGR S/N: 10517219)","End Of File (LGR S/N: 10517219)"
461,06/23/19 04:00:00,10.748,1463.9,,,,,
462,06/23/19 04:30:00,10.748,3272.2,,,,,
463,06/23/19 05:00:00,10.651,5166.7,,,,,
464,06/23/19 05:30:00,10.553,6200.0,,,,,
465,06/23/19 06:00:00,10.651,10677.8,,,,,
466,06/23/19 06:30:00,10.748,16533.4,,,,,
467,06/23/19 07:00:00,10.553,3616.7,,,,,
468,06/23/19 07:30:00,10.846,7233.4,,,,,
469,06/23/19 08:00:00,10.553,3616.7,,,,,
470,06/23/19 08:30:00,10.651,4822.3,,,,,
471,06/23/19 09:00:00,10.944,22044.6,,,,,
472,06/23/19 09:30:00,10.944,27555.7,,,,,
473,06/23/19 10:00:00,11.041,28933.5,,,,,
474,06/23/19 10:30:00,10.944,6200.0,,,,,
475,06/23/19 11:00:00,11.139,8611.2,,,,,
476,06/23/19 11:30:00,11.722,5166.7,,,,,
477,06/23/19 12:00:00,12.110,7233.4,,,,,
478,06/23/19 12:30:00,11.819,7233.4,,,,,
479,06/23/19 13:00:00,12.110,27555.7,,,,,
480,06/23/19 13:30:00,12.304,104711.8,,,,,
481,06/23/19 14:00:00,12.401,14466.8,,,,,
482,06/23/19 14:30:00,12.110,8266.7,,,,,
483,06/23/19 15:00:00,12.207,19289.0,,,,,
484,06/23/19 15:30:00,12.013,7233.4,,,,,
485,06/23/19 16:00:00,12.304,30311.3,,,,,
486,06/23/19 16:30:00,12.883,30311.3,,,,,
487,06/23/19 17:00:00,12.980,42711.4,,,,,
488,06/23/19 17:30:00,12.690,11022.3,,,,,
489,06/23/19 18:00:00,13.076,55111.5,,,,,
490,06/23/19 18:30:00,12.594,5166.7,,,,,
491,06/23/19 19:00:00,12.497,2325.0,,,,,
492,06/23/19 19:30:00,12.497,2927.8,,,,,
493,06/23/19 20:00:00,12.787,10333.4,,,,,
494,06/23/19 20:30:00,12.787,6200.0,,,,,
495,06/23/19 21:00:00,12.594,4650.0,,,,,
496,06/23/19 21:30:00,12.497,2755.6,,,,,
497,06/23/19 22:00:00,12.304,1463.9,,,,,
498,06/23/19 22:30:00,12.304,807.3,,,,,
499,06/23/19 23:00:00,12.207,387.5,,,,,
500,06/23/19 23:30:00,12.207,269.1,,,,,
501,06/24/19 00:00:00,12.110,129.2,,,,,
502,06/24/19 00:30:00,12.013,75.3,,,,,
503,06/24/19 01:00:00,11.916,64.6,,,,,
504,06/24/19 01:30:00,11.819,64.6,,,,,
505,06/24/19 02:00:00,11.625,107.6,,,,,
506,06/24/19 02:30:00,11.528,172.2,,,,,
507,06/24/19 03:00:00,11.528,215.3,,,,,
508,06/24/19 03:30:00,11.528,570.5,,,,,
509,06/24/19 04:00:00,11.625,1227.1,,,,,
510,06/24/19 04:30:00,11.528,1227.1,,,,,
511,06/24/19 05:00:00,11.431,1302.4,,,,,
512,06/24/19 05:30:00,11.431,1550.0,,,,,
513,06/24/19 06:00:00,11.431,1894.5,,,,,
514,06/24/19 06:30:00,11.528,3961.1,,,,,
515,06/24/19 07:00:00,11.431,3616.7,,,,,
516,06/24/19 07:30:00,11.625,5166.7,,,,,
517,06/24/19 08:00:00,11.722,4994.5,,,,,
518,06/24/19 08:30:00,11.819,12400.1,,,,,
519,06/24/19 09:00:00,11.722,4650.0,,,,,
520,06/24/19 09:30:00,11.722,4822.3,,,,,
521,06/24/19 10:00:00,11.916,11022.3,,,,,
522,06/24/19 10:30:00,12.304,11022.3,,,,,
523,06/24/19 11:00:00,12.497,11711.2,,,,,
524,06/24/19 11:30:00,12.401,14466.8,,,,,
525,06/24/19 12:00:00,13.173,23422.4,,,,,
526,06/24/19 12:30:00,12.980,15844.5,,,,,
527,06/24/19 13:00:00,12.690,11711.2,,,,,
528,06/24/19 13:30:00,12.980,22044.6,,,,,
529,06/24/19 14:00:00,12.883,10333.4,,,,,
530,06/24/19 14:30:00,12.883,14466.8,,,,,
531,06/24/19 15:00:00,12.980,17911.2,,,,,
532,06/24/19 15:30:00,12.883,11022.3,,,,,
533,06/24/19 16:00:00,12.980,10677.8,,,,,
534,06/24/19 16:30:00,12.883,10677.8,,,,,
535,06/24/19 17:00:00,12.883,8611.2,,,,,
536,06/24/19 17:30:00,12.690,5338.9,,,,,
537,06/24/19 18:00:00,12.690,5166.7,,,,,
538,06/24/19 18:30:00,12.787,6544.5,,,,,
539,06/24/19 19:00:00,12.690,2927.8,,,,,
540,06/24/19 19:30:00,12.690,2927.8,,,,,
541,06/24/19 20:00:00,12.690,2669.5,,,,,
542,06/24/19 20:30:00,12.690,2755.6,,,,,
543,06/24/19 21:00:00,12.690,645.8,,,,,
544,06/24/19 21:30:00,12.690,818.1,,,,,
545,06/24/19 22:00:00,12.690,247.6,,,,,
546,06/24/19 22:30:00,12.690,301.4,,,,,
547,06/24/19 23:00:00,12.690,247.6,,,,,
548,06/24/19 23:30:00,12.690,193.8,,,,,
549,06/25/19 00:00:00,12.690,53.8,,,,,
550,06/25/19 00:30:00,12.690,32.3,,,,,
551,06/25/19 01:00:00,12.594,32.3,,,,,
552,06/25/19 01:30:00,12.594,10.8,,,,,
553,06/25/19 02:00:00,12.594,21.5,,,,,
554,06/25/19 02:30:00,12.497,53.8,,,,,
555,06/25/19 03:00:00,12.401,86.1,,,,,
556,06/25/19 03:30:00,12.304,258.3,,,,,
557,06/25/19 04:00:00,12.304,344.4,,,,,
558,06/25/19 04:30:00,12.304,850.4,,,,,
559,06/25/19 05:00:00,12.304,1463.9,,,,,
560,06/25/19 05:30:00,12.401,2325.0,,,,,
561,06/25/19 06:00:00,12.401,2583.4,,,,,
562,06/25/19 06:30:00,12.497,5166.7,,,,,
563,06/25/19 07:00:00,12.497,4305.6,,,,,
564,06/25/19 07:30:00,12.497,4133.4,,,,,
565,06/25/19 08:00:00,12.497,7577.8,,,,,
566,06/25/19 08:30:00,12.787,8266.7,,,,,
567,06/25/19 09:00:00,12.690,7233.4,,,,,
568,06/25/19 09:30:00,12.787,9644.5,,,,,
569,06/25/19 10:00:00,13.654,39955.8,,,,,
570,06/25/19 10:30:00,12.594,4650.0,,,,,
571,06/25/19 11:00:00,12.594,5166.7,,,,,
572,06/25/19 11:30:00,12.594,2066.7,,,,,
573,06/25/19 12:00:00,12.690,4305.6,,,,,
574,06/25/19 12:30:00,12.980,5511.1,,,,,
575,06/25/19 13:00:00,12.787,6544.5,,,,,
576,06/25/19 13:30:00,12.787,6200.0,,,,,
577,06/25/19 14:00:00,13.076,8266.7,,,,,
578,06/25/19 14:30:00,13.173,4650.0,,,,,
579,06/25/19 15:00:00,13.654,12400.1,,,,,
580,06/25/19 15:30:00,13.654,8611.2,,,,,
581,06/25/19 16:00:00,13.846,30311.3,,,,,
582,06/25/19 16:30:00,13.846,5166.7,,,,,
583,06/25/19 17:00:00,13.269,2325.0,,,,,
584,06/25/19 17:30:00,13.750,7577.8,,,,,
585,06/25/19 18:00:00,13.558,6200.0,,,,,
586,06/25/19 18:30:00,13.269,3444.5,,,,,
587,06/25/19 19:00:00,13.461,16533.4,,,,,
588,06/25/19 19:30:00,13.173,1463.9,,,,,
589,06/25/19 20:00:00,13.461,18600.1,,,,,
590,06/25/19 20:30:00,13.269,12400.1,,,,,
591,06/25/19 21:00:00,12.980,10333.4,,,,,
592,06/25/19 21:30:00,12.787,1808.3,,,,,
593,06/25/19 22:00:00,12.883,3444.5,,,,,
594,06/25/19 22:30:00,12.883,1808.3,,,,,
595,06/25/19 23:00:00,12.787,527.4,,,,,
596,06/25/19 23:30:00,12.594,473.6,,,,,
597,06/26/19 00:00:00,12.497,269.1,,,,,
598,06/26/19 00:30:00,12.497,96.9,,,,,
599,06/26/19 01:00:00,12.497,75.3,,,,,
600,06/26/19 01:30:00,12.401,64.6,,,,,
601,06/26/19 02:00:00,12.304,161.5,,,,,
602,06/26/19 02:30:00,12.304,139.9,,,,,
603,06/26/19 03:00:00,12.304,236.8,,,,,
604,06/26/19 03:30:00,12.304,570.5,,,,,
605,06/26/19 04:00:00,12.304,990.3,,,,,
606,06/26/19 04:30:00,12.304,958.0,,,,,
607,06/26/19 05:00:00,12.401,1550.0,,,,,
608,06/26/19 05:30:00,12.304,1894.5,,,,,
609,06/26/19 06:00:00,12.401,2411.1,,,,,
610,06/26/19 06:30:00,12.594,3272.2,,,,,
611,06/26/19 07:00:00,12.883,6544.5,,,,,
612,06/26/19 07:30:00,12.980,3272.2,,,,,
613,06/26/19 08:00:00,13.173,4133.4,,,,,
614,06/26/19 08:30:00,13.269,5166.7,,,,,
615,06/26/19 09:00:00,13.365,5166.7,,,,,
616,06/26/19 09:30:00,13.654,11022.3,,,,,
617,06/26/19 10:00:00,13.750,4650.0,,,,,
618,06/26/19 10:30:00,14.230,34444.7,,,,,
619,06/26/19 11:00:00,14.230,42711.4,,,,,
620,06/26/19 11:30:00,14.325,66133.8,,,,,
621,06/26/19 12:00:00,14.134,27555.7,,,,,
622,06/26/19 12:30:00,14.421,10677.8,,,,,
623,06/26/19 13:00:00,14.421,9300.1,,,,,
624,06/26/19 13:30:00,14.134,16533.4,,,,,
625,06/26/19 14:00:00,13.846,7577.8,,,,,
626,06/26/19 14:30:00,13.750,3961.1,,,,,
627,06/26/19 15:00:00,13.942,11711.2,,,,,
628,06/26/19 15:30:00,13.942,12400.1,,,,,
629,06/26/19 16:00:00,13.942,11711.2,,,,,
630,06/26/19 16:30:00,13.942,7233.4,,,,,
631,06/26/19 17:00:00,14.038,17911.2,,,,,
632,06/26/19 17:30:00,13.846,7577.8,,,,,
633,06/26/19 18:00:00,13.750,9300.1,,,,,
634,06/26/19 18:30:00,13.846,5166.7,,,,,
635,06/26/19 19:00:00,13.846,6200.0,,,,,
636,06/26/19 19:30:00,13.846,4477.8,,,,,
637,06/26/19 20:00:00,13.654,2411.1,,,,,
638,06/26/19 20:30:00,13.654,1894.5,,,,,
639,06/26/19 21:00:00,13.750,2497.2,,,,,
640,06/26/19 21:30:00,13.750,1808.3,,,,,
641,06/26/19 22:00:00,13.750,1184.0,,,,,
642,06/26/19 22:30:00,13.750,850.4,,,,,
643,06/26/19 23:00:00,13.750,678.1,,,,,
644,06/26/19 23:30:00,13.750,376.7,,,,,
645,06/27/19 00:00:00,13.750,183.0,,,,,
646,06/27/19 00:30:00,13.558,86.1,,,,,
647,06/27/19 01:00:00,13.365,64.6,,,,,
648,06/27/19 01:30:00,13.365,96.9,,,,,
649,06/27/19 02:00:00,13.365,129.2,,,,,
650,06/27/19 02:30:00,13.558,107.6,,,,,
651,06/27/19 03:00:00,13.750,139.9,,,,,
652,06/27/19 03:30:00,13.846,333.7,,,,,
653,06/27/19 04:00:00,13.942,1108.7,,,,,
654,06/27/19 04:30:00,14.038,1302.4,,,,,
655,06/27/19 05:00:00,13.942,1463.9,,,,,
656,06/27/19 05:30:00,14.038,2927.8,,,,,
657,06/27/19 06:00:00,14.038,2927.8,,,,,
658,06/27/19 06:30:00,13.942,5511.1,,,,,
659,06/27/19 07:00:00,14.038,8611.2,,,,,
660,06/27/19 07:30:00,14.134,5166.7,,,,,
661,06/27/19 08:00:00,14.038,6200.0,,,,,
662,06/27/19 08:30:00,14.230,6544.5,,,,,
663,06/27/19 09:00:00,14.038,7233.4,,,,,
664,06/27/19 09:30:00,14.134,10333.4,,,,,
665,06/27/19 10:00:00,14.038,10333.4,,,,,
666,06/27/19 10:30:00,14.230,10333.4,,,,,
667,06/27/19 11:00:00,14.038,10677.8,,,,,
668,06/27/19 11:30:00,14.134,14466.8,,,,,
669,06/27/19 12:00:00,14.038,9300.1,,,,,
670,06/27/19 12:30:00,14.230,18600.1,,,,,
671,06/27/19 13:00:00,14.421,28933.5,,,,,
672,06/27/19 13:30:00,14.517,28933.5,,,,,
673,06/27/19 14:00:00,14.613,23422.4,,,,,
674,06/27/19 14:30:00,14.996,46844.8,,,,,
675,06/27/19 15:00:00,14.996,17222.3,,,,,
676,06/27/19 15:30:00,15.091,12400.1,,,,,
677,06/27/19 16:00:00,14.613,13777.9,,,,,
678,06/27/19 16:30:00,14.517,11711.2,,,,,
679,06/27/19 17:00:00,14.613,13777.9,,,,,
680,06/27/19 17:30:00,14.900,12400.1,,,,,
681,06/27/19 18:00:00,14.613,11022.3,,,,,
682,06/27/19 18:30:00,14.517,7577.8,,,,,
683,06/27/19 19:00:00,14.421,6544.5,,,,,
684,06/27/19 19:30:00,14.421,7577.8,,,,,
685,06/27/19 20:00:00,14.517,5166.7,,,,,
686,06/27/19 20:30:00,14.325,2066.7,,,,,
687,06/27/19 21:00:00,14.325,1636.1,,,,,
688,06/27/19 21:30:00,14.325,1377.8,,,,,
689,06/27/19 22:00:00,14.325,387.5,,,,,
690,06/27/19 22:30:00,14.325,150.7,,,,,
691,06/27/19 23:00:00,14.421,96.9,,,,,
692,06/27/19 23:30:00,14.421,53.8,,,,,
693,06/28/19 00:00:00,14.517,10.8,,,,,
694,06/28/19 00:30:00,14.517,0.0,,,,,
695,06/28/19 01:00:00,14.613,0.0,,,,,
696,06/28/19 01:30:00,14.613,10.8,,,,,
697,06/28/19 02:00:00,14.613,64.6,,,,,
698,06/28/19 02:30:00,14.709,64.6,,,,,
699,06/28/19 03:00:00,14.517,43.1,,,,,
700,06/28/19 03:30:00,14.517,64.6,,,,,
701,06/28/19 04:00:00,14.517,161.5,,,,,
702,06/28/19 04:30:00,14.517,441.3,,,,,
703,06/28/19 05:00:00,14.613,570.5,,,,,
704,06/28/19 05:30:00,14.613,1894.5,,,,,
705,06/28/19 06:00:00,14.709,2066.7,,,,,
706,06/28/19 06:30:00,14.709,7577.8,,,,,
707,06/28/19 07:00:00,14.900,16533.4,,,,,
708,06/28/19 07:30:00,14.804,6200.0,,,,,
709,06/28/19 08:00:00,14.613,5166.7,,,,,
710,06/28/19 08:30:00,14.613,5511.1,,,,,
711,06/28/19 09:00:00,14.804,7233.4,,,,,
712,06/28/19 09:30:00,14.900,6200.0,,,,,
713,06/28/19 10:00:00,15.091,9300.1,,,,,
714,06/28/19 10:30:00,15.282,11022.3,,,,,
715,06/28/19 11:00:00,15.378,9300.1,,,,,
716,06/28/19 11:30:00,15.187,10333.4,,,,,
717,06/28/19 12:00:00,14.996,8611.2,,,,,
718,06/28/19 12:30:00,15.187,12400.1,,,,,
719,06/28/19 13:00:00,15.473,12400.1,,,,,
720,06/28/19 13:30:00,15.282,10677.8,,,,,
721,06/28/19 14:00:00,16.046,23422.4,,,,,
722,06/28/19 14:30:00,15.569,19977.9,,,,,
723,06/28/19 15:00:00,15.091,7577.8,,,,,
724,06/28/19 15:30:00,14.996,5338.9,,,,,
725,06/28/19 16:00:00,14.996,5338.9,,,,,
726,06/28/19 16:30:00,15.091,8611.2,,,,,
727,06/28/19 17:00:00,15.378,14466.8,,,,,
728,06/28/19 17:30:00,15.282,9644.5,,,,,
729,06/28/19 18:00:00,15.569,17222.3,,,,,
730,06/28/19 18:30:00,14.804,3444.5,,,,,
731,06/28/19 19:00:00,14.804,5166.7,,,,,
732,06/28/19 19:30:00,14.709,3272.2,,,,,
733,06/28/19 20:00:00,14.709,3272.2,,,,,
734,06/28/19 20:30:00,14.613,1097.9,,,,,
735,06/28/19 21:00:00,14.517,871.9,,,,,
736,06/28/19 21:30:00,14.517,484.4,,,,,
737,06/28/19 22:00:00,14.517,441.3,,,,,
738,06/28/19 22:30:00,14.421,279.9,,,,,
739,06/28/19 23:00:00,14.517,226.0,,,,,
740,06/28/19 23:30:00,14.517,139.9,,,,,
741,06/29/19 00:00:00,14.517,32.3,,,,,
742,06/29/19 00:30:00,14.517,107.6,,,,,
743,06/29/19 01:00:00,14.517,32.3,,,,,
744,06/29/19 01:30:00,14.517,10.8,,,,,
745,06/29/19 02:00:00,14.517,75.3,,,,,
746,06/29/19 02:30:00,14.517,107.6,,,,,
747,06/29/19 03:00:00,14.421,172.2,,,,,
748,06/29/19 03:30:00,14.517,419.8,,,,,
749,06/29/19 04:00:00,14.517,333.7,,,,,
750,06/29/19 04:30:00,14.421,613.5,,,,,
751,06/29/19 05:00:00,14.421,721.2,,,,,
752,06/29/19 05:30:00,14.325,1980.6,,,,,
753,06/29/19 06:00:00,14.230,2669.5,,,,,
754,06/29/19 06:30:00,14.134,1894.5,,,,,
755,06/29/19 07:00:00,14.230,4477.8,,,,,
756,06/29/19 07:30:00,14.230,3616.7,,,,,
757,06/29/19 08:00:00,14.230,2238.9,,,,,
758,06/29/19 08:30:00,14.325,3961.1,,,,,
759,06/29/19 09:00:00,14.325,3961.1,,,,,
760,06/29/19 09:30:00,14.421,8266.7,,,,,
761,06/29/19 10:00:00,14.421,5338.9,,,,,
762,06/29/19 10:30:00,14.421,5511.1,,,,,
763,06/29/19 11:00:00,14.421,5511.1,,,,,
764,06/29/19 11:30:00,14.613,10333.4,,,,,
765,06/29/19 12:00:00,14.517,7577.8,,,,,
766,06/29/19 12:30:00,14.421,6200.0,,,,,
767,06/29/19 13:00:00,14.421,4994.5,,,,,
768,06/29/19 13:30:00,14.230,3444.5,,,,,
769,06/29/19 14:00:00,14.230,4305.6,,,,,
770,06/29/19 14:30:00,14.230,5338.9,,,,,
771,06/29/19 15:00:00,14.134,4822.3,,,,,
772,06/29/19 15:30:00,14.230,5166.7,,,,,
773,06/29/19 16:00:00,14.134,4650.0,,,,,
774,06/29/19 16:30:00,14.038,3616.7,,,,,
775,06/29/19 17:00:00,14.038,2755.6,,,,,
776,06/29/19 17:30:00,14.038,5511.1,,,,,
777,06/29/19 18:00:00,14.038,3616.7,,,,,
778,06/29/19 18:30:00,14.038,2583.4,,,,,
779,06/29/19 19:00:00,14.038,3444.5,,,,,
780,06/29/19 19:30:00,14.038,4133.4,,,,,
781,06/29/19 20:00:00,13.942,3272.2,,,,,
782,06/29/19 20:30:00,13.846,3788.9,,,,,
783,06/29/19 21:00:00,13.846,3616.7,,,,,
784,06/29/19 21:30:00,13.942,3788.9,,,,,
785,06/29/19 22:00:00,13.846,1894.5,,,,,
786,06/29/19 22:30:00,13.750,936.5,,,,,
787,06/29/19 23:00:00,13.654,312.2,,,,,
788,06/29/19 23:30:00,13.654,150.7,,,,,
789,06/30/19 00:00:00,13.558,64.6,,,,,
790,06/30/19 00:30:00,13.461,32.3,,,,,
791,06/30/19 01:00:00,13.461,32.3,,,,,
792,06/30/19 01:30:00,13.365,32.3,,,,,
793,06/30/19 02:00:00,13.269,75.3,,,,,
794,06/30/19 02:30:00,13.269,161.5,,,,,
795,06/30/19 03:00:00,13.269,161.5,,,,,
796,06/30/19 03:30:00,13.173,279.9,,,,,
797,06/30/19 04:00:00,13.173,667.4,,,,,
798,06/30/19 04:30:00,13.076,731.9,,,,,
799,06/30/19 05:00:00,13.173,1894.5,,,,,
800,06/30/19 05:30:00,13.076,1894.5,,,,,
801,06/30/19 06:00:00,13.076,2669.5,,,,,
802,06/30/19 06:30:00,13.076,2755.6,,,,,
803,06/30/19 07:00:00,13.076,5338.9,,,,,
804,06/30/19 07:30:00,13.173,5511.1,,,,,
805,06/30/19 08:00:00,13.173,6544.5,,,,,
806,06/30/19 08:30:00,13.269,9300.1,,,,,
807,06/30/19 09:00:00,13.173,8266.7,,,,,
808,06/30/19 09:30:00,13.269,9644.5,,,,,
809,06/30/19 10:00:00,13.558,17911.2,,,,,
810,06/30/19 10:30:00,13.365,14466.8,,,,,
811,06/30/19 11:00:00,13.365,12400.1,,,,,
812,06/30/19 11:30:00,13.461,20666.8,,,,,
813,06/30/19 12:00:00,13.750,41333.6,,,,,
814,06/30/19 12:30:00,13.461,8266.7,,,,,
815,06/30/19 13:00:00,13.654,19289.0,,,,,
816,06/30/19 13:30:00,13.365,12400.1,,,,,
817,06/30/19 14:00:00,13.654,24800.2,,,,,
818,06/30/19 14:30:00,13.173,7233.4,,,,,
819,06/30/19 15:00:00,13.558,17222.3,,,,,
820,06/30/19 15:30:00,13.365,10677.8,,,,,
821,06/30/19 16:00:00,13.461,15844.5,,,,,
822,06/30/19 16:30:00,13.269,9300.1,,,,,
823,06/30/19 17:00:00,13.269,8266.7,,,,,
824,06/30/19 17:30:00,13.365,13089.0,,,,,
825,06/30/19 18:00:00,13.173,6544.5,,,,,
826,06/30/19 18:30:00,13.173,7233.4,,,,,
827,06/30/19 19:00:00,12.980,5511.1,,,,,
828,06/30/19 19:30:00,12.980,5511.1,,,,,
829,06/30/19 20:00:00,12.980,5511.1,,,,,
830,06/30/19 20:30:00,13.076,11711.2,,,,,
831,06/30/19 21:00:00,12.883,2583.4,,,,,
832,06/30/19 21:30:00,12.690,2497.2,,,,,
833,06/30/19 22:00:00,12.594,645.8,,,,,
834,06/30/19 22:30:00,12.594,699.7,,,,,
835,06/30/19 23:00:00,12.497,344.4,,,,,
836,06/30/19 23:30:00,12.497,204.5,,,,,
837,07/01/19 00:00:00,12.401,96.9,,,,,
838,07/01/19 00:30:00,12.401,53.8,,,,,
839,07/01/19 01:00:00,12.304,32.3,,,,,
840,07/01/19 01:30:00,12.304,64.6,,,,,
841,07/01/19 02:00:00,12.304,43.1,,,,,
842,07/01/19 02:30:00,12.207,118.4,,,,,
843,07/01/19 03:00:00,12.207,129.2,,,,,
844,07/01/19 03:30:00,12.207,376.7,,,,,
845,07/01/19 04:00:00,12.110,667.4,,,,,
846,07/01/19 04:30:00,12.110,1291.7,,,,,
847,07/01/19 05:00:00,12.110,2583.4,,,,,
848,07/01/19 05:30:00,12.110,2066.7,,,,,
849,07/01/19 06:00:00,12.110,3961.1,,,,,
850,07/01/19 06:30:00,12.013,4133.4,,,,,
851,07/01/19 07:00:00,12.110,5166.7,,,,,
852,07/01/19 07:30:00,12.013,5166.7,,,,,
853,07/01/19 08:00:00,11.916,3788.9,,,,,
854,07/01/19 08:30:00,12.110,7577.8,,,,,
855,07/01/19 09:00:00,12.207,8611.2,,,,,
856,07/01/19 09:30:00,12.594,26178.0,,,,,
857,07/01/19 10:00:00,12.304,8266.7,,,,,
858,07/01/19 10:30:00,12.207,6544.5,,,,,
859,07/01/19 11:00:00,12.787,24800.2,,,,,
860,07/01/19 11:30:00,12.787,22044.6,,,,,
861,07/01/19 12:00:00,12.304,10333.4,,,,,
862,07/01/19 12:30:00,12.594,15844.5,,,,,
863,07/01/19 13:00:00,12.497,10333.4,,,,,
864,07/01/19 13:30:00,13.269,66133.8,,,,,
865,07/01/19 14:00:00,12.594,10333.4,,,,,
866,07/01/19 14:30:00,12.497,11711.2,,,,,
867,07/01/19 15:00:00,12.497,5511.1,,,,,
868,07/01/19 15:30:00,12.304,11711.2,,,,,
869,07/01/19 16:00:00,13.076,22044.6,,,,,
870,07/01/19 16:30:00,13.173,44089.2,,,,,
871,07/01/19 17:00:00,12.980,7233.4,,,,,
872,07/01/19 17:30:00,12.594,6200.0,,,,,
873,07/01/19 18:00:00,12.497,8611.2,,,,,
874,07/01/19 18:30:00,12.207,5511.1,,,,,
875,07/01/19 19:00:00,12.013,4305.6,,,,,
876,07/01/19 19:30:00,11.819,2927.8,,,,,
877,07/01/19 20:00:00,11.722,3961.1,,,,,
878,07/01/19 20:30:00,11.625,2927.8,,,,,
879,07/01/19 21:00:00,11.722,2238.9,,,,,
880,07/01/19 21:30:00,11.722,1550.0,,,,,
881,07/01/19 22:00:00,11.722,1463.9,,,,,
882,07/01/19 22:30:00,11.722,688.9,,,,,
883,07/01/19 23:00:00,11.625,387.5,,,,,
884,07/01/19 23:30:00,11.528,290.6,,,,,
885,07/02/19 00:00:00,11.528,172.2,,,,,
886,07/02/19 00:30:00,11.431,107.6,,,,,
887,07/02/19 01:00:00,11.431,64.6,,,,,
888,07/02/19 01:30:00,11.431,75.3,,,,,
889,07/02/19 02:00:00,11.334,96.9,,,,,
890,07/02/19 02:30:00,11.236,139.9,,,,,
891,07/02/19 03:00:00,11.139,139.9,,,,,
892,07/02/19 03:30:00,11.041,204.5,,,,,
893,07/02/19 04:00:00,11.041,430.6,,,,,
894,07/02/19 04:30:00,10.944,1130.2,,,,,
895,07/02/19 05:00:00,11.041,1980.6,,,,,
896,07/02/19 05:30:00,10.944,1463.9,,,,,
897,07/02/19 06:00:00,11.041,1356.3,,,,,
898,07/02/19 06:30:00,11.139,2497.2,,,,,
899,07/02/19 07:00:00,11.431,6544.5,,,,,
900,07/02/19 07:30:00,11.431,7233.4,,,,,
901,07/02/19 08:00:00,11.625,6544.5,,,,,
902,07/02/19 08:30:00,11.431,4822.3,,,,,
903,07/02/19 09:00:00,11.431,5511.1,,,,,
904,07/02/19 09:30:00,11.528,10333.4,,,,,
905,07/02/19 10:00:00,11.528,7577.8,,,,,
906,07/02/19 10:30:00,11.625,9300.1,,,,,
907,07/02/19 11:00:00,11.819,8266.7,,,,,
908,07/02/19 11:30:00,11.916,11022.3,,,,,
909,07/02/19 12:00:00,11.819,7233.4,,,,,
910,07/02/19 12:30:00,11.819,10333.4,,,,,
911,07/02/19 13:00:00,11.916,10333.4,,,,,
912,07/02/19 13:30:00,11.916,13089.0,,,,,
913,07/02/19 14:00:00,11.916,9644.5,,,,,
914,07/02/19 14:30:00,12.207,14466.8,,,,,
915,07/02/19 15:00:00,12.110,13089.0,,,,,
916,07/02/19 15:30:00,12.594,26178.0,,,,,
917,07/02/19 16:00:00,12.401,17911.2,,,,,
918,07/02/19 16:30:00,12.401,10333.4,,,,,
919,07/02/19 17:00:00,12.110,4994.5,,,,,
920,07/02/19 17:30:00,12.787,39955.8,,,,,
921,07/02/19 18:00:00,12.690,28933.5,,,,,
922,07/02/19 18:30:00,12.594,20666.8,,,,,
923,07/02/19 19:00:00,12.401,4305.6,,,,,
924,07/02/19 19:30:00,12.304,4822.3,,,,,
925,07/02/19 20:00:00,12.304,4133.4,,,,,
926,07/02/19 20:30:00,12.207,3100.0,,,,,
927,07/02/19 21:00:00,12.110,2583.4,,,,,
928,07/02/19 21:30:00,12.013,2755.6,,,,,
929,07/02/19 22:00:00,11.819,1334.7,,,,,
930,07/02/19 22:30:00,11.722,1194.8,,,,,
931,07/02/19 23:00:00,11.625,570.5,,,,,
932,07/02/19 23:30:00,11.625,312.2,,,,,
933,07/03/19 00:00:00,11.528,172.2,,,,,
934,07/03/19 00:30:00,11.528,118.4,,,,,
935,07/03/19 01:00:00,11.528,96.9,,,,,
936,07/03/19 01:30:00,11.431,129.2,,,,,
937,07/03/19 02:00:00,11.431,129.2,,,,,
938,07/03/19 02:30:00,11.431,204.5,,,,,
939,07/03/19 03:00:00,11.431,312.2,,,,,
940,07/03/19 03:30:00,11.334,742.7,,,,,
941,07/03/19 04:00:00,11.334,893.4,,,,,
942,07/03/19 04:30:00,11.334,1808.3,,,,,
943,07/03/19 05:00:00,11.528,4822.3,,,,,
944,07/03/19 05:30:00,11.528,5338.9,,,,,
945,07/03/19 06:00:00,11.528,7233.4,,,,,
946,07/03/19 06:30:00,11.528,10333.4,,,,,
947,07/03/19 07:00:00,11.819,11022.3,,,,,
948,07/03/19 07:30:00,12.110,18600.1,,,,,
949,07/03/19 08:00:00,12.013,16533.4,,,,,
950,07/03/19 08:30:00,12.013,19289.0,,,,,
951,07/03/19 09:00:00,11.916,11022.3,,,,,
952,07/03/19 09:30:00,12.110,16533.4,,,,,
953,07/03/19 10:00:00,12.013,10677.8,,,,,
954,07/03/19 10:30:00,12.401,15155.7,,,,,
955,07/03/19 11:00:00,12.594,11022.3,,,,,
956,07/03/19 11:30:00,12.594,11022.3,,,,,
