Plot Title: Grimstadir_Benthic_17Jul18							
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10517215, SEN S/N: 10517215, LBL: Temp)"	"Intensity, Lux (LGR S/N: 10517215, SEN S/N: 10517215, LBL: Light)"	Coupler Attached (LGR S/N: 10517215)	Host Connected (LGR S/N: 10517215)	Stopped (LGR S/N: 10517215)	End Of File (LGR S/N: 10517215)
147	7/18/2018 23:30	9.373	0				
148	7/18/2018 23:45	8.978	0				
149	7/19/2018 0:00	8.978	0				
150	7/19/2018 0:15	9.077	0				
151	7/19/2018 0:30	9.373	0				
152	7/19/2018 0:45	9.373	0				
153	7/19/2018 1:00	9.373	0				
154	7/19/2018 1:15	9.373	0				
155	7/19/2018 1:30	8.978	0				
156	7/19/2018 1:45	8.978	0				
157	7/19/2018 2:00	8.978	0				
158	7/19/2018 2:15	9.176	0				
159	7/19/2018 2:30	9.373	0				
160	7/19/2018 2:45	9.669	0				
161	7/19/2018 3:00	9.571	0				
162	7/19/2018 3:15	8.779	0				
163	7/19/2018 3:30	8.68	0				
164	7/19/2018 3:45	8.879	0				
165	7/19/2018 4:00	9.077	0				
166	7/19/2018 4:15	9.077	0				
167	7/19/2018 4:30	9.077	0				
168	7/19/2018 4:45	9.176	0				
169	7/19/2018 5:00	9.275	0				
170	7/19/2018 5:15	9.275	0				
171	7/19/2018 5:30	9.275	0				
172	7/19/2018 5:45	9.472	0				
173	7/19/2018 6:00	9.571	0				
174	7/19/2018 6:15	9.571	0				
175	7/19/2018 6:30	9.176	0				
176	7/19/2018 6:45	9.077	0				
177	7/19/2018 7:00	9.077	0				
178	7/19/2018 7:15	9.275	0				
179	7/19/2018 7:30	9.176	0				
180	7/19/2018 7:45	9.176	10.8				
181	7/19/2018 8:00	9.176	0				
182	7/19/2018 8:15	9.176	0				
183	7/19/2018 8:30	9.275	10.8				
184	7/19/2018 8:45	9.373	10.8				
185	7/19/2018 9:00	9.373	32.3				
186	7/19/2018 9:15	9.472	53.8				
187	7/19/2018 9:30	9.275	43.1				
188	7/19/2018 9:45	9.176	32.3				
189	7/19/2018 10:00	9.077	32.3				
190	7/19/2018 10:15	9.176	32.3				
191	7/19/2018 10:30	9.275	32.3				
192	7/19/2018 10:45	9.373	43.1				
193	7/19/2018 11:00	9.472	43.1				
194	7/19/2018 11:15	9.373	0				
195	7/19/2018 11:30	9.373	0				
196	7/19/2018 11:45	9.571	32.3				
197	7/19/2018 12:00	9.571	10.8				
198	7/19/2018 12:15	8.68	32.3				
199	7/19/2018 12:30	8.68	53.8				
200	7/19/2018 12:45	9.077	43.1				
201	7/19/2018 13:00	9.275	10.8				
202	7/19/2018 13:15	9.373	10.8				
203	7/19/2018 13:30	9.275	21.5				
204	7/19/2018 13:45	9.275	10.8				
205	7/19/2018 14:00	9.373	0				
206	7/19/2018 14:15	9.176	10.8				
207	7/19/2018 14:30	8.879	10.8				
208	7/19/2018 14:45	9.373	0				
209	7/19/2018 15:00	9.373	0				
210	7/19/2018 15:15	9.373	0				
211	7/19/2018 15:30	9.275	10.8				
212	7/19/2018 15:45	9.077	10.8				
213	7/19/2018 16:00	9.275	10.8				
214	7/19/2018 16:15	9.176	0				
215	7/19/2018 16:30	9.373	0				
216	7/19/2018 16:45	9.373	0				
217	7/19/2018 17:00	9.176	0				
218	7/19/2018 17:15	9.373	0				
219	7/19/2018 17:30	9.373	0				
220	7/19/2018 17:45	9.176	0				
221	7/19/2018 18:00	9.176	0				
222	7/19/2018 18:15	9.176	0				
223	7/19/2018 18:30	9.275	0				
224	7/19/2018 18:45	9.373	0				
225	7/19/2018 19:00	9.373	0				
226	7/19/2018 19:15	9.275	0				
227	7/19/2018 19:30	9.472	0				
228	7/19/2018 19:45	9.472	0				
229	7/19/2018 20:00	9.176	0				
230	7/19/2018 20:15	8.879	0				
231	7/19/2018 20:30	8.978	0				
232	7/19/2018 20:45	9.176	0				
233	7/19/2018 21:00	9.275	0				
234	7/19/2018 21:15	9.373	0				
235	7/19/2018 21:30	9.571	0				
236	7/19/2018 21:45	9.472	0				
237	7/19/2018 22:00	9.176	0				
