"Plot Title: MD_CSa_19August18"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349969, SEN S/N: 10349969)","Intensity, Lux (LGR S/N: 10349969, SEN S/N: 10349969)","End Of File (LGR S/N: 10349969)"
298,09/13/18 18:00:00,8.382,516.7,
299,09/13/18 20:00:00,8.182,0.0,
300,09/13/18 22:00:00,7.782,0.0,
301,09/14/18 00:00:00,7.481,0.0,
302,09/14/18 02:00:00,7.179,0.0,
303,09/14/18 04:00:00,6.978,0.0,
304,09/14/18 06:00:00,6.978,0.0,
305,09/14/18 08:00:00,6.877,1463.9,
306,09/14/18 10:00:00,6.877,3272.2,
307,09/14/18 12:00:00,7.079,3444.5,
308,09/14/18 14:00:00,7.381,2755.6,
309,09/14/18 16:00:00,7.381,3100.0,
310,09/14/18 18:00:00,7.179,775.0,
311,09/14/18 20:00:00,7.079,0.0,
312,09/14/18 22:00:00,6.978,0.0,
313,09/15/18 00:00:00,6.877,0.0,
314,09/15/18 02:00:00,6.471,0.0,
315,09/15/18 04:00:00,6.370,0.0,
316,09/15/18 06:00:00,6.268,0.0,
317,09/15/18 08:00:00,6.268,1377.8,
318,09/15/18 10:00:00,6.573,4477.8,
319,09/15/18 12:00:00,6.674,6544.5,
320,09/15/18 14:00:00,6.978,10333.4,
321,09/15/18 16:00:00,6.978,4305.6,
322,09/15/18 18:00:00,6.775,1722.2,
323,09/15/18 20:00:00,6.775,0.0,
324,09/15/18 22:00:00,6.775,0.0,
325,09/16/18 00:00:00,6.573,0.0,
326,09/16/18 02:00:00,6.471,0.0,
327,09/16/18 04:00:00,6.370,0.0,
328,09/16/18 06:00:00,6.268,0.0,
329,09/16/18 08:00:00,6.370,247.6,
330,09/16/18 10:00:00,6.370,882.6,
331,09/16/18 12:00:00,6.370,1636.1,
332,09/16/18 14:00:00,6.573,3616.7,
333,09/16/18 16:00:00,6.471,4305.6,
334,09/16/18 18:00:00,6.471,1011.8,
335,09/16/18 20:00:00,6.370,0.0,
336,09/16/18 22:00:00,6.268,0.0,
337,09/17/18 00:00:00,6.268,0.0,
338,09/17/18 02:00:00,6.166,0.0,
339,09/17/18 04:00:00,6.268,0.0,
340,09/17/18 06:00:00,6.064,0.0,
341,09/17/18 08:00:00,5.860,1377.8,
342,09/17/18 10:00:00,5.962,3100.0,
343,09/17/18 12:00:00,6.166,5511.1,
344,09/17/18 14:00:00,6.166,8266.7,
345,09/17/18 16:00:00,6.268,3616.7,
346,09/17/18 18:00:00,6.268,2411.1,
347,09/17/18 20:00:00,6.064,0.0,
348,09/17/18 22:00:00,6.064,0.0,
349,09/18/18 00:00:00,6.064,0.0,
350,09/18/18 02:00:00,5.962,0.0,
351,09/18/18 04:00:00,6.064,0.0,
352,09/18/18 06:00:00,6.064,0.0,
353,09/18/18 08:00:00,5.962,1550.0,
354,09/18/18 10:00:00,6.166,4477.8,
355,09/18/18 12:00:00,6.064,1722.2,
356,09/18/18 14:00:00,6.573,5511.1,
357,09/18/18 16:00:00,6.268,2755.6,
358,09/18/18 18:00:00,6.268,1270.1,
359,09/18/18 20:00:00,6.370,0.0,
360,09/18/18 22:00:00,6.370,0.0,
361,09/19/18 00:00:00,6.471,0.0,
362,09/19/18 02:00:00,6.268,0.0,
363,09/19/18 04:00:00,6.166,0.0,
364,09/19/18 06:00:00,6.064,0.0,
365,09/19/18 08:00:00,6.064,979.5,
366,09/19/18 10:00:00,5.962,1722.2,
367,09/19/18 12:00:00,6.268,7233.4,
368,09/19/18 14:00:00,6.064,3788.9,
369,09/19/18 16:00:00,6.268,3100.0,
370,09/19/18 18:00:00,6.166,527.4,
371,09/19/18 20:00:00,6.064,0.0,
372,09/19/18 22:00:00,5.962,0.0,
373,09/20/18 00:00:00,5.860,0.0,
374,09/20/18 02:00:00,5.655,0.0,
375,09/20/18 04:00:00,5.552,0.0,
376,09/20/18 06:00:00,5.244,0.0,
377,09/20/18 08:00:00,5.037,0.0,
378,09/20/18 10:00:00,5.244,139.9,
379,09/20/18 12:00:00,5.037,376.7,
380,09/20/18 14:00:00,5.141,570.5,
381,09/20/18 16:00:00,5.141,129.2,
382,09/20/18 18:00:00,5.552,0.0,
383,09/20/18 20:00:00,5.347,0.0,
384,09/20/18 22:00:00,5.141,0.0,
385,09/21/18 00:00:00,4.727,0.0,
386,09/21/18 02:00:00,4.623,0.0,
387,09/21/18 04:00:00,4.727,0.0,
388,09/21/18 06:00:00,4.727,0.0,
389,09/21/18 08:00:00,4.727,0.0,
390,09/21/18 10:00:00,4.831,0.0,
391,09/21/18 12:00:00,4.831,10.8,
392,09/21/18 14:00:00,4.727,10.8,
393,09/21/18 16:00:00,4.727,32.3,
394,09/21/18 18:00:00,4.623,32.3,
395,09/21/18 20:00:00,4.102,0.0,
396,09/21/18 22:00:00,4.311,0.0,
397,09/22/18 00:00:00,4.102,0.0,
398,09/22/18 02:00:00,4.102,0.0,
399,09/22/18 04:00:00,3.998,0.0,
400,09/22/18 06:00:00,4.102,0.0,
401,09/22/18 08:00:00,3.788,193.8,
402,09/22/18 10:00:00,3.788,2755.6,
403,09/22/18 12:00:00,3.788,2238.9,
404,09/22/18 14:00:00,3.893,1808.3,
405,09/22/18 16:00:00,3.788,1259.4,
406,09/22/18 18:00:00,3.788,322.9,
407,09/22/18 20:00:00,3.683,0.0,
408,09/22/18 22:00:00,3.683,0.0,
409,09/23/18 00:00:00,3.893,0.0,
410,09/23/18 02:00:00,3.893,0.0,
411,09/23/18 04:00:00,3.683,0.0,
412,09/23/18 06:00:00,3.578,0.0,
413,09/23/18 08:00:00,3.472,785.8,
414,09/23/18 10:00:00,3.578,3272.2,
415,09/23/18 12:00:00,3.578,4822.3,
416,09/23/18 14:00:00,3.578,5511.1,
