Plot Title: JP_ICE_St1_Hobo3_21Aug17							
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10349968, SEN S/N: 10349968)"	"Intensity, Lux (LGR S/N: 10349968, SEN S/N: 10349968)"	Coupler Attached (LGR S/N: 10349968)	Host Connected (LGR S/N: 10349968)	Stopped (LGR S/N: 10349968)	End Of File (LGR S/N: 10349968)
140	9/2/2017 14:00	10.748	419.8				
141	9/2/2017 16:00	10.748	850.4				
142	9/2/2017 18:00	10.748	226				
143	9/2/2017 20:00	10.748	10.8				
144	9/2/2017 22:00	10.748	0				
145	9/3/2017 0:00	10.748	0				
146	9/3/2017 2:00	10.748	0				
147	9/3/2017 4:00	10.748	0				
148	9/3/2017 6:00	10.651	21.5				
149	9/3/2017 8:00	10.651	602.8				
150	9/3/2017 10:00	10.748	3272.2				
151	9/3/2017 12:00	10.748	1808.3				
152	9/3/2017 14:00	10.651	1980.6				
153	9/3/2017 16:00	10.748	3272.2				
154	9/3/2017 18:00	10.651	505.9				
155	9/3/2017 20:00	10.651	21.5				
156	9/3/2017 22:00	10.553	0				
157	9/4/2017 0:00	10.553	0				
158	9/4/2017 2:00	10.553	0				
159	9/4/2017 4:00	10.553	0				
160	9/4/2017 6:00	10.651	0				
161	9/4/2017 8:00	10.748	236.8				
162	9/4/2017 10:00	10.846	796.5				
163	9/4/2017 12:00	10.944	538.2				
164	9/4/2017 14:00	10.944	721.2				
165	9/4/2017 16:00	11.041	376.7				
166	9/4/2017 18:00	11.041	344.4				
167	9/4/2017 20:00	11.041	43.1				
168	9/4/2017 22:00	10.944	0				
169	9/5/2017 0:00	10.846	0				
170	9/5/2017 2:00	10.846	0				
171	9/5/2017 4:00	10.748	0				
172	9/5/2017 6:00	10.748	21.5				
173	9/5/2017 8:00	10.748	505.9				
174	9/5/2017 10:00	10.748	3616.7				
175	9/5/2017 12:00	10.944	4477.8				
176	9/5/2017 14:00	10.944	667.4				
177	9/5/2017 16:00	11.139	2152.8				
178	9/5/2017 18:00	11.041	344.4				
179	9/5/2017 20:00	11.041	32.3				
180	9/5/2017 22:00	10.944	0				
181	9/6/2017 0:00	10.944	0				
182	9/6/2017 2:00	10.846	0				
183	9/6/2017 4:00	10.748	0				
184	9/6/2017 6:00	10.748	10.8				
185	9/6/2017 8:00	10.748	290.6				
186	9/6/2017 10:00	10.846	3100				
187	9/6/2017 12:00	10.944	4650				
188	9/6/2017 14:00	10.846	1270.1				
189	9/6/2017 16:00	10.846	516.7				
190	9/6/2017 18:00	10.748	559.7				
191	9/6/2017 20:00	10.748	10.8				
192	9/6/2017 22:00	10.748	0				
193	9/7/2017 0:00	10.651	0				
194	9/7/2017 2:00	10.651	0				
195	9/7/2017 4:00	10.553	0				
196	9/7/2017 6:00	10.553	0				
197	9/7/2017 8:00	10.455	236.8				
198	9/7/2017 10:00	10.553	1377.8				
199	9/7/2017 12:00	10.553	1184				
200	9/7/2017 14:00	10.553	527.4				
201	9/7/2017 16:00	10.651	473.6				
202	9/7/2017 18:00	10.651	150.7				
203	9/7/2017 20:00	10.553	0				
204	9/7/2017 22:00	10.455	0				
205	9/8/2017 0:00	10.455	0				
206	9/8/2017 2:00	10.357	0				
207	9/8/2017 4:00	10.259	0				
208	9/8/2017 6:00	10.259	0				
209	9/8/2017 8:00	10.161	236.8				
210	9/8/2017 10:00	10.161	947.2				
211	9/8/2017 12:00	10.259	764.2				
212	9/8/2017 14:00	10.259	344.4				
213	9/8/2017 16:00	10.259	452.1				
214	9/8/2017 18:00	10.161	107.6				
215	9/8/2017 20:00	10.161	0				
216	9/8/2017 22:00	10.161	0				
217	9/9/2017 0:00	10.063	0				
218	9/9/2017 2:00	9.965	0				
219	9/9/2017 4:00	9.866	0				
220	9/9/2017 6:00	9.866	0				
221	9/9/2017 8:00	9.866	247.6				
222	9/9/2017 10:00	9.866	1636.1				
223	9/9/2017 12:00	9.866	527.4				
224	9/9/2017 14:00	9.866	1463.9				
225	9/9/2017 16:00	9.768	344.4				
226	9/9/2017 18:00	9.965	279.9				
227	9/9/2017 20:00	9.965	0				
228	9/9/2017 22:00	9.866	0				
229	9/10/2017 0:00	9.768	0				
230	9/10/2017 2:00	9.768	0				
231	9/10/2017 4:00	9.669	0				
232	9/10/2017 6:00	9.571	0				
233	9/10/2017 8:00	9.472	215.3				
234	9/10/2017 10:00	9.571	366				
235	9/10/2017 12:00	9.571	452.1				
236	9/10/2017 14:00	9.768	279.9				
237	9/10/2017 16:00	9.768	139.9				
238	9/10/2017 18:00	9.768	75.3				
239	9/10/2017 20:00	9.571	0				
240	9/10/2017 22:00	9.472	0				
241	9/11/2017 0:00	9.275	0				
242	9/11/2017 2:00	9.176	0				
243	9/11/2017 4:00	8.978	0				
244	9/11/2017 6:00	8.68	0				
245	9/11/2017 8:00	8.481	32.3				
246	9/11/2017 10:00	8.978	96.9				
247	9/11/2017 12:00	8.879	150.7				
248	9/11/2017 14:00	8.779	1280.9				
249	9/11/2017 16:00	8.978	893.4				
250	9/11/2017 18:00	8.978	183				
251	9/11/2017 20:00	8.879	0				
252	9/11/2017 22:00	8.779	0				
253	9/12/2017 0:00	8.68	0				
254	9/12/2017 2:00	8.68	0				
255	9/12/2017 4:00	8.581	0				
256	9/12/2017 6:00	8.481	0				
257	9/12/2017 8:00	8.382	376.7				
258	9/12/2017 10:00	8.481	818.1				
259	9/12/2017 12:00	8.581	1894.5				
260	9/12/2017 14:00	8.581	1216.3				
261	9/12/2017 16:00	8.581	764.2				
262	9/12/2017 18:00	8.581	247.6				
263	9/12/2017 20:00	8.581	0				
264	9/12/2017 22:00	8.481	0				
265	9/13/2017 0:00	8.481	0				
266	9/13/2017 2:00	8.382	0				
267	9/13/2017 4:00	8.282	0				
268	9/13/2017 6:00	8.282	0				
269	9/13/2017 8:00	8.182	193.8				
270	9/13/2017 10:00	8.182	441.3				
271	9/13/2017 12:00	8.282	1022.6				
272	9/13/2017 14:00	8.282	936.5				
273	9/13/2017 16:00	8.382	409				
274	9/13/2017 18:00	8.282	172.2				
275	9/13/2017 20:00	8.082	0				
276	9/13/2017 22:00	8.082	0				
277	9/14/2017 0:00	7.983	0				
278	9/14/2017 2:00	7.882	0				
279	9/14/2017 4:00	7.882	0				
280	9/14/2017 6:00	7.782	0				
281	9/14/2017 8:00	7.682	43.1				
282	9/14/2017 10:00	7.481	172.2				
283	9/14/2017 12:00	7.28	193.8				
284	9/14/2017 14:00	6.674	1194.8				
285	9/14/2017 16:00	6.674	581.3				
286	9/14/2017 18:00	6.674	376.7				
287	9/14/2017 20:00	6.674	0				
288	9/14/2017 22:00	6.674	0				
