Plot Title: miniDOT-Pelagic-St33							
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10349969, SEN S/N: 10349969)"	"Intensity, Lux (LGR S/N: 10349969, SEN S/N: 10349969)"	Coupler Attached (LGR S/N: 10349969)	Host Connected (LGR S/N: 10349969)	Stopped (LGR S/N: 10349969)	End Of File (LGR S/N: 10349969)
235	6/18/2018 4:00	11.431	269.1				
236	6/18/2018 4:30	11.431	269.1				
237	6/18/2018 5:00	11.334	215.3				
238	6/18/2018 5:30	11.236	193.8				
239	6/18/2018 6:00	11.334	516.7				
240	6/18/2018 6:30	11.236	656.6				
241	6/18/2018 7:00	11.236	1087.2				
242	6/18/2018 7:30	11.139	764.2				
243	6/18/2018 8:00	11.139	1001				
244	6/18/2018 8:30	11.334	1894.5				
245	6/18/2018 9:00	11.334	2238.9				
246	6/18/2018 9:30	11.334	2238.9				
247	6/18/2018 10:00	11.334	3788.9				
248	6/18/2018 10:30	11.431	4994.5				
249	6/18/2018 11:00	11.334	4133.4				
250	6/18/2018 11:30	11.334	2927.8				
251	6/18/2018 12:00	11.334	3272.2				
252	6/18/2018 12:30	11.431	3616.7				
253	6/18/2018 13:00	11.431	3100				
254	6/18/2018 13:30	11.431	2755.6				
255	6/18/2018 14:00	11.431	2238.9				
256	6/18/2018 14:30	11.334	1550				
257	6/18/2018 15:00	11.334	1722.2				
258	6/18/2018 15:30	11.431	4650				
259	6/18/2018 16:00	11.431	2755.6				
260	6/18/2018 16:30	11.431	5166.7				
261	6/18/2018 17:00	11.334	3272.2				
262	6/18/2018 17:30	11.236	904.2				
263	6/18/2018 18:00	11.236	2497.2				
264	6/18/2018 18:30	11.236	1463.9				
265	6/18/2018 19:00	11.236	1463.9				
266	6/18/2018 19:30	11.139	1808.3				
267	6/18/2018 20:00	11.139	1054.9				
268	6/18/2018 20:30	11.139	731.9				
269	6/18/2018 21:00	11.041	462.9				
270	6/18/2018 21:30	11.041	322.9				
271	6/18/2018 22:00	10.944	290.6				
272	6/18/2018 22:30	10.944	139.9				
273	6/18/2018 23:00	10.748	86.1				
274	6/18/2018 23:30	10.748	43.1				
275	6/19/2018 0:00	10.651	10.8				
276	6/19/2018 0:30	10.748	10.8				
277	6/19/2018 1:00	10.748	0				
278	6/19/2018 1:30	10.748	0				
279	6/19/2018 2:00	10.651	0				
280	6/19/2018 2:30	10.651	10.8				
281	6/19/2018 3:00	10.651	32.3				
282	6/19/2018 3:30	10.553	129.2				
283	6/19/2018 4:00	10.357	129.2				
284	6/19/2018 4:30	10.161	183				
285	6/19/2018 5:00	9.965	688.9				
286	6/19/2018 5:30	9.866	441.3				
287	6/19/2018 6:00	9.866	742.7				
288	6/19/2018 6:30	9.866	1636.1				
289	6/19/2018 7:00	9.866	1076.4				
290	6/19/2018 7:30	9.669	1141				
291	6/19/2018 8:00	9.571	1808.3				
292	6/19/2018 8:30	9.571	2066.7				
293	6/19/2018 9:00	9.472	4477.8				
294	6/19/2018 9:30	9.472	2755.6				
295	6/19/2018 10:00	9.373	4133.4				
296	6/19/2018 10:30	9.472	6200				
297	6/19/2018 11:00	9.571	14466.8				
298	6/19/2018 11:30	9.472	6200				
299	6/19/2018 12:00	9.472	6544.5				
300	6/19/2018 12:30	9.669	5511.1				
301	6/19/2018 13:00	10.161	6200				
302	6/19/2018 13:30	9.965	6200				
303	6/19/2018 14:00	10.357	23422.4				
304	6/19/2018 14:30	10.063	11022.3				
305	6/19/2018 15:00	10.063	13777.9				
306	6/19/2018 15:30	9.965	11022.3				
307	6/19/2018 16:00	9.965	7233.4				
308	6/19/2018 16:30	9.866	4994.5				
309	6/19/2018 17:00	9.768	4994.5				
310	6/19/2018 17:30	9.866	6544.5				
311	6/19/2018 18:00	9.768	5338.9				
312	6/19/2018 18:30	9.768	4305.6				
313	6/19/2018 19:00	9.669	3444.5				
314	6/19/2018 19:30	9.669	4133.4				
315	6/19/2018 20:00	9.768	4133.4				
316	6/19/2018 20:30	9.571	2583.4				
317	6/19/2018 21:00	9.571	1808.3				
318	6/19/2018 21:30	9.669	1377.8				
319	6/19/2018 22:00	9.571	1194.8				
320	6/19/2018 22:30	9.571	667.4				
321	6/19/2018 23:00	9.571	419.8				
322	6/19/2018 23:30	9.571	236.8				
323	6/20/2018 0:00	9.472	172.2				
324	6/20/2018 0:30	9.472	139.9				
325	6/20/2018 1:00	9.373	86.1				
326	6/20/2018 1:30	9.373	96.9				
327	6/20/2018 2:00	9.373	118.4				
328	6/20/2018 2:30	9.373	172.2				
329	6/20/2018 3:00	9.373	301.4				
330	6/20/2018 3:30	9.373	398.3				
331	6/20/2018 4:00	9.373	505.9				
332	6/20/2018 4:30	9.373	742.7				
333	6/20/2018 5:00	9.373	1216.3				
334	6/20/2018 5:30	9.472	1980.6				
335	6/20/2018 6:00	9.472	2755.6				
336	6/20/2018 6:30	9.571	3272.2				
