Plot Title: Sonde 2015,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517217, SEN S/N: 10517217, LBL: Temp)","Intensity, Lux (LGR S/N: 10517217, SEN S/N: 10517217, LBL: Light Intensity)",Coupler Attached (LGR S/N: 10517217),Host Connected (LGR S/N: 10517217),Stopped (LGR S/N: 10517217),End Of File (LGR S/N: 10517217)
211,5/28/15 21:12,3.998,3961.1,,,,
212,5/28/15 21:42,3.683,2325,,,,
213,5/28/15 22:12,3.261,1550,,,,
214,5/28/15 22:42,3.261,904.2,,,,
215,5/28/15 23:12,3.155,312.2,,,,
216,5/28/15 23:42,2.943,139.9,,,,
217,5/29/15 0:12,2.837,86.1,,,,
218,5/29/15 0:42,2.837,86.1,,,,
219,5/29/15 1:12,2.943,43.1,,,,
220,5/29/15 1:42,2.943,43.1,,,,
221,5/29/15 2:12,2.837,86.1,,,,
222,5/29/15 2:42,2.837,96.9,,,,
223,5/29/15 3:12,2.943,107.6,,,,
224,5/29/15 3:42,2.837,301.4,,,,
225,5/29/15 4:12,3.049,516.7,,,,
226,5/29/15 4:42,3.049,1184,,,,
227,5/29/15 5:12,3.049,1550,,,,
228,5/29/15 5:42,3.155,2411.1,,,,
229,5/29/15 6:12,3.472,6200,,,,
230,5/29/15 6:42,3.472,5166.7,,,,
231,5/29/15 7:12,4.207,8266.7,,,,
232,5/29/15 7:42,4.102,10333.4,,,,
233,5/29/15 8:12,5.141,22044.6,,,,
234,5/29/15 8:42,4.934,14466.8,,,,
235,5/29/15 9:12,6.064,22044.6,,,,
236,5/29/15 9:42,5.655,17222.3,,,,
237,5/29/15 10:12,6.166,24800.2,,,,
238,5/29/15 10:42,6.775,22044.6,,,,
239,5/29/15 11:12,7.782,30311.3,,,,
240,5/29/15 11:42,8.082,38578,,,,
241,5/29/15 12:12,8.581,41333.6,,,,
242,5/29/15 12:42,9.768,46844.8,,,,
243,5/29/15 13:12,9.965,49600.3,,,,
244,5/29/15 13:42,10.357,49600.3,,,,
245,5/29/15 14:12,11.528,88178.4,,,,
246,5/29/15 14:42,17.189,187379,,,,
247,5/29/15 15:12,16.999,176356.7,,,,
248,5/29/15 15:42,10.063,35822.5,,,,
249,5/29/15 16:12,8.978,30311.3,,,,
250,5/29/15 16:42,9.768,46844.8,,,,
251,5/29/15 17:12,9.472,34444.7,,,,
252,5/29/15 17:42,9.373,33066.9,,,,
253,5/29/15 18:12,8.879,30311.3,,,,
254,5/29/15 18:42,7.582,23422.4,,,,
255,5/29/15 19:12,7.179,16533.4,,,,
256,5/29/15 19:42,6.573,9644.5,,,,
257,5/29/15 20:12,6.064,7233.4,,,,
258,5/29/15 20:42,6.166,7577.8,,,,
259,5/29/15 21:12,5.86,4477.8,,,,
260,5/29/15 21:42,5.552,2669.5,,,,
261,5/29/15 22:12,5.141,1463.9,,,,
262,5/29/15 22:42,5.141,731.9,,,,
263,5/29/15 23:12,4.934,409,,,,
264,5/29/15 23:42,4.831,150.7,,,,
265,5/30/15 0:12,4.934,64.6,,,,
266,5/30/15 0:42,4.727,64.6,,,,
267,5/30/15 1:12,4.623,64.6,,,,
268,5/30/15 1:42,4.831,86.1,,,,
269,5/30/15 2:12,4.831,139.9,,,,
270,5/30/15 2:42,4.519,236.8,,,,
271,5/30/15 3:12,4.311,419.8,,,,
272,5/30/15 3:42,4.415,968.8,,,,
273,5/30/15 4:12,4.207,1980.6,,,,
274,5/30/15 4:42,3.998,3961.1,,,,
275,5/30/15 5:12,5.141,6200,,,,
276,5/30/15 5:42,6.064,8611.2,,,,
277,5/30/15 6:12,7.28,12400.1,,,,
278,5/30/15 6:42,7.079,14466.8,,,,
279,5/30/15 7:12,8.082,18600.1,,,,
280,5/30/15 7:42,8.182,22044.6,,,,
281,5/30/15 8:12,9.176,30311.3,,,,
282,5/30/15 8:42,16.046,44089.2,,,,
283,5/30/15 9:12,13.846,55111.5,,,,
284,5/30/15 9:42,13.654,37200.2,,,,
285,5/30/15 10:12,13.365,39955.8,,,,
286,5/30/15 10:42,15.187,85422.8,,,,
287,5/30/15 11:12,13.269,93689.5,,,,
288,5/30/15 11:42,15.473,110223,,,,
289,5/30/15 12:12,14.709,110223,,,,
290,5/30/15 12:42,11.236,74400.5,,,,
291,5/30/15 13:12,16.808,198401.3,,,,
292,5/30/15 13:42,15.378,132267.5,,,,
293,5/30/15 14:12,14.996,137778.7,,,,
294,5/30/15 14:42,15.473,220445.9,,,,
295,5/30/15 15:12,14.23,55111.5,,,,
296,5/30/15 15:42,14.23,242490.5,,,,
297,5/30/15 16:12,18.521,220445.9,,,,
298,5/30/15 16:42,16.237,209423.6,,,,
299,5/30/15 17:12,15.473,220445.9,,,,
300,5/30/15 17:42,13.461,187379,,,,
301,5/30/15 18:12,15.664,176356.7,,,,
302,5/30/15 18:42,13.461,148801,,,,
303,5/30/15 19:12,13.558,154312.1,,,,
304,5/30/15 19:42,12.69,68889.3,,,,
305,5/30/15 20:12,11.819,104711.8,,,,
306,5/30/15 20:42,9.373,79911.6,,,,
307,5/30/15 21:12,8.282,99200.7,,,,
308,5/30/15 21:42,7.079,7577.8,,,,
309,5/30/15 22:12,6.166,5166.7,,,,
310,5/30/15 22:42,5.244,3100,,,,
311,5/30/15 23:12,4.207,1636.1,,,,
312,5/30/15 23:42,3.367,613.5,,,,
313,5/31/15 0:12,3.049,366,,,,
314,5/31/15 0:42,2.624,247.6,,,,
315,5/31/15 1:12,1.98,236.8,,,,
316,5/31/15 1:42,2.088,279.9,,,,
317,5/31/15 2:12,2.303,430.6,,,,
318,5/31/15 2:42,2.41,667.4,,,,
319,5/31/15 3:12,2.624,1162.5,,,,
320,5/31/15 3:42,2.088,1808.3,,,,
321,5/31/15 4:12,1.872,3616.7,,,,
322,5/31/15 4:42,2.837,4477.8,,,,
323,5/31/15 5:12,3.578,7233.4,,,,
324,5/31/15 5:42,4.207,8266.7,,,,
325,5/31/15 6:12,4.623,9300.1,,,,
326,5/31/15 6:42,5.141,10333.4,,,,
327,5/31/15 7:12,5.655,19977.9,,,,
328,5/31/15 7:42,6.471,24800.2,,,,
329,5/31/15 8:12,6.674,27555.7,,,,
330,5/31/15 8:42,6.268,28933.5,,,,
331,5/31/15 9:12,8.082,38578,,,,
332,5/31/15 9:42,6.166,28933.5,,,,
333,5/31/15 10:12,7.079,33066.9,,,,
334,5/31/15 10:42,9.275,46844.8,,,,
335,5/31/15 11:12,7.179,31689.1,,,,
336,5/31/15 11:42,7.079,37200.2,,,,
337,5/31/15 12:12,6.471,17911.2,,,,
338,5/31/15 12:42,6.877,19289,,,,
339,5/31/15 13:12,7.28,30311.3,,,,
