filename,date_in,time_in,date_out,time_out
md1_01Oct2017_06Jun2018.TXT,NA,NA,NA,NA
md1_07Jun2018_09Jun2018.TXT,NA,NA,NA,NA
md1_09Jun2018_10Jun2018.TXT,NA,NA,NA,NA
md1_10Jun2018_11Jun2018.TXT,NA,NA,NA,NA
md1_10Jun2019_17Aug2019.TXT,NA,NA,NA,NA
md1_12Jun2018_17Jul2018.TXT,NA,NA,NA,NA
md1_13Jul2017_30Sep2017.TXT,NA,NA,NA,NA
md1_16Aug2019_17Aug2019.TXT,NA,NA,NA,NA
md1_16Jun2017_20Jun2017.TXT,NA,NA,NA,NA
md1_17Aug2018_19Aug2018.TXT,NA,NA,NA,NA
md1_17Jul2018_16Aug2018.TXT,NA,NA,NA,NA
md1_19Aug2018_10Jun2019.TXT,NA,NA,NA,NA
md1_26Jun2017_13Jul2017.TXT,NA,NA,NA,NA
md2_07Jun2018_09Jun2018.TXT,NA,NA,NA,NA
md2_09Jun2018_10Jun2018.TXT,NA,NA,NA,NA
md2_10Jun2018_11Jun2018.TXT,NA,NA,NA,NA
md2_10Jun2019_13Jun2019.TXT,NA,NA,NA,NA
md2_12Jun2018_17Jul2018.TXT,NA,NA,NA,NA
md2_13Jun2019_15Aug2019.TXT,NA,NA,NA,NA
md2_16Aug2019_17Aug2019.TXT,NA,NA,NA,NA
md2_17Aug2018_10Jun2019.TXT,NA,NA,NA,NA
md2_17Aug2018_19Aug2018.TXT,NA,NA,NA,NA
md2_17Jul2018_16Aug2018.TXT,NA,NA,NA,NA
md2_30Sep2017_31May2018.TXT,NA,NA,NA,NA
md3_07Jun2018_09Jun2018.TXT,NA,NA,NA,NA
md3_09Jun2018_10Jun2018.TXT,NA,NA,NA,NA
md3_10Jun2018_11Jun2018.TXT,NA,NA,NA,NA
md3_12Jun2018_17Jul2018.TXT,NA,NA,NA,NA
md3_15Jun2019_15Aug2019.TXT,NA,NA,NA,NA
md3_16Aug2019_17Aug2019.TXT,NA,NA,NA,NA
md3_17Aug2018_19Aug2018.TXT,NA,NA,NA,NA
md3_17Jul2018_16Aug2018.TXT,NA,NA,NA,NA
md3_19Aug2018_12Jun2019.TXT,NA,NA,NA,NA
md3_27May2018_31May2018.TXT,NA,NA,NA,NA
md3_31May2018_7Jun2018.TXT,NA,NA,NA,NA
md4_07Jun2018_10Jun2018.TXT,NA,NA,NA,NA
md4_10Jun2018_11Jun2018.TXT,NA,NA,NA,NA
md4_12Jun2018_21July2018.TXT,NA,NA,NA,NA
md4_15Jun2019_15Aug2019.TXT,NA,NA,NA,NA
md4_16Aug2019_17Aug2019.TXT,NA,NA,NA,NA
md4_17Aug2018_19Aug2018.TXT,NA,NA,NA,NA
md4_19Aug2018_12Jun2019.TXT,NA,NA,NA,NA
md4_21Jul2018_16Aug2018.TXT,NA,NA,NA,NA
md4_30May2018_06Jun2018.TXT,NA,NA,NA,NA
md5_07Jun2018_09Jun2018.TXT,NA,NA,NA,NA
md5_09Jun2018_10Jun2018.TXT,NA,NA,NA,NA
md5_10Jun2018_11Jun2018.TXT,NA,NA,NA,NA
md5_10Jun2019_13Jun2019.TXT,NA,NA,NA,NA
md5_12Jun2018_17Jul2018.TXT,NA,NA,NA,NA
md5_13Jun2019_15Aug2019.TXT,NA,NA,NA,NA
md5_16Aug2019_17Aug2019.TXT,NA,NA,NA,NA
md5_17Aug2018_19Aug2018.TXT,NA,NA,NA,NA
md5_17Jul2018_16Aug2018.TXT,NA,NA,NA,NA
md5_19Aug2018_10Jun2019.TXT,NA,NA,NA,NA
md5_30May2018_31May2018.TXT,NA,NA,NA,NA
md6_10Jun2019_13Jun2019.TXT,NA,NA,NA,NA
md6_13Jun2019_15Aug2019.TXT,NA,NA,NA,NA
md6_16Aug2019_17Aug2019.TXT,NA,NA,NA,NA
md7_16Aug2019_17Aug2019.TXT,NA,NA,NA,NA
md8_16Aug2019_17Aug2019.TXT,NA,NA,NA,NA
