Hydrolab DS5X 60804
"Log File Name : Myvatn_33_2015_2"
"Setup Date (M/D/YYYY) : 7/26/2015"
"Setup Time (HH:MM:SS) : 09:33:11"
"Starting Date (M/D/YYYY) : 7/26/2015"
"Starting Time (HH:MM:SS) : 09:12:11"
"Stopping Date (M/D/YYYY) : 8/31/2015"
"Stopping Time (HH:MM:SS) : 10:12:11"
"Interval (HH:MM:SS) : 00:30:00"
"Sensor warmup (HH:MM:SS) : 00:02:00"
"Circltr warmup (HH:MM:SS) : 00:02:00"

"Date","Time","","Temp","","SpCond","","TurbSC","","TurbSC","","LDO%","","LDO","","PCYV","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","µS/cm","","Volts","","NTU","","Sat","","mg/l","","Volts","","%Left",""

7/31/2015,12:42:11,"","10.81","","157","","-2.1732","","15.3","","140.1","","12.89","","0.1083","","81",""
7/31/2015,13:12:11,"","10.85","","157","","-2.1752","","14.0","","140.4","","12.92","","0.1070","","81",""
7/31/2015,13:42:11,"","10.85","","156","","-2.1858","","7.4","","140.8","","12.95","","0.1136","","81",""
7/31/2015,14:12:11,"","10.89","","157","","-2.1855","","7.6","","141.8","","13.03","","0.1131","","81",""
7/31/2015,14:42:11,"","10.90","","157","","-2.1601","","23.4","","141.3","","12.98","","0.1081","","79",""
7/31/2015,15:12:11,"","10.92","","157","","-2.1630","","21.6","","142.1","","13.05","","0.1064","","79",""
7/31/2015,15:42:11,"","10.94","","157","","-2.1726","","15.7","","142.7","","13.09","","0.1476","","68",""
7/31/2015,16:12:11,"","10.94","","157","","-2.1716","","16.3","","142.9","","13.11","","0.1194","","68",""
7/31/2015,16:42:11,"","10.94","","157","","-2.1712","","16.0","","143.0","","13.12","","0.1206","","66",""
7/31/2015,17:12:11,"","10.95","","157","","-2.1729","","15.4","","143.4","","13.16","","0.1158","","63",""
7/31/2015,17:42:11,"","10.95","","158","","-2.1775","","12.6","","143.3","","13.15","","0.1193","","63",""
7/31/2015,18:12:11,"","10.95","","158","","-2.1768","","13.1","","143.1","","13.13","","0.1238","","69",""
7/31/2015,18:42:11,"","10.94","","158","","-2.1809","","10.4","","143.3","","13.15","","0.1256","","69",""
7/31/2015,19:12:11,"","10.94","","158","","-2.1598","","23.6","","143.1","","13.13","","0.1119","","69",""
7/31/2015,19:42:11,"","10.93","","159","","-2.1613","","22.7","","143.5","","13.17","","0.1273","","60",""
7/31/2015,20:12:11,"","10.91","","159","","-2.1741","","14.7","","142.8","","13.12","","0.1166","","60",""
7/31/2015,20:42:11,"","10.91","","159","","-2.1805","","10.7","","143.2","","13.15","","0.1032","","66",""
7/31/2015,21:12:11,"","10.88","","158","","-2.1762","","13.4","","142.3","","13.08","","0.1168","","64",""
7/31/2015,21:42:11,"","10.88","","159","","-2.1887","","5.6","","142.3","","13.07","","0.1048","","66",""
7/31/2015,22:12:11,"","10.87","","158","","-2.1255","","45.0","","141.4","","13.00","","0.0777","","61",""
7/31/2015,22:42:11,"","10.85","","158","","-2.1957","","1.3","","141.3","","13.00","","0.1006","","64",""
7/31/2015,23:12:11,"","10.83","","159","","-2.1892","","5.3","","141.3","","12.99","","0.1416","","66",""
7/31/2015,23:42:11,"","10.83","","158","","-2.1719","","16.0","","140.2","","12.90","","0.0920","","64",""
8/1/2015,00:12:11,"","10.80","","158","","-2.1792","","11.5","","139.5","","12.84","","0.1054","","64",""
8/1/2015,00:42:11,"","10.78","","158","","-2.1673","","18.9","","139.6","","12.86","","0.1008","","60",""
8/1/2015,01:12:11,"","10.76","","158","","-2.1405","","35.6","","139.0","","12.81","","0.1169","","61",""
8/1/2015,01:42:11,"","10.75","","158","","-2.1731","","15.3","","138.8","","12.79","","0.0679","","64",""
8/1/2015,02:12:11,"","10.75","","158","","-2.1807","","10.6","","138.8","","12.80","","0.1044","","64",""
8/1/2015,02:42:11,"","10.73","","158","","-2.1809","","10.5","","138.2","","12.74","","0.1297","","72",""
8/1/2015,03:12:11,"","10.72","","158","","-2.1863","","7.1","","137.7","","12.70","","0.0521","","61",""
8/1/2015,03:42:11,"","10.71","","158","","-2.1507","","29.3","","137.7","","12.70","","0.0775","","66",""
8/1/2015,04:12:11,"","10.71","","158","","-2.1929","","3.0","","137.1","","12.65","","0.0774","","63",""
8/1/2015,04:42:11,"","10.69","","158","","-2.1900","","4.8","","136.2","","12.57","","0.1364","","64",""
8/1/2015,05:12:11,"","10.68","","158","","-2.1642","","20.8","","136.4","","12.59","","0.0893","","66",""
8/1/2015,05:42:11,"","10.67","","158","","-2.1529","","27.9","","136.0","","12.56","","0.0840","","66",""
8/1/2015,06:12:11,"","10.66","","158","","-2.1958","","1.2","","135.9","","12.56","","0.0124","","64",""
8/1/2015,06:42:11,"","10.65","","159","","-2.1563","","25.8","","136.0","","12.57","","0.1253","","61",""
8/1/2015,07:12:11,"","10.63","","159","","-2.1825","","9.4","","135.9","","12.56","","0.1980","","60",""
8/1/2015,07:42:11,"","10.63","","159","","-2.1591","","24.0","","136.8","","12.65","","0.1339","","60",""
8/1/2015,08:12:11,"","10.64","","160","","-2.1471","","31.5","","137.1","","12.67","","0.1647","","61",""
8/1/2015,08:42:11,"","10.66","","160","","-2.1773","","12.7","","138.0","","12.74","","0.1330","","63",""
8/1/2015,09:12:11,"","10.68","","160","","-2.1826","","9.4","","139.1","","12.85","","0.1238","","60",""
8/1/2015,09:42:11,"","10.68","","160","","-2.1913","","4.0","","139.6","","12.89","","0.1363","","64",""
8/1/2015,10:12:11,"","10.70","","160","","-2.1510","","29.1","","140.2","","12.94","","0.0762","","64",""
8/1/2015,10:42:11,"","10.74","","161","","-2.1858","","7.4","","140.5","","12.95","","0.1128","","52",""
8/1/2015,11:12:11,"","10.97","","161","","-2.1529","","27.9","","144.0","","13.21","","0.1578","","60",""
8/1/2015,11:42:11,"","10.93","","161","","-2.1764","","13.2","","145.2","","13.32","","0.0883","","64",""
8/1/2015,12:12:11,"","10.93","","162","","-2.1848","","8.0","","145.0","","13.31","","0.1557","","64",""
8/1/2015,12:42:11,"","10.93","","162","","-2.1890","","5.4","","144.6","","13.28","","0.0884","","63",""
8/1/2015,13:12:11,"","11.14","","162","","-2.1613","","22.7","","147.6","","13.48","","0.1514","","55",""
8/1/2015,13:42:11,"","11.29","","162","","-2.1751","","14.1","","147.4","","13.41","","0.1648","","52",""
8/1/2015,14:12:11,"","11.30","","162","","-2.1856","","7.5","","148.1","","13.48","","0.1431","","57",""
8/1/2015,14:42:11,"","11.32","","162","","-2.1847","","8.1","","149.5","","13.60","","0.1440","","57",""
8/1/2015,15:12:11,"","11.34","","162","","-2.1624","","22.0","","149.9","","13.63","","0.1442","","54",""
8/1/2015,15:42:11,"","11.39","","162","","-2.1751","","14.1","","151.0","","13.71","","0.1737","","68",""
"Power loss from 010170 000000 to 080115 161010"
8/1/2015,16:12:11,"","11.31","","162","","-2.1488","","30.4","","148.7","","13.53","","0.1477","","60",""
8/1/2015,16:42:11,"","11.30","","162","","-2.1510","","29.1","","148.3","","13.50","","0.1774","","60",""
8/1/2015,17:12:11,"","11.28","","163","","-2.1454","","32.6","","147.2","","13.40","","0.1575","","57",""
8/1/2015,17:42:11,"","11.28","","163","","-2.1594","","23.9","","146.8","","13.36","","0.1672","","61",""
8/1/2015,18:12:11,"","11.31","","162","","-2.1556","","26.2","","146.8","","13.36","","0.1744","","63",""
8/1/2015,18:42:11,"","11.30","","163","","-2.1645","","20.7","","145.5","","13.24","","0.1592","","55",""
8/1/2015,19:12:11,"","11.29","","162","","-2.1597","","23.7","","144.7","","13.17","","0.1507","","52",""
8/1/2015,19:42:11,"","11.29","","162","","-2.1837","","8.7","","143.2","","13.04","","0.1551","","52",""
8/1/2015,20:12:11,"","11.28","","162","","-2.1573","","25.2","","143.3","","13.04","","0.1670","","58",""
8/1/2015,20:42:11,"","11.27","","162","","-2.1475","","31.3","","144.0","","13.11","","0.1410","","63",""
8/1/2015,21:12:11,"","11.25","","162","","-2.1631","","21.6","","143.6","","13.08","","0.1387","","66",""
8/1/2015,21:42:11,"","11.22","","162","","-2.1671","","19.1","","143.4","","13.08","","0.1388","","63",""
8/1/2015,22:12:11,"","11.21","","162","","-2.1629","","21.7","","142.5","","13.00","","0.1304","","64",""
8/1/2015,22:42:11,"","11.18","","162","","-2.1881","","6.0","","142.2","","12.98","","0.1294","","63",""
8/1/2015,23:12:11,"","11.17","","161","","-2.1781","","12.2","","141.5","","12.92","","0.1305","","63",""
8/1/2015,23:42:11,"","11.12","","161","","-2.1674","","18.9","","140.9","","12.88","","0.1314","","54",""
8/2/2015,00:12:11,"","11.10","","160","","-2.1723","","15.8","","140.9","","12.89","","0.1305","","60",""
8/2/2015,00:42:11,"","11.07","","160","","-2.1778","","12.4","","140.0","","12.81","","0.1237","","66",""
8/2/2015,01:12:11,"","11.02","","160","","-2.1781","","12.2","","139.3","","12.76","","0.0931","","63",""
8/2/2015,01:42:11,"","11.02","","160","","-2.1435","","33.8","","139.5","","12.78","","0.1112","","58",""
8/2/2015,02:12:11,"","10.96","","159","","-2.1871","","6.6","","138.6","","12.71","","0.1094","","58",""
8/2/2015,02:42:11,"","10.96","","159","","-2.1798","","11.2","","138.9","","12.75","","0.1900","","58",""
8/2/2015,03:12:11,"","10.94","","158","","-2.1845","","8.2","","138.9","","12.74","","0.1471","","58",""
8/2/2015,03:42:11,"","10.89","","158","","-2.1942","","2.2","","138.6","","12.73","","0.2004","","60",""
8/2/2015,04:12:11,"","10.87","","158","","-1.6560","","337.5","","137.9","","12.67","","0.0545","","60",""
8/2/2015,04:42:11,"","10.85","","158","","-2.1303","","42.0","","137.7","","12.67","","0.1670","","60",""
8/2/2015,05:12:11,"","10.87","","157","","-2.0708","","79.1","","137.5","","12.64","","0.0802","","60",""
8/2/2015,05:42:11,"","10.85","","158","","-2.1849","","8.0","","137.5","","12.64","","0.1173","","60",""
8/2/2015,06:12:11,"","10.84","","158","","-2.1119","","53.4","","138.4","","12.73","","0.1317","","60",""
8/2/2015,06:42:11,"","10.81","","158","","-2.1651","","20.3","","138.2","","12.72","","0.1015","","58",""
8/2/2015,07:12:11,"","10.82","","158","","-2.1952","","1.5","","138.6","","12.76","","0.1711","","57",""
8/2/2015,07:42:11,"","10.85","","158","","-2.1794","","11.4","","138.8","","12.76","","0.1835","","57",""
8/2/2015,08:12:11,"","10.85","","158","","-2.1693","","17.7","","139.6","","12.84","","0.0826","","58",""
8/2/2015,08:42:11,"","10.85","","158","","-2.1430","","34.1","","138.4","","12.72","","0.0819","","58",""
8/2/2015,09:12:11,"","10.89","","159","","-2.0493","","92.5","","139.1","","12.79","","0.1729","","57",""
8/2/2015,09:42:11,"","10.89","","160","","-2.1949","","1.7","","136.0","","12.50","","0.0480","","60",""
8/2/2015,10:12:11,"","10.92","","159","","-2.1967","","0.7","","138.3","","12.70","","0.0206","","58",""
8/2/2015,10:42:11,"","10.93","","159","","-2.1974","","0.4","","140.7","","12.91","","0.0686","","58",""
8/2/2015,11:12:11,"","10.94","","160","","-2.1966","","0.7","","137.8","","12.65","","0.0218","","61",""
8/2/2015,11:42:11,"","10.94","","160","","-2.1955","","1.4","","139.5","","12.80","","0.4088","","57",""
8/2/2015,12:12:11,"","10.93","","160","","-2.1941","","1.4","","140.2","","12.87","","0.0909","","60",""
8/2/2015,12:42:11,"","10.93","","160","","-2.1935","","2.6","","140.5","","12.90","","0.2752","","60",""
8/2/2015,13:12:11,"","10.93","","160","","-2.1784","","12.0","","140.5","","12.90","","0.1291","","58",""
8/2/2015,13:42:11,"","10.89","","158","","-2.1867","","4.0","","139.5","","12.82","","0.0647","","57",""
8/2/2015,14:12:11,"","10.92","","158","","-2.1882","","5.9","","139.9","","12.84","","0.0609","","57",""
8/2/2015,14:42:11,"","10.89","","158","","-2.1959","","1.1","","143.6","","13.19","","0.0676","","60",""
8/2/2015,15:12:11,"","10.90","","161","","-2.1819","","9.9","","143.3","","13.16","","0.0440","","52",""
8/2/2015,15:42:11,"","10.85","","159","","-2.1922","","3.4","","137.5","","12.65","","0.0324","","61",""
8/2/2015,16:12:11,"","11.42","","161","","-2.1793","","11.5","","146.6","","13.31","","0.1373","","51",""
8/2/2015,16:42:11,"","11.38","","160","","-2.1324","","40.7","","146.7","","13.33","","0.1090","","52",""
8/2/2015,17:12:11,"","11.45","","161","","-2.1330","","40.3","","147.2","","13.35","","0.1742","","42",""
8/2/2015,17:42:11,"","11.41","","161","","-2.1512","","29.0","","147.3","","13.37","","0.1174","","47",""
8/2/2015,18:12:11,"","11.41","","161","","-2.1742","","14.6","","146.8","","13.32","","0.1235","","40",""
8/2/2015,18:42:11,"","11.41","","161","","-2.1854","","7.6","","147.6","","13.40","","0.1160","","52",""
8/2/2015,19:12:11,"","11.40","","161","","-2.1722","","15.9","","147.0","","13.35","","0.1142","","44",""
8/2/2015,19:42:11,"","11.43","","161","","-2.1713","","16.4","","147.3","","13.37","","0.1184","","36",""
8/2/2015,20:12:11,"","11.42","","161","","-2.0993","","61.3","","147.3","","13.36","","0.2083","","45",""
8/2/2015,20:42:11,"","11.42","","161","","-2.1683","","18.3","","147.7","","13.40","","0.1240","","51",""
8/2/2015,21:12:11,"","11.44","","161","","-2.1846","","8.2","","148.0","","13.42","","0.1136","","45",""
8/2/2015,21:42:11,"","11.46","","161","","-2.1556","","26.3","","148.3","","13.44","","0.1323","","48",""
8/2/2015,22:12:11,"","11.47","","161","","-2.1607","","23.0","","148.3","","13.44","","0.1296","","44",""
8/2/2015,22:42:11,"","11.47","","161","","-2.1729","","15.5","","147.4","","13.36","","0.1249","","42",""
8/2/2015,23:12:11,"","11.47","","161","","-2.1655","","20.0","","146.7","","13.30","","0.1199","","44",""
8/2/2015,23:42:11,"","11.46","","161","","-2.1863","","7.1","","146.2","","13.26","","0.1320","","48",""
8/3/2015,00:12:11,"","11.45","","160","","-2.1868","","6.8","","146.0","","13.24","","0.0937","","47",""
8/3/2015,00:42:11,"","11.42","","160","","-2.1136","","52.4","","144.2","","13.08","","0.0978","","50",""
8/3/2015,01:12:11,"","11.38","","160","","-2.1777","","12.4","","144.0","","13.08","","0.1082","","48",""
8/3/2015,01:42:11,"","11.36","","160","","-2.1427","","34.2","","143.5","","13.04","","0.1644","","45",""
8/3/2015,02:12:11,"","11.35","","160","","-2.1842","","8.4","","142.9","","12.99","","0.1158","","45",""
8/3/2015,02:42:11,"","11.34","","160","","-2.1577","","24.9","","142.5","","12.95","","0.1108","","38",""
8/3/2015,03:12:11,"","11.31","","160","","-2.1906","","4.4","","141.5","","12.88","","0.1180","","51",""
8/3/2015,03:42:11,"","11.29","","160","","-2.0942","","64.5","","140.9","","12.82","","0.1374","","51",""
8/3/2015,04:12:11,"","11.36","","159","","-2.1449","","32.9","","141.7","","12.87","","0.1720","","40",""
8/3/2015,04:42:11,"","11.35","","160","","-2.1232","","46.4","","141.8","","12.89","","0.1437","","28",""
8/3/2015,05:12:11,"","11.37","","160","","-2.1282","","43.3","","141.9","","12.89","","0.2734","","42",""
8/3/2015,05:42:11,"","11.48","","160","","-2.1304","","41.9","","141.1","","12.79","","0.2551","","42",""
8/3/2015,06:12:11,"","11.54","","160","","-2.1470","","31.6","","140.6","","12.72","","0.2028","","47",""
8/3/2015,06:42:11,"","11.57","","159","","-2.1485","","30.6","","140.7","","12.72","","0.2522","","41",""
8/3/2015,07:12:11,"","11.55","","160","","-2.1473","","31.4","","140.6","","12.72","","0.2555","","37",""
8/3/2015,07:42:11,"","11.53","","160","","-2.1355","","38.8","","139.0","","12.58","","0.2515","","37",""
8/3/2015,08:12:11,"","11.54","","159","","-2.1618","","22.4","","138.6","","12.54","","0.2344","","48",""
8/3/2015,08:42:11,"","11.53","","160","","-2.1742","","14.7","","138.4","","12.52","","0.1521","","44",""
8/3/2015,09:12:11,"","11.52","","159","","-2.1327","","40.5","","138.4","","12.54","","0.2601","","38",""
8/3/2015,09:42:11,"","11.54","","159","","-2.1266","","44.3","","140.3","","12.70","","0.3544","","48",""
8/3/2015,10:12:11,"","11.56","","159","","-2.1134","","52.5","","141.8","","12.82","","0.3654","","41",""
8/3/2015,10:42:11,"","11.58","","159","","-2.0653","","82.5","","143.1","","12.94","","0.2936","","38",""
"Power loss from 010170 000000 to 080315 111001"
8/3/2015,11:12:11,"","11.56","","158","","-2.1029","","59.1","","141.8","","12.83","","0.3458","","33",""
8/3/2015,11:42:11,"","11.52","","158","","-2.1607","","23.0","","141.5","","12.81","","0.1988","","25",""
8/3/2015,12:12:11,"","11.62","","158","","-2.1625","","21.9","","142.9","","12.91","","0.2664","","34",""
8/3/2015,12:42:11,"","11.62","","158","","-2.1584","","24.5","","143.5","","12.96","","0.3097","","41",""
8/3/2015,13:12:11,"","11.67","","159","","-2.1388","","36.7","","144.0","","13.00","","0.2522","","47",""
"Power loss from 010170 000000 to 080315 134002"
8/3/2015,13:42:11,"","11.75","","159","","-2.1182","","49.6","","146.8","","13.22","","0.3302","","47",""
8/3/2015,14:12:11,"","11.73","","159","","-2.1500","","29.7","","147.1","","13.26","","0.3431","","32",""
8/3/2015,14:42:11,"","11.73","","159","","-2.1517","","28.6","","148.1","","13.35","","0.0345","","42",""
8/3/2015,15:12:11,"","11.74","","159","","-2.0973","","62.6","","148.5","","13.38","","3.6253","","44",""
8/3/2015,15:42:11,"","11.78","","159","","-2.1398","","36.1","","148.3","","13.34","","0.2855","","38",""
8/3/2015,16:12:11,"","11.77","","159","","-2.1364","","38.2","","148.8","","13.39","","0.2692","","29",""
8/3/2015,16:42:11,"","11.76","","159","","-2.1499","","29.8","","148.0","","13.32","","0.1810","","38",""
8/3/2015,17:12:11,"","11.82","","159","","-2.1346","","39.3","","148.2","","13.33","","0.1987","","37",""
8/3/2015,17:42:11,"","11.86","","158","","-2.1665","","19.5","","148.5","","13.34","","0.1923","","32",""
8/3/2015,18:12:11,"","11.94","","158","","-2.1546","","26.9","","149.5","","13.41","","0.1919","","36",""
8/3/2015,18:42:11,"","11.92","","158","","-2.1663","","19.6","","149.4","","13.40","","0.1814","","37",""
8/3/2015,19:12:11,"","11.94","","158","","-2.1373","","37.6","","148.3","","13.30","","0.1626","","41",""
8/3/2015,19:42:11,"","11.95","","159","","-2.1670","","19.1","","148.1","","13.28","","0.1898","","34",""
8/3/2015,20:12:11,"","11.95","","160","","-2.1357","","38.6","","148.7","","13.33","","0.1713","","41",""
8/3/2015,20:42:11,"","11.95","","160","","-2.1356","","38.7","","148.5","","13.31","","0.1844","","42",""
8/3/2015,21:12:11,"","11.93","","161","","-2.1110","","54.0","","148.3","","13.30","","0.1778","","40",""
8/3/2015,21:42:11,"","11.90","","161","","-2.1369","","37.9","","148.6","","13.34","","0.1893","","45",""
8/3/2015,22:12:11,"","11.87","","161","","-2.1365","","38.1","","147.2","","13.22","","0.1825","","38",""
8/3/2015,22:42:11,"","11.83","","161","","-2.1298","","42.3","","145.8","","13.11","","0.1947","","36",""
8/3/2015,23:12:11,"","11.82","","161","","-2.1497","","29.9","","145.2","","13.05","","0.1918","","41",""
"Power loss from 010170 000000 to 080315 234000"
8/3/2015,23:42:11,"","11.79","","161","","-2.1623","","22.0","","144.2","","12.98","","0.1873","","33",""
8/4/2015,00:12:11,"","11.77","","161","","-2.1564","","25.7","","143.8","","12.94","","0.1980","","33",""
8/4/2015,00:42:11,"","11.76","","161","","-2.1501","","29.7","","142.6","","12.84","","0.1853","","37",""
8/4/2015,01:12:11,"","11.72","","161","","-2.1475","","31.3","","141.9","","12.79","","0.1969","","38",""
8/4/2015,01:42:11,"","11.69","","161","","-2.1073","","56.3","","141.5","","12.76","","0.1781","","36",""
8/4/2015,02:12:11,"","11.68","","162","","-2.1637","","21.2","","140.6","","12.68","","0.1508","","41",""
8/4/2015,02:42:11,"","11.66","","162","","-2.1442","","33.3","","140.2","","12.65","","0.1765","","44",""
8/4/2015,03:12:11,"","11.64","","162","","-2.1562","","25.9","","138.8","","12.53","","0.1743","","47",""
8/4/2015,03:42:11,"","11.63","","161","","-2.1597","","23.7","","138.4","","12.50","","0.1749","","37",""
8/4/2015,04:12:11,"","11.62","","161","","-2.1144","","51.9","","137.9","","12.45","","0.1608","","36",""
8/4/2015,04:42:11,"","11.61","","161","","-2.1790","","11.7","","136.8","","12.36","","0.1584","","37",""
8/4/2015,05:12:11,"","11.61","","160","","-2.1613","","22.7","","135.2","","12.21","","0.1780","","37",""
8/4/2015,05:42:11,"","11.58","","160","","-2.1608","","23.0","","134.1","","12.12","","0.1768","","37",""
8/4/2015,06:12:11,"","11.58","","159","","-2.1522","","28.4","","133.1","","12.04","","0.1717","","34",""
"Power loss from 010170 000000 to 080415 064000"
8/4/2015,06:42:11,"","11.56","","159","","-2.1312","","41.4","","132.7","","12.01","","0.1756","","38",""
8/4/2015,07:12:11,"","11.53","","159","","-2.1574","","25.1","","133.2","","12.06","","0.1691","","32",""
8/4/2015,07:42:11,"","11.52","","160","","-2.1429","","34.2","","132.8","","12.02","","0.1623","","37",""
8/4/2015,08:12:11,"","11.51","","160","","-2.1447","","33.0","","133.0","","12.04","","0.1763","","40",""
8/4/2015,08:42:11,"","11.51","","160","","-2.1497","","29.9","","133.2","","12.07","","0.1818","","33",""
8/4/2015,09:12:11,"","11.50","","160","","-2.1642","","20.8","","132.7","","12.02","","0.1904","","36",""
8/4/2015,09:42:11,"","11.50","","160","","-2.1462","","32.1","","133.3","","12.07","","0.2007","","34",""
8/4/2015,10:12:11,"","11.49","","160","","-2.1452","","32.7","","133.1","","12.06","","0.2476","","19",""
"Power loss from 010170 000000 to 080415 101218"
8/4/2015,10:42:11,"","11.48","","161","","-2.1488","","30.4","","133.6","","12.10","","0.1983","","32",""
8/4/2015,11:12:11,"","11.47","","161","","-2.1584","","24.5","","134.1","","12.16","","0.1823","","18",""
"Power loss from 010170 000000 to 080415 114000"
8/4/2015,11:42:11,"","11.45","","162","","-2.1502","","29.6","","133.8","","12.14","","0.1804","","40",""
"Power loss from 010170 000000 to 080415 121005"
8/4/2015,12:12:11,"","11.45","","162","","-2.1588","","24.2","","133.9","","12.14","","0.1884","","34",""
"Power loss from 010170 000000 to 080415 231014"
"Late probe turn on at 080415 231014"
"Power loss from 010170 000000 to 080415 231034"
"Late probe turn on at 080415 231034"
8/4/2015,23:12:11,"","10.96","","160","","-2.1526","","28.1","","124.5","","11.42","","0.1400","","52",""
"Power loss from 010170 000000 to 080415 234018"
"Late probe turn on at 080415 234018"
"Power loss from 010170 000000 to 080415 234023"
"Late probe turn on at 080415 234023"
8/4/2015,23:42:11,"","10.90","","160","","-2.1588","","24.2","","123.9","","11.38","","0.1345","","30",""
"Power loss from 010170 000000 to 080515 001036"
"Late probe turn on at 080515 001036"
"Power loss from 010170 000000 to 080515 001046"
"Late probe turn on at 080515 001046"
"Power loss from 010170 000000 to 080515 001119"
"Late probe turn on at 080515 001119"
"Power loss from 010170 000000 to 080515 001147"
"Late probe turn on at 080515 001147"
8/5/2015,00:12:11,"","10.85","","160","","-2.1588","","24.2","","123.8","","11.39","","0.4293","","52",""
"Power loss from 010170 000000 to 080515 004046"
"Late probe turn on at 080515 004046"
8/5/2015,00:42:11,"","10.80","","160","","-2.1742","","14.6","","122.4","","11.27","","0.1403","","40",""
"Power loss from 010170 000000 to 080515 011022"
"Late probe turn on at 080515 011022"
8/5/2015,01:12:11,"","10.77","","160","","-2.1684","","18.3","","122.3","","11.27","","0.1397","","40",""
"Power loss from 010170 000000 to 080515 014011"
8/5/2015,01:42:11,"","10.75","","160","","-2.1770","","12.9","","121.8","","11.23","","0.1306","","50",""
8/5/2015,02:12:11,"","10.73","","159","","-2.1587","","24.3","","121.4","","11.20","","0.1384","","48",""
8/5/2015,02:42:11,"","10.72","","159","","-2.1732","","15.3","","120.8","","11.14","","0.1375","","40",""
8/5/2015,03:12:11,"","10.70","","159","","-2.1576","","25.0","","120.6","","11.13","","0.1355","","50",""
"Power loss from 010170 000000 to 080515 034126"
"Late probe turn on at 080515 034126"
"Power loss from 010170 000000 to 080715 114017"
"Late probe turn on at 080715 114017"
"Power loss from 010170 000000 to 080815 113626"
8/8/2015,11:42:11,"","11.20","","154","","-1.0013","","745.0","","155.0","","14.14","","0.6550","","48",""
8/8/2015,12:12:11,"","10.02","","151","","-2.1829","","9.2","","127.0","","11.91","","0.1617","","100",""
8/8/2015,12:42:11,"","10.04","","151","","-2.1402","","35.8","","127.9","","11.99","","0.1249","","100",""
8/8/2015,13:12:11,"","10.04","","151","","-2.1890","","5.5","","127.9","","11.99","","0.1076","","100",""
8/8/2015,13:42:11,"","10.02","","151","","-2.1968","","1.7","","126.3","","11.85","","0.0808","","100",""
8/8/2015,14:12:11,"","10.04","","150","","-2.1913","","4.0","","126.5","","11.86","","0.1000","","98",""
8/8/2015,14:42:11,"","10.01","","151","","-2.1709","","16.7","","125.8","","11.80","","0.0897","","96",""
8/8/2015,15:12:11,"","10.08","","150","","-2.1736","","15.0","","127.1","","11.90","","0.1094","","94",""
8/8/2015,15:42:11,"","10.72","","153","","-2.1307","","41.8","","143.5","","13.24","","0.3580","","96",""
8/8/2015,16:12:11,"","10.60","","153","","-2.1406","","35.6","","138.9","","12.85","","0.2846","","91",""
8/8/2015,16:42:11,"","10.54","","153","","-2.1588","","24.2","","136.5","","12.65","","0.2851","","94",""
8/8/2015,17:12:11,"","10.56","","153","","-2.1605","","23.2","","136.4","","12.63","","0.2797","","87",""
8/8/2015,17:42:11,"","10.55","","153","","-2.1400","","35.4","","136.0","","12.60","","0.2586","","89",""
8/8/2015,18:12:11,"","10.54","","153","","-2.1609","","22.9","","135.7","","12.57","","0.2539","","86",""
8/8/2015,18:42:11,"","10.51","","154","","-2.1631","","21.6","","135.0","","12.52","","0.2191","","91",""
8/8/2015,19:12:11,"","10.50","","154","","-2.1620","","22.3","","135.4","","12.56","","0.2216","","87",""
8/8/2015,19:42:11,"","10.49","","154","","-2.1591","","24.0","","135.5","","12.56","","0.2185","","86",""
8/8/2015,20:12:11,"","10.48","","154","","-2.1437","","33.6","","135.4","","12.56","","0.2090","","87",""
8/8/2015,20:42:11,"","10.47","","154","","-2.1716","","16.2","","134.8","","12.51","","0.2231","","89",""
8/8/2015,21:12:11,"","10.45","","154","","-2.1560","","26.0","","135.1","","12.54","","0.2358","","86",""
8/8/2015,21:42:11,"","10.41","","153","","-2.1793","","11.4","","134.2","","12.47","","0.2104","","86",""
8/8/2015,22:12:11,"","10.40","","153","","-2.1646","","20.7","","133.1","","12.37","","0.2307","","79",""
8/8/2015,22:42:11,"","10.39","","153","","-2.1120","","53.4","","133.4","","12.40","","0.2064","","89",""
8/8/2015,23:12:11,"","10.38","","153","","-2.1561","","25.9","","132.1","","12.29","","0.2046","","87",""
8/8/2015,23:42:11,"","10.35","","152","","-2.1680","","18.5","","132.2","","12.30","","0.2180","","82",""
8/9/2015,00:12:11,"","10.33","","151","","-2.1505","","29.4","","131.1","","12.20","","0.2238","","86",""
8/9/2015,00:42:11,"","10.33","","150","","-2.1734","","15.1","","130.9","","12.19","","0.2375","","84",""
8/9/2015,01:12:11,"","10.30","","150","","-2.1198","","48.5","","130.1","","12.12","","0.2594","","81",""
8/9/2015,01:42:11,"","10.33","","149","","-2.1327","","40.5","","131.3","","12.23","","0.2185","","87",""
8/9/2015,02:12:11,"","10.32","","149","","-2.1309","","41.6","","130.2","","12.12","","0.2330","","71",""
8/9/2015,02:42:11,"","10.31","","150","","-2.1337","","39.9","","128.7","","11.98","","0.2232","","72",""
8/9/2015,03:12:11,"","10.29","","150","","-2.1263","","44.5","","128.5","","11.97","","0.2079","","72",""
"Power loss from 010170 000000 to 080915 034026"
"Late probe turn on at 080915 034026"
8/9/2015,03:42:11,"","10.27","","150","","-2.1573","","25.2","","127.9","","11.92","","0.2343","","84",""
